driver_program,0,458.9446613788605,/dev/shm/val/spark-1572130168-tmpfs_1it_25cpus_20bb-1,allfiles
increment_data,430.15693640708923,432.9826729297638,bigbrain_3080_4228_2780.nii,366615
save_incremented,432.9836206436157,434.2350015640259,bigbrain_3080_4228_2780.nii,366615
load_img,429.1013524532318,430.14088439941406,bigbrain_6160_1812_695.nii,366705
increment_data,430.1457347869873,433.1247990131378,bigbrain_6160_1812_695.nii,366705
save_incremented,433.12538838386536,434.2927749156952,bigbrain_6160_1812_695.nii,366705
load_img,429.0825672149658,430.119952917099,bigbrain_1540_1208_4170.nii,366650
increment_data,430.1246771812439,432.81301403045654,bigbrain_1540_1208_4170.nii,366650
save_incremented,432.8142557144165,434.2452492713928,bigbrain_1540_1208_4170.nii,366650
load_img,429.03522396087646,430.0898094177246,bigbrain_4620_3624_6255.nii,366596
increment_data,430.0950574874878,432.70740580558777,bigbrain_4620_3624_6255.nii,366596
save_incremented,432.7083327770233,434.2043058872223,bigbrain_4620_3624_6255.nii,366596
load_img,427.692950963974,429.21975016593933,bigbrain_1540_3624_0.nii,366603
increment_data,429.2253839969635,430.6948654651642,bigbrain_1540_3624_0.nii,366603
save_incremented,430.69533491134644,431.3817584514618,bigbrain_1540_3624_0.nii,366603
load_img,427.37799286842346,429.1675372123718,bigbrain_6160_4832_2085.nii,366621
increment_data,429.17373728752136,430.7022123336792,bigbrain_6160_4832_2085.nii,366621
save_incremented,430.7024726867676,431.3874833583832,bigbrain_6160_4832_2085.nii,366621
load_img,427.50634765625,429.10802006721497,bigbrain_4620_604_2085.nii,366696
increment_data,429.1135730743408,430.5965859889984,bigbrain_4620_604_2085.nii,366696
save_incremented,430.5968658924103,431.28486347198486,bigbrain_4620_604_2085.nii,366696
load_img,427.1928985118866,429.1037142276764,bigbrain_770_3020_3475.nii,366641
increment_data,429.11126828193665,430.7265658378601,bigbrain_770_3020_3475.nii,366641
save_incremented,430.7268443107605,431.41429138183594,bigbrain_770_3020_3475.nii,366641
load_img,427.0717496871948,429.0804531574249,bigbrain_3850_4832_4170.nii,366688
increment_data,429.08752846717834,430.6623122692108,bigbrain_3850_4832_4170.nii,366688
save_incremented,430.6634097099304,431.3739960193634,bigbrain_3850_4832_4170.nii,366688
load_img,427.24418783187866,428.99471402168274,bigbrain_0_1208_0.nii,366659
increment_data,429.0018980503082,430.54123163223267,bigbrain_0_1208_0.nii,366659
save_incremented,430.5414979457855,431.231173992157,bigbrain_0_1208_0.nii,366659
load_img,427.34393858909607,428.81993341445923,bigbrain_1540_2416_695.nii,366681
increment_data,428.82603216171265,430.4493443965912,bigbrain_1540_2416_695.nii,366681
save_incremented,430.44962644577026,431.11852264404297,bigbrain_1540_2416_695.nii,366681
load_img,427.81976795196533,428.5809209346771,bigbrain_3850_5436_2780.nii,366629
increment_data,428.5867238044739,430.038871049881,bigbrain_3850_5436_2780.nii,366629
save_incremented,430.0400025844574,430.8480508327484,bigbrain_3850_5436_2780.nii,366629
