driver_program,0,1046.9023263454437,/home/val/spark-1570915691-localAD_1it_96cpus_0delay_npc_em-1,allfiles
load_img,42.84763693809509,42.85092759132385,bigbrain_0_1812_4865.nii,159533
increment_data,42.85183572769165,58.4042603969574,bigbrain_0_1812_4865.nii,159533
save_incremented,58.404733657836914,61.32795023918152,bigbrain_0_1812_4865.nii,159533
load_img,42.92232632637024,42.92362356185913,bigbrain_0_0_2780.nii,159454
increment_data,42.92389965057373,58.17974591255188,bigbrain_0_0_2780.nii,159454
save_incremented,58.18116879463196,60.224334716796875,bigbrain_0_0_2780.nii,159454
load_img,43.07638621330261,43.07820415496826,bigbrain_0_1812_4865.nii,159553
increment_data,43.078558921813965,58.404478788375854,bigbrain_0_1812_4865.nii,159553
save_incremented,58.40490126609802,61.85864186286926,bigbrain_0_1812_4865.nii,159553
load_img,43.11319184303284,43.114558696746826,bigbrain_0_1812_4865.nii,159670
increment_data,43.11484909057617,58.40170764923096,bigbrain_0_1812_4865.nii,159670
save_incremented,58.40199947357178,59.91121006011963,bigbrain_0_1812_4865.nii,159670
load_img,43.13744020462036,43.1390061378479,bigbrain_0_0_2780.nii,159479
increment_data,43.13930797576904,58.059441804885864,bigbrain_0_0_2780.nii,159479
save_incremented,58.06150460243225,60.53063249588013,bigbrain_0_0_2780.nii,159479
load_img,43.21353602409363,43.214696645736694,bigbrain_0_0_2780.nii,159644
increment_data,43.214964389801025,58.192782402038574,bigbrain_0_0_2780.nii,159644
save_incremented,58.19662356376648,61.04676127433777,bigbrain_0_0_2780.nii,159644
load_img,43.26891756057739,43.27042508125305,bigbrain_0_0_2780.nii,159719
increment_data,43.27072286605835,58.179744482040405,bigbrain_0_0_2780.nii,159719
save_incremented,58.179911375045776,61.41758060455322,bigbrain_0_0_2780.nii,159719
load_img,43.29592847824097,43.29731559753418,bigbrain_0_1812_4865.nii,159442
increment_data,43.297603368759155,58.40332531929016,bigbrain_0_1812_4865.nii,159442
save_incremented,58.40351104736328,60.95181894302368,bigbrain_0_1812_4865.nii,159442
load_img,43.35579061508179,43.35731506347656,bigbrain_0_1812_4865.nii,159500
increment_data,43.3576283454895,58.404332399368286,bigbrain_0_1812_4865.nii,159500
save_incremented,58.405287981033325,61.69443917274475,bigbrain_0_1812_4865.nii,159500
load_img,43.37700915336609,43.378376722335815,bigbrain_0_1812_4865.nii,159337
increment_data,43.378660440444946,58.404340744018555,bigbrain_0_1812_4865.nii,159337
save_incremented,58.4049916267395,61.99425268173218,bigbrain_0_1812_4865.nii,159337
load_img,43.404327154159546,43.4062283039093,bigbrain_0_1812_4865.nii,159340
increment_data,43.40659499168396,58.276345014572144,bigbrain_0_1812_4865.nii,159340
save_incremented,58.276604413986206,85.91408944129944,bigbrain_0_1812_4865.nii,159340
load_img,43.57268738746643,43.574018716812134,bigbrain_0_1812_4865.nii,159449
increment_data,43.57428550720215,58.40219712257385,bigbrain_0_1812_4865.nii,159449
save_incremented,58.402347803115845,61.9118914604187,bigbrain_0_1812_4865.nii,159449
load_img,46.482420921325684,46.48478889465332,bigbrain_0_1208_695.nii,159334
increment_data,46.48511719703674,46.879122257232666,bigbrain_0_1208_695.nii,159334
save_incremented,46.87929153442383,49.533931493759155,bigbrain_0_1208_695.nii,159334
load_img,46.647154092788696,46.648664712905884,bigbrain_0_1208_695.nii,159576
increment_data,46.648998975753784,47.04512596130371,bigbrain_0_1208_695.nii,159576
save_incremented,47.04528594017029,47.81134533882141,bigbrain_0_1208_695.nii,159576
load_img,46.723114252090454,46.72499370574951,bigbrain_0_1208_695.nii,159381
increment_data,46.72532272338867,47.11316514015198,bigbrain_0_1208_695.nii,159381
save_incremented,47.11332440376282,48.06489658355713,bigbrain_0_1208_695.nii,159381
load_img,46.763019323349,46.765536069869995,bigbrain_0_1208_695.nii,159702
increment_data,46.7659854888916,47.166128635406494,bigbrain_0_1208_695.nii,159702
save_incremented,47.16631197929382,48.29443144798279,bigbrain_0_1208_695.nii,159702
load_img,46.793885946273804,46.79556083679199,bigbrain_0_1208_695.nii,159630
increment_data,46.79591512680054,47.1892945766449,bigbrain_0_1208_695.nii,159630
save_incremented,47.18946027755737,48.27988624572754,bigbrain_0_1208_695.nii,159630
load_img,47.814228534698486,47.81547522544861,bigbrain_0_1208_4170.nii,159576
increment_data,47.8157422542572,58.551178216934204,bigbrain_0_1208_4170.nii,159576
save_incremented,58.551355600357056,61.4910192489624,bigbrain_0_1208_4170.nii,159576
load_img,48.06775140762329,48.069050550460815,bigbrain_0_1208_4170.nii,159381
increment_data,48.069323778152466,58.551178216934204,bigbrain_0_1208_4170.nii,159381
save_incremented,58.55134963989258,61.64126491546631,bigbrain_0_1208_4170.nii,159381
load_img,48.282615423202515,48.28381085395813,bigbrain_0_1208_4170.nii,159630
increment_data,48.28406095504761,58.551207304000854,bigbrain_0_1208_4170.nii,159630
save_incremented,58.551355600357056,60.91662240028381,bigbrain_0_1208_4170.nii,159630
load_img,48.29778742790222,48.29935669898987,bigbrain_0_1208_4170.nii,159702
increment_data,48.299662590026855,58.55117869377136,bigbrain_0_1208_4170.nii,159702
save_incremented,58.551353216171265,60.39504623413086,bigbrain_0_1208_4170.nii,159702
load_img,48.41145467758179,48.41409492492676,bigbrain_0_1208_695.nii,159377
increment_data,48.414490938186646,48.812255859375,bigbrain_0_1208_695.nii,159377
save_incremented,48.81246638298035,51.8214635848999,bigbrain_0_1208_695.nii,159377
load_img,48.470661878585815,48.47222089767456,bigbrain_0_1208_695.nii,159674
increment_data,48.47252893447876,48.92593336105347,bigbrain_0_1208_695.nii,159674
save_incremented,48.926108837127686,52.11298680305481,bigbrain_0_1208_695.nii,159674
load_img,48.479106187820435,48.48118782043457,bigbrain_0_1208_695.nii,159432
increment_data,48.4815092086792,48.92667579650879,bigbrain_0_1208_695.nii,159432
save_incremented,48.92683815956116,51.913933515548706,bigbrain_0_1208_695.nii,159432
load_img,48.58652091026306,48.589519023895264,bigbrain_0_1812_4170.nii,159521
increment_data,48.58996343612671,48.975926876068115,bigbrain_0_1812_4170.nii,159521
save_incremented,48.97610950469971,56.50349044799805,bigbrain_0_1812_4170.nii,159521
load_img,48.59013843536377,48.59272003173828,bigbrain_0_1208_695.nii,159724
increment_data,48.59308123588562,49.04079008102417,bigbrain_0_1208_695.nii,159724
save_incremented,49.0409779548645,51.717631578445435,bigbrain_0_1208_695.nii,159724
load_img,48.65458059310913,48.661659955978394,bigbrain_0_1208_695.nii,159580
increment_data,48.66285943984985,49.10852313041687,bigbrain_0_1208_695.nii,159580
save_incremented,49.10869884490967,51.91172552108765,bigbrain_0_1208_695.nii,159580
load_img,48.76848006248474,48.770700454711914,bigbrain_0_1208_695.nii,159572
increment_data,48.77115178108215,49.17278432846069,bigbrain_0_1208_695.nii,159572
save_incremented,49.17296314239502,84.9891529083252,bigbrain_0_1208_695.nii,159572
load_img,48.782958030700684,48.7852201461792,bigbrain_0_1208_695.nii,159400
increment_data,48.78568649291992,49.179792642593384,bigbrain_0_1208_695.nii,159400
save_incremented,49.17991042137146,52.03804802894592,bigbrain_0_1208_695.nii,159400
load_img,49.23551058769226,49.2378785610199,bigbrain_0_1812_3475.nii,159525
increment_data,49.238407373428345,53.46950030326843,bigbrain_0_1812_3475.nii,159525
save_incremented,53.4696409702301,54.13531255722046,bigbrain_0_1812_3475.nii,159525
load_img,49.53830575942993,49.54164671897888,bigbrain_0_1208_4170.nii,159334
increment_data,49.542248487472534,58.55117845535278,bigbrain_0_1208_4170.nii,159334
save_incremented,58.5513482093811,61.186197996139526,bigbrain_0_1208_4170.nii,159334
load_img,51.72158932685852,51.72364950180054,bigbrain_0_1208_4170.nii,159724
increment_data,51.72393441200256,58.55117845535278,bigbrain_0_1208_4170.nii,159724
save_incremented,58.55135130882263,60.93303036689758,bigbrain_0_1208_4170.nii,159724
load_img,51.82500886917114,51.82652020454407,bigbrain_0_1208_4170.nii,159377
increment_data,51.82681846618652,58.55489778518677,bigbrain_0_1208_4170.nii,159377
save_incremented,58.555124044418335,85.52937960624695,bigbrain_0_1208_4170.nii,159377
load_img,51.916953563690186,51.918259382247925,bigbrain_0_1208_4170.nii,159432
increment_data,51.91895270347595,58.45054817199707,bigbrain_0_1208_4170.nii,159432
save_incremented,58.45071339607239,61.53541135787964,bigbrain_0_1208_4170.nii,159432
load_img,51.91503071784973,51.91822838783264,bigbrain_0_1208_4170.nii,159580
increment_data,51.9190354347229,58.551246881484985,bigbrain_0_1208_4170.nii,159580
save_incremented,58.55141568183899,61.55587196350098,bigbrain_0_1208_4170.nii,159580
load_img,52.04160499572754,52.047632455825806,bigbrain_0_1208_4170.nii,159400
increment_data,52.048134088516235,58.55117845535278,bigbrain_0_1208_4170.nii,159400
save_incremented,58.55135536193848,61.2115535736084,bigbrain_0_1208_4170.nii,159400
load_img,52.11597490310669,52.11749529838562,bigbrain_0_1208_4170.nii,159674
increment_data,52.11778426170349,58.551183223724365,bigbrain_0_1208_4170.nii,159674
save_incremented,58.55135178565979,60.48484468460083,bigbrain_0_1208_4170.nii,159674
load_img,53.613149642944336,53.787641286849976,bigbrain_0_3020_2085.nii,159428
increment_data,53.788726568222046,68.91587519645691,bigbrain_0_3020_2085.nii,159428
save_incremented,68.91603899002075,80.71256041526794,bigbrain_0_3020_2085.nii,159428
load_img,53.605751752853394,53.790122270584106,bigbrain_0_3020_2085.nii,159666
increment_data,53.79068899154663,68.92647886276245,bigbrain_0_3020_2085.nii,159666
save_incremented,68.92662620544434,69.43354558944702,bigbrain_0_3020_2085.nii,159666
load_img,54.13840103149414,54.332433223724365,bigbrain_0_2416_695.nii,159525
increment_data,54.33306908607483,68.85510993003845,bigbrain_0_2416_695.nii,159525
save_incremented,68.8552873134613,217.25388050079346,bigbrain_0_2416_695.nii,159525
load_img,54.13879418373108,54.335368394851685,bigbrain_0_2416_695.nii,159460
increment_data,54.33671545982361,68.94674921035767,bigbrain_0_2416_695.nii,159460
save_incremented,68.94687461853027,71.11436438560486,bigbrain_0_2416_695.nii,159460
load_img,55.703513622283936,55.7071316242218,bigbrain_0_1812_4170.nii,159349
increment_data,55.70765280723572,56.11906123161316,bigbrain_0_1812_4170.nii,159349
save_incremented,56.11922025680542,214.72102236747742,bigbrain_0_1812_4170.nii,159349
load_img,55.7051568031311,55.708922386169434,bigbrain_0_1812_4170.nii,159529
increment_data,55.70955228805542,56.167524337768555,bigbrain_0_1812_4170.nii,159529
save_incremented,56.16769003868103,59.54155945777893,bigbrain_0_1812_4170.nii,159529
load_img,55.70958590507507,55.712159395217896,bigbrain_0_1812_4170.nii,159678
increment_data,55.71258068084717,56.18026328086853,bigbrain_0_1812_4170.nii,159678
save_incremented,56.180424451828,59.28020691871643,bigbrain_0_1812_4170.nii,159678
load_img,56.20056891441345,56.201844930648804,bigbrain_0_1812_4170.nii,159327
increment_data,56.202133655548096,56.62133860588074,bigbrain_0_1812_4170.nii,159327
save_incremented,56.621580839157104,57.9517605304718,bigbrain_0_1812_4170.nii,159327
load_img,56.28707194328308,56.28922963142395,bigbrain_0_1812_4170.nii,159394
increment_data,56.28962302207947,56.753369092941284,bigbrain_0_1812_4170.nii,159394
save_incremented,56.753554582595825,59.495471239089966,bigbrain_0_1812_4170.nii,159394
load_img,56.29905867576599,56.30158829689026,bigbrain_0_1812_4170.nii,159682
increment_data,56.30203652381897,56.75508189201355,bigbrain_0_1812_4170.nii,159682
save_incremented,56.75523805618286,58.10968494415283,bigbrain_0_1812_4170.nii,159682
load_img,56.37535834312439,56.377665519714355,bigbrain_0_1812_4170.nii,159594
increment_data,56.37804341316223,56.7958767414093,bigbrain_0_1812_4170.nii,159594
save_incremented,56.7960250377655,59.57120704650879,bigbrain_0_1812_4170.nii,159594
load_img,56.46299695968628,56.46513772010803,bigbrain_0_1812_4170.nii,159361
increment_data,56.46550369262695,56.919800996780396,bigbrain_0_1812_4170.nii,159361
save_incremented,56.91995143890381,59.423983573913574,bigbrain_0_1812_4170.nii,159361
load_img,56.506672859191895,56.50798988342285,bigbrain_0_1812_3475.nii,159521
increment_data,56.50829005241394,56.906288146972656,bigbrain_0_1812_3475.nii,159521
save_incremented,56.90821957588196,58.919859409332275,bigbrain_0_1812_3475.nii,159521
load_img,56.551905155181885,56.5551176071167,bigbrain_0_1812_4170.nii,159635
increment_data,56.55557060241699,56.998042583465576,bigbrain_0_1812_4170.nii,159635
save_incremented,56.99820280075073,57.975409746170044,bigbrain_0_1812_4170.nii,159635
load_img,56.68000292778015,56.8948974609375,bigbrain_0_4228_2085.nii,159590
increment_data,56.89550590515137,70.85784935951233,bigbrain_0_4228_2085.nii,159590
save_incremented,70.85797715187073,73.2106671333313,bigbrain_0_4228_2085.nii,159590
load_img,56.9109833240509,56.914822578430176,bigbrain_0_4228_2085.nii,159425
increment_data,56.91557550430298,70.85759544372559,bigbrain_0_4228_2085.nii,159425
save_incremented,70.85775709152222,73.30500674247742,bigbrain_0_4228_2085.nii,159425
load_img,57.16362905502319,57.16669583320618,bigbrain_0_2416_695.nii,159373
increment_data,57.16724634170532,68.94764685630798,bigbrain_0_2416_695.nii,159373
save_incremented,68.94777941703796,71.24975514411926,bigbrain_0_2416_695.nii,159373
load_img,57.17286396026611,57.17407751083374,bigbrain_0_4228_2085.nii,159608
increment_data,57.17438578605652,70.85780811309814,bigbrain_0_4228_2085.nii,159608
save_incremented,70.85792946815491,72.50827741622925,bigbrain_0_4228_2085.nii,159608
load_img,57.23651099205017,57.237751483917236,bigbrain_0_4228_2085.nii,159653
increment_data,57.23803520202637,70.85788822174072,bigbrain_0_4228_2085.nii,159653
save_incremented,70.85802555084229,73.0240466594696,bigbrain_0_4228_2085.nii,159653
load_img,57.42193031311035,57.424102783203125,bigbrain_0_4228_2085.nii,159325
increment_data,57.424444913864136,70.85772204399109,bigbrain_0_4228_2085.nii,159325
save_incremented,70.8578748703003,73.37163305282593,bigbrain_0_4228_2085.nii,159325
load_img,57.546050786972046,57.5472993850708,bigbrain_0_4228_2085.nii,159485
increment_data,57.54758882522583,70.85760951042175,bigbrain_0_4228_2085.nii,159485
save_incremented,70.85775756835938,73.20757722854614,bigbrain_0_4228_2085.nii,159485
load_img,57.8073844909668,57.80878019332886,bigbrain_0_4228_2085.nii,159696
increment_data,57.80905485153198,70.76129579544067,bigbrain_0_4228_2085.nii,159696
save_incremented,70.76147079467773,73.23347067832947,bigbrain_0_4228_2085.nii,159696
load_img,57.95469403266907,57.95610284805298,bigbrain_0_1812_3475.nii,159327
increment_data,57.95643091201782,58.38345384597778,bigbrain_0_1812_3475.nii,159327
save_incremented,58.38362383842468,61.70602321624756,bigbrain_0_1812_3475.nii,159327
load_img,57.978315591812134,57.97990369796753,bigbrain_0_1812_3475.nii,159635
increment_data,57.9801983833313,58.44236135482788,bigbrain_0_1812_3475.nii,159635
save_incremented,58.442543029785156,216.71981644630432,bigbrain_0_1812_3475.nii,159635
load_img,58.08827185630798,58.09510803222656,bigbrain_0_4228_2085.nii,159412
increment_data,58.09720849990845,70.85795140266418,bigbrain_0_4228_2085.nii,159412
save_incremented,70.85811877250671,73.01677465438843,bigbrain_0_4228_2085.nii,159412
load_img,58.11304974555969,58.11446404457092,bigbrain_0_1812_3475.nii,159682
increment_data,58.115280628204346,58.597036600112915,bigbrain_0_1812_3475.nii,159682
save_incremented,58.59723997116089,61.04703211784363,bigbrain_0_1812_3475.nii,159682
load_img,58.11552405357361,58.11671686172485,bigbrain_0_4228_2085.nii,159731
increment_data,58.11733055114746,70.85780739784241,bigbrain_0_4228_2085.nii,159731
save_incremented,70.85793137550354,73.19576334953308,bigbrain_0_4228_2085.nii,159731
load_img,58.12060332298279,58.12178325653076,bigbrain_0_4228_2085.nii,159508
increment_data,58.122058629989624,70.85812044143677,bigbrain_0_4228_2085.nii,159508
save_incremented,70.85826063156128,212.3379306793213,bigbrain_0_4228_2085.nii,159508
load_img,58.579790353775024,58.583046436309814,bigbrain_0_4228_2085.nii,159496
increment_data,58.583558320999146,70.85761141777039,bigbrain_0_4228_2085.nii,159496
save_incremented,70.8577630519867,73.19359350204468,bigbrain_0_4228_2085.nii,159496
load_img,58.92425513267517,58.92657709121704,bigbrain_0_2416_695.nii,159521
increment_data,58.92710757255554,68.94668626785278,bigbrain_0_2416_695.nii,159521
save_incremented,68.94685983657837,70.35495209693909,bigbrain_0_2416_695.nii,159521
load_img,59.28336763381958,59.28476428985596,bigbrain_0_1812_3475.nii,159678
increment_data,59.285064697265625,59.714561462402344,bigbrain_0_1812_3475.nii,159678
save_incremented,59.714743852615356,61.14985752105713,bigbrain_0_1812_3475.nii,159678
load_img,59.42745757102966,59.42921185493469,bigbrain_0_1812_3475.nii,159361
increment_data,59.42958045005798,59.90747666358948,bigbrain_0_1812_3475.nii,159361
save_incremented,59.9076828956604,61.687090158462524,bigbrain_0_1812_3475.nii,159361
load_img,59.49944710731506,59.501057624816895,bigbrain_0_1812_3475.nii,159394
increment_data,59.50142431259155,59.936853885650635,bigbrain_0_1812_3475.nii,159394
save_incremented,59.93705129623413,61.60695934295654,bigbrain_0_1812_3475.nii,159394
load_img,59.545149087905884,59.54707050323486,bigbrain_0_1812_3475.nii,159529
increment_data,59.54743218421936,60.027711391448975,bigbrain_0_1812_3475.nii,159529
save_incremented,60.02789330482483,61.85720658302307,bigbrain_0_1812_3475.nii,159529
load_img,59.57650709152222,59.58260416984558,bigbrain_0_1812_3475.nii,159594
increment_data,59.58345437049866,60.06272006034851,bigbrain_0_1812_3475.nii,159594
save_incremented,60.06297492980957,61.80169057846069,bigbrain_0_1812_3475.nii,159594
load_img,59.91521763801575,60.04490828514099,bigbrain_0_4228_1390.nii,159670
increment_data,60.0452823638916,76.45486760139465,bigbrain_0_4228_1390.nii,159670
save_incremented,76.45626544952393,87.88366746902466,bigbrain_0_4228_1390.nii,159670
load_img,59.91523766517639,60.04553461074829,bigbrain_0_3020_6255.nii,159649
increment_data,60.04615116119385,76.49892711639404,bigbrain_0_3020_6255.nii,159649
save_incremented,76.49908876419067,78.30719900131226,bigbrain_0_3020_6255.nii,159649
load_img,60.115562915802,60.116934299468994,bigbrain_0_3020_6255.nii,159557
increment_data,60.11724233627319,76.4989275932312,bigbrain_0_3020_6255.nii,159557
save_incremented,76.49908995628357,78.30635738372803,bigbrain_0_3020_6255.nii,159557
load_img,60.178860664367676,60.180267572402954,bigbrain_0_3020_6255.nii,159687
increment_data,60.18056869506836,76.5005555152893,bigbrain_0_3020_6255.nii,159687
save_incremented,76.50093054771423,78.80350971221924,bigbrain_0_3020_6255.nii,159687
load_img,60.250508308410645,60.25382709503174,bigbrain_0_3020_6255.nii,159385
increment_data,60.25443506240845,76.50098204612732,bigbrain_0_3020_6255.nii,159385
save_incremented,76.50157570838928,78.30999541282654,bigbrain_0_3020_6255.nii,159385
load_img,60.284873962402344,60.39612650871277,bigbrain_0_3020_3475.nii,159598
increment_data,60.39674615859985,77.30479145050049,bigbrain_0_3020_3475.nii,159598
save_incremented,77.30508232116699,86.99872922897339,bigbrain_0_3020_3475.nii,159598
load_img,60.22849917411804,60.396326303482056,bigbrain_0_3020_3475.nii,159454
increment_data,60.39695143699646,77.45787143707275,bigbrain_0_3020_3475.nii,159454
save_incremented,77.45882654190063,80.20487475395203,bigbrain_0_3020_3475.nii,159454
load_img,60.5342230796814,60.53632116317749,bigbrain_0_3020_3475.nii,159479
increment_data,60.5368287563324,77.4573540687561,bigbrain_0_3020_3475.nii,159479
save_incremented,77.46101140975952,79.40629529953003,bigbrain_0_3020_3475.nii,159479
load_img,60.54478740692139,60.54829144477844,bigbrain_0_4228_1390.nii,159504
increment_data,60.54883098602295,76.45449423789978,bigbrain_0_4228_1390.nii,159504
save_incremented,76.4548499584198,78.69923138618469,bigbrain_0_4228_1390.nii,159504
load_img,60.552733421325684,60.55413556098938,bigbrain_0_3020_6255.nii,159715
increment_data,60.55445671081543,76.49921202659607,bigbrain_0_3020_6255.nii,159715
save_incremented,76.49942755699158,78.9864912033081,bigbrain_0_3020_6255.nii,159715
load_img,60.56304359436035,60.56450653076172,bigbrain_0_3020_3475.nii,159658
increment_data,60.5648467540741,77.44807052612305,bigbrain_0_3020_3475.nii,159658
save_incremented,77.44833016395569,79.65438342094421,bigbrain_0_3020_3475.nii,159658
load_img,60.395313024520874,60.58285307884216,bigbrain_0_4228_0.nii,159621
increment_data,60.58337140083313,76.89348936080933,bigbrain_0_4228_0.nii,159621
save_incremented,76.89361429214478,86.18321132659912,bigbrain_0_4228_0.nii,159621
load_img,60.488739013671875,60.584407567977905,bigbrain_0_4228_0.nii,159674
increment_data,60.58503222465515,76.89362978935242,bigbrain_0_4228_0.nii,159674
save_incremented,76.89379239082336,78.64511251449585,bigbrain_0_4228_0.nii,159674
load_img,60.39944505691528,60.587278604507446,bigbrain_0_4228_0.nii,159702
increment_data,60.58828115463257,76.8940258026123,bigbrain_0_4228_0.nii,159702
save_incremented,76.89427995681763,79.24186682701111,bigbrain_0_4228_0.nii,159702
load_img,60.61017394065857,60.611769676208496,bigbrain_0_4228_1390.nii,159710
increment_data,60.61213183403015,76.45199179649353,bigbrain_0_4228_1390.nii,159710
save_incremented,76.45234537124634,77.62400341033936,bigbrain_0_4228_1390.nii,159710
load_img,60.61642360687256,60.621514320373535,bigbrain_0_3020_3475.nii,159358
increment_data,60.62262296676636,77.45751905441284,bigbrain_0_3020_3475.nii,159358
save_incremented,77.45856928825378,78.64416170120239,bigbrain_0_3020_3475.nii,159358
load_img,60.92074728012085,60.92389416694641,bigbrain_0_4228_0.nii,159630
increment_data,60.92481994628906,76.89342975616455,bigbrain_0_4228_0.nii,159630
save_incremented,76.89356303215027,78.6439528465271,bigbrain_0_4228_0.nii,159630
load_img,60.93635582923889,60.937795639038086,bigbrain_0_4228_0.nii,159724
increment_data,60.9381103515625,76.88527941703796,bigbrain_0_4228_0.nii,159724
save_incremented,76.88546371459961,78.84915900230408,bigbrain_0_4228_0.nii,159724
load_img,60.9561824798584,60.959181785583496,bigbrain_0_4228_1390.nii,159442
increment_data,60.95968008041382,76.45111179351807,bigbrain_0_4228_1390.nii,159442
save_incremented,76.45127415657043,78.78391671180725,bigbrain_0_4228_1390.nii,159442
load_img,61.01630258560181,61.01875925064087,bigbrain_0_3020_6255.nii,159537
increment_data,61.01928687095642,76.50053596496582,bigbrain_0_3020_6255.nii,159537
save_incremented,76.50074291229248,78.3060986995697,bigbrain_0_3020_6255.nii,159537
load_img,61.04362416267395,61.04511785507202,bigbrain_0_3020_6255.nii,159488
increment_data,61.04546403884888,76.49892735481262,bigbrain_0_3020_6255.nii,159488
save_incremented,76.49908781051636,78.30512475967407,bigbrain_0_3020_6255.nii,159488
load_img,61.043936014175415,61.046186208724976,bigbrain_0_3020_6255.nii,159405
increment_data,61.04644536972046,76.49892807006836,bigbrain_0_3020_6255.nii,159405
save_incremented,76.49909138679504,78.3076593875885,bigbrain_0_3020_6255.nii,159405
load_img,61.050272941589355,61.0516631603241,bigbrain_0_3020_3475.nii,159644
increment_data,61.05196404457092,77.44807362556458,bigbrain_0_3020_3475.nii,159644
save_incremented,77.44821286201477,79.3314950466156,bigbrain_0_3020_3475.nii,159644
load_img,61.05070424079895,61.05207967758179,bigbrain_0_2416_695.nii,159682
increment_data,61.0523202419281,68.94781231880188,bigbrain_0_2416_695.nii,159682
save_incremented,68.94792652130127,70.35521054267883,bigbrain_0_2416_695.nii,159682
load_img,61.079334020614624,61.08072018623352,bigbrain_0_3020_6255.nii,159736
increment_data,61.081002950668335,76.4989447593689,bigbrain_0_3020_6255.nii,159736
save_incremented,76.49909019470215,79.00550389289856,bigbrain_0_3020_6255.nii,159736
load_img,61.083794355392456,61.084967374801636,bigbrain_0_3020_6255.nii,159613
increment_data,61.08520221710205,76.49894142150879,bigbrain_0_3020_6255.nii,159613
save_incremented,76.49909520149231,84.14956045150757,bigbrain_0_3020_6255.nii,159613
load_img,61.1529061794281,61.154274463653564,bigbrain_0_2416_695.nii,159678
increment_data,61.15460228919983,68.94869089126587,bigbrain_0_2416_695.nii,159678
save_incremented,68.94882607460022,70.35454654693604,bigbrain_0_2416_695.nii,159678
load_img,61.18957042694092,61.19106841087341,bigbrain_0_4228_0.nii,159334
increment_data,61.19141244888306,76.89335370063782,bigbrain_0_4228_0.nii,159334
save_incremented,76.89349031448364,79.28490447998047,bigbrain_0_4228_0.nii,159334
load_img,61.21518611907959,61.216588258743286,bigbrain_0_4228_0.nii,159400
increment_data,61.21691656112671,76.89348435401917,bigbrain_0_4228_0.nii,159400
save_incremented,76.8936173915863,78.64808821678162,bigbrain_0_4228_0.nii,159400
load_img,61.276339530944824,61.27777552604675,bigbrain_0_3020_3475.nii,159617
increment_data,61.278098821640015,77.44794750213623,bigbrain_0_3020_3475.nii,159617
save_incremented,77.4484658241272,80.23109698295593,bigbrain_0_3020_3475.nii,159617
load_img,61.284383058547974,61.28567838668823,bigbrain_0_3020_6255.nii,159472
increment_data,61.28594899177551,76.39763903617859,bigbrain_0_3020_6255.nii,159472
save_incremented,76.3978340625763,78.69858956336975,bigbrain_0_3020_6255.nii,159472
load_img,61.32688617706299,61.32859182357788,bigbrain_0_3020_3475.nii,159469
increment_data,61.32893490791321,77.45733761787415,bigbrain_0_3020_3475.nii,159469
save_incremented,77.46090364456177,78.98125100135803,bigbrain_0_3020_3475.nii,159469
load_img,61.33143424987793,61.3330454826355,bigbrain_0_4228_1390.nii,159533
increment_data,61.33338284492493,76.4521050453186,bigbrain_0_4228_1390.nii,159533
save_incremented,76.45244908332825,79.33361053466797,bigbrain_0_4228_1390.nii,159533
load_img,61.338196754455566,61.339645862579346,bigbrain_0_3020_3475.nii,159692
increment_data,61.339951276779175,77.44950246810913,bigbrain_0_3020_3475.nii,159692
save_incremented,77.44970464706421,79.77663993835449,bigbrain_0_3020_3475.nii,159692
load_img,61.4201922416687,61.421499729156494,bigbrain_0_4228_1390.nii,159568
increment_data,61.42178201675415,76.45098519325256,bigbrain_0_4228_1390.nii,159568
save_incremented,76.45111465454102,79.48207902908325,bigbrain_0_4228_1390.nii,159568
load_img,61.42236876487732,61.42825222015381,bigbrain_0_3020_3475.nii,159719
increment_data,61.429516315460205,77.44809317588806,bigbrain_0_3020_3475.nii,159719
save_incremented,77.44826698303223,80.37813901901245,bigbrain_0_3020_3475.nii,159719
load_img,61.494205474853516,61.49552822113037,bigbrain_0_4228_0.nii,159576
increment_data,61.495842695236206,76.89331078529358,bigbrain_0_4228_0.nii,159576
save_incremented,76.89344835281372,79.24978828430176,bigbrain_0_4228_0.nii,159576
load_img,61.53848385810852,61.53972363471985,bigbrain_0_4228_0.nii,159432
increment_data,61.5399956703186,76.89337182044983,bigbrain_0_4228_0.nii,159432
save_incremented,76.89350748062134,78.64489912986755,bigbrain_0_4228_0.nii,159432
load_img,61.55904698371887,61.56035614013672,bigbrain_0_4228_0.nii,159580
increment_data,61.56062984466553,76.8908760547638,bigbrain_0_4228_0.nii,159580
save_incremented,76.8910505771637,78.73480367660522,bigbrain_0_4228_0.nii,159580
load_img,61.609994649887085,61.61262559890747,bigbrain_0_2416_695.nii,159394
increment_data,61.61311602592468,68.94785165786743,bigbrain_0_2416_695.nii,159394
save_incremented,68.94799518585205,70.35608839988708,bigbrain_0_2416_695.nii,159394
load_img,61.64429426193237,61.64559578895569,bigbrain_0_4228_0.nii,159381
increment_data,61.64590239524841,76.89332318305969,bigbrain_0_4228_0.nii,159381
save_incremented,76.89346289634705,78.64338445663452,bigbrain_0_4228_0.nii,159381
load_img,61.69111084938049,61.694251537323,bigbrain_0_2416_695.nii,159361
increment_data,61.694663286209106,68.94862413406372,bigbrain_0_2416_695.nii,159361
save_incremented,68.94878220558167,71.0572862625122,bigbrain_0_2416_695.nii,159361
