driver_program,0,5212.910477876663,/home/users/vhayots/spark-1570839153-localAD_1it_25cpus_120delay_withpc_em-0,allfiles
load_img,119.89662885665894,126.23008322715759,bigbrain_0_0_0.nii,140572
increment_data,140.77703857421875,143.69466280937195,bigbrain_0_0_0.nii,140572
save_incremented,145.74622178077698,212.38852262496948,bigbrain_0_0_0.nii,140572
load_img,2584.3211715221405,2610.719200372696,bigbrain_0_3624_5560.nii,140587
increment_data,2637.5909564495087,2639.5391426086426,bigbrain_0_3624_5560.nii,140587
save_incremented,2646.779499053955,2699.667845249176,bigbrain_0_3624_5560.nii,140587
load_img,3757.5137627124786,3762.421499490738,bigbrain_0_2416_4865.nii,140578
increment_data,3785.4369056224823,3790.0897204875946,bigbrain_0_2416_4865.nii,140578
save_incremented,3801.734143972397,3872.656097173691,bigbrain_0_2416_4865.nii,140578
load_img,3645.561770439148,3691.2495155334473,bigbrain_0_1812_1390.nii,140554
increment_data,3727.055520772934,3736.719259738922,bigbrain_0_1812_1390.nii,140554
save_incremented,3741.034499168396,3779.559993505478,bigbrain_0_1812_1390.nii,140554
load_img,4404.213109970093,4420.031839609146,bigbrain_0_2416_4170.nii,140560
increment_data,4430.295405864716,4433.456135749817,bigbrain_0_2416_4170.nii,140560
save_incremented,4466.312313556671,4511.589154005051,bigbrain_0_2416_4170.nii,140560
load_img,950.2332611083984,970.480030298233,bigbrain_0_1812_5560.nii,140587
increment_data,985.1711566448212,991.4269194602966,bigbrain_0_1812_5560.nii,140587
save_incremented,1010.9793620109558,1052.9720621109009,bigbrain_0_1812_5560.nii,140587
load_img,1626.597689628601,1644.3087320327759,bigbrain_0_4228_1390.nii,140605
increment_data,1667.1989750862122,1682.7780134677887,bigbrain_0_4228_1390.nii,140605
save_incremented,1698.226219177246,1739.2027888298035,bigbrain_0_4228_1390.nii,140605
load_img,4783.764475345612,4824.640063524246,bigbrain_0_2416_3475.nii,140634
increment_data,4856.713531494141,4871.714094877243,bigbrain_0_2416_3475.nii,140634
save_incremented,4891.8628125190735,4940.262530565262,bigbrain_0_2416_3475.nii,140634
load_img,5105.654863357544,5122.472316265106,bigbrain_0_3020_1390.nii,140584
increment_data,5130.180234670639,5134.186928987503,bigbrain_0_3020_1390.nii,140584
save_incremented,5136.664244651794,5172.969632387161,bigbrain_0_3020_1390.nii,140584
load_img,4873.686855316162,4908.1703317165375,bigbrain_0_0_4865.nii,140555
increment_data,4921.933898448944,4931.119278907776,bigbrain_0_0_4865.nii,140555
save_incremented,4942.855513334274,4992.458644390106,bigbrain_0_0_4865.nii,140555
load_img,3494.8609063625336,3495.1460905075073,bigbrain_0_3624_0.nii,140590
increment_data,3533.2239997386932,3540.5363352298737,bigbrain_0_3624_0.nii,140590
save_incremented,3566.952612876892,3618.6555078029633,bigbrain_0_3624_0.nii,140590
load_img,4388.148011684418,4415.44205904007,bigbrain_0_4228_0.nii,140622
increment_data,4428.352272748947,4431.031920433044,bigbrain_0_4228_0.nii,140622
save_incremented,4449.489861249924,4496.544142007828,bigbrain_0_4228_0.nii,140622
load_img,2950.887766122818,2957.2349469661713,bigbrain_0_3624_2085.nii,140645
increment_data,2966.261607170105,2970.34956741333,bigbrain_0_3624_2085.nii,140645
save_incremented,2986.586543083191,3059.894109725952,bigbrain_0_3624_2085.nii,140645
load_img,949.4889631271362,950.8670883178711,bigbrain_0_3624_2780.nii,140597
increment_data,969.6664907932281,992.5830366611481,bigbrain_0_3624_2780.nii,140597
save_incremented,1015.249947309494,1053.2412304878235,bigbrain_0_3624_2780.nii,140597
load_img,1702.2913718223572,1723.489770412445,bigbrain_0_1812_2780.nii,140566
increment_data,1744.4959924221039,1753.8425312042236,bigbrain_0_1812_2780.nii,140566
save_incremented,1768.2082870006561,1812.79651927948,bigbrain_0_1812_2780.nii,140566
load_img,3789.3265929222107,3826.0423130989075,bigbrain_0_4228_4865.nii,140605
increment_data,3851.9848308563232,3860.7556154727936,bigbrain_0_4228_4865.nii,140605
save_incremented,3874.5184297561646,3914.1686124801636,bigbrain_0_4228_4865.nii,140605
load_img,22.302378177642822,39.2923264503479,bigbrain_0_3020_2780.nii,140639
increment_data,57.534263610839844,61.004393577575684,bigbrain_0_3020_2780.nii,140639
save_incremented,66.32850861549377,142.6882519721985,bigbrain_0_3020_2780.nii,140639
load_img,1602.6439588069916,1602.6493592262268,bigbrain_0_1812_2780.nii,140639
increment_data,1621.4738104343414,1630.9452402591705,bigbrain_0_1812_2780.nii,140639
save_incremented,1639.6237819194794,1710.770661830902,bigbrain_0_1812_2780.nii,140639
load_img,3184.910523891449,3214.932037591934,bigbrain_0_4228_3475.nii,140625
increment_data,3220.8314459323883,3221.357651948929,bigbrain_0_4228_3475.nii,140625
save_incremented,3237.2941653728485,3297.2237515449524,bigbrain_0_4228_3475.nii,140625
load_img,3474.62322974205,3492.6830484867096,bigbrain_0_0_5560.nii,140581
increment_data,3528.2425372600555,3534.115948677063,bigbrain_0_0_5560.nii,140581
save_incremented,3547.344165086746,3607.965442419052,bigbrain_0_0_5560.nii,140581
load_img,1633.5759394168854,1657.6499004364014,bigbrain_0_1812_3475.nii,140555
increment_data,1696.6976687908173,1701.9321491718292,bigbrain_0_1812_3475.nii,140555
save_incremented,1719.7906877994537,1757.8291704654694,bigbrain_0_1812_3475.nii,140555
load_img,2422.970086336136,2428.251804828644,bigbrain_0_0_0.nii,140600
increment_data,2444.6313829421997,2450.117749929428,bigbrain_0_0_0.nii,140600
save_incremented,2477.7193541526794,2524.487221479416,bigbrain_0_0_0.nii,140600
load_img,3115.8914930820465,3136.557388305664,bigbrain_0_4228_5560.nii,140572
increment_data,3158.848376750946,3175.523722410202,bigbrain_0_4228_5560.nii,140572
save_incremented,3179.3633432388306,3266.58705163002,bigbrain_0_4228_5560.nii,140572
load_img,938.3046038150787,954.3111591339111,bigbrain_0_3020_4170.nii,140634
increment_data,977.4771704673767,984.2212641239166,bigbrain_0_3020_4170.nii,140634
save_incremented,993.2934589385986,1038.2002143859863,bigbrain_0_3020_4170.nii,140634
load_img,3216.4413545131683,3216.4462745189667,bigbrain_0_4228_3475.nii,140590
increment_data,3225.59037566185,3233.311692237854,bigbrain_0_4228_3475.nii,140590
save_incremented,3268.441014289856,3346.921934366226,bigbrain_0_4228_3475.nii,140590
load_img,1424.9288926124573,1430.0267996788025,bigbrain_0_4228_2085.nii,140563
increment_data,1455.9606726169586,1467.0306057929993,bigbrain_0_4228_2085.nii,140563
save_incremented,1493.2453219890594,1535.3304224014282,bigbrain_0_4228_2085.nii,140563
load_img,3687.072644472122,3728.313038110733,bigbrain_0_0_6255.nii,140560
increment_data,3739.1591782569885,3742.1716425418854,bigbrain_0_0_6255.nii,140560
save_incremented,3749.180242538452,3798.5382657051086,bigbrain_0_0_6255.nii,140560
load_img,1313.9911904335022,1324.8777022361755,bigbrain_0_1208_695.nii,140600
increment_data,1351.0282509326935,1356.3871042728424,bigbrain_0_1208_695.nii,140600
save_incremented,1373.9163608551025,1409.5602860450745,bigbrain_0_1208_695.nii,140600
load_img,4533.88974404335,4550.972170352936,bigbrain_0_2416_2085.nii,140581
increment_data,4567.33410859108,4570.079711675644,bigbrain_0_2416_2085.nii,140581
save_incremented,4589.958878993988,4653.4332485198975,bigbrain_0_2416_2085.nii,140581
load_img,3200.404975414276,3220.368671655655,bigbrain_0_3624_2085.nii,140578
increment_data,3239.219111442566,3246.710692882538,bigbrain_0_3624_2085.nii,140578
save_incremented,3254.0220551490784,3310.4754524230957,bigbrain_0_3624_2085.nii,140578
load_img,3766.1680386066437,3766.648943901062,bigbrain_0_1208_4865.nii,140614
increment_data,3784.8397903442383,3787.612509250641,bigbrain_0_1208_4865.nii,140614
save_incremented,3792.3128855228424,3903.03639960289,bigbrain_0_1208_4865.nii,140614
load_img,1494.4390046596527,1512.4159262180328,bigbrain_0_4228_0.nii,140554
increment_data,1519.1845281124115,1522.6021778583527,bigbrain_0_4228_0.nii,140554
save_incremented,1529.6429648399353,1624.6251487731934,bigbrain_0_4228_0.nii,140554
load_img,3263.756715774536,3305.935152053833,bigbrain_0_1208_5560.nii,140609
increment_data,3339.368270635605,3342.8625276088715,bigbrain_0_1208_5560.nii,140609
save_incremented,3350.5623228549957,3391.932594060898,bigbrain_0_1208_5560.nii,140609
load_img,2438.673053741455,2471.84712433815,bigbrain_0_3624_4865.nii,140614
increment_data,2492.688950777054,2493.667410135269,bigbrain_0_3624_4865.nii,140614
save_incremented,2504.459469795227,2550.20849442482,bigbrain_0_3624_4865.nii,140614
load_img,4124.948870897293,4148.131449460983,bigbrain_0_1208_6255.nii,140630
increment_data,4161.5339159965515,4165.973343372345,bigbrain_0_1208_6255.nii,140630
save_incremented,4177.068845033646,4277.387726068497,bigbrain_0_1208_6255.nii,140630
load_img,4486.463215351105,4489.949014663696,bigbrain_0_4228_5560.nii,140569
increment_data,4512.565015554428,4528.7180519104,bigbrain_0_4228_5560.nii,140569
save_incremented,4550.410207748413,4582.633220672607,bigbrain_0_4228_5560.nii,140569
load_img,2844.902638912201,2862.7248542308807,bigbrain_0_4228_2085.nii,140569
increment_data,2899.993683576584,2910.987304210663,bigbrain_0_4228_2085.nii,140569
save_incremented,2929.9260499477386,2968.6817920207977,bigbrain_0_4228_2085.nii,140569
load_img,1866.7526400089264,1868.5870323181152,bigbrain_0_0_2085.nii,140618
increment_data,1891.1726608276367,1912.4114124774933,bigbrain_0_0_2085.nii,140618
save_incremented,1925.3250601291656,2002.7963516712189,bigbrain_0_0_2085.nii,140618
load_img,1085.61985206604,1086.1019577980042,bigbrain_0_2416_5560.nii,140554
increment_data,1092.3524026870728,1096.8654479980469,bigbrain_0_2416_5560.nii,140554
save_incremented,1107.1720020771027,1154.6807942390442,bigbrain_0_2416_5560.nii,140554
load_img,2943.9675352573395,2955.57687664032,bigbrain_0_3020_695.nii,140630
increment_data,2963.988914012909,2968.5842843055725,bigbrain_0_3020_695.nii,140630
save_incremented,2978.573736190796,3035.3883562088013,bigbrain_0_3020_695.nii,140630
load_img,4275.7824375629425,4289.392365694046,bigbrain_0_2416_6255.nii,140560
increment_data,4297.9489912986755,4305.513190031052,bigbrain_0_2416_6255.nii,140560
save_incremented,4328.590492010117,4385.0913009643555,bigbrain_0_2416_6255.nii,140560
load_img,1194.8096859455109,1196.6001868247986,bigbrain_0_3624_695.nii,140597
increment_data,1207.8477456569672,1209.4843113422394,bigbrain_0_3624_695.nii,140597
save_incremented,1226.2448990345001,1327.3686814308167,bigbrain_0_3624_695.nii,140597
load_img,3118.7895636558533,3144.9971575737,bigbrain_0_1812_5560.nii,140560
increment_data,3188.097638130188,3202.21590423584,bigbrain_0_1812_5560.nii,140560
save_incremented,3212.810289144516,3255.092021226883,bigbrain_0_1812_5560.nii,140560
load_img,751.394499540329,752.1032366752625,bigbrain_0_3624_3475.nii,140554
increment_data,769.1627073287964,779.7247862815857,bigbrain_0_3624_3475.nii,140554
save_incremented,786.1674253940582,840.7036092281342,bigbrain_0_3624_3475.nii,140554
load_img,2064.1871435642242,2081.263772249222,bigbrain_0_3020_0.nii,140563
increment_data,2101.3560514450073,2114.0525131225586,bigbrain_0_3020_0.nii,140563
save_incremented,2142.547855615616,2189.5003550052643,bigbrain_0_3020_0.nii,140563
load_img,1878.6679589748383,1921.0519850254059,bigbrain_0_2416_6255.nii,140605
increment_data,1929.7007303237915,1942.7467057704926,bigbrain_0_2416_6255.nii,140605
save_incremented,1951.9541020393372,1994.2626984119415,bigbrain_0_2416_6255.nii,140605
load_img,343.3186140060425,360.01346039772034,bigbrain_0_3020_6255.nii,140639
increment_data,365.96214723587036,368.5807635784149,bigbrain_0_3020_6255.nii,140639
save_incremented,373.18846249580383,446.78451108932495,bigbrain_0_3020_6255.nii,140639
load_img,1333.2345707416534,1363.0794658660889,bigbrain_0_3624_4865.nii,140566
increment_data,1378.399330854416,1380.8420102596283,bigbrain_0_3624_4865.nii,140566
save_incremented,1391.6783602237701,1432.028133392334,bigbrain_0_3624_4865.nii,140566
load_img,144.94929909706116,154.50153398513794,bigbrain_0_1208_2780.nii,140566
increment_data,170.01361322402954,205.57319498062134,bigbrain_0_1208_2780.nii,140566
save_incremented,209.1544897556305,245.28279328346252,bigbrain_0_1208_2780.nii,140566
load_img,422.0131320953369,422.01896262168884,bigbrain_0_2416_0.nii,140563
increment_data,441.81980538368225,443.89797163009644,bigbrain_0_2416_0.nii,140563
save_incremented,449.8764588832855,511.2312822341919,bigbrain_0_2416_0.nii,140563
load_img,1928.4574987888336,1929.2234003543854,bigbrain_0_1208_3475.nii,140566
increment_data,1948.3864696025848,1951.3463373184204,bigbrain_0_1208_3475.nii,140566
save_incremented,1970.0856156349182,2074.7712168693542,bigbrain_0_1208_3475.nii,140566
load_img,4006.6316142082214,4012.2069532871246,bigbrain_0_4228_695.nii,140581
increment_data,4031.333301305771,4034.159478664398,bigbrain_0_4228_695.nii,140581
save_incremented,4042.1752030849457,4106.745246887207,bigbrain_0_4228_695.nii,140581
load_img,4566.281529188156,4576.533050060272,bigbrain_0_2416_0.nii,140590
increment_data,4616.775874853134,4638.563439130783,bigbrain_0_2416_0.nii,140590
save_incremented,4646.489977836609,4688.889968633652,bigbrain_0_2416_0.nii,140590
load_img,5186.073817253113,5186.783466339111,bigbrain_0_1812_1390.nii,140590
increment_data,5187.4336149692535,5188.254076957703,bigbrain_0_1812_1390.nii,140590
save_incremented,5188.699007987976,5206.159109115601,bigbrain_0_1812_1390.nii,140590
load_img,1757.2177340984344,1795.5200760364532,bigbrain_0_0_2085.nii,140605
increment_data,1811.886934518814,1815.6785380840302,bigbrain_0_0_2085.nii,140605
save_incremented,1817.477447271347,1853.4875133037567,bigbrain_0_0_2085.nii,140605
load_img,1360.0441603660583,1377.9811508655548,bigbrain_0_4228_2780.nii,140639
increment_data,1397.6137359142303,1408.293996334076,bigbrain_0_4228_2780.nii,140639
save_incremented,1418.5010979175568,1476.9439871311188,bigbrain_0_4228_2780.nii,140639
load_img,1602.4749138355255,1602.479009628296,bigbrain_0_2416_0.nii,140569
increment_data,1611.5248339176178,1612.1015765666962,bigbrain_0_2416_0.nii,140569
save_incremented,1630.176864862442,1699.4966804981232,bigbrain_0_2416_0.nii,140569
load_img,268.0948340892792,268.526873588562,bigbrain_0_3020_6255.nii,140563
increment_data,282.8460302352905,318.33590865135193,bigbrain_0_3020_6255.nii,140563
save_incremented,330.329496383667,405.85993552207947,bigbrain_0_3020_6255.nii,140563
load_img,5156.773640155792,5162.264499902725,bigbrain_0_3624_1390.nii,140622
increment_data,5166.044418811798,5169.280227899551,bigbrain_0_3624_1390.nii,140622
save_incremented,5171.712321996689,5199.933432340622,bigbrain_0_3624_1390.nii,140622
load_img,19.35883927345276,24.304543256759644,bigbrain_0_2416_4865.nii,140597
increment_data,39.23790526390076,48.164679288864136,bigbrain_0_2416_4865.nii,140597
save_incremented,57.320735931396484,142.4501404762268,bigbrain_0_2416_4865.nii,140597
load_img,2481.885678768158,2499.652363061905,bigbrain_0_1208_4865.nii,140563
increment_data,2506.4870517253876,2519.942679166794,bigbrain_0_1208_4865.nii,140563
save_incremented,2542.2968401908875,2589.4990723133087,bigbrain_0_1208_4865.nii,140563
load_img,3743.110655069351,3743.1150765419006,bigbrain_0_3624_2780.nii,140584
increment_data,3757.678903579712,3760.7103548049927,bigbrain_0_3624_2780.nii,140584
save_incremented,3781.818784236908,3869.899014234543,bigbrain_0_3624_2780.nii,140584
load_img,1052.7582557201385,1069.3343052864075,bigbrain_0_3624_1390.nii,140634
increment_data,1088.9782979488373,1091.7786893844604,bigbrain_0_3624_1390.nii,140634
save_incremented,1098.0669572353363,1144.3507478237152,bigbrain_0_3624_1390.nii,140634
load_img,509.7589602470398,509.7633173465729,bigbrain_0_1208_6255.nii,140555
increment_data,524.0820202827454,550.8257858753204,bigbrain_0_1208_6255.nii,140555
save_incremented,561.918295621872,633.6369986534119,bigbrain_0_1208_6255.nii,140555
load_img,913.9497363567352,934.4772140979767,bigbrain_0_4228_4170.nii,140578
increment_data,947.8167662620544,985.0304911136627,bigbrain_0_4228_4170.nii,140578
save_incremented,993.5013301372528,1057.6372978687286,bigbrain_0_4228_4170.nii,140578
load_img,21.4972722530365,36.57454252243042,bigbrain_0_2416_2780.nii,140605
increment_data,42.18348956108093,57.55727219581604,bigbrain_0_2416_2780.nii,140605
save_incremented,60.397398710250854,102.18582892417908,bigbrain_0_2416_2780.nii,140605
load_img,223.4013810157776,242.2611072063446,bigbrain_0_1812_4865.nii,140597
increment_data,255.76970028877258,278.42742395401,bigbrain_0_1812_4865.nii,140597
save_incremented,290.4410996437073,342.7915003299713,bigbrain_0_1812_4865.nii,140597
load_img,3093.0222442150116,3100.951325893402,bigbrain_0_1208_5560.nii,140554
increment_data,3104.818618774414,3117.717003107071,bigbrain_0_1208_5560.nii,140554
save_incremented,3136.2447566986084,3199.9559319019318,bigbrain_0_1208_5560.nii,140554
load_img,848.5389719009399,851.9259054660797,bigbrain_0_0_4170.nii,140555
increment_data,864.035667181015,895.0900301933289,bigbrain_0_0_4170.nii,140555
save_incremented,904.1452350616455,953.35511469841,bigbrain_0_0_4170.nii,140555
load_img,2504.3118007183075,2534.2722940444946,bigbrain_0_4228_2780.nii,140630
increment_data,2567.533737182617,2578.0596170425415,bigbrain_0_4228_2780.nii,140630
save_incremented,2584.878870010376,2626.5669329166412,bigbrain_0_4228_2780.nii,140630
load_img,3064.174435377121,3074.5209124088287,bigbrain_0_4228_0.nii,140590
increment_data,3091.4057133197784,3094.9981038570404,bigbrain_0_4228_0.nii,140590
save_incremented,3114.5239872932434,3209.771772146225,bigbrain_0_4228_0.nii,140590
load_img,445.5492146015167,460.69453597068787,bigbrain_0_0_2085.nii,140590
increment_data,469.61038851737976,528.5612452030182,bigbrain_0_0_2085.nii,140590
save_incremented,543.4710521697998,628.3603415489197,bigbrain_0_0_2085.nii,140590
load_img,2177.2993743419647,2198.2364807128906,bigbrain_0_1812_1390.nii,140614
increment_data,2216.9861390590668,2219.5333864688873,bigbrain_0_1812_1390.nii,140614
save_incremented,2243.031909227371,2290.8961527347565,bigbrain_0_1812_1390.nii,140614
load_img,3873.141230583191,3897.858158349991,bigbrain_0_3020_1390.nii,140587
increment_data,3906.2257096767426,3913.724297761917,bigbrain_0_3020_1390.nii,140587
save_incremented,3923.695794582367,3969.494522333145,bigbrain_0_3020_1390.nii,140587
load_img,2037.542937040329,2044.2771708965302,bigbrain_0_2416_3475.nii,140578
increment_data,2076.744155406952,2081.558322906494,bigbrain_0_2416_3475.nii,140578
save_incremented,2094.604614019394,2149.7834088802338,bigbrain_0_2416_3475.nii,140578
load_img,642.7915191650391,655.4144902229309,bigbrain_0_2416_6255.nii,140590
increment_data,671.5082857608795,678.0379695892334,bigbrain_0_2416_6255.nii,140590
save_incremented,690.4548876285553,753.3390760421753,bigbrain_0_2416_6255.nii,140590
load_img,3715.2174451351166,3739.06184053421,bigbrain_0_3624_2780.nii,140555
increment_data,3743.993624687195,3744.8960995674133,bigbrain_0_3624_2780.nii,140555
save_incremented,3766.9307725429535,3808.3563318252563,bigbrain_0_3624_2780.nii,140555
load_img,4646.057234287262,4652.702043771744,bigbrain_0_2416_2085.nii,140555
increment_data,4674.981076717377,4683.512323379517,bigbrain_0_2416_2085.nii,140555
save_incremented,4695.392228603363,4745.162081241608,bigbrain_0_2416_2085.nii,140555
load_img,2371.053300142288,2412.3384652137756,bigbrain_0_3624_4865.nii,140630
increment_data,2435.1401443481445,2437.1280992031097,bigbrain_0_3624_4865.nii,140630
save_incremented,2447.2560243606567,2492.9837839603424,bigbrain_0_3624_4865.nii,140630
load_img,4154.636766195297,4166.8026711940765,bigbrain_0_3624_4865.nii,140609
increment_data,4187.143835544586,4198.35787653923,bigbrain_0_3624_4865.nii,140609
save_incremented,4201.814692974091,4260.486532926559,bigbrain_0_3624_4865.nii,140609
load_img,4513.691262722015,4528.003887891769,bigbrain_0_2416_0.nii,140597
increment_data,4550.561594486237,4553.478481531143,bigbrain_0_2416_0.nii,140597
save_incremented,4572.192721605301,4655.345405340195,bigbrain_0_2416_0.nii,140597
load_img,3882.3650844097137,3891.352189064026,bigbrain_0_0_6255.nii,140578
increment_data,3896.0392515659332,3900.7545461654663,bigbrain_0_0_6255.nii,140578
save_incremented,3909.5456371307373,3949.3845224380493,bigbrain_0_0_6255.nii,140578
load_img,2596.2050709724426,2605.9064304828644,bigbrain_0_1812_3475.nii,140578
increment_data,2637.893967151642,2644.592476129532,bigbrain_0_1812_3475.nii,140578
save_incremented,2667.8792083263397,2708.519781112671,bigbrain_0_1812_3475.nii,140578
load_img,3405.001405477524,3444.9231758117676,bigbrain_0_3624_3475.nii,140622
increment_data,3472.399917602539,3476.2512810230255,bigbrain_0_3624_3475.nii,140622
save_incremented,3487.305852174759,3533.518704175949,bigbrain_0_3624_3475.nii,140622
load_img,3869.7510843276978,3871.758152484894,bigbrain_0_3624_1390.nii,140625
increment_data,3885.9081258773804,3898.5086946487427,bigbrain_0_3624_1390.nii,140625
save_incremented,3903.3383870124817,3962.5299348831177,bigbrain_0_3624_1390.nii,140625
load_img,564.4309988021851,567.6269423961639,bigbrain_0_3020_695.nii,140560
increment_data,583.6804604530334,586.0873188972473,bigbrain_0_3020_695.nii,140560
save_incremented,595.4532392024994,639.0093774795532,bigbrain_0_3020_695.nii,140560
load_img,4455.902061700821,4495.804951429367,bigbrain_0_0_3475.nii,140566
increment_data,4510.212003469467,4511.573713064194,bigbrain_0_0_3475.nii,140566
save_incremented,4521.867129325867,4560.353630781174,bigbrain_0_0_3475.nii,140566
load_img,151.93338084220886,165.72758293151855,bigbrain_0_0_0.nii,140639
increment_data,176.75634479522705,180.52020359039307,bigbrain_0_0_0.nii,140639
save_incremented,189.4064564704895,249.82317757606506,bigbrain_0_0_0.nii,140639
load_img,1818.711208820343,1837.1388700008392,bigbrain_0_3020_695.nii,140566
increment_data,1849.9801907539368,1852.3651287555695,bigbrain_0_3020_695.nii,140566
save_incremented,1875.6204509735107,1918.3157410621643,bigbrain_0_3020_695.nii,140566
load_img,4423.6934225559235,4436.360871076584,bigbrain_0_2416_0.nii,140575
increment_data,4478.530743598938,4498.68364238739,bigbrain_0_2416_0.nii,140575
save_incremented,4513.473882675171,4556.262808561325,bigbrain_0_2416_0.nii,140575
load_img,1288.5073397159576,1304.3504831790924,bigbrain_0_4228_695.nii,140625
increment_data,1326.2318320274353,1328.541434764862,bigbrain_0_4228_695.nii,140625
save_incremented,1349.4687786102295,1387.4862184524536,bigbrain_0_4228_695.nii,140625
load_img,3553.7393691539764,3558.699786424637,bigbrain_0_3020_1390.nii,140605
increment_data,3561.729192495346,3572.911711215973,bigbrain_0_3020_1390.nii,140605
save_incremented,3575.1697108745575,3635.263070344925,bigbrain_0_3020_1390.nii,140605
load_img,322.2284846305847,330.3497245311737,bigbrain_0_4228_1390.nii,140590
increment_data,342.5426118373871,373.893666267395,bigbrain_0_4228_1390.nii,140590
save_incremented,384.30714106559753,429.49998712539673,bigbrain_0_4228_1390.nii,140590
load_img,987.7755155563354,990.66765666008,bigbrain_0_3624_2780.nii,140625
increment_data,1000.523663520813,1004.1316275596619,bigbrain_0_3624_2780.nii,140625
save_incremented,1022.4252252578735,1092.5871658325195,bigbrain_0_3624_2780.nii,140625
load_img,2336.053382396698,2337.427097797394,bigbrain_0_3624_2780.nii,140622
increment_data,2360.4476194381714,2373.55979847908,bigbrain_0_3624_2780.nii,140622
save_incremented,2400.424031019211,2447.568407535553,bigbrain_0_3624_2780.nii,140622
load_img,100.59403324127197,101.64741587638855,bigbrain_0_0_0.nii,140566
increment_data,102.8222599029541,105.7801775932312,bigbrain_0_0_0.nii,140566
save_incremented,107.92561030387878,139.54678106307983,bigbrain_0_0_0.nii,140566
load_img,3736.088119506836,3756.146667957306,bigbrain_0_3624_1390.nii,140575
increment_data,3779.8623735904694,3784.9925389289856,bigbrain_0_3624_1390.nii,140575
save_incremented,3789.4741122722626,3858.3130605220795,bigbrain_0_3624_1390.nii,140575
load_img,2834.3419885635376,2847.4298849105835,bigbrain_0_1208_2780.nii,140609
increment_data,2858.887344121933,2873.7733635902405,bigbrain_0_1208_2780.nii,140609
save_incremented,2905.216136455536,2956.1203937530518,bigbrain_0_1208_2780.nii,140609
load_img,1944.1038806438446,1944.107917547226,bigbrain_0_1208_1390.nii,140614
increment_data,1958.9448318481445,1962.1015012264252,bigbrain_0_1208_1390.nii,140614
save_incremented,1981.0830521583557,2080.7114374637604,bigbrain_0_1208_1390.nii,140614
load_img,4641.111456871033,4641.116207361221,bigbrain_0_3624_2085.nii,140572
increment_data,4655.442309856415,4657.710481643677,bigbrain_0_3624_2085.nii,140572
save_incremented,4685.694482326508,4755.023224830627,bigbrain_0_3624_2085.nii,140572
load_img,4855.9329516887665,4891.248675584793,bigbrain_0_1208_1390.nii,140575
increment_data,4911.783457279205,4915.170579910278,bigbrain_0_1208_1390.nii,140575
save_incremented,4928.257180452347,4979.961410999298,bigbrain_0_1208_1390.nii,140575
load_img,4233.097090482712,4238.815088033676,bigbrain_0_4228_5560.nii,140614
increment_data,4246.554992437363,4259.114703655243,bigbrain_0_4228_5560.nii,140614
save_incremented,4276.045951128006,4313.82724905014,bigbrain_0_4228_5560.nii,140614
load_img,4854.997320890427,4894.310169696808,bigbrain_0_3624_5560.nii,140560
increment_data,4915.4637751579285,4917.933385372162,bigbrain_0_3624_5560.nii,140560
save_incremented,4929.794725418091,4972.746657848358,bigbrain_0_3624_5560.nii,140560
load_img,2695.4690873622894,2704.919283390045,bigbrain_0_2416_4865.nii,140555
increment_data,2718.384754896164,2731.2110526561737,bigbrain_0_2416_4865.nii,140555
save_incremented,2747.8258833885193,2796.443033218384,bigbrain_0_2416_4865.nii,140555
load_img,653.5278272628784,653.7878727912903,bigbrain_0_0_3475.nii,140622
increment_data,658.9932947158813,659.82079911232,bigbrain_0_0_3475.nii,140622
save_incremented,675.4385206699371,757.1036949157715,bigbrain_0_0_3475.nii,140622
load_img,3091.846408367157,3092.6299970149994,bigbrain_0_4228_5560.nii,140639
increment_data,3105.2373757362366,3110.8439655303955,bigbrain_0_4228_5560.nii,140639
save_incremented,3116.976235151291,3179.4916973114014,bigbrain_0_4228_5560.nii,140639
load_img,4047.922651052475,4098.31344461441,bigbrain_0_1812_3475.nii,140566
increment_data,4112.038772344589,4113.134753704071,bigbrain_0_1812_3475.nii,140566
save_incremented,4124.035679340363,4165.081541776657,bigbrain_0_1812_3475.nii,140566
load_img,1188.4161989688873,1188.4205198287964,bigbrain_0_3624_6255.nii,140622
increment_data,1196.1100597381592,1198.8227047920227,bigbrain_0_3624_6255.nii,140622
save_incremented,1218.4776935577393,1315.9751136302948,bigbrain_0_3624_6255.nii,140622
load_img,643.5839545726776,645.4735164642334,bigbrain_0_2416_2085.nii,140554
increment_data,655.5917935371399,661.509272813797,bigbrain_0_2416_2085.nii,140554
save_incremented,676.0444173812866,741.3938727378845,bigbrain_0_2416_2085.nii,140554
load_img,1219.6933720111847,1237.6531643867493,bigbrain_0_0_0.nii,140614
increment_data,1248.8820612430573,1252.1891012191772,bigbrain_0_0_0.nii,140614
save_incremented,1263.4477813243866,1318.9673323631287,bigbrain_0_0_0.nii,140614
load_img,2358.8739166259766,2391.971910715103,bigbrain_0_4228_4170.nii,140566
increment_data,2423.389664411545,2425.3779797554016,bigbrain_0_4228_4170.nii,140566
save_incremented,2439.141520500183,2484.0209980010986,bigbrain_0_4228_4170.nii,140566
load_img,2144.3722236156464,2172.100085735321,bigbrain_0_3624_2085.nii,140555
increment_data,2191.0148129463196,2196.8020000457764,bigbrain_0_3624_2085.nii,140555
save_incremented,2204.321618080139,2258.2411236763,bigbrain_0_3624_2085.nii,140555
