driver_program,0,4081.0165832042694,/home/users/vhayots/spark-1570850088-localAD_1it_96cpus_0delay_npc_em-0,allfiles
save_incremented,481.35148000717163,584.911036491394,bigbrain_0_3624_4865.nii,143453
load_img,318.58903098106384,318.593346118927,bigbrain_0_1208_4865.nii,143522
increment_data,391.8804566860199,393.00177812576294,bigbrain_0_1208_4865.nii,143522
save_incremented,473.7834937572479,575.2653398513794,bigbrain_0_1208_4865.nii,143522
load_img,3277.066888332367,3277.07284116745,bigbrain_0_0_1390.nii,143412
increment_data,3371.47229552269,3372.183727502823,bigbrain_0_0_1390.nii,143412
save_incremented,3462.649561405182,3521.48809838295,bigbrain_0_0_1390.nii,143412
load_img,865.773768901825,866.4153981208801,bigbrain_0_0_2780.nii,143663
increment_data,978.67258477211,985.740757226944,bigbrain_0_0_2780.nii,143663
save_incremented,1084.8110723495483,1140.6264758110046,bigbrain_0_0_2780.nii,143663
load_img,1663.9254610538483,1663.927360534668,bigbrain_0_1208_6255.nii,143773
increment_data,1741.805287361145,1742.6542601585388,bigbrain_0_1208_6255.nii,143773
save_incremented,1845.174870967865,1906.9527082443237,bigbrain_0_1208_6255.nii,143773
load_img,3300.0117893218994,3300.0163445472717,bigbrain_0_1812_1390.nii,143526
increment_data,3397.033257007599,3424.959350347519,bigbrain_0_1812_1390.nii,143526
save_incremented,3520.8957974910736,3608.212729692459,bigbrain_0_1812_1390.nii,143526
load_img,1125.1199827194214,1125.2167329788208,bigbrain_0_3020_6255.nii,143612
increment_data,1244.7324492931366,1247.8420276641846,bigbrain_0_3020_6255.nii,143612
save_incremented,1380.8099677562714,1422.2434487342834,bigbrain_0_3020_6255.nii,143612
load_img,2496.457347869873,2497.091023206711,bigbrain_0_1812_695.nii,143629
increment_data,2585.3154084682465,2586.3389847278595,bigbrain_0_1812_695.nii,143629
save_incremented,2682.018810749054,2742.7821831703186,bigbrain_0_1812_695.nii,143629
load_img,3172.404383420944,3172.408834218979,bigbrain_0_0_695.nii,143712
increment_data,3238.126576423645,3238.97713637352,bigbrain_0_0_695.nii,143712
save_incremented,3346.1857228279114,3402.859684228897,bigbrain_0_0_695.nii,143712
load_img,63.89035153388977,72.90842843055725,bigbrain_0_4228_4865.nii,143419
increment_data,85.36629557609558,86.05889797210693,bigbrain_0_4228_4865.nii,143419
save_incremented,108.37378287315369,133.72053956985474,bigbrain_0_4228_4865.nii,143419
load_img,2340.1311025619507,2341.918022632599,bigbrain_0_3624_2085.nii,143531
increment_data,2448.411521434784,2512.681529521942,bigbrain_0_3624_2085.nii,143531
save_incremented,2595.935353755951,2690.086354970932,bigbrain_0_3624_2085.nii,143531
load_img,428.62491750717163,428.63429403305054,bigbrain_0_3624_4865.nii,143573
increment_data,517.7309708595276,519.8608212471008,bigbrain_0_3624_4865.nii,143573
save_incremented,608.5129718780518,652.1453139781952,bigbrain_0_3624_4865.nii,143573
load_img,984.3235657215118,984.3284447193146,bigbrain_0_4228_2780.nii,143643
increment_data,1082.7417867183685,1087.114812374115,bigbrain_0_4228_2780.nii,143643
save_incremented,1184.897653579712,1290.6444356441498,bigbrain_0_4228_2780.nii,143643
load_img,2521.3718676567078,2521.741490125656,bigbrain_0_1812_0.nii,143448
increment_data,2611.4613609313965,2613.7166826725006,bigbrain_0_1812_0.nii,143448
save_incremented,2723.3846435546875,2814.6875376701355,bigbrain_0_1812_0.nii,143448
load_img,3571.056245326996,3571.060149669647,bigbrain_0_3624_5560.nii,143545
increment_data,3645.132292509079,3647.005145072937,bigbrain_0_3624_5560.nii,143545
save_incremented,3711.579610347748,3789.7599759101868,bigbrain_0_3624_5560.nii,143545
load_img,2037.924352645874,2037.928811788559,bigbrain_0_1208_5560.nii,143464
increment_data,2127.613953590393,2129.792192220688,bigbrain_0_1208_5560.nii,143464
save_incremented,2217.9817991256714,2288.8126718997955,bigbrain_0_1208_5560.nii,143464
load_img,3020.495656967163,3020.500367164612,bigbrain_0_0_695.nii,143681
increment_data,3145.651482820511,3146.4107401371,bigbrain_0_0_695.nii,143681
save_incremented,3225.240329027176,3333.3442685604095,bigbrain_0_0_695.nii,143681
load_img,2830.7403128147125,2830.745193719864,bigbrain_0_0_4865.nii,143510
increment_data,2935.6863086223602,2938.5751905441284,bigbrain_0_0_4865.nii,143510
save_incremented,3021.267498731613,3155.0307338237762,bigbrain_0_0_4865.nii,143510
load_img,398.5839116573334,398.5900056362152,bigbrain_0_0_0.nii,143553
increment_data,485.7975444793701,487.17704939842224,bigbrain_0_0_0.nii,143553
save_incremented,590.6863534450531,652.3829596042633,bigbrain_0_0_0.nii,143553
load_img,4021.340635061264,4021.3522062301636,bigbrain_0_3624_4170.nii,143743
increment_data,4021.360737800598,4021.7340607643127,bigbrain_0_3624_4170.nii,143743
save_incremented,4021.736359834671,4044.0970208644867,bigbrain_0_3624_4170.nii,143743
load_img,2980.1434812545776,2980.7735302448273,bigbrain_0_0_5560.nii,143657
increment_data,3078.36571598053,3083.622929096222,bigbrain_0_0_5560.nii,143657
save_incremented,3191.043547153473,3242.5212681293488,bigbrain_0_0_5560.nii,143657
load_img,2392.1578209400177,2392.1623775959015,bigbrain_0_2416_1390.nii,143743
increment_data,2501.9008588790894,2502.542556285858,bigbrain_0_2416_1390.nii,143743
save_incremented,2588.967981338501,2637.4019849300385,bigbrain_0_2416_1390.nii,143743
load_img,1812.4412639141083,1812.4460144042969,bigbrain_0_1812_6255.nii,143699
increment_data,1896.980110168457,1902.0185294151306,bigbrain_0_1812_6255.nii,143699
save_incremented,2013.1373417377472,2073.370845079422,bigbrain_0_1812_6255.nii,143699
load_img,803.8363013267517,804.8256182670593,bigbrain_0_4228_0.nii,143386
increment_data,939.3118281364441,955.7263116836548,bigbrain_0_4228_0.nii,143386
save_incremented,1048.6623120307922,1087.7277669906616,bigbrain_0_4228_0.nii,143386
load_img,3036.8901085853577,3038.2809092998505,bigbrain_0_3020_4170.nii,143499
increment_data,3154.589917421341,3156.189366579056,bigbrain_0_3020_4170.nii,143499
save_incremented,3229.0280816555023,3329.1704375743866,bigbrain_0_3020_4170.nii,143499
load_img,1824.1650803089142,1824.4988706111908,bigbrain_0_4228_5560.nii,143389
increment_data,1925.5184454917908,1928.8208661079407,bigbrain_0_4228_5560.nii,143389
save_incremented,2014.7288219928741,2099.7052903175354,bigbrain_0_4228_5560.nii,143389
load_img,731.1353330612183,731.1407821178436,bigbrain_0_1208_4170.nii,143457
increment_data,871.2711963653564,872.703929901123,bigbrain_0_1208_4170.nii,143457
save_incremented,986.3695440292358,1041.8180911540985,bigbrain_0_1208_4170.nii,143457
load_img,878.3041343688965,878.8846843242645,bigbrain_0_1208_2780.nii,143464
increment_data,988.4559087753296,990.2003898620605,bigbrain_0_1208_2780.nii,143464
save_incremented,1089.9686307907104,1123.7261016368866,bigbrain_0_1208_2780.nii,143464
load_img,3453.378101348877,3455.5215716362,bigbrain_0_1812_1390.nii,143464
increment_data,3557.9776458740234,3559.6134991645813,bigbrain_0_1812_1390.nii,143464
save_incremented,3633.9207804203033,3687.7795650959015,bigbrain_0_1812_1390.nii,143464
load_img,2899.579084634781,2900.346270799637,bigbrain_0_2416_3475.nii,143722
increment_data,2982.7065246105194,2984.4959988594055,bigbrain_0_2416_3475.nii,143722
save_incremented,3082.019647359848,3157.2115190029144,bigbrain_0_2416_3475.nii,143722
load_img,1051.3960897922516,1052.1072764396667,bigbrain_0_1812_2085.nii,143537
increment_data,1154.9226515293121,1158.8087096214294,bigbrain_0_1812_2085.nii,143537
save_incremented,1290.804433107376,1467.0379209518433,bigbrain_0_1812_2085.nii,143537
load_img,739.615092754364,744.2083735466003,bigbrain_0_3020_6255.nii,143362
increment_data,894.995459318161,944.9138615131378,bigbrain_0_3020_6255.nii,143362
save_incremented,1038.2937715053558,1078.1445422172546,bigbrain_0_3020_6255.nii,143362
load_img,79.24532079696655,87.47979617118835,bigbrain_0_1208_695.nii,143357
increment_data,110.71520948410034,135.7492551803589,bigbrain_0_1208_695.nii,143357
save_incremented,212.21589398384094,294.0812726020813,bigbrain_0_1208_695.nii,143357
load_img,2835.608906507492,2835.6130907535553,bigbrain_0_1812_0.nii,143608
increment_data,2942.0757541656494,2945.22932100296,bigbrain_0_1812_0.nii,143608
save_incremented,3015.930564403534,3086.587733268738,bigbrain_0_1812_0.nii,143608
load_img,2140.447804927826,2140.698070049286,bigbrain_0_1208_3475.nii,143368
increment_data,2229.2366721630096,2230.9929118156433,bigbrain_0_1208_3475.nii,143368
save_incremented,2332.678285598755,2426.9196791648865,bigbrain_0_1208_3475.nii,143368
load_img,1733.7081553936005,1733.7129726409912,bigbrain_0_1812_2780.nii,143690
increment_data,1827.5779347419739,1828.159152507782,bigbrain_0_1812_2780.nii,143690
save_incremented,1932.0162937641144,2018.5000982284546,bigbrain_0_1812_2780.nii,143690
load_img,3244.5027511119843,3244.5068106651306,bigbrain_0_3624_1390.nii,143419
increment_data,3360.9085166454315,3363.0110054016113,bigbrain_0_3624_1390.nii,143419
save_incremented,3440.9228506088257,3526.5099680423737,bigbrain_0_3624_1390.nii,143419
load_img,3370.9617807865143,3371.7956204414368,bigbrain_0_3624_1390.nii,143703
increment_data,3461.7054212093353,3464.6435737609863,bigbrain_0_3624_1390.nii,143703
save_incremented,3560.668313264847,3621.534580230713,bigbrain_0_3624_1390.nii,143703
load_img,2272.2887716293335,2272.292904853821,bigbrain_0_2416_1390.nii,143647
increment_data,2381.5095319747925,2383.3067305088043,bigbrain_0_2416_1390.nii,143647
save_incremented,2495.8574361801147,2545.1222348213196,bigbrain_0_2416_1390.nii,143647
load_img,46.3401575088501,46.344645977020264,bigbrain_0_3624_695.nii,143403
increment_data,79.23592329025269,80.50153684616089,bigbrain_0_3624_695.nii,143403
save_incremented,99.40697288513184,153.6855628490448,bigbrain_0_3624_695.nii,143403
load_img,79.36133790016174,80.3177490234375,bigbrain_0_3020_2780.nii,143502
increment_data,101.485586643219,102.65602326393127,bigbrain_0_3020_2780.nii,143502
save_incremented,165.18725538253784,365.47411608695984,bigbrain_0_3020_2780.nii,143502
load_img,3390.7088599205017,3390.7132980823517,bigbrain_0_3624_1390.nii,143577
increment_data,3477.027245759964,3479.1356785297394,bigbrain_0_3624_1390.nii,143577
save_incremented,3571.3556849956512,3664.3479478359222,bigbrain_0_3624_1390.nii,143577
load_img,427.94703698158264,427.9544928073883,bigbrain_0_0_6255.nii,143616
increment_data,515.1054120063782,517.2313356399536,bigbrain_0_0_6255.nii,143616
save_incremented,607.6379780769348,651.539027929306,bigbrain_0_0_6255.nii,143616
load_img,2970.2495560646057,2970.6520442962646,bigbrain_0_3020_0.nii,143453
increment_data,3037.3403494358063,3039.9879088401794,bigbrain_0_3020_0.nii,143453
save_incremented,3155.622837305069,3199.959374666214,bigbrain_0_3020_0.nii,143453
load_img,912.2917952537537,912.2967915534973,bigbrain_0_1208_2780.nii,143589
increment_data,1003.5057592391968,1005.0703873634338,bigbrain_0_1208_2780.nii,143589
save_incremented,1114.17764878273,1169.0549063682556,bigbrain_0_1208_2780.nii,143589
load_img,1382.1252264976501,1407.6154568195343,bigbrain_0_1812_6255.nii,143374
increment_data,1519.640751361847,1687.8038403987885,bigbrain_0_1812_6255.nii,143374
save_incremented,1771.9818325042725,1875.3057343959808,bigbrain_0_1812_6255.nii,143374
load_img,2497.49045586586,2497.9676973819733,bigbrain_0_1208_3475.nii,143608
increment_data,2587.1181502342224,2588.2446386814117,bigbrain_0_1208_3475.nii,143608
save_incremented,2684.730255126953,2740.9884424209595,bigbrain_0_1208_3475.nii,143608
load_img,2422.137428045273,2422.1419038772583,bigbrain_0_3624_2085.nii,143380
increment_data,2529.5547976493835,2531.8159713745117,bigbrain_0_3624_2085.nii,143380
save_incremented,2610.8463447093964,2799.225772857666,bigbrain_0_3624_2085.nii,143380
load_img,418.6592080593109,419.337206363678,bigbrain_0_1208_695.nii,143457
increment_data,495.6566126346588,497.7533860206604,bigbrain_0_1208_695.nii,143457
save_incremented,603.8073987960815,640.2472224235535,bigbrain_0_1208_695.nii,143457
load_img,2654.7239458560944,2654.7281754016876,bigbrain_0_1208_1390.nii,143681
increment_data,2785.822444677353,2788.8976743221283,bigbrain_0_1208_1390.nii,143681
save_incremented,2883.1793673038483,2936.9864683151245,bigbrain_0_1208_1390.nii,143681
load_img,1123.1453971862793,1125.2150025367737,bigbrain_0_2416_695.nii,143557
increment_data,1238.9976994991302,1240.002756357193,bigbrain_0_2416_695.nii,143557
save_incremented,1378.6584992408752,1486.1228301525116,bigbrain_0_2416_695.nii,143557
load_img,2435.661912202835,2435.666236639023,bigbrain_0_3624_3475.nii,143510
increment_data,2551.797224521637,2555.4331002235413,bigbrain_0_3624_3475.nii,143510
save_incremented,2626.557695388794,2722.914934873581,bigbrain_0_3624_3475.nii,143510
load_img,2900.3271865844727,2901.0937469005585,bigbrain_0_0_695.nii,143506
increment_data,2988.3599257469177,2989.6846578121185,bigbrain_0_0_695.nii,143506
save_incremented,3097.2937495708466,3163.313460826874,bigbrain_0_0_695.nii,143506
load_img,2571.789320230484,2571.795961380005,bigbrain_0_3020_5560.nii,143475
increment_data,2662.19162273407,2668.2785832881927,bigbrain_0_3020_5560.nii,143475
save_incremented,2794.4266386032104,2863.7018678188324,bigbrain_0_3020_5560.nii,143475
load_img,3270.897565126419,3270.9028918743134,bigbrain_0_3020_1390.nii,143731
increment_data,3370.065356492996,3373.880935192108,bigbrain_0_3020_1390.nii,143731
save_incremented,3473.671387195587,3586.5093038082123,bigbrain_0_3020_1390.nii,143731
load_img,2644.122662305832,2644.1269102096558,bigbrain_0_1208_1390.nii,143553
increment_data,2781.086931705475,2783.2584640979767,bigbrain_0_1208_1390.nii,143553
save_incremented,2867.2304990291595,2937.6440715789795,bigbrain_0_1208_1390.nii,143553
load_img,2131.1880629062653,2131.1924979686737,bigbrain_0_2416_6255.nii,143637
increment_data,2224.218953371048,2225.18475484848,bigbrain_0_2416_6255.nii,143637
save_incremented,2319.0073671340942,2400.7905349731445,bigbrain_0_2416_6255.nii,143637
load_img,562.3193662166595,583.7431035041809,bigbrain_0_0_2780.nii,143415
increment_data,666.054604768753,666.9410378932953,bigbrain_0_0_2780.nii,143415
save_incremented,771.1580934524536,832.9387965202332,bigbrain_0_0_2780.nii,143415
load_img,1860.8119456768036,1868.0250823497772,bigbrain_0_2416_1390.nii,143356
increment_data,1980.2182528972626,2024.295815229416,bigbrain_0_2416_1390.nii,143356
save_incremented,2111.2206740379333,2171.734493970871,bigbrain_0_2416_1390.nii,143356
load_img,1509.0014491081238,1510.0804815292358,bigbrain_0_1208_6255.nii,143522
increment_data,1629.5996828079224,1631.2442927360535,bigbrain_0_1208_6255.nii,143522
save_incremented,1736.8967499732971,1827.2127265930176,bigbrain_0_1208_6255.nii,143522
load_img,386.2929632663727,389.7101471424103,bigbrain_0_1812_4170.nii,143557
increment_data,454.45721673965454,456.67592787742615,bigbrain_0_1812_4170.nii,143557
save_incremented,560.6717131137848,607.9079203605652,bigbrain_0_1812_4170.nii,143557
load_img,3095.779691696167,3095.784492969513,bigbrain_0_3020_1390.nii,143597
increment_data,3194.6673245429993,3195.5982463359833,bigbrain_0_3020_1390.nii,143597
save_incremented,3278.9969351291656,3377.559714794159,bigbrain_0_3020_1390.nii,143597
load_img,96.75095558166504,98.72209811210632,bigbrain_0_3624_695.nii,143671
increment_data,143.2199535369873,144.9874782562256,bigbrain_0_3624_695.nii,143671
save_incremented,215.00357151031494,398.0556254386902,bigbrain_0_3624_695.nii,143671
load_img,319.9356656074524,320.33870124816895,bigbrain_0_3624_4865.nii,143585
increment_data,393.9437882900238,394.73255133628845,bigbrain_0_3624_4865.nii,143585
save_incremented,480.1549141407013,553.9288189411163,bigbrain_0_3624_4865.nii,143585
load_img,1730.9757716655731,1732.5394785404205,bigbrain_0_1812_2780.nii,143735
increment_data,1825.676756620407,1826.7241291999817,bigbrain_0_1812_2780.nii,143735
save_incremented,1926.4987518787384,1977.1546404361725,bigbrain_0_1812_2780.nii,143735
load_img,3920.0790112018585,3921.064836502075,bigbrain_0_1812_6255.nii,143743
increment_data,3921.8039145469666,3922.656302213669,bigbrain_0_1812_6255.nii,143743
save_incremented,3923.2151730060577,3949.188969373703,bigbrain_0_1812_6255.nii,143743
load_img,2995.7979607582092,2995.8023386001587,bigbrain_0_3020_4170.nii,143703
increment_data,3101.9109582901,3104.524718761444,bigbrain_0_3020_4170.nii,143703
save_incremented,3199.665221452713,3276.6109688282013,bigbrain_0_3020_4170.nii,143703
load_img,1402.7175347805023,1404.0877525806427,bigbrain_0_1208_6255.nii,143495
increment_data,1515.4837143421173,1517.2092163562775,bigbrain_0_1208_6255.nii,143495
save_incremented,1633.0133566856384,1682.1343176364899,bigbrain_0_1208_6255.nii,143495
load_img,2500.3882875442505,2500.7857880592346,bigbrain_0_1208_1390.nii,143423
increment_data,2589.5360276699066,2590.773599386215,bigbrain_0_1208_1390.nii,143423
save_incremented,2695.715219259262,2762.3092892169952,bigbrain_0_1208_1390.nii,143423
load_img,969.6313507556915,969.6367003917694,bigbrain_0_4228_2780.nii,143622
increment_data,1065.7065839767456,1066.779197216034,bigbrain_0_4228_2780.nii,143622
save_incremented,1167.6101911067963,1268.2269804477692,bigbrain_0_4228_2780.nii,143622
load_img,75.41817617416382,79.36164903640747,bigbrain_0_4228_6255.nii,143448
increment_data,98.02499079704285,98.78000283241272,bigbrain_0_4228_6255.nii,143448
save_incremented,140.59911251068115,170.947030544281,bigbrain_0_4228_6255.nii,143448
load_img,248.8501718044281,250.36745858192444,bigbrain_0_3624_4865.nii,143448
increment_data,330.4090967178345,332.26131796836853,bigbrain_0_3624_4865.nii,143448
save_incremented,417.87767219543457,481.16900062561035,bigbrain_0_3624_4865.nii,143448
load_img,2056.3341948986053,2056.338745355606,bigbrain_0_0_3475.nii,143557
increment_data,2151.481317281723,2153.806398630142,bigbrain_0_0_3475.nii,143557
save_incremented,2235.625559091568,2350.8506338596344,bigbrain_0_0_3475.nii,143557
load_img,3271.7797605991364,3272.471437215805,bigbrain_0_3020_0.nii,143643
increment_data,3370.8578050136566,3375.234600543976,bigbrain_0_3020_0.nii,143643
save_incremented,3474.346029281616,3561.73362493515,bigbrain_0_3020_0.nii,143643
load_img,1071.8558731079102,1074.5628736019135,bigbrain_0_1208_6255.nii,143356
increment_data,1172.5077650547028,1217.791077375412,bigbrain_0_1208_6255.nii,143356
save_incremented,1352.413806438446,1398.9223682880402,bigbrain_0_1208_6255.nii,143356
load_img,1067.742680311203,1068.4463772773743,bigbrain_0_4228_0.nii,143499
increment_data,1168.4168660640717,1169.5724864006042,bigbrain_0_4228_0.nii,143499
save_incremented,1314.95454287529,1374.5403444766998,bigbrain_0_4228_0.nii,143499
load_img,420.6071586608887,437.397173166275,bigbrain_0_4228_2780.nii,143368
increment_data,539.0803453922272,570.5395138263702,bigbrain_0_4228_2780.nii,143368
save_incremented,658.6763546466827,697.7374861240387,bigbrain_0_4228_2780.nii,143368
load_img,3094.0861468315125,3095.021828174591,bigbrain_0_3020_1390.nii,143403
increment_data,3193.799680709839,3194.703643798828,bigbrain_0_3020_1390.nii,143403
save_incremented,3278.3908548355103,3377.559701681137,bigbrain_0_3020_1390.nii,143403
load_img,922.4670534133911,922.4749488830566,bigbrain_0_3020_2085.nii,143677
increment_data,1014.2541790008545,1018.6145386695862,bigbrain_0_3020_2085.nii,143677
save_incremented,1123.5756740570068,1194.0576515197754,bigbrain_0_3020_2085.nii,143677
load_img,984.6996939182281,986.1048612594604,bigbrain_0_1812_2085.nii,143371
increment_data,1089.6668949127197,1127.5589032173157,bigbrain_0_1812_2085.nii,143371
save_incremented,1267.4849536418915,1375.5792710781097,bigbrain_0_1812_2085.nii,143371
load_img,45.55188226699829,70.51982593536377,bigbrain_0_4228_6255.nii,143399
increment_data,80.01604723930359,80.732754945755,bigbrain_0_4228_6255.nii,143399
save_incremented,100.17221903800964,125.16147136688232,bigbrain_0_4228_6255.nii,143399
load_img,1883.9298284053802,1886.0371692180634,bigbrain_0_1208_5560.nii,143761
increment_data,1991.329371213913,1993.355975151062,bigbrain_0_1208_5560.nii,143761
save_incremented,2086.3945467472076,2151.49245095253,bigbrain_0_1208_5560.nii,143761
load_img,2576.7396116256714,2576.743810892105,bigbrain_0_1812_0.nii,143585
increment_data,2674.374543905258,2677.337019443512,bigbrain_0_1812_0.nii,143585
save_incremented,2799.9044048786163,2864.1482212543488,bigbrain_0_1812_0.nii,143585
load_img,3372.2495987415314,3372.253135919571,bigbrain_0_0_1390.nii,143647
increment_data,3472.8570070266724,3474.808872938156,bigbrain_0_0_1390.nii,143647
save_incremented,3560.8283665180206,3626.029965877533,bigbrain_0_0_1390.nii,143647
load_img,2828.142481327057,2828.149752855301,bigbrain_0_1812_5560.nii,143632
increment_data,2933.9463052749634,2957.3959233760834,bigbrain_0_1812_5560.nii,143632
save_incremented,3042.2512440681458,3189.6316905021667,bigbrain_0_1812_5560.nii,143632
load_img,995.8430156707764,995.8469817638397,bigbrain_0_4228_0.nii,143419
increment_data,1096.3525967597961,1097.703452348709,bigbrain_0_4228_0.nii,143419
save_incremented,1200.6016781330109,1291.102296590805,bigbrain_0_4228_0.nii,143419
load_img,1337.5028858184814,1338.6972796916962,bigbrain_0_4228_1390.nii,143549
increment_data,1444.3542511463165,1447.7614283561707,bigbrain_0_4228_1390.nii,143549
save_incremented,1560.5368430614471,1604.0446999073029,bigbrain_0_4228_1390.nii,143549
load_img,2423.0645985603333,2423.5314893722534,bigbrain_0_3624_0.nii,143707
increment_data,2535.870548248291,2538.371348142624,bigbrain_0_3624_0.nii,143707
save_incremented,2615.8640506267548,2700.491978406906,bigbrain_0_3624_0.nii,143707
load_img,2084.88338470459,2088.02872300148,bigbrain_0_1208_3475.nii,143448
increment_data,2183.6066443920135,2220.0451004505157,bigbrain_0_1208_3475.nii,143448
save_incremented,2315.799848794937,2409.7050018310547,bigbrain_0_1208_3475.nii,143448
load_img,1571.0290131568909,1571.0361678600311,bigbrain_0_4228_3475.nii,143457
increment_data,1692.959851026535,1695.650569677353,bigbrain_0_4228_3475.nii,143457
save_incremented,1780.662041425705,1929.400966644287,bigbrain_0_4228_3475.nii,143457
load_img,1665.1912741661072,1665.3791646957397,bigbrain_0_1812_2780.nii,143560
increment_data,1742.7167267799377,1743.9323253631592,bigbrain_0_1812_2780.nii,143560
save_incremented,1847.7244329452515,1931.7588272094727,bigbrain_0_1812_2780.nii,143560
load_img,3370.534854412079,3371.796563386917,bigbrain_0_3624_1390.nii,143491
increment_data,3464.215667486191,3466.9810473918915,bigbrain_0_3624_1390.nii,143491
save_incremented,3561.127243041992,3620.0447986125946,bigbrain_0_3624_1390.nii,143491
load_img,91.72263932228088,96.92049622535706,bigbrain_0_3020_2780.nii,143589
increment_data,123.60827350616455,124.45714855194092,bigbrain_0_3020_2780.nii,143589
save_incremented,181.0034635066986,429.1143891811371,bigbrain_0_3020_2780.nii,143589
load_img,3357.400339603424,3358.2468016147614,bigbrain_0_3624_2780.nii,143657
increment_data,3432.443153858185,3433.3897376060486,bigbrain_0_3624_2780.nii,143657
save_incremented,3546.551624774933,3591.415529489517,bigbrain_0_3624_2780.nii,143657
load_img,1020.31152510643,1020.9432082176208,bigbrain_0_4228_0.nii,143577
increment_data,1124.5820860862732,1125.6150274276733,bigbrain_0_4228_0.nii,143577
save_incremented,1242.566775560379,1332.6479828357697,bigbrain_0_4228_0.nii,143577
load_img,658.3405039310455,658.3467411994934,bigbrain_0_0_2780.nii,143647
increment_data,754.5874559879303,756.7575118541718,bigbrain_0_0_2780.nii,143647
save_incremented,906.2164549827576,1001.5055572986603,bigbrain_0_0_2780.nii,143647
load_img,95.63490915298462,98.2672758102417,bigbrain_0_3020_4865.nii,143601
increment_data,139.75756239891052,141.40694737434387,bigbrain_0_3020_4865.nii,143601
save_incremented,213.3103973865509,332.2667770385742,bigbrain_0_3020_4865.nii,143601
load_img,3329.6140587329865,3329.6181168556213,bigbrain_0_3624_1390.nii,143439
increment_data,3422.95653629303,3424.3507158756256,bigbrain_0_3624_1390.nii,143439
save_incremented,3517.9748022556305,3577.496896982193,bigbrain_0_3624_1390.nii,143439
load_img,662.5245723724365,662.5290260314941,bigbrain_0_3020_2085.nii,143510
increment_data,764.85964179039,766.3157081604004,bigbrain_0_3020_2085.nii,143510
save_incremented,909.9625742435455,947.4859840869904,bigbrain_0_3020_2085.nii,143510
load_img,604.3110046386719,604.3157267570496,bigbrain_0_1208_4170.nii,143439
increment_data,707.7394871711731,710.7652931213379,bigbrain_0_1208_4170.nii,143439
save_incremented,834.167811870575,921.4588556289673,bigbrain_0_1208_4170.nii,143439
load_img,1883.1633594036102,1886.037516593933,bigbrain_0_0_2085.nii,143657
increment_data,1994.906322002411,2001.240538597107,bigbrain_0_0_2085.nii,143657
save_incremented,2082.3839104175568,2142.9352428913116,bigbrain_0_0_2085.nii,143657
load_img,2040.722488641739,2040.7270922660828,bigbrain_0_2416_2085.nii,143731
increment_data,2133.948732614517,2135.290400981903,bigbrain_0_2416_2085.nii,143731
save_incremented,2225.0967350006104,2342.936295747757,bigbrain_0_2416_2085.nii,143731
load_img,2416.902839899063,2417.687465429306,bigbrain_0_3624_2085.nii,143566
increment_data,2526.7713098526,2529.980941295624,bigbrain_0_3624_2085.nii,143566
save_incremented,2610.2315802574158,2756.358338356018,bigbrain_0_3624_2085.nii,143566
load_img,1700.419320821762,1701.9522688388824,bigbrain_0_4228_3475.nii,143777
increment_data,1790.4369111061096,1796.2724430561066,bigbrain_0_4228_3475.nii,143777
save_incremented,1888.3942053318024,1992.608585357666,bigbrain_0_4228_3475.nii,143777
load_img,3015.3202698230743,3015.325520992279,bigbrain_0_0_695.nii,143612
increment_data,3138.7498989105225,3140.5634615421295,bigbrain_0_0_695.nii,143612
save_incremented,3215.4896631240845,3332.5023136138916,bigbrain_0_0_695.nii,143612
load_img,2234.7506029605865,2242.7788829803467,bigbrain_0_3624_3475.nii,143581
increment_data,2353.8225054740906,2397.40673661232,bigbrain_0_3624_3475.nii,143581
save_incremented,2500.777727842331,2530.985455751419,bigbrain_0_3624_3475.nii,143581
load_img,3121.9289536476135,3121.933990716934,bigbrain_0_3624_2780.nii,143480
increment_data,3202.8143849372864,3204.141433238983,bigbrain_0_3624_2780.nii,143480
save_incremented,3298.905349254608,3358.2258472442627,bigbrain_0_3624_2780.nii,143480
load_img,3405.5947701931,3406.016772508621,bigbrain_0_3624_5560.nii,143616
increment_data,3507.648334503174,3509.0908908843994,bigbrain_0_3624_5560.nii,143616
save_incremented,3588.8082015514374,3664.0804255008698,bigbrain_0_3624_5560.nii,143616
load_img,3476.155824661255,3476.159775018692,bigbrain_0_2416_5560.nii,143371
increment_data,3570.459807872772,3571.1804060935974,bigbrain_0_2416_5560.nii,143371
save_incremented,3650.923392534256,3739.842150449753,bigbrain_0_2416_5560.nii,143371
load_img,79.36061382293701,89.64563369750977,bigbrain_0_3624_695.nii,143537
increment_data,113.8404483795166,115.71353554725647,bigbrain_0_3624_695.nii,143537
save_incremented,167.2832317352295,212.35601806640625,bigbrain_0_3624_695.nii,143537
load_img,1401.9388647079468,1402.4671506881714,bigbrain_0_0_2085.nii,143431
increment_data,1507.9367835521698,1510.5147528648376,bigbrain_0_0_2085.nii,143431
save_incremented,1625.1598060131073,1694.9081943035126,bigbrain_0_0_2085.nii,143431
load_img,1806.4552145004272,1807.2687940597534,bigbrain_0_0_2085.nii,143752
increment_data,1892.967493057251,1896.1694021224976,bigbrain_0_0_2085.nii,143752
save_incremented,2005.928278207779,2080.693979024887,bigbrain_0_0_2085.nii,143752
load_img,2893.1165821552277,2893.1236276626587,bigbrain_0_1812_5560.nii,143380
