driver_program,0,399.5680718421936,/pmem1-data/val/spark-1570926236-optaneAD_1it_96cpus_0delay_npc_em-2,allfiles
save_incremented,21.60230040550232,95.63262271881104,bigbrain_0_4228_4865.nii,162892
load_img,13.531845331192017,13.533368587493896,bigbrain_0_4228_4865.nii,162851
increment_data,13.533772945404053,21.694801568984985,bigbrain_0_4228_4865.nii,162851
save_incremented,21.695096492767334,95.09929656982422,bigbrain_0_4228_4865.nii,162851
load_img,13.532310009002686,13.534274816513062,bigbrain_0_3020_2780.nii,162896
increment_data,13.534698247909546,21.594595193862915,bigbrain_0_3020_2780.nii,162896
save_incremented,21.59519100189209,67.8585295677185,bigbrain_0_3020_2780.nii,162896
load_img,13.5457923412323,13.547633647918701,bigbrain_0_2416_4865.nii,162922
increment_data,13.548256874084473,21.681838750839233,bigbrain_0_2416_4865.nii,162922
save_incremented,21.682366371154785,86.93962025642395,bigbrain_0_2416_4865.nii,162922
load_img,13.556947231292725,13.55870008468628,bigbrain_0_2416_2780.nii,162904
increment_data,13.559290647506714,21.640421867370605,bigbrain_0_2416_2780.nii,162904
save_incremented,21.641331672668457,57.21289896965027,bigbrain_0_2416_2780.nii,162904
load_img,13.572484493255615,13.574182510375977,bigbrain_0_3020_2780.nii,162930
increment_data,13.57476544380188,21.625535249710083,bigbrain_0_3020_2780.nii,162930
save_incremented,21.626163959503174,88.08305740356445,bigbrain_0_3020_2780.nii,162930
load_img,13.599415063858032,13.601130485534668,bigbrain_0_3020_4865.nii,162951
increment_data,13.601814985275269,21.650411367416382,bigbrain_0_3020_4865.nii,162951
save_incremented,21.650847911834717,96.27140283584595,bigbrain_0_3020_4865.nii,162951
load_img,13.605467796325684,13.607106447219849,bigbrain_0_3020_4865.nii,162946
increment_data,13.607723474502563,21.693506479263306,bigbrain_0_3020_4865.nii,162946
