driver_program,0,74.75419235229492,/dev/shm/val/spark-1570987091-tmpfs_1it_96cpus_0delay_npc_em-0,allfiles
increment_data,51.63312864303589,52.56249260902405,bigbrain_0_3020_3475.nii,118642
save_incremented,52.56283712387085,55.24398136138916,bigbrain_0_3020_3475.nii,118642
load_img,51.605950355529785,51.610169887542725,bigbrain_0_3020_3475.nii,118945
increment_data,51.610864877700806,52.47469639778137,bigbrain_0_3020_3475.nii,118945
save_incremented,52.47503471374512,55.588939905166626,bigbrain_0_3020_3475.nii,118945
load_img,51.5702383518219,51.57408618927002,bigbrain_0_3020_2085.nii,118747
increment_data,51.57491326332092,52.46224594116211,bigbrain_0_3020_2085.nii,118747
save_incremented,52.46279454231262,55.91087245941162,bigbrain_0_3020_2085.nii,118747
load_img,51.549686908721924,51.55314230918884,bigbrain_0_3020_2085.nii,118954
increment_data,51.55475878715515,52.397347927093506,bigbrain_0_3020_2085.nii,118954
save_incremented,52.39757513999939,56.2117133140564,bigbrain_0_3020_2085.nii,118954
load_img,51.30444526672363,51.306357860565186,bigbrain_0_2416_695.nii,118791
increment_data,51.30680298805237,52.14696478843689,bigbrain_0_2416_695.nii,118791
save_incremented,52.14732003211975,54.27882766723633,bigbrain_0_2416_695.nii,118791
load_img,51.29650902748108,51.29823446273804,bigbrain_0_0_2085.nii,118624
increment_data,51.29911255836487,52.18998718261719,bigbrain_0_0_2085.nii,118624
save_incremented,52.19177031517029,53.82559370994568,bigbrain_0_0_2085.nii,118624
load_img,51.28348422050476,51.28588247299194,bigbrain_0_2416_695.nii,118989
increment_data,51.28636884689331,52.160820960998535,bigbrain_0_2416_695.nii,118989
save_incremented,52.16112565994263,54.147512674331665,bigbrain_0_2416_695.nii,118989
load_img,51.20626640319824,51.20835518836975,bigbrain_0_1812_4170.nii,118695
increment_data,51.208837270736694,52.325658321380615,bigbrain_0_1812_4170.nii,118695
save_incremented,52.32602143287659,53.658769369125366,bigbrain_0_1812_4170.nii,118695
load_img,51.04157376289368,51.05392050743103,bigbrain_0_3020_3475.nii,118967
increment_data,51.055503606796265,52.16229176521301,bigbrain_0_3020_3475.nii,118967
save_incremented,52.1625292301178,54.944424629211426,bigbrain_0_3020_3475.nii,118967
load_img,51.017160177230835,51.024330615997314,bigbrain_0_4228_3475.nii,118830
increment_data,51.02496314048767,51.91311311721802,bigbrain_0_4228_3475.nii,118830
save_incremented,51.91352105140686,55.86839151382446,bigbrain_0_4228_3475.nii,118830
load_img,51.006953954696655,51.009668588638306,bigbrain_0_4228_2085.nii,118833
increment_data,51.01016902923584,51.93584728240967,bigbrain_0_4228_2085.nii,118833
save_incremented,51.936126947402954,53.02374029159546,bigbrain_0_4228_2085.nii,118833
load_img,50.92278718948364,50.925336599349976,bigbrain_0_1812_2085.nii,118979
increment_data,50.92585372924805,52.07464265823364,bigbrain_0_1812_2085.nii,118979
save_incremented,52.07489514350891,53.70219659805298,bigbrain_0_1812_2085.nii,118979
load_img,50.85713171958923,50.85998821258545,bigbrain_0_2416_695.nii,118736
increment_data,50.860615968704224,51.813825845718384,bigbrain_0_2416_695.nii,118736
save_incremented,51.81432914733887,54.47503042221069,bigbrain_0_2416_695.nii,118736
load_img,50.84298324584961,50.84578537940979,bigbrain_0_4228_3475.nii,118655
increment_data,50.846376180648804,51.928598403930664,bigbrain_0_4228_3475.nii,118655
save_incremented,51.92893433570862,55.798439264297485,bigbrain_0_4228_3475.nii,118655
load_img,50.73546290397644,50.7380166053772,bigbrain_0_3020_2085.nii,118787
increment_data,50.7385036945343,51.666775941848755,bigbrain_0_3020_2085.nii,118787
save_incremented,51.66706204414368,55.61483073234558,bigbrain_0_3020_2085.nii,118787
load_img,50.7209210395813,50.725017070770264,bigbrain_0_2416_0.nii,118999
increment_data,50.7260057926178,51.92569899559021,bigbrain_0_2416_0.nii,118999
save_incremented,51.926130533218384,53.239872455596924,bigbrain_0_2416_0.nii,118999
load_img,50.656046628952026,50.657702922821045,bigbrain_0_0_0.nii,118700
increment_data,50.65805411338806,51.6174578666687,bigbrain_0_0_0.nii,118700
save_incremented,51.620192527770996,52.75829076766968,bigbrain_0_0_0.nii,118700
load_img,50.585002422332764,50.587260246276855,bigbrain_0_4228_3475.nii,118808
increment_data,50.58772349357605,51.67153286933899,bigbrain_0_4228_3475.nii,118808
save_incremented,51.67192530632019,56.022692918777466,bigbrain_0_4228_3475.nii,118808
load_img,50.518669843673706,50.522085428237915,bigbrain_0_3020_3475.nii,118663
increment_data,50.522602796554565,51.722724199295044,bigbrain_0_3020_3475.nii,118663
save_incremented,51.7229790687561,53.99419283866882,bigbrain_0_3020_3475.nii,118663
load_img,50.38040614128113,50.38278126716614,bigbrain_0_4228_1390.nii,118753
increment_data,50.38329482078552,51.16421914100647,bigbrain_0_4228_1390.nii,118753
save_incremented,51.16456866264343,52.2478449344635,bigbrain_0_4228_1390.nii,118753
load_img,50.33325695991516,50.33569598197937,bigbrain_0_3020_2085.nii,118767
increment_data,50.336246967315674,51.47671627998352,bigbrain_0_3020_2085.nii,118767
save_incremented,51.477152824401855,54.49786925315857,bigbrain_0_3020_2085.nii,118767
load_img,50.26389741897583,50.266379594802856,bigbrain_0_3020_2085.nii,118636
increment_data,50.266839027404785,51.39332914352417,bigbrain_0_3020_2085.nii,118636
save_incremented,51.393826484680176,55.47359848022461,bigbrain_0_3020_2085.nii,118636
load_img,50.264261960983276,50.266297817230225,bigbrain_0_4228_3475.nii,118932
increment_data,50.266770362854004,51.02762413024902,bigbrain_0_4228_3475.nii,118932
save_incremented,51.027905225753784,55.257529973983765,bigbrain_0_4228_3475.nii,118932
load_img,50.18729019165039,50.18946862220764,bigbrain_0_0_4865.nii,118725
increment_data,50.18978810310364,51.08816456794739,bigbrain_0_0_4865.nii,118725
save_incremented,51.09134793281555,52.24170517921448,bigbrain_0_0_4865.nii,118725
load_img,50.18668723106384,50.188547134399414,bigbrain_0_4228_1390.nii,118630
increment_data,50.18898940086365,51.001115798950195,bigbrain_0_4228_1390.nii,118630
save_incremented,51.001373052597046,52.252102851867676,bigbrain_0_4228_1390.nii,118630
load_img,50.16726231575012,50.16903829574585,bigbrain_0_4228_3475.nii,118971
increment_data,50.16949105262756,51.218969106674194,bigbrain_0_4228_3475.nii,118971
save_incremented,51.21941828727722,55.34027934074402,bigbrain_0_4228_3475.nii,118971
load_img,50.06461000442505,50.06668472290039,bigbrain_0_4228_3475.nii,118708
increment_data,50.067071199417114,51.20312237739563,bigbrain_0_4228_3475.nii,118708
save_incremented,51.20357823371887,55.17402362823486,bigbrain_0_4228_3475.nii,118708
load_img,50.01786208152771,50.01959276199341,bigbrain_0_1208_4865.nii,118937
increment_data,50.019936084747314,51.04166531562805,bigbrain_0_1208_4865.nii,118937
save_incremented,51.0419545173645,52.54136633872986,bigbrain_0_1208_4865.nii,118937
load_img,49.80453562736511,49.806992530822754,bigbrain_0_3020_4865.nii,118732
increment_data,49.80753493309021,50.59471559524536,bigbrain_0_3020_4865.nii,118732
save_incremented,50.594971656799316,51.64434337615967,bigbrain_0_3020_4865.nii,118732
load_img,49.79115343093872,49.79437732696533,bigbrain_0_1208_4170.nii,118910
increment_data,49.795010566711426,50.898632287979126,bigbrain_0_1208_4170.nii,118910
save_incremented,50.89917039871216,52.611045837402344,bigbrain_0_1208_4170.nii,118910
load_img,49.692346811294556,49.69440054893494,bigbrain_0_4228_6255.nii,118906
increment_data,49.69488167762756,50.527037143707275,bigbrain_0_4228_6255.nii,118906
save_incremented,50.52738666534424,52.5573513507843,bigbrain_0_4228_6255.nii,118906
load_img,49.616400718688965,49.61887240409851,bigbrain_0_3624_695.nii,118811
increment_data,49.61943745613098,50.54770231246948,bigbrain_0_3624_695.nii,118811
save_incremented,50.54795813560486,51.63802146911621,bigbrain_0_3624_695.nii,118811
load_img,49.60133194923401,49.60381054878235,bigbrain_0_4228_6255.nii,118975
increment_data,49.60431742668152,50.39509177207947,bigbrain_0_4228_6255.nii,118975
save_incremented,50.395355463027954,52.436930894851685,bigbrain_0_4228_6255.nii,118975
load_img,49.535890102386475,49.5379638671875,bigbrain_0_4228_3475.nii,118846
increment_data,49.53843712806702,50.53628706932068,bigbrain_0_4228_3475.nii,118846
save_incremented,50.536845684051514,53.594308614730835,bigbrain_0_4228_3475.nii,118846
load_img,49.489816665649414,49.4917995929718,bigbrain_0_2416_6255.nii,118624
increment_data,49.49221754074097,50.32300591468811,bigbrain_0_2416_6255.nii,118624
save_incremented,50.3232204914093,51.29016089439392,bigbrain_0_2416_6255.nii,118624
load_img,49.44960618019104,49.4515655040741,bigbrain_0_4228_4170.nii,118887
increment_data,49.45202970504761,50.46867561340332,bigbrain_0_4228_4170.nii,118887
save_incremented,50.46900653839111,52.13339829444885,bigbrain_0_4228_4170.nii,118887
load_img,49.44090175628662,49.44273018836975,bigbrain_0_4228_6255.nii,118800
increment_data,49.44311332702637,50.310547828674316,bigbrain_0_4228_6255.nii,118800
save_incremented,50.31083559989929,52.47264122962952,bigbrain_0_4228_6255.nii,118800
load_img,49.36807632446289,49.3709659576416,bigbrain_0_4228_6255.nii,118882
increment_data,49.371474742889404,50.337456941604614,bigbrain_0_4228_6255.nii,118882
save_incremented,50.33775591850281,52.44770336151123,bigbrain_0_4228_6255.nii,118882
load_img,49.36747455596924,49.37072515487671,bigbrain_0_2416_4865.nii,118659
increment_data,49.375117778778076,50.23048710823059,bigbrain_0_2416_4865.nii,118659
save_incremented,50.23075580596924,51.44435524940491,bigbrain_0_2416_4865.nii,118659
load_img,49.35534477233887,49.35819125175476,bigbrain_0_2416_4865.nii,118819
increment_data,49.35861778259277,50.24976658821106,bigbrain_0_2416_4865.nii,118819
save_incremented,50.250160217285156,51.44389748573303,bigbrain_0_2416_4865.nii,118819
load_img,49.32951307296753,49.33152627944946,bigbrain_0_1208_5560.nii,118860
increment_data,49.332003593444824,50.205140352249146,bigbrain_0_1208_5560.nii,118860
save_incremented,50.205416202545166,54.77063965797424,bigbrain_0_1208_5560.nii,118860
load_img,49.11262035369873,49.11608529090881,bigbrain_0_1208_5560.nii,118742
increment_data,49.11678624153137,50.0132954120636,bigbrain_0_1208_5560.nii,118742
save_incremented,50.01360559463501,54.79171943664551,bigbrain_0_1208_5560.nii,118742
load_img,49.10513496398926,49.10730314254761,bigbrain_0_0_2085.nii,118897
increment_data,49.10772371292114,50.04869794845581,bigbrain_0_0_2085.nii,118897
save_incremented,50.04896831512451,53.681071043014526,bigbrain_0_0_2085.nii,118897
load_img,49.07197117805481,49.074169635772705,bigbrain_0_4228_4865.nii,118816
increment_data,49.074652671813965,50.241538763046265,bigbrain_0_4228_4865.nii,118816
save_incremented,50.24180841445923,51.854642152786255,bigbrain_0_4228_4865.nii,118816
load_img,49.05798125267029,49.06040573120117,bigbrain_0_0_2085.nii,118713
increment_data,49.060903549194336,50.130757331848145,bigbrain_0_0_2085.nii,118713
save_incremented,50.13109612464905,53.80724501609802,bigbrain_0_0_2085.nii,118713
load_img,49.02798652648926,49.030723571777344,bigbrain_0_1208_5560.nii,118914
increment_data,49.031272888183594,50.06280493736267,bigbrain_0_1208_5560.nii,118914
save_incremented,50.06370282173157,53.85274648666382,bigbrain_0_1208_5560.nii,118914
load_img,49.008644819259644,49.01047372817993,bigbrain_0_0_2085.nii,118722
increment_data,49.010900259017944,49.92366123199463,bigbrain_0_0_2085.nii,118722
save_incremented,49.924039363861084,53.7851619720459,bigbrain_0_0_2085.nii,118722
load_img,48.997868061065674,48.99961519241333,bigbrain_0_4228_3475.nii,118804
increment_data,49.00002717971802,49.941248655319214,bigbrain_0_4228_3475.nii,118804
save_incremented,49.941505908966064,53.73429536819458,bigbrain_0_4228_3475.nii,118804
load_img,48.9183087348938,48.92240786552429,bigbrain_0_1208_2085.nii,118671
increment_data,48.9231321811676,49.978596925735474,bigbrain_0_1208_2085.nii,118671
save_incremented,49.97898721694946,52.49264049530029,bigbrain_0_1208_2085.nii,118671
load_img,48.91750431060791,48.91998076438904,bigbrain_0_2416_2780.nii,118651
increment_data,48.92049956321716,49.8901891708374,bigbrain_0_2416_2780.nii,118651
save_incremented,49.89056873321533,52.41095161437988,bigbrain_0_2416_2780.nii,118651
load_img,48.90389108657837,48.905569076538086,bigbrain_0_0_2085.nii,118919
increment_data,48.905970096588135,49.83028054237366,bigbrain_0_0_2085.nii,118919
save_incremented,49.83223247528076,53.5902578830719,bigbrain_0_0_2085.nii,118919
load_img,48.89828157424927,48.901610374450684,bigbrain_0_2416_2780.nii,119009
increment_data,48.90213227272034,49.94042992591858,bigbrain_0_2416_2780.nii,119009
save_incremented,49.94076371192932,52.08084583282471,bigbrain_0_2416_2780.nii,119009
load_img,48.89263081550598,48.89543271064758,bigbrain_0_0_2085.nii,118704
increment_data,48.89601111412048,49.8593487739563,bigbrain_0_0_2085.nii,118704
save_incremented,49.85962390899658,52.85797357559204,bigbrain_0_0_2085.nii,118704
load_img,48.83499884605408,48.837684869766235,bigbrain_0_1208_5560.nii,118865
increment_data,48.83883547782898,49.99828910827637,bigbrain_0_1208_5560.nii,118865
save_incremented,49.998584508895874,54.38135504722595,bigbrain_0_1208_5560.nii,118865
load_img,48.82619118690491,48.82851195335388,bigbrain_0_1208_2085.nii,118878
increment_data,48.82898139953613,49.727158308029175,bigbrain_0_1208_2085.nii,118878
save_incremented,49.72763705253601,52.39556813240051,bigbrain_0_1208_2085.nii,118878
load_img,48.61184501647949,48.63881063461304,bigbrain_0_1208_2085.nii,118728
increment_data,48.64662957191467,49.888991355895996,bigbrain_0_1208_2085.nii,118728
save_incremented,49.88943147659302,53.00152897834778,bigbrain_0_1208_2085.nii,118728
load_img,48.58290672302246,48.58539009094238,bigbrain_0_1208_5560.nii,118964
increment_data,48.586005449295044,49.748743772506714,bigbrain_0_1208_5560.nii,118964
save_incremented,49.749255657196045,54.68501543998718,bigbrain_0_1208_5560.nii,118964
load_img,48.52345633506775,48.52550649642944,bigbrain_0_1208_2085.nii,118758
increment_data,48.52597165107727,49.41521096229553,bigbrain_0_1208_2085.nii,118758
save_incremented,49.41550397872925,53.271907806396484,bigbrain_0_1208_2085.nii,118758
load_img,48.43039059638977,48.43492126464844,bigbrain_0_1208_5560.nii,119017
increment_data,48.43549966812134,49.52560615539551,bigbrain_0_1208_5560.nii,119017
save_incremented,49.52595639228821,54.55990552902222,bigbrain_0_1208_5560.nii,119017
load_img,48.42656469345093,48.42927289009094,bigbrain_0_1208_2085.nii,118781
increment_data,48.42994952201843,49.36260414123535,bigbrain_0_1208_2085.nii,118781
save_incremented,49.36304974555969,53.11173987388611,bigbrain_0_1208_2085.nii,118781
load_img,48.378974199295044,48.38068747520447,bigbrain_0_1208_2780.nii,118700
increment_data,48.381072759628296,49.337920904159546,bigbrain_0_1208_2780.nii,118700
save_incremented,49.33826494216919,50.650688886642456,bigbrain_0_1208_2780.nii,118700
load_img,48.15045499801636,48.15928912162781,bigbrain_0_0_2085.nii,118824
increment_data,48.160435914993286,48.98363757133484,bigbrain_0_0_2085.nii,118824
save_incremented,48.983959913253784,52.934276819229126,bigbrain_0_0_2085.nii,118824
load_img,47.910353660583496,47.91269612312317,bigbrain_0_3020_1390.nii,118725
increment_data,47.91323518753052,48.92080116271973,bigbrain_0_3020_1390.nii,118725
save_incremented,48.921032667160034,50.180320262908936,bigbrain_0_3020_1390.nii,118725
load_img,47.901771783828735,47.90627121925354,bigbrain_0_1208_5560.nii,118685
increment_data,47.907283306121826,49.08984637260437,bigbrain_0_1208_5560.nii,118685
save_incremented,49.0901575088501,55.39871001243591,bigbrain_0_1208_5560.nii,118685
load_img,47.84357142448425,47.846271991729736,bigbrain_0_1208_5560.nii,118984
increment_data,47.84680891036987,49.08717393875122,bigbrain_0_1208_5560.nii,118984
save_incremented,49.08765697479248,55.63297510147095,bigbrain_0_1208_5560.nii,118984
load_img,47.80814599990845,47.810296297073364,bigbrain_0_1812_3475.nii,118695
increment_data,47.810736894607544,49.38267660140991,bigbrain_0_1812_3475.nii,118695
save_incremented,49.383198499679565,51.19449973106384,bigbrain_0_1812_3475.nii,118695
load_img,47.72127342224121,47.72539162635803,bigbrain_0_1812_2780.nii,118893
increment_data,47.72630023956299,49.08480930328369,bigbrain_0_1812_2780.nii,118893
save_incremented,49.085132360458374,52.19997572898865,bigbrain_0_1812_2780.nii,118893
load_img,47.54930305480957,47.578144550323486,bigbrain_0_1812_2780.nii,119013
increment_data,47.57870030403137,48.429895877838135,bigbrain_0_1812_2780.nii,119013
save_incremented,48.430150747299194,52.51183462142944,bigbrain_0_1812_2780.nii,119013
load_img,47.54889154434204,47.57065033912659,bigbrain_0_0_2085.nii,118675
increment_data,47.57121515274048,48.43845987319946,bigbrain_0_0_2085.nii,118675
save_incremented,48.43880248069763,51.66937184333801,bigbrain_0_0_2085.nii,118675
load_img,47.55249643325806,47.56069803237915,bigbrain_0_1208_4865.nii,118732
increment_data,47.56149482727051,48.54328656196594,bigbrain_0_1208_4865.nii,118732
save_incremented,48.54354691505432,49.79856848716736,bigbrain_0_1208_4865.nii,118732
load_img,47.34240460395813,47.34774327278137,bigbrain_0_2416_4170.nii,118624
increment_data,47.348541498184204,48.28318643569946,bigbrain_0_2416_4170.nii,118624
save_incremented,48.28350210189819,49.48414087295532,bigbrain_0_2416_4170.nii,118624
load_img,47.22738027572632,47.22954607009888,bigbrain_0_2416_2780.nii,118870
increment_data,47.23004865646362,48.598138093948364,bigbrain_0_2416_2780.nii,118870
save_incremented,48.59845328330994,51.21869778633118,bigbrain_0_2416_2780.nii,118870
load_img,47.15820932388306,47.16213011741638,bigbrain_0_1208_5560.nii,118959
increment_data,47.16279482841492,48.670714378356934,bigbrain_0_1208_5560.nii,118959
save_incremented,48.67124533653259,55.2430419921875,bigbrain_0_1208_5560.nii,118959
load_img,47.14552402496338,47.14811897277832,bigbrain_0_4228_695.nii,118811
increment_data,47.14866328239441,48.30213260650635,bigbrain_0_4228_695.nii,118811
save_incremented,48.30264377593994,49.609901905059814,bigbrain_0_4228_695.nii,118811
load_img,47.071563720703125,47.073935747146606,bigbrain_0_1812_2780.nii,118925
increment_data,47.074482917785645,48.47177505493164,bigbrain_0_1812_2780.nii,118925
save_incremented,48.47235107421875,52.33213758468628,bigbrain_0_1812_2780.nii,118925
load_img,47.06515955924988,47.06668424606323,bigbrain_0_0_6255.nii,118819
increment_data,47.06698727607727,47.98422455787659,bigbrain_0_0_6255.nii,118819
save_incremented,47.98455858230591,49.34705829620361,bigbrain_0_0_6255.nii,118819
load_img,47.06257915496826,47.065735816955566,bigbrain_0_2416_2780.nii,118928
increment_data,47.06632661819458,48.443907737731934,bigbrain_0_2416_2780.nii,118928
save_incremented,48.44704294204712,51.552215814590454,bigbrain_0_2416_2780.nii,118928
load_img,47.05434536933899,47.056482791900635,bigbrain_0_1812_2780.nii,119005
increment_data,47.05691432952881,48.42970585823059,bigbrain_0_1812_2780.nii,119005
save_incremented,48.43512678146362,52.67589831352234,bigbrain_0_1812_2780.nii,119005
load_img,47.02083206176758,47.02266049385071,bigbrain_0_1812_6255.nii,118795
increment_data,47.02300310134888,48.33880639076233,bigbrain_0_1812_6255.nii,118795
save_incremented,48.33932042121887,51.92967939376831,bigbrain_0_1812_6255.nii,118795
load_img,47.014827728271484,47.01802635192871,bigbrain_0_0_2085.nii,118630
increment_data,47.01861381530762,47.972513914108276,bigbrain_0_0_2085.nii,118630
save_incremented,47.97289443016052,50.181800842285156,bigbrain_0_0_2085.nii,118630
load_img,46.99506497383118,46.99827790260315,bigbrain_0_1812_2780.nii,118718
increment_data,46.9987051486969,47.86278963088989,bigbrain_0_1812_2780.nii,118718
save_incremented,47.86323308944702,52.03028750419617,bigbrain_0_1812_2780.nii,118718
load_img,46.95180678367615,46.9542191028595,bigbrain_0_1208_6255.nii,118841
increment_data,46.95470905303955,48.26102018356323,bigbrain_0_1208_6255.nii,118841
save_incremented,48.261648178100586,51.937355518341064,bigbrain_0_1208_6255.nii,118841
load_img,46.92339730262756,46.92556428909302,bigbrain_0_0_6255.nii,118659
increment_data,46.92598509788513,47.88320279121399,bigbrain_0_0_6255.nii,118659
save_incremented,47.88340616226196,49.35826826095581,bigbrain_0_0_6255.nii,118659
load_img,46.87576150894165,46.88123917579651,bigbrain_0_0_2085.nii,118753
increment_data,46.88403940200806,47.87552738189697,bigbrain_0_0_2085.nii,118753
save_incremented,47.87582325935364,50.37213611602783,bigbrain_0_0_2085.nii,118753
load_img,46.85873627662659,46.861422061920166,bigbrain_0_1812_2780.nii,118855
increment_data,46.86205768585205,48.306567668914795,bigbrain_0_1812_2780.nii,118855
save_incremented,48.30708336830139,52.638752698898315,bigbrain_0_1812_2780.nii,118855
load_img,46.7990984916687,46.80386519432068,bigbrain_0_1812_6255.nii,118940
increment_data,46.804487466812134,47.783880949020386,bigbrain_0_1812_6255.nii,118940
save_incremented,47.78419518470764,51.87638854980469,bigbrain_0_1812_6255.nii,118940
load_img,46.67121171951294,46.673280477523804,bigbrain_0_1812_2780.nii,118833
increment_data,46.673755407333374,47.736960887908936,bigbrain_0_1812_2780.nii,118833
save_incremented,47.737290382385254,50.99936771392822,bigbrain_0_1812_2780.nii,118833
load_img,46.66772961616516,46.671222448349,bigbrain_0_1812_6255.nii,118791
increment_data,46.67189025878906,47.59287142753601,bigbrain_0_1812_6255.nii,118791
save_incremented,47.593207597732544,51.29889249801636,bigbrain_0_1812_6255.nii,118791
load_img,46.64789056777954,46.654356241226196,bigbrain_0_0_2780.nii,118937
increment_data,46.65512299537659,48.0028657913208,bigbrain_0_0_2780.nii,118937
save_incremented,48.003583669662476,50.00105381011963,bigbrain_0_0_2780.nii,118937
load_img,46.59721612930298,46.6000440120697,bigbrain_0_3020_4865.nii,118902
increment_data,46.616666316986084,47.630642890930176,bigbrain_0_3020_4865.nii,118902
save_incremented,47.63096022605896,49.218952655792236,bigbrain_0_3020_4865.nii,118902
load_img,46.56384515762329,46.56615138053894,bigbrain_0_1208_6255.nii,118945
increment_data,46.566680908203125,47.511078119277954,bigbrain_0_1208_6255.nii,118945
save_incremented,47.511740922927856,51.59326481819153,bigbrain_0_1208_6255.nii,118945
load_img,46.54279661178589,46.545101165771484,bigbrain_0_1812_6255.nii,118875
increment_data,46.545685052871704,47.451478719711304,bigbrain_0_1812_6255.nii,118875
save_incremented,47.45188283920288,52.068360328674316,bigbrain_0_1812_6255.nii,118875
load_img,46.53511452674866,46.53985333442688,bigbrain_0_1208_6255.nii,118967
increment_data,46.540931224823,47.8813681602478,bigbrain_0_1208_6255.nii,118967
save_incremented,47.88176965713501,51.02434062957764,bigbrain_0_1208_6255.nii,118967
load_img,46.51253128051758,46.52033829689026,bigbrain_0_4228_0.nii,118910
increment_data,46.52086329460144,48.03502368927002,bigbrain_0_4228_0.nii,118910
save_incremented,48.0354061126709,49.77977991104126,bigbrain_0_4228_0.nii,118910
load_img,46.51144862174988,46.513598918914795,bigbrain_0_3020_4865.nii,118887
increment_data,46.51399874687195,47.851386308670044,bigbrain_0_3020_4865.nii,118887
save_incremented,47.85214614868164,49.429200649261475,bigbrain_0_3020_4865.nii,118887
load_img,46.45658278465271,46.45937538146973,bigbrain_0_3624_4865.nii,118906
increment_data,46.4599506855011,47.40340781211853,bigbrain_0_3624_4865.nii,118906
save_incremented,47.40380811691284,49.68439269065857,bigbrain_0_3624_4865.nii,118906
load_img,46.37858438491821,46.38124656677246,bigbrain_0_1208_6255.nii,118642
increment_data,46.381754875183105,47.76032853126526,bigbrain_0_1208_6255.nii,118642
save_incremented,47.764097929000854,51.61945676803589,bigbrain_0_1208_6255.nii,118642
load_img,46.346890687942505,46.34955096244812,bigbrain_0_1208_2085.nii,118979
increment_data,46.35014843940735,47.71940851211548,bigbrain_0_1208_2085.nii,118979
save_incremented,47.720253705978394,50.9123969078064,bigbrain_0_1208_2085.nii,118979
load_img,46.16520047187805,46.16718602180481,bigbrain_0_3624_4865.nii,118975
increment_data,46.16762113571167,47.04767680168152,bigbrain_0_3624_4865.nii,118975
save_incremented,47.04789638519287,49.5947802066803,bigbrain_0_3624_4865.nii,118975
load_img,46.12726092338562,46.130035638809204,bigbrain_0_1812_6255.nii,118736
increment_data,46.13065004348755,47.38775396347046,bigbrain_0_1812_6255.nii,118736
save_incremented,47.38842535018921,50.84640431404114,bigbrain_0_1812_6255.nii,118736
load_img,45.9842095375061,45.986027240753174,bigbrain_0_3020_6255.nii,118700
increment_data,45.98646688461304,47.0006263256073,bigbrain_0_3020_6255.nii,118700
save_incremented,47.00089907646179,48.368834257125854,bigbrain_0_3020_6255.nii,118700
load_img,45.95914912223816,45.960736989974976,bigbrain_0_3624_4865.nii,118882
increment_data,45.96126866340637,46.850602865219116,bigbrain_0_3624_4865.nii,118882
save_incremented,46.85103440284729,49.35794019699097,bigbrain_0_3624_4865.nii,118882
load_img,45.88000965118408,45.88458037376404,bigbrain_0_1812_6255.nii,118989
increment_data,45.88512301445007,46.82578778266907,bigbrain_0_1812_6255.nii,118989
save_incremented,46.826340675354004,51.27691841125488,bigbrain_0_1812_6255.nii,118989
load_img,45.883142709732056,45.88471746444702,bigbrain_0_3624_4865.nii,118800
increment_data,45.885053634643555,46.92338514328003,bigbrain_0_3624_4865.nii,118800
save_incremented,46.923686265945435,49.434993267059326,bigbrain_0_3624_4865.nii,118800
load_img,45.85748481750488,45.86256766319275,bigbrain_0_1208_5560.nii,118999
increment_data,45.863409996032715,47.30268120765686,bigbrain_0_1208_5560.nii,118999
save_incremented,47.3033127784729,50.70667791366577,bigbrain_0_1208_5560.nii,118999
load_img,45.83095407485962,45.83566451072693,bigbrain_0_1812_2085.nii,118954
increment_data,45.83666634559631,46.734352588653564,bigbrain_0_1812_2085.nii,118954
save_incremented,46.73481059074402,51.53978681564331,bigbrain_0_1812_2085.nii,118954
load_img,45.78588128089905,45.788798570632935,bigbrain_0_1812_2085.nii,118771
increment_data,45.789241552352905,47.145790815353394,bigbrain_0_1812_2085.nii,118771
save_incremented,47.14634418487549,51.639713525772095,bigbrain_0_1812_2085.nii,118771
load_img,45.6619393825531,45.66354179382324,bigbrain_0_2416_5560.nii,118725
increment_data,45.66392397880554,46.56572890281677,bigbrain_0_2416_5560.nii,118725
save_incremented,46.565946102142334,47.903908252716064,bigbrain_0_2416_5560.nii,118725
load_img,45.561240911483765,45.59097218513489,bigbrain_0_1812_2085.nii,118787
increment_data,45.5914192199707,46.438597679138184,bigbrain_0_1812_2085.nii,118787
save_incremented,46.43890380859375,50.728901624679565,bigbrain_0_1812_2085.nii,118787
load_img,45.467731952667236,45.47152543067932,bigbrain_0_1208_6255.nii,118663
increment_data,45.47216773033142,46.96506977081299,bigbrain_0_1208_6255.nii,118663
save_incremented,46.96549201011658,50.5055992603302,bigbrain_0_1208_6255.nii,118663
load_img,45.39528298377991,45.39930748939514,bigbrain_0_2416_4865.nii,118850
increment_data,45.39991617202759,46.85688543319702,bigbrain_0_2416_4865.nii,118850
save_incremented,46.85724472999573,48.91596078872681,bigbrain_0_2416_4865.nii,118850
load_img,45.347745180130005,45.35000038146973,bigbrain_0_1208_695.nii,118816
increment_data,45.350510358810425,47.01648449897766,bigbrain_0_1208_695.nii,118816
save_incremented,47.01681160926819,49.05874180793762,bigbrain_0_1208_695.nii,118816
load_img,45.31680703163147,45.318586587905884,bigbrain_0_0_2780.nii,118732
increment_data,45.31901693344116,46.20948791503906,bigbrain_0_0_2780.nii,118732
save_incremented,46.20979881286621,47.543906450271606,bigbrain_0_0_2780.nii,118732
load_img,45.287532806396484,45.290902614593506,bigbrain_0_1812_4170.nii,118651
increment_data,45.29152250289917,46.60752058029175,bigbrain_0_1812_4170.nii,118651
save_incremented,46.60829472541809,48.91002583503723,bigbrain_0_1812_4170.nii,118651
