driver_program,0,9086.626090765,/home/users/vhayots/spark-1571375120-isilon_1it_25cpus_60sdelay_withpc-0,allfiles
save_incremented,387.93899178504944,458.9797143936157,bigbrain_770_3624_4865.nii,132297
load_img,2183.6809396743774,2191.2664761543274,bigbrain_2310_4228_3475.nii,132309
increment_data,2227.0602598190308,2289.5574271678925,bigbrain_2310_4228_3475.nii,132309
save_incremented,2301.6348972320557,2367.8471307754517,bigbrain_2310_4228_3475.nii,132309
load_img,6878.969477653503,6897.452762365341,bigbrain_6930_4228_2780.nii,132313
increment_data,6981.755816936493,7008.886351585388,bigbrain_6930_4228_2780.nii,132313
save_incremented,7022.717501163483,7103.548612117767,bigbrain_6930_4228_2780.nii,132313
load_img,7409.170343399048,7430.416076898575,bigbrain_2310_4228_1390.nii,132266
increment_data,7494.017485618591,7543.941706895828,bigbrain_2310_4228_1390.nii,132266
save_incremented,7555.265832424164,7646.888246297836,bigbrain_2310_4228_1390.nii,132266
load_img,4700.93279337883,4710.77400302887,bigbrain_6930_3020_1390.nii,132278
increment_data,4757.589960098267,4813.655482292175,bigbrain_6930_3020_1390.nii,132278
save_incremented,4823.989792585373,4916.705431699753,bigbrain_6930_3020_1390.nii,132278
load_img,1496.9506011009216,1505.918937921524,bigbrain_6160_1812_2780.nii,132275
increment_data,1552.2964146137238,1610.8174378871918,bigbrain_6160_1812_2780.nii,132275
save_incremented,1626.242312669754,1700.0916557312012,bigbrain_6160_1812_2780.nii,132275
load_img,4127.679618358612,4142.933782339096,bigbrain_3080_4832_5560.nii,132334
increment_data,4198.32735657692,4254.050497293472,bigbrain_3080_4832_5560.nii,132334
save_incremented,4261.193806886673,4338.1420221328735,bigbrain_3080_4832_5560.nii,132334
load_img,5615.875017404556,5628.627548694611,bigbrain_6930_1812_1390.nii,132326
increment_data,5700.639965295792,5734.241276025772,bigbrain_6930_1812_1390.nii,132326
save_incremented,5743.219799995422,5824.1351001262665,bigbrain_6930_1812_1390.nii,132326
load_img,380.9327576160431,394.3349874019623,bigbrain_6930_0_2780.nii,132275
increment_data,455.98624324798584,501.80241298675537,bigbrain_6930_0_2780.nii,132275
save_incremented,513.7842638492584,594.3215563297272,bigbrain_6930_0_2780.nii,132275
load_img,6483.480484247208,6504.229065179825,bigbrain_4620_2416_695.nii,132281
increment_data,6521.65478014946,6605.133251190186,bigbrain_4620_2416_695.nii,132281
save_incremented,6628.140032529831,6644.223375082016,bigbrain_4620_2416_695.nii,132281
load_img,5847.141180038452,5862.972982406616,bigbrain_1540_1812_0.nii,132278
increment_data,5872.867682218552,5964.912832021713,bigbrain_1540_1812_0.nii,132278
save_incremented,5973.09787607193,6032.614750862122,bigbrain_1540_1812_0.nii,132278
load_img,8500.703263759613,8501.009011030197,bigbrain_1540_604_4170.nii,132305
increment_data,8563.810008049011,8616.77512550354,bigbrain_1540_604_4170.nii,132305
save_incremented,8617.256527900696,8703.932601213455,bigbrain_1540_604_4170.nii,132305
load_img,3645.445739507675,3660.2451033592224,bigbrain_6160_3624_5560.nii,132334
increment_data,3733.638838529587,3775.8895564079285,bigbrain_6160_3624_5560.nii,132334
save_incremented,3781.3850996494293,3855.401645898819,bigbrain_6160_3624_5560.nii,132334
load_img,7914.62988114357,7914.859639883041,bigbrain_770_3020_4865.nii,132317
increment_data,7914.901803970337,8019.657615661621,bigbrain_770_3020_4865.nii,132317
save_incremented,8019.976660013199,8109.425495147705,bigbrain_770_3020_4865.nii,132317
load_img,2083.2434673309326,2083.5138368606567,bigbrain_770_5436_1390.nii,132284
increment_data,2083.548985004425,2154.333958387375,bigbrain_770_5436_1390.nii,132284
save_incremented,2165.0621449947357,2211.5131192207336,bigbrain_770_5436_1390.nii,132284
load_img,268.9262251853943,279.4527883529663,bigbrain_6930_0_695.nii,132321
increment_data,312.72055745124817,377.7197697162628,bigbrain_6930_0_695.nii,132321
save_incremented,385.6440770626068,457.74746680259705,bigbrain_6930_0_695.nii,132321
load_img,7147.3978815078735,7167.608965396881,bigbrain_3080_0_4865.nii,132287
increment_data,7211.158331632614,7266.465527772903,bigbrain_3080_0_4865.nii,132287
save_incremented,7282.126163721085,7368.89074587822,bigbrain_3080_0_4865.nii,132287
load_img,2978.913130760193,2992.6312305927277,bigbrain_3850_1812_695.nii,132287
increment_data,3064.078241586685,3104.125252008438,bigbrain_3850_1812_695.nii,132287
save_incremented,3112.187561273575,3205.3774070739746,bigbrain_3850_1812_695.nii,132287
load_img,1736.1908068656921,1749.2306377887726,bigbrain_5390_604_3475.nii,132293
increment_data,1777.5055730342865,1850.2729291915894,bigbrain_5390_604_3475.nii,132293
save_incremented,1856.009043931961,1927.4181742668152,bigbrain_5390_604_3475.nii,132293
load_img,5602.347005367279,5626.250641822815,bigbrain_2310_604_4170.nii,132301
increment_data,5644.716823339462,5716.66684961319,bigbrain_2310_604_4170.nii,132301
save_incremented,5728.969584703445,5767.157151460648,bigbrain_2310_604_4170.nii,132301
load_img,3226.7906472682953,3230.364336013794,bigbrain_5390_3020_695.nii,132255
increment_data,3231.5513801574707,3331.385491371155,bigbrain_5390_3020_695.nii,132255
save_incremented,3331.846300840378,3399.399425983429,bigbrain_5390_3020_695.nii,132255
load_img,7801.973875284195,7802.25208234787,bigbrain_6160_2416_3475.nii,132334
increment_data,7802.2856369018555,7911.37251830101,bigbrain_6160_2416_3475.nii,132334
save_incremented,7914.636656999588,8009.251227378845,bigbrain_6160_2416_3475.nii,132334
load_img,1100.632179737091,1100.9408009052277,bigbrain_770_2416_2780.nii,132301
increment_data,1138.308046579361,1198.9380865097046,bigbrain_770_2416_2780.nii,132301
save_incremented,1198.9750716686249,1289.009174823761,bigbrain_770_2416_2780.nii,132301
load_img,6878.835587978363,6897.310180187225,bigbrain_3080_2416_4170.nii,132266
increment_data,6964.423956155777,7005.786995649338,bigbrain_3080_2416_4170.nii,132266
save_incremented,7022.338067293167,7101.395037174225,bigbrain_3080_2416_4170.nii,132266
load_img,6224.830654859543,6238.802454710007,bigbrain_3850_1812_0.nii,132272
increment_data,6294.312515497208,6350.07351064682,bigbrain_3850_1812_0.nii,132272
save_incremented,6368.5973699092865,6449.648448705673,bigbrain_3850_1812_0.nii,132272
load_img,2992.928342103958,2993.2567417621613,bigbrain_3080_3020_3475.nii,132305
increment_data,3100.1223664283752,3112.79497051239,bigbrain_3080_3020_3475.nii,132305
save_incremented,3113.9343826770782,3212.32044506073,bigbrain_3080_3020_3475.nii,132305
load_img,5857.623567581177,5862.985010147095,bigbrain_3080_5436_695.nii,132287
increment_data,5923.272104024887,5973.089615345001,bigbrain_3080_5436_695.nii,132287
save_incremented,5975.684819221497,6068.563700199127,bigbrain_3080_5436_695.nii,132287
load_img,2310.4163126945496,2311.915009498596,bigbrain_0_604_2780.nii,132339
increment_data,2410.5249445438385,2425.1702494621277,bigbrain_0_604_2780.nii,132339
save_incremented,2425.1856095790863,2510.9056634902954,bigbrain_0_604_2780.nii,132339
load_img,8500.701233625412,8501.00408411026,bigbrain_4620_604_1390.nii,132301
increment_data,8530.507971048355,8615.829768419266,bigbrain_4620_604_1390.nii,132301
save_incremented,8617.093677282333,8706.73635172844,bigbrain_4620_604_1390.nii,132301
load_img,1496.9416558742523,1505.0010721683502,bigbrain_6930_5436_2780.nii,132287
increment_data,1539.1126778125763,1602.9437675476074,bigbrain_6930_5436_2780.nii,132287
save_incremented,1612.8336017131805,1688.9762279987335,bigbrain_6930_5436_2780.nii,132287
load_img,5973.091624259949,5979.693540096283,bigbrain_4620_604_4170.nii,132309
increment_data,6027.886500120163,6095.815222978592,bigbrain_4620_604_4170.nii,132309
save_incremented,6107.47704076767,6173.748729705811,bigbrain_4620_604_4170.nii,132309
load_img,8243.329100131989,8243.57403922081,bigbrain_6930_4228_1390.nii,132326
increment_data,8296.74429655075,8367.12521147728,bigbrain_6930_4228_1390.nii,132326
save_incremented,8367.583205461502,8448.935286998749,bigbrain_6930_4228_1390.nii,132326
load_img,1983.0524997711182,1985.7565939426422,bigbrain_2310_3020_1390.nii,132297
increment_data,2034.9100515842438,2083.2367901802063,bigbrain_2310_3020_1390.nii,132297
save_incremented,2083.4309253692627,2177.8790946006775,bigbrain_2310_3020_1390.nii,132297
load_img,5973.095145225525,5980.344111919403,bigbrain_770_5436_2085.nii,132272
increment_data,6037.386395692825,6098.234344959259,bigbrain_770_5436_2085.nii,132272
save_incremented,6107.878103256226,6184.095411062241,bigbrain_770_5436_2085.nii,132272
load_img,2977.9760506153107,2991.98059630394,bigbrain_6930_4228_4170.nii,132321
increment_data,3037.864322900772,3098.6351647377014,bigbrain_6930_4228_4170.nii,132321
save_incremented,3108.222508430481,3186.5355179309845,bigbrain_6930_4228_4170.nii,132321
load_img,6223.02036356926,6238.4371638298035,bigbrain_2310_4228_4170.nii,132339
increment_data,6285.376620531082,6347.227230548859,bigbrain_2310_4228_4170.nii,132339
save_incremented,6363.401554584503,6445.102787256241,bigbrain_2310_4228_4170.nii,132339
load_img,2629.48726439476,2631.9605877399445,bigbrain_6930_4832_3475.nii,132278
increment_data,2690.6545085906982,2737.5152168273926,bigbrain_6930_4832_3475.nii,132278
save_incremented,2748.4781959056854,2838.321051120758,bigbrain_6930_4832_3475.nii,132278
load_img,3099.9920995235443,3113.0968582630157,bigbrain_6930_3020_4865.nii,132297
increment_data,3167.8610882759094,3226.106723546982,bigbrain_6930_3020_4865.nii,132297
save_incremented,3230.3194193840027,3322.189188718796,bigbrain_6930_3020_4865.nii,132297
load_img,8500.7015106678,8501.005464076996,bigbrain_4620_0_5560.nii,132254
increment_data,8547.045803546906,8616.771888971329,bigbrain_4620_0_5560.nii,132254
save_incremented,8617.197186231613,8709.1421148777,bigbrain_4620_0_5560.nii,132254
load_img,2293.3058223724365,2308.911829471588,bigbrain_4620_4228_4865.nii,132321
increment_data,2369.851077079773,2416.8262236118317,bigbrain_4620_4228_4865.nii,132321
save_incremented,2425.100220680237,2514.627635240555,bigbrain_4620_4228_4865.nii,132321
load_img,1735.375238418579,1748.873964548111,bigbrain_3080_4228_0.nii,132287
increment_data,1770.654777765274,1842.3939294815063,bigbrain_3080_4228_0.nii,132287
save_incremented,1854.696716785431,1921.574370622635,bigbrain_3080_4228_0.nii,132287
load_img,1854.2950065135956,1867.5516331195831,bigbrain_2310_3020_0.nii,132321
increment_data,1920.7746841907501,1976.1322395801544,bigbrain_2310_3020_0.nii,132321
save_incremented,1985.6804285049438,2078.950284719467,bigbrain_2310_3020_0.nii,132321
load_img,1735.5086040496826,1748.9366540908813,bigbrain_1540_3624_2780.nii,132301
increment_data,1784.4671518802643,1852.2782940864563,bigbrain_1540_3624_2780.nii,132301
save_incremented,1857.952453136444,1934.8640806674957,bigbrain_1540_3624_2780.nii,132301
load_img,7473.9611184597015,7505.050225973129,bigbrain_6160_5436_2780.nii,132275
increment_data,7545.489311218262,7562.156125068665,bigbrain_6160_5436_2780.nii,132275
save_incremented,7562.680846691132,7660.999831199646,bigbrain_6160_5436_2780.nii,132275
load_img,1289.1175346374512,1289.33536362648,bigbrain_5390_1812_3475.nii,132260
increment_data,1318.6842210292816,1394.5316953659058,bigbrain_5390_1812_3475.nii,132260
save_incremented,1394.7094085216522,1486.8938202857971,bigbrain_5390_1812_3475.nii,132260
load_img,619.3112137317657,636.0235903263092,bigbrain_4620_4228_3475.nii,132269
increment_data,679.4790074825287,739.0298237800598,bigbrain_4620_4228_3475.nii,132269
save_incremented,751.0715963840485,815.0904583930969,bigbrain_4620_4228_3475.nii,132269
load_img,986.3212339878082,996.8578910827637,bigbrain_4620_1812_4865.nii,132297
increment_data,1032.6395900249481,1100.6185932159424,bigbrain_4620_1812_4865.nii,132297
save_incremented,1100.845492362976,1177.4190845489502,bigbrain_4620_1812_4865.nii,132297
load_img,3554.774162054062,3555.0649693012238,bigbrain_4620_5436_3475.nii,132260
increment_data,3585.8468928337097,3641.036337852478,bigbrain_4620_5436_3475.nii,132260
save_incremented,3652.940622329712,3743.617914199829,bigbrain_4620_5436_3475.nii,132260
load_img,4941.107005596161,4950.127036333084,bigbrain_6160_1812_2085.nii,132309
increment_data,4950.164732456207,5021.432711601257,bigbrain_6160_1812_2085.nii,132309
save_incremented,5047.393075466156,5129.809503316879,bigbrain_6160_1812_2085.nii,132309
load_img,1498.4394116401672,1507.4516732692719,bigbrain_6930_604_2085.nii,132297
increment_data,1608.2842161655426,1628.3367681503296,bigbrain_6930_604_2085.nii,132297
save_incremented,1630.6259558200836,1720.1402416229248,bigbrain_6930_604_2085.nii,132297
load_img,7678.5339341163635,7682.582728624344,bigbrain_4620_5436_4170.nii,132287
increment_data,7740.681154489517,7801.977001667023,bigbrain_4620_5436_4170.nii,132287
save_incremented,7802.236072778702,7900.287304639816,bigbrain_4620_5436_4170.nii,132287
load_img,8714.22581410408,8714.510497570038,bigbrain_3850_0_2085.nii,132326
increment_data,8714.561262130737,8819.199419498444,bigbrain_3850_0_2085.nii,132326
save_incremented,8827.841899871826,8914.303091287613,bigbrain_3850_0_2085.nii,132326
load_img,3331.8187308311462,3332.1279582977295,bigbrain_2310_5436_4170.nii,132269
increment_data,3344.653705596924,3431.809378862381,bigbrain_2310_5436_4170.nii,132269
save_incremented,3448.1362664699554,3545.300317764282,bigbrain_2310_5436_4170.nii,132269
load_img,1198.940753698349,1199.4277968406677,bigbrain_5390_1812_6255.nii,132297
increment_data,1199.4438767433167,1279.9303531646729,bigbrain_5390_1812_6255.nii,132297
save_incremented,1289.0836341381073,1348.9947752952576,bigbrain_5390_1812_6255.nii,132297
load_img,4017.642879486084,4022.3015904426575,bigbrain_2310_4228_6255.nii,132343
increment_data,4123.3874497413635,4141.144676685333,bigbrain_2310_4228_6255.nii,132343
save_incremented,4144.221732616425,4243.909738302231,bigbrain_2310_4228_6255.nii,132343
load_img,1281.8046700954437,1289.2484481334686,bigbrain_6930_1812_2085.nii,132254
increment_data,1289.360830783844,1344.641191959381,bigbrain_6930_1812_2085.nii,132254
save_incremented,1347.2765138149261,1387.7165551185608,bigbrain_6930_1812_2085.nii,132254
load_img,740.3692541122437,757.2185437679291,bigbrain_3080_3624_2085.nii,132334
increment_data,802.2456874847412,859.3932738304138,bigbrain_3080_3624_2085.nii,132334
save_incremented,872.4594602584839,940.4742946624756,bigbrain_3080_3624_2085.nii,132334
load_img,4369.528585195541,4386.692285060883,bigbrain_1540_604_695.nii,132266
increment_data,4423.452392339706,4496.610046863556,bigbrain_1540_604_695.nii,132266
save_incremented,4504.371175289154,4585.01073718071,bigbrain_1540_604_695.nii,132266
load_img,4939.640132188797,4950.122721195221,bigbrain_770_2416_3475.nii,132263
increment_data,4960.366677045822,5046.58856844902,bigbrain_770_2416_3475.nii,132263
save_incremented,5047.428136348724,5143.3295838832855,bigbrain_770_2416_3475.nii,132263
load_img,3643.1777188777924,3659.2908024787903,bigbrain_1540_604_3475.nii,132321
increment_data,3692.016338825226,3769.8366219997406,bigbrain_1540_604_3475.nii,132321
save_incremented,3778.5790803432465,3797.1833918094635,bigbrain_1540_604_3475.nii,132321
load_img,4599.320207595825,4599.583074331284,bigbrain_5390_4228_0.nii,132254
increment_data,4636.878722667694,4700.923502445221,bigbrain_5390_4228_0.nii,132254
save_incremented,4703.4976189136505,4780.901670694351,bigbrain_5390_4228_0.nii,132254
load_img,7801.973137378693,7802.2508454322815,bigbrain_3080_4832_695.nii,132321
increment_data,7826.186250925064,7914.596994161606,bigbrain_3080_4832_695.nii,132321
save_incremented,7914.657815694809,8015.260461330414,bigbrain_3080_4832_695.nii,132321
load_img,8500.697047233582,8501.002626895905,bigbrain_2310_3624_2085.nii,132334
increment_data,8515.894175767899,8614.311819076538,bigbrain_2310_3624_2085.nii,132334
save_incremented,8616.79299402237,8710.34109711647,bigbrain_2310_3624_2085.nii,132334
load_img,5148.027667999268,5152.055366039276,bigbrain_6930_5436_0.nii,132297
increment_data,5188.687814712524,5237.143676996231,bigbrain_6930_5436_0.nii,132297
save_incremented,5253.183612585068,5352.431556940079,bigbrain_6930_5436_0.nii,132297
load_img,2404.2537701129913,2425.161058664322,bigbrain_6160_4228_6255.nii,132326
increment_data,2425.2106635570526,2496.0565667152405,bigbrain_6160_4228_6255.nii,132326
save_incremented,2530.3320124149323,2603.094249486923,bigbrain_6160_4228_6255.nii,132326
load_img,6103.3142104148865,6112.398112773895,bigbrain_3850_4228_695.nii,132266
increment_data,6208.6578533649445,6236.253136873245,bigbrain_3850_4228_695.nii,132266
save_incremented,6238.965849876404,6327.661826133728,bigbrain_3850_4228_695.nii,132266
load_img,6100.58721113205,6112.1844828128815,bigbrain_1540_4832_4170.nii,132260
increment_data,6174.144399404526,6226.066321849823,bigbrain_1540_4832_4170.nii,132260
save_incremented,6237.180923938751,6323.651549339294,bigbrain_1540_4832_4170.nii,132260
load_img,4250.980813026428,4263.526442527771,bigbrain_6930_4228_0.nii,132309
increment_data,4295.825077295303,4370.725248336792,bigbrain_6930_4228_0.nii,132309
save_incremented,4383.299129962921,4448.686438560486,bigbrain_6930_4228_0.nii,132309
load_img,2083.2418406009674,2083.512552499771,bigbrain_4620_1812_4170.nii,132266
increment_data,2083.5455572605133,2152.9139771461487,bigbrain_4620_1812_4170.nii,132266
save_incremented,2155.3790159225464,2193.960685968399,bigbrain_4620_1812_4170.nii,132266
load_img,7534.64058804512,7558.097390413284,bigbrain_3850_5436_4170.nii,132329
increment_data,7573.928132534027,7664.334892034531,bigbrain_3850_5436_4170.nii,132329
save_incremented,7679.602584600449,7783.340419054031,bigbrain_3850_5436_4170.nii,132329
load_img,5726.692556619644,5746.890396595001,bigbrain_770_3624_6255.nii,132313
increment_data,5783.958641767502,5848.466818571091,bigbrain_770_3624_6255.nii,132313
save_incremented,5860.876945018768,5938.229010820389,bigbrain_770_3624_6255.nii,132313
load_img,7279.990796327591,7298.173189163208,bigbrain_4620_3624_2085.nii,132254
increment_data,7359.261197566986,7411.993689060211,bigbrain_4620_3624_2085.nii,132254
save_incremented,7427.974314689636,7508.401693820953,bigbrain_4620_3624_2085.nii,132254
load_img,6351.978265047073,6373.294460773468,bigbrain_6160_4228_4170.nii,132266
increment_data,6472.887760877609,6500.542407035828,bigbrain_6160_4228_4170.nii,132266
save_incremented,6504.761325120926,6592.183511018753,bigbrain_6160_4228_4170.nii,132266
load_img,1736.1984477043152,1749.8811733722687,bigbrain_1540_4832_2780.nii,132326
increment_data,1828.7742807865143,1860.4764544963837,bigbrain_1540_4832_2780.nii,132326
save_incremented,1867.1676483154297,1961.5751507282257,bigbrain_1540_4832_2780.nii,132326
load_img,251.6259059906006,277.778662443161,bigbrain_3080_5436_1390.nii,132339
increment_data,294.31862807273865,371.81590700149536,bigbrain_3080_5436_1390.nii,132339
save_incremented,382.0782482624054,447.2993652820587,bigbrain_3080_5436_1390.nii,132339
load_img,2184.572553873062,2195.039498090744,bigbrain_3080_3020_4865.nii,132278
increment_data,2289.289048433304,2306.2867670059204,bigbrain_3080_3020_4865.nii,132278
save_incremented,2309.521661758423,2409.5944373607635,bigbrain_3080_3020_4865.nii,132278
load_img,2867.758763551712,2876.462569475174,bigbrain_770_4832_4170.nii,132278
increment_data,2926.445580482483,2978.2413289546967,bigbrain_770_4832_4170.nii,132278
save_incremented,2989.211671590805,3070.9965574741364,bigbrain_770_4832_4170.nii,132278
load_img,45.16376709938049,49.37057447433472,bigbrain_5390_2416_6255.nii,132317
increment_data,97.8095338344574,126.69906997680664,bigbrain_5390_2416_6255.nii,132317
save_incremented,146.17146348953247,223.8754870891571,bigbrain_5390_2416_6255.nii,132317
load_img,6228.782469749451,6239.403201341629,bigbrain_0_2416_4170.nii,132269
increment_data,6345.487808227539,6370.947273492813,bigbrain_0_2416_4170.nii,132269
save_incremented,6373.587904214859,6459.125825405121,bigbrain_0_2416_4170.nii,132269
load_img,4938.035823345184,4950.120553016663,bigbrain_1540_4832_3475.nii,132301
increment_data,4950.16916012764,5042.050305604935,bigbrain_1540_4832_3475.nii,132301
save_incremented,5047.421916484833,5138.140843629837,bigbrain_1540_4832_3475.nii,132301
load_img,8920.054579496384,8920.255492210388,bigbrain_6930_5436_6255.nii,132269
increment_data,8920.281188964844,9006.93857717514,bigbrain_6930_5436_6255.nii,132269
save_incremented,9017.248821258545,9066.166836977005,bigbrain_6930_5436_6255.nii,132269
load_img,8128.774178981781,8129.041707992554,bigbrain_3080_3020_6255.nii,132317
increment_data,8139.3749940395355,8243.286909341812,bigbrain_3080_3020_6255.nii,132317
save_incremented,8243.354820013046,8319.979403495789,bigbrain_3080_3020_6255.nii,132317
load_img,8243.331216573715,8243.574589014053,bigbrain_3850_3020_4170.nii,132321
increment_data,8302.575748205185,8367.12560749054,bigbrain_3850_3020_4170.nii,132321
save_incremented,8367.59476518631,8469.112401008606,bigbrain_3850_3020_4170.nii,132321
load_img,2083.2733891010284,2083.5220336914062,bigbrain_3850_2416_0.nii,132254
increment_data,2135.326983690262,2183.466120481491,bigbrain_3850_2416_0.nii,132254
save_incremented,2186.5595331192017,2269.323821544647,bigbrain_3850_2416_0.nii,132254
load_img,3440.73032951355,3450.030871629715,bigbrain_1540_1208_4865.nii,132321
increment_data,3450.0930802822113,3552.6801228523254,bigbrain_1540_1208_4865.nii,132321
save_incremented,3554.7734236717224,3609.6454870700836,bigbrain_1540_1208_4865.nii,132321
load_img,4933.6746525764465,4950.110716581345,bigbrain_4620_4228_4170.nii,132281
increment_data,4950.153835296631,5023.70657324791,bigbrain_4620_4228_4170.nii,132281
save_incremented,5047.394522666931,5126.256786346436,bigbrain_4620_4228_4170.nii,132281
load_img,3644.9113919734955,3659.8769466876984,bigbrain_6930_4228_6255.nii,132272
increment_data,3724.007150888443,3773.409271478653,bigbrain_6930_4228_6255.nii,132272
save_incremented,3779.993733882904,3853.393196582794,bigbrain_6930_4228_6255.nii,132272
load_img,3228.9297108650208,3230.371468067169,bigbrain_4620_1208_3475.nii,132305
increment_data,3284.3929624557495,3331.8383359909058,bigbrain_4620_1208_3475.nii,132305
save_incremented,3332.0852258205414,3412.8799810409546,bigbrain_4620_1208_3475.nii,132305
load_img,637.3724212646484,638.6712882518768,bigbrain_6930_1208_0.nii,132309
increment_data,740.766196012497,756.5496354103088,bigbrain_6930_1208_0.nii,132309
save_incremented,758.5610244274139,846.3136212825775,bigbrain_6930_1208_0.nii,132309
load_img,4599.3187301158905,4599.581743240356,bigbrain_3080_2416_2780.nii,132317
increment_data,4628.303037881851,4700.918529987335,bigbrain_3080_2416_2780.nii,132317
save_incremented,4701.933773756027,4769.0044939517975,bigbrain_3080_2416_2780.nii,132317
load_img,7407.556225299835,7429.188062906265,bigbrain_0_3020_0.nii,132305
increment_data,7449.307222366333,7526.586457490921,bigbrain_0_3020_0.nii,132305
save_incremented,7545.191066741943,7585.457526922226,bigbrain_0_3020_0.nii,132305
load_img,6646.262564897537,6647.178507089615,bigbrain_2310_5436_3475.nii,132281
increment_data,6758.158422231674,6772.981187582016,bigbrain_2310_5436_3475.nii,132281
save_incremented,6773.925449132919,6861.695387363434,bigbrain_2310_5436_3475.nii,132281
load_img,3660.91908454895,3661.764019727707,bigbrain_5390_3624_695.nii,132266
increment_data,3758.5726947784424,3782.0505878925323,bigbrain_5390_3624_695.nii,132266
save_incremented,3785.492275238037,3860.749274253845,bigbrain_5390_3624_695.nii,132266
load_img,8920.055668830872,8920.259344816208,bigbrain_1540_4832_2085.nii,132260
increment_data,8927.500690221786,9017.238667964935,bigbrain_1540_4832_2085.nii,132260
save_incremented,9017.267602205276,9067.000380039215,bigbrain_1540_4832_2085.nii,132260
load_img,991.1057715415955,996.8638007640839,bigbrain_6160_3624_4865.nii,132329
increment_data,1056.8427684307098,1100.7118530273438,bigbrain_6160_3624_4865.nii,132329
save_incremented,1100.9229800701141,1192.7792699337006,bigbrain_6160_3624_4865.nii,132329
load_img,7409.172814130783,7430.594667434692,bigbrain_0_3020_6255.nii,132284
increment_data,7514.984028577805,7549.863819360733,bigbrain_0_3020_6255.nii,132284
save_incremented,7558.534690380096,7654.448583602905,bigbrain_0_3020_6255.nii,132284
load_img,861.4272015094757,878.1680810451508,bigbrain_0_2416_6255.nii,132269
increment_data,922.0585224628448,983.2435431480408,bigbrain_0_2416_6255.nii,132269
save_incremented,995.1973052024841,1082.4494352340698,bigbrain_0_2416_6255.nii,132269
load_img,6096.219085216522,6111.649628162384,bigbrain_3080_4832_6255.nii,132305
increment_data,6155.293193817139,6222.746104478836,bigbrain_3080_4832_6255.nii,132305
save_incremented,6233.723706245422,6298.6966989040375,bigbrain_3080_4832_6255.nii,132305
load_img,7148.471883773804,7168.0723757743835,bigbrain_4620_2416_0.nii,132281
increment_data,7265.266063928604,7289.00595664978,bigbrain_4620_2416_0.nii,132281
save_incremented,7297.82514667511,7385.262166261673,bigbrain_4620_2416_0.nii,132281
load_img,7801.974211215973,7802.252885818481,bigbrain_4620_4832_2085.nii,132343
increment_data,7843.053960561752,7914.604560375214,bigbrain_4620_4832_2085.nii,132343
save_incremented,7914.777698993683,8014.054678678513,bigbrain_4620_4832_2085.nii,132343
load_img,1394.5455553531647,1394.8166909217834,bigbrain_3850_4832_4865.nii,132313
increment_data,1412.0931446552277,1496.9269988536835,bigbrain_3850_4832_4865.nii,132313
save_incremented,1499.7458517551422,1563.6670761108398,bigbrain_3850_4832_4865.nii,132313
load_img,1198.9455308914185,1199.7462882995605,bigbrain_3850_3020_1390.nii,132266
increment_data,1212.3029539585114,1289.0180370807648,bigbrain_3850_3020_1390.nii,132266
save_incremented,1289.1211199760437,1378.3638288974762,bigbrain_3850_3020_1390.nii,132266
load_img,5615.741192579269,5628.556468963623,bigbrain_770_4832_1390.nii,132260
increment_data,5717.597460031509,5738.153135299683,bigbrain_770_4832_1390.nii,132260
save_incremented,5746.292752504349,5837.490583658218,bigbrain_770_4832_1390.nii,132260
load_img,5727.758034467697,5747.414002418518,bigbrain_5390_1208_2780.nii,132343
increment_data,5815.881207704544,5859.772773504257,bigbrain_5390_1208_2780.nii,132343
save_incremented,5862.969330072403,5946.605644464493,bigbrain_5390_1208_2780.nii,132343
load_img,6877.637010812759,6896.524215936661,bigbrain_4620_3624_6255.nii,132293
increment_data,6929.841210365295,6991.937470912933,bigbrain_4620_3624_6255.nii,132293
save_incremented,7006.454189300537,7080.347364664078,bigbrain_4620_3624_6255.nii,132293
load_img,5858.023827314377,5862.98749089241,bigbrain_3080_1812_4170.nii,132266
increment_data,5924.53483915329,5973.197070837021,bigbrain_3080_1812_4170.nii,132266
save_incremented,5978.470208644867,6075.104606866837,bigbrain_3080_1812_4170.nii,132266
load_img,2629.460685968399,2629.790199279785,bigbrain_6930_4832_6255.nii,132301
increment_data,2658.2369418144226,2718.598505973816,bigbrain_6930_4832_6255.nii,132301
save_incremented,2738.316121816635,2811.175984144211,bigbrain_6930_4832_6255.nii,132301
load_img,5855.216148853302,5862.9833924770355,bigbrain_0_1208_5560.nii,132260
increment_data,5909.793454170227,5973.088021039963,bigbrain_0_1208_5560.nii,132260
save_incremented,5974.890648603439,6058.665533781052,bigbrain_0_1208_5560.nii,132260
load_img,8019.966051101685,8020.291042804718,bigbrain_1540_604_4865.nii,132260
increment_data,8020.329915523529,8125.687562942505,bigbrain_1540_604_4865.nii,132260
save_incremented,8128.778625249863,8203.634241819382,bigbrain_1540_604_4865.nii,132260
load_img,5614.261632680893,5627.922621011734,bigbrain_6160_604_4865.nii,132278
increment_data,5658.916375637054,5721.999207019806,bigbrain_6160_604_4865.nii,132278
save_incremented,5735.223454236984,5802.3574759960175,bigbrain_6160_604_4865.nii,132278
load_img,4255.862761259079,4264.435745239258,bigbrain_5390_2416_2085.nii,132293
increment_data,4320.78906917572,4375.274749755859,bigbrain_5390_2416_2085.nii,132293
save_incremented,4385.062629938126,4467.71346783638,bigbrain_5390_2416_2085.nii,132293
