driver_program,0,8666.061067342758,/home/users/vhayots/spark-1570946910-isilon_1it_25cpus_60sdelay_withpc-0,allfiles
load_img,1501.9525911808014,1508.9598858356476,bigbrain_6930_1812_3475.nii,110829
increment_data,1547.8828449249268,1612.9505097866058,bigbrain_6930_1812_3475.nii,110829
save_incremented,1613.158356666565,1709.1785399913788,bigbrain_6930_1812_3475.nii,110829
load_img,1376.00355386734,1390.345737695694,bigbrain_770_1208_695.nii,110903
increment_data,1451.7409191131592,1496.6642792224884,bigbrain_770_1208_695.nii,110903
save_incremented,1508.3586246967316,1593.0489611625671,bigbrain_770_1208_695.nii,110903
load_img,3604.3120636940002,3604.595474243164,bigbrain_5390_1812_4865.nii,110831
increment_data,3615.462187051773,3706.119151830673,bigbrain_5390_1812_4865.nii,110831
save_incremented,3706.565382003784,3782.169780254364,bigbrain_5390_1812_4865.nii,110831
load_img,6298.920887470245,6304.252271652222,bigbrain_5390_1208_4170.nii,110880
increment_data,6385.155272245407,6409.860659122467,bigbrain_5390_1208_4170.nii,110880
save_incremented,6409.881397247314,6501.99612736702,bigbrain_5390_1208_4170.nii,110880
load_img,6056.431192398071,6056.597096443176,bigbrain_0_1208_2780.nii,110897
increment_data,6106.0736079216,6158.315617084503,bigbrain_0_1208_2780.nii,110897
save_incremented,6160.883547067642,6243.510207653046,bigbrain_0_1208_2780.nii,110897
load_img,4912.446708679199,4914.4711220264435,bigbrain_6930_1208_6255.nii,110903
increment_data,4938.440099239349,4948.066309452057,bigbrain_6930_1208_6255.nii,110903
save_incremented,4948.664900302887,5025.110507488251,bigbrain_6930_1208_6255.nii,110903
load_img,2171.4314501285553,2184.5944786071777,bigbrain_3850_1208_6255.nii,110835
increment_data,2240.2725105285645,2293.653860092163,bigbrain_3850_1208_6255.nii,110835
save_incremented,2301.2698214054108,2397.5562086105347,bigbrain_3850_1208_6255.nii,110835
load_img,6710.60090470314,6723.915549039841,bigbrain_6930_4228_695.nii,110880
increment_data,6794.869606733322,6841.9943726062775,bigbrain_6930_4228_695.nii,110880
save_incremented,6845.053724527359,6936.243287563324,bigbrain_6930_4228_695.nii,110880
load_img,7752.854947805405,7753.114213228226,bigbrain_4620_4228_0.nii,110853
increment_data,7784.887856960297,7862.781925439835,bigbrain_4620_4228_0.nii,110853
save_incremented,7862.909157276154,7944.264541864395,bigbrain_4620_4228_0.nii,110853
load_img,7197.629615068436,7202.648260831833,bigbrain_2310_1812_2780.nii,110844
increment_data,7228.672562837601,7305.455603837967,bigbrain_2310_1812_2780.nii,110844
save_incremented,7309.313564300537,7385.292396068573,bigbrain_2310_1812_2780.nii,110844
load_img,1828.9547069072723,1829.2214818000793,bigbrain_3080_2416_2085.nii,110897
increment_data,1870.9320776462555,1942.3876566886902,bigbrain_3080_2416_2085.nii,110897
save_incremented,1942.8583145141602,2035.1016385555267,bigbrain_3080_2416_2085.nii,110897
load_img,1033.8459296226501,1043.5832846164703,bigbrain_6160_604_4170.nii,110829
increment_data,1134.4250359535217,1153.1524085998535,bigbrain_6160_604_4170.nii,110829
save_incremented,1156.3467938899994,1249.2898104190826,bigbrain_6160_604_4170.nii,110829
load_img,2724.799916744232,2746.7043194770813,bigbrain_3080_3020_5560.nii,110927
increment_data,2805.9005856513977,2855.383213996887,bigbrain_3080_3020_5560.nii,110927
save_incremented,2873.2404963970184,2959.998361349106,bigbrain_3080_3020_5560.nii,110927
load_img,1031.230129480362,1038.7690937519073,bigbrain_3850_3020_2085.nii,110831
increment_data,1072.6855251789093,1134.9610424041748,bigbrain_3850_3020_2085.nii,110831
save_incremented,1146.9425282478333,1211.7614800930023,bigbrain_3850_3020_2085.nii,110831
load_img,8135.159075021744,8162.15016412735,bigbrain_3850_604_2780.nii,110844
increment_data,8162.432819604874,8198.493845939636,bigbrain_3850_604_2780.nii,110844
save_incremented,8260.776809453964,8277.732629299164,bigbrain_3850_604_2780.nii,110844
load_img,234.8092966079712,267.75836753845215,bigbrain_3080_604_695.nii,110888
increment_data,268.69160985946655,327.35399651527405,bigbrain_3080_604_695.nii,110888
save_incremented,360.73935627937317,423.72727131843567,bigbrain_3080_604_695.nii,110888
load_img,479.1560502052307,498.9383807182312,bigbrain_0_3624_2780.nii,110884
increment_data,507.61944031715393,588.4669938087463,bigbrain_0_3624_2780.nii,110884
save_incremented,601.1056170463562,674.6403150558472,bigbrain_0_3624_2780.nii,110884
load_img,4838.888827323914,4839.11337018013,bigbrain_770_604_2780.nii,110831
increment_data,4880.412437677383,4942.338146209717,bigbrain_770_604_2780.nii,110831
save_incremented,4947.943131446838,5017.896448373795,bigbrain_770_604_2780.nii,110831
load_img,6395.046368122101,6409.867022514343,bigbrain_4620_2416_695.nii,110859
increment_data,6410.858735322952,6506.6698269844055,bigbrain_4620_2416_695.nii,110859
save_incremented,6508.424458742142,6592.005843400955,bigbrain_4620_2416_695.nii,110859
load_img,2301.2935202121735,2301.3297214508057,bigbrain_3850_4832_695.nii,110853
increment_data,2361.0976264476776,2407.909641265869,bigbrain_3850_4832_695.nii,110853
save_incremented,2409.215710878372,2506.0282669067383,bigbrain_3850_4832_695.nii,110853
load_img,6583.458307504654,6609.444039344788,bigbrain_3080_3624_5560.nii,110872
increment_data,6609.688431978226,6642.5988557338715,bigbrain_3080_3624_5560.nii,110872
save_incremented,6708.992320537567,6724.247564792633,bigbrain_3080_3624_5560.nii,110872
load_img,2055.5422048568726,2057.212427139282,bigbrain_3080_1812_5560.nii,110909
increment_data,2070.1533868312836,2149.439125061035,bigbrain_3080_1812_5560.nii,110909
save_incremented,2171.43243432045,2183.7402617931366,bigbrain_3080_1812_5560.nii,110909
load_img,834.3264932632446,834.8477380275726,bigbrain_1540_0_4170.nii,110829
increment_data,848.7615704536438,929.460690498352,bigbrain_1540_0_4170.nii,110829
save_incremented,929.5466160774231,1021.5921251773834,bigbrain_1540_0_4170.nii,110829
load_img,6407.2760508060455,6409.884987354279,bigbrain_4620_0_695.nii,110884
increment_data,6452.655074119568,6508.411822080612,bigbrain_4620_0_695.nii,110884
save_incremented,6508.580813169479,6607.184792041779,bigbrain_4620_0_695.nii,110884
load_img,5518.058611154556,5523.826676607132,bigbrain_0_1208_4170.nii,110903
increment_data,5549.18420958519,5622.459752559662,bigbrain_0_1208_4170.nii,110903
save_incremented,5625.065621137619,5716.616742372513,bigbrain_0_1208_4170.nii,110903
load_img,5737.430785655975,5752.641369819641,bigbrain_5390_4228_4170.nii,110927
increment_data,5752.713453054428,5815.614048242569,bigbrain_5390_4228_4170.nii,110927
save_incremented,5821.481649875641,5852.693492650986,bigbrain_5390_4228_4170.nii,110927
load_img,7196.827773809433,7202.657155275345,bigbrain_3080_4832_2780.nii,110856
increment_data,7240.169953346252,7305.8576600551605,bigbrain_3080_4832_2780.nii,110856
save_incremented,7309.332277774811,7387.5647559165955,bigbrain_3080_4832_2780.nii,110856
load_img,2855.235085964203,2878.299173116684,bigbrain_3080_604_5560.nii,110859
increment_data,2978.93900346756,3006.5850908756256,bigbrain_3080_604_5560.nii,110859
save_incremented,3009.9375383853912,3092.7333307266235,bigbrain_3080_604_5560.nii,110859
load_img,4946.6908848285675,4949.781185865402,bigbrain_6930_5436_0.nii,110838
increment_data,5050.621796369553,5068.204954147339,bigbrain_6930_5436_0.nii,110838
save_incremented,5070.388320684433,5171.052548408508,bigbrain_6930_5436_0.nii,110838
load_img,7069.363246917725,7083.747969150543,bigbrain_770_1812_3475.nii,110909
increment_data,7123.490753412247,7189.187509536743,bigbrain_770_1812_3475.nii,110909
save_incremented,7202.542760133743,7291.438339233398,bigbrain_770_1812_3475.nii,110909
load_img,7539.021538972855,7549.321381807327,bigbrain_0_604_1390.nii,110847
increment_data,7650.812162876129,7665.761221408844,bigbrain_0_604_1390.nii,110847
save_incremented,7665.77302479744,7752.827436447144,bigbrain_0_604_1390.nii,110847
load_img,8064.204855680466,8064.476911067963,bigbrain_770_1812_6255.nii,110862
increment_data,8064.513686418533,8133.257233142853,bigbrain_770_1812_6255.nii,110862
save_incremented,8135.951356887817,8162.121126174927,bigbrain_770_1812_6255.nii,110862
load_img,2723.899401664734,2746.428372859955,bigbrain_6930_3020_2085.nii,110903
increment_data,2791.1104621887207,2849.2673602104187,bigbrain_6930_3020_2085.nii,110903
save_incremented,2865.468787908554,2945.7705059051514,bigbrain_6930_3020_2085.nii,110903
load_img,6833.549942731857,6845.067543268204,bigbrain_6930_1812_2780.nii,110868
increment_data,6877.993400335312,6949.314896821976,bigbrain_6930_1812_2780.nii,110868
save_incremented,6952.435309648514,7036.359229803085,bigbrain_6930_1812_2780.nii,110868
load_img,3248.4129230976105,3261.7142424583435,bigbrain_770_604_3475.nii,110897
increment_data,3299.678167819977,3363.7593224048615,bigbrain_770_604_3475.nii,110897
save_incremented,3375.8685159683228,3445.653906106949,bigbrain_770_604_3475.nii,110897
load_img,43.428513526916504,46.14805865287781,bigbrain_0_3020_3475.nii,110862
increment_data,89.77030682563782,122.33666181564331,bigbrain_0_3020_3475.nii,110862
save_incremented,141.89215874671936,225.70030212402344,bigbrain_0_3020_3475.nii,110862
load_img,3384.2887806892395,3385.2761335372925,bigbrain_5390_3020_695.nii,110872
increment_data,3491.2457807064056,3502.996026277542,bigbrain_5390_3020_695.nii,110872
save_incremented,3503.000547885895,3585.9772233963013,bigbrain_5390_3020_695.nii,110872
load_img,5623.460359096527,5630.497026920319,bigbrain_6930_1208_2085.nii,110916
increment_data,5682.721618652344,5741.437074661255,bigbrain_6930_1208_2085.nii,110916
save_incremented,5752.584000587463,5837.05610537529,bigbrain_6930_1208_2085.nii,110916
load_img,7307.444121360779,7311.597423791885,bigbrain_6930_1208_5560.nii,110903
increment_data,7332.2458481788635,7402.123680830002,bigbrain_6930_1208_5560.nii,110903
save_incremented,7415.905345201492,7459.367142677307,bigbrain_6930_1208_5560.nii,110903
load_img,929.4737586975098,929.7197554111481,bigbrain_2310_604_4865.nii,110893
increment_data,929.7557611465454,1009.9638600349426,bigbrain_2310_604_4865.nii,110893
save_incremented,1033.324921131134,1080.639398574829,bigbrain_2310_604_4865.nii,110893
load_img,1942.412635087967,1942.9041216373444,bigbrain_5390_4228_3475.nii,110841
increment_data,1950.4610805511475,2053.676218509674,bigbrain_5390_4228_3475.nii,110841
save_incremented,2056.45650100708,2112.7170083522797,bigbrain_5390_4228_3475.nii,110841
load_img,6729.249761104584,6741.416137933731,bigbrain_1540_3624_3475.nii,110872
increment_data,6830.743539094925,6845.053721904755,bigbrain_1540_3624_3475.nii,110872
save_incremented,6845.076369047165,6916.868314504623,bigbrain_1540_3624_3475.nii,110872
load_img,834.5088798999786,834.853223323822,bigbrain_5390_4228_695.nii,110888
increment_data,881.7943606376648,929.4728112220764,bigbrain_5390_4228_695.nii,110888
save_incremented,929.6406283378601,1014.5044164657593,bigbrain_5390_4228_695.nii,110888
load_img,3125.3567926883698,3142.1496393680573,bigbrain_5390_1208_4865.nii,110844
increment_data,3161.9449644088745,3242.7905583381653,bigbrain_5390_1208_4865.nii,110844
save_incremented,3249.6594519615173,3307.9418470859528,bigbrain_5390_1208_4865.nii,110844
load_img,5852.730015277863,5852.997761964798,bigbrain_0_1208_2085.nii,110850
increment_data,5878.218989610672,5955.7214686870575,bigbrain_0_1208_2085.nii,110850
save_incremented,5955.80384516716,6042.395347118378,bigbrain_0_1208_2085.nii,110850
load_img,2294.665028810501,2301.296725988388,bigbrain_770_5436_1390.nii,110897
increment_data,2338.574162721634,2407.553550720215,bigbrain_770_5436_1390.nii,110897
save_incremented,2409.213007926941,2503.0904302597046,bigbrain_770_5436_1390.nii,110897
load_img,6158.347109079361,6165.57149720192,bigbrain_1540_1812_4170.nii,110859
increment_data,6210.445445299149,6271.14653801918,bigbrain_1540_1812_4170.nii,110859
save_incremented,6283.116544485092,6354.105570554733,bigbrain_1540_1812_4170.nii,110859
load_img,4838.312670469284,4839.0987548828125,bigbrain_6160_5436_2085.nii,110841
increment_data,4839.138768196106,4909.489078760147,bigbrain_6160_5436_2085.nii,110841
save_incremented,4910.855379581451,4942.304249048233,bigbrain_6160_5436_2085.nii,110841
load_img,4727.194233417511,4743.948079109192,bigbrain_5390_0_2780.nii,110909
increment_data,4743.999298095703,4809.595429182053,bigbrain_5390_0_2780.nii,110909
save_incremented,4838.840826511383,4915.256577730179,bigbrain_5390_0_2780.nii,110909
load_img,5289.55025434494,5289.874264955521,bigbrain_770_1208_2780.nii,110859
increment_data,5319.111985683441,5389.731043338776,bigbrain_770_1208_2780.nii,110859
save_incremented,5393.912249088287,5479.3608157634735,bigbrain_770_1208_2780.nii,110859
load_img,7752.86160159111,7753.118890285492,bigbrain_1540_604_1390.nii,110897
increment_data,7806.648267030716,7862.788433551788,bigbrain_1540_604_1390.nii,110897
save_incremented,7863.042316913605,7946.270346403122,bigbrain_1540_604_1390.nii,110897
load_img,2171.4294760227203,2183.7594418525696,bigbrain_6160_3020_1390.nii,110829
increment_data,2232.869482278824,2290.8901641368866,bigbrain_6160_3020_1390.nii,110829
save_incremented,2299.9219365119934,2391.542726278305,bigbrain_6160_3020_1390.nii,110829
load_img,4263.611367940903,4269.8496606349945,bigbrain_6160_4832_4170.nii,110921
increment_data,4356.798129081726,4383.7579209804535,bigbrain_6160_4832_4170.nii,110921
save_incremented,4386.955213308334,4475.524845123291,bigbrain_6160_4832_4170.nii,110921
load_img,5177.46385884285,5188.134315252304,bigbrain_5390_1208_6255.nii,110844
increment_data,5201.388153791428,5289.5300142765045,bigbrain_5390_1208_6255.nii,110844
save_incremented,5289.59711098671,5372.619239091873,bigbrain_5390_1208_6255.nii,110844
load_img,2408.494427919388,2409.2653312683105,bigbrain_5390_5436_2085.nii,110844
increment_data,2413.949728488922,2511.9038305282593,bigbrain_5390_5436_2085.nii,110844
save_incremented,2512.6006841659546,2597.6450731754303,bigbrain_5390_5436_2085.nii,110844
load_img,2055.221048116684,2064.1829550266266,bigbrain_5390_0_4170.nii,110903
increment_data,2116.8232383728027,2170.8951320648193,bigbrain_5390_0_4170.nii,110903
save_incremented,2183.1021637916565,2264.2975561618805,bigbrain_5390_0_4170.nii,110903
load_img,8604.50492978096,8607.862580776215,bigbrain_3080_604_2085.nii,110897
increment_data,8610.36084485054,8631.08053278923,bigbrain_3080_604_2085.nii,110897
save_incremented,8632.549954891205,8654.326072216034,bigbrain_3080_604_2085.nii,110897
load_img,6274.928313732147,6290.198521614075,bigbrain_4620_3020_2085.nii,110897
increment_data,6343.9177231788635,6402.982597112656,bigbrain_4620_3020_2085.nii,110897
save_incremented,6409.754417181015,6480.751278400421,bigbrain_4620_3020_2085.nii,110897
load_img,6950.395743370056,6958.507687807083,bigbrain_4620_4832_695.nii,110876
increment_data,7011.193119287491,7072.816600799561,bigbrain_4620_4832_695.nii,110876
save_incremented,7082.626074314117,7157.448703765869,bigbrain_4620_4832_695.nii,110876
load_img,6508.420783281326,6508.666992902756,bigbrain_6160_5436_4865.nii,110835
increment_data,6522.344799995422,6609.455442667007,bigbrain_6160_5436_4865.nii,110835
save_incremented,6609.721694231033,6669.255347490311,bigbrain_6160_5436_4865.nii,110835
load_img,378.3163092136383,378.72222900390625,bigbrain_1540_604_2780.nii,110850
increment_data,448.7379198074341,497.17946100234985,bigbrain_1540_604_2780.nii,110850
save_incremented,498.93495202064514,583.131781578064,bigbrain_1540_604_2780.nii,110850
load_img,1612.9644801616669,1613.244544506073,bigbrain_0_4228_5560.nii,110862
increment_data,1654.407185792923,1718.3164520263672,bigbrain_0_4228_5560.nii,110862
save_incremented,1718.4722020626068,1799.8385758399963,bigbrain_0_4228_5560.nii,110862
load_img,1258.9386756420135,1272.3830194473267,bigbrain_6160_604_695.nii,110888
increment_data,1315.6142990589142,1374.1164817810059,bigbrain_6160_604_695.nii,110888
save_incremented,1386.2099351882935,1465.213505268097,bigbrain_6160_604_695.nii,110888
load_img,123.53876614570618,147.83188247680664,bigbrain_3080_1208_695.nii,110831
increment_data,205.0854880809784,261.31346559524536,bigbrain_3080_1208_695.nii,110831
save_incremented,267.606262922287,330.5585525035858,bigbrain_3080_1208_695.nii,110831
load_img,686.3721117973328,733.1113843917847,bigbrain_0_2416_2085.nii,110859
increment_data,733.2111103534698,792.0388853549957,bigbrain_0_2416_2085.nii,110859
save_incremented,810.3082363605499,902.4916508197784,bigbrain_0_2416_2085.nii,110859
load_img,8064.203749895096,8064.476082086563,bigbrain_5390_1812_2085.nii,110831
increment_data,8064.5099947452545,8132.258004665375,bigbrain_5390_1812_2085.nii,110831
save_incremented,8134.369736671448,8162.120563983917,bigbrain_5390_1812_2085.nii,110831
load_img,8390.02780508995,8399.346050262451,bigbrain_3080_604_0.nii,110872
increment_data,8434.934178113937,8501.699120521545,bigbrain_3080_604_0.nii,110872
save_incremented,8501.835894823074,8609.704000711441,bigbrain_3080_604_0.nii,110872
load_img,7078.662740945816,7086.894413232803,bigbrain_6160_1812_695.nii,110847
increment_data,7174.220255851746,7202.600618362427,bigbrain_6160_1812_695.nii,110847
save_incremented,7202.630837917328,7300.521714448929,bigbrain_6160_1812_695.nii,110847
load_img,1139.2368116378784,1154.9586915969849,bigbrain_5390_3020_2780.nii,110862
increment_data,1201.6017127037048,1255.5499050617218,bigbrain_5390_3020_2780.nii,110862
save_incremented,1267.872107744217,1329.022693157196,bigbrain_5390_3020_2780.nii,110862
load_img,6158.358378171921,6168.470166683197,bigbrain_3080_1812_4170.nii,110841
increment_data,6259.543798923492,6286.4730632305145,bigbrain_3080_1812_4170.nii,110841
save_incremented,6290.012121915817,6393.305479764938,bigbrain_3080_1812_4170.nii,110841
load_img,684.3670923709869,733.1092615127563,bigbrain_0_3020_2085.nii,110888
increment_data,733.2074739933014,791.0681612491608,bigbrain_0_3020_2085.nii,110888
save_incremented,799.8851990699768,834.3167362213135,bigbrain_0_3020_2085.nii,110888
load_img,6609.4671721458435,6611.389774084091,bigbrain_2310_5436_3475.nii,110859
increment_data,6644.126027345657,6707.556833744049,bigbrain_2310_5436_3475.nii,110859
save_incremented,6716.894821882248,6792.310033321381,bigbrain_2310_5436_3475.nii,110859
load_img,8384.150669336319,8399.33592414856,bigbrain_2310_3624_1390.nii,110893
increment_data,8403.039142847061,8501.032165527344,bigbrain_2310_3624_1390.nii,110893
save_incremented,8501.746978521347,8538.04819226265,bigbrain_2310_3624_1390.nii,110893
load_img,5623.5672833919525,5630.639242172241,bigbrain_770_604_4170.nii,110850
increment_data,5690.539137840271,5742.101931333542,bigbrain_770_604_4170.nii,110850
save_incremented,5752.622254371643,5840.395987510681,bigbrain_770_604_4170.nii,110850
load_img,2993.5242323875427,3009.7423038482666,bigbrain_3850_5436_4865.nii,110927
increment_data,3074.1547956466675,3128.828664302826,bigbrain_3850_5436_4865.nii,110927
save_incremented,3139.657044172287,3222.891797065735,bigbrain_3850_5436_4865.nii,110927
load_img,7862.80052614212,7863.076199293137,bigbrain_770_604_1390.nii,110916
increment_data,7911.718743801117,7963.382229566574,bigbrain_770_604_1390.nii,110916
save_incremented,7963.5919713974,8044.396128416061,bigbrain_770_604_1390.nii,110916
load_img,5745.551641941071,5752.657085180283,bigbrain_0_3624_5560.nii,110884
increment_data,5787.970495223999,5852.695301294327,bigbrain_0_3624_5560.nii,110884
save_incremented,5852.852680921555,5942.2385993003845,bigbrain_0_3624_5560.nii,110884
load_img,7077.464211463928,7085.787964582443,bigbrain_3080_2416_4170.nii,110841
increment_data,7137.503054380417,7192.132278203964,bigbrain_3080_2416_4170.nii,110841
save_incremented,7202.600942373276,7298.385847568512,bigbrain_3080_2416_4170.nii,110841
load_img,6508.425978422165,6508.670546293259,bigbrain_0_0_695.nii,110880
increment_data,6556.180508375168,6609.509227275848,bigbrain_0_0_695.nii,110880
save_incremented,6609.725673913956,6683.685134887695,bigbrain_0_0_695.nii,110880
load_img,3491.2477917671204,3502.9885399341583,bigbrain_0_3020_4170.nii,110927
increment_data,3519.653380870819,3604.278247117996,bigbrain_0_3020_4170.nii,110927
save_incremented,3604.3966381549835,3689.565352201462,bigbrain_0_3020_4170.nii,110927
load_img,834.3217635154724,834.8334329128265,bigbrain_3080_1812_3475.nii,110847
increment_data,834.877414226532,905.1838788986206,bigbrain_3080_1812_3475.nii,110847
save_incremented,929.414155960083,997.818546295166,bigbrain_3080_1812_3475.nii,110847
load_img,4838.879429101944,4839.110372304916,bigbrain_1540_1208_2085.nii,110847
increment_data,4840.403349637985,4942.3007225990295,bigbrain_1540_1208_2085.nii,110847
save_incremented,4945.965725898743,4995.623335361481,bigbrain_1540_1208_2085.nii,110847
load_img,44.276403188705444,46.415361166000366,bigbrain_3850_604_0.nii,110872
increment_data,92.70682334899902,129.83363437652588,bigbrain_3850_604_0.nii,110872
save_incremented,142.48210525512695,227.53368878364563,bigbrain_3850_604_0.nii,110872
load_img,5955.815943241119,5956.0415070056915,bigbrain_4620_604_4170.nii,110853
increment_data,5956.070416212082,6029.0380301475525,bigbrain_4620_604_4170.nii,110853
save_incremented,6056.318482637405,6128.681068181992,bigbrain_4620_604_4170.nii,110853
load_img,4042.993711233139,4056.0869574546814,bigbrain_1540_4832_4865.nii,110921
increment_data,4064.568186044693,4160.929571151733,bigbrain_1540_4832_4865.nii,110921
save_incremented,4161.276925086975,4253.1256449222565,bigbrain_1540_4832_4865.nii,110921
load_img,7531.696305513382,7548.403643846512,bigbrain_4620_0_3475.nii,110853
increment_data,7579.71733379364,7651.3438601493835,bigbrain_4620_0_3475.nii,110853
save_incremented,7664.037962913513,7748.55618596077,bigbrain_4620_0_3475.nii,110853
load_img,1828.9552042484283,1829.222072839737,bigbrain_2310_2416_1390.nii,110872
increment_data,1879.8859980106354,1942.3994812965393,bigbrain_2310_2416_1390.nii,110872
save_incremented,1942.8689601421356,2037.9274272918701,bigbrain_2310_2416_1390.nii,110872
load_img,4838.877735376358,4839.109606027603,bigbrain_0_3020_2780.nii,110927
increment_data,4845.533945083618,4942.312796831131,bigbrain_0_3020_2780.nii,110927
save_incremented,4946.821547031403,4996.501212120056,bigbrain_0_3020_2780.nii,110927
load_img,4740.409247636795,4743.967161417007,bigbrain_4620_1208_2780.nii,110880
increment_data,4784.094470977783,4838.849929332733,bigbrain_4620_1208_2780.nii,110880
save_incremented,4839.010211467743,4930.962699174881,bigbrain_4620_1208_2780.nii,110880
load_img,2292.3662922382355,2301.2936115264893,bigbrain_1540_1812_6255.nii,110927
increment_data,2316.2648203372955,2406.921046972275,bigbrain_1540_1812_6255.nii,110927
save_incremented,2409.066405773163,2494.0065038204193,bigbrain_1540_1812_6255.nii,110927
load_img,2993.256984949112,3009.58944106102,bigbrain_3850_1208_695.nii,110916
increment_data,3061.257611989975,3124.1513164043427,bigbrain_3850_1208_695.nii,110916
save_incremented,3135.071454524994,3218.3501346111298,bigbrain_3850_1208_695.nii,110916
load_img,6124.523546695709,6129.431006669998,bigbrain_6160_5436_695.nii,110856
increment_data,6158.319328069687,6169.436297893524,bigbrain_6160_5436_695.nii,110856
save_incremented,6173.280842542648,6248.590921878815,bigbrain_6160_5436_695.nii,110856
load_img,1718.331208705902,1718.5998537540436,bigbrain_5390_4832_6255.nii,110859
increment_data,1744.5237097740173,1828.938089132309,bigbrain_5390_4832_6255.nii,110859
save_incremented,1829.0728869438171,1915.2767450809479,bigbrain_5390_4832_6255.nii,110859
load_img,4945.701609611511,4949.104686975479,bigbrain_6930_5436_2085.nii,110850
increment_data,5035.658951997757,5063.335271835327,bigbrain_6930_5436_2085.nii,110850
save_incremented,5067.007989406586,5167.197016000748,bigbrain_6930_5436_2085.nii,110850
load_img,8261.181463241577,8279.174026489258,bigbrain_2310_2416_3475.nii,110880
increment_data,8306.09516453743,8385.212847232819,bigbrain_2310_2416_3475.nii,110880
save_incremented,8397.248664617538,8456.635549068451,bigbrain_2310_2416_3475.nii,110880
load_img,3491.2558925151825,3502.9947245121,bigbrain_3080_4228_4865.nii,110880
increment_data,3559.188957452774,3604.2903611660004,bigbrain_3080_4228_4865.nii,110880
save_incremented,3604.513384580612,3677.250534772873,bigbrain_3080_4228_4865.nii,110880
load_img,7862.796670436859,7863.072136878967,bigbrain_1540_0_6255.nii,110856
increment_data,7887.626734495163,7963.375190734863,bigbrain_1540_0_6255.nii,110856
save_incremented,7963.461751461029,8052.458014011383,bigbrain_1540_0_6255.nii,110856
load_img,264.9349603652954,268.6788156032562,bigbrain_3850_1812_4170.nii,110921
increment_data,333.49867153167725,362.61162781715393,bigbrain_3850_1812_4170.nii,110921
save_incremented,374.3773009777069,480.62361431121826,bigbrain_3850_1812_4170.nii,110921
load_img,6950.671301364899,6958.962059020996,bigbrain_6930_3624_2085.nii,110850
increment_data,7023.730791568756,7075.220702171326,bigbrain_6930_3624_2085.nii,110850
save_incremented,7083.2944259643555,7167.843195676804,bigbrain_6930_3624_2085.nii,110850
load_img,1828.9479377269745,1829.2144396305084,bigbrain_770_5436_4865.nii,110876
increment_data,1832.7220149040222,1939.9693458080292,bigbrain_770_5436_4865.nii,110876
save_incremented,1942.4409353733063,2015.8350639343262,bigbrain_770_5436_4865.nii,110876
load_img,8393.606436729431,8399.35100698471,bigbrain_4620_3020_1390.nii,110862
increment_data,8453.614789485931,8501.733849048615,bigbrain_4620_3020_1390.nii,110862
save_incremented,8501.8849132061,8586.718911409378,bigbrain_4620_3020_1390.nii,110862
load_img,7862.784025192261,7863.064756393433,bigbrain_2310_604_5560.nii,110862
increment_data,7863.113440513611,7935.185098171234,bigbrain_2310_604_5560.nii,110862
save_incremented,7963.378635883331,8031.976448059082,bigbrain_2310_604_5560.nii,110862
load_img,4368.956484794617,4385.9865899086,bigbrain_2310_2416_6255.nii,110847
increment_data,4444.5581250190735,4492.91725230217,bigbrain_2310_2416_6255.nii,110847
save_incremented,4505.044755458832,4581.118632078171,bigbrain_2310_2416_6255.nii,110847
load_img,600.5176606178284,608.7997529506683,bigbrain_770_4228_4170.nii,110841
increment_data,678.5864417552948,728.710426568985,bigbrain_770_4228_4170.nii,110841
save_incremented,733.1213946342468,814.9829409122467,bigbrain_770_4228_4170.nii,110841
load_img,8162.252080202103,8168.017653465271,bigbrain_0_0_3475.nii,110829
increment_data,8264.24900841713,8280.194910764694,bigbrain_0_0_3475.nii,110829
save_incremented,8280.900940418243,8381.744974851608,bigbrain_0_0_3475.nii,110829
load_img,6709.263045787811,6723.151471376419,bigbrain_2310_3020_4170.nii,110897
increment_data,6767.6445417404175,6833.948825836182,bigbrain_2310_3020_4170.nii,110897
save_incremented,6844.549854516983,6911.3877284526825,bigbrain_2310_3020_4170.nii,110897
load_img,266.8083429336548,268.6854336261749,bigbrain_6930_1208_695.nii,110897
increment_data,358.3331024646759,376.17109298706055,bigbrain_6930_1208_695.nii,110897
save_incremented,378.14619970321655,484.75034976005554,bigbrain_6930_1208_695.nii,110897
load_img,5.733745813369751,5.868520498275757,bigbrain_6160_4832_2085.nii,110835
increment_data,19.714542627334595,33.419821977615356,bigbrain_6160_4832_2085.nii,110835
save_incremented,37.06480813026428,80.4299807548523,bigbrain_6160_4832_2085.nii,110835
load_img,5520.328644275665,5523.82824420929,bigbrain_2310_1812_5560.nii,110888
increment_data,5560.558597803116,5622.772212982178,bigbrain_2310_1812_5560.nii,110888
save_incremented,5625.411787748337,5729.014570236206,bigbrain_2310_1812_5560.nii,110888
load_img,4263.613190174103,4268.4692368507385,bigbrain_770_5436_6255.nii,110835
increment_data,4315.236186742783,4368.954256296158,bigbrain_770_5436_6255.nii,110835
save_incremented,4381.446497917175,4461.340641736984,bigbrain_770_5436_6255.nii,110835
load_img,3940.0007236003876,3940.39803147316,bigbrain_770_5436_4170.nii,110838
increment_data,4040.9705381393433,4056.080649137497,bigbrain_770_5436_4170.nii,110838
save_incremented,4056.100248336792,4119.894667625427,bigbrain_770_5436_4170.nii,110838
