driver_program,0,5286.379516839981,/home/users/vhayots/spark-1570981778-isilon_1it_25cpus_60sdelay_withpc_em-0,allfiles
save_incremented,1312.478212594986,1407.9180226325989,bigbrain_0_3624_4865.nii,117760
load_img,1935.8337352275848,1954.7585091590881,bigbrain_0_2416_4170.nii,117780
increment_data,1980.1235361099243,1982.1117205619812,bigbrain_0_2416_4170.nii,117780
save_incremented,1984.5037245750427,2027.7171318531036,bigbrain_0_2416_4170.nii,117780
load_img,2024.4535565376282,2026.9298207759857,bigbrain_0_2416_2085.nii,117710
increment_data,2041.34956741333,2050.4634578227997,bigbrain_0_2416_2085.nii,117710
save_incremented,2057.316097974777,2148.1996800899506,bigbrain_0_2416_2085.nii,117710
load_img,3678.6725442409515,3687.791636943817,bigbrain_0_0_695.nii,117772
increment_data,3717.742582798004,3734.4422059059143,bigbrain_0_0_695.nii,117772
save_incremented,3746.8708987236023,3794.9058179855347,bigbrain_0_0_695.nii,117772
load_img,4320.421460151672,4325.464110374451,bigbrain_0_1812_3475.nii,117722
increment_data,4369.782119035721,4378.7067148685455,bigbrain_0_1812_3475.nii,117722
save_incremented,4396.445256948471,4455.433697223663,bigbrain_0_1812_3475.nii,117722
load_img,1766.3426804542542,1771.9443073272705,bigbrain_0_0_3475.nii,117737
increment_data,1792.9168927669525,1796.7371344566345,bigbrain_0_0_3475.nii,117737
save_incremented,1809.6188127994537,1860.7651329040527,bigbrain_0_0_3475.nii,117737
load_img,442.68095207214355,448.75406789779663,bigbrain_0_0_2085.nii,117776
increment_data,466.7773458957672,545.5003397464752,bigbrain_0_0_2085.nii,117776
save_incremented,558.8986377716064,638.9396576881409,bigbrain_0_0_2085.nii,117776
load_img,4877.243906259537,4881.367021083832,bigbrain_0_0_5560.nii,117740
increment_data,4884.292596817017,4897.273594617844,bigbrain_0_0_5560.nii,117740
save_incremented,4924.457509756088,4964.896197557449,bigbrain_0_0_5560.nii,117740
load_img,700.8507583141327,706.3810510635376,bigbrain_0_1208_1390.nii,117719
increment_data,718.9562945365906,757.6965844631195,bigbrain_0_1208_1390.nii,117719
save_incremented,763.0984539985657,805.2475230693817,bigbrain_0_1208_1390.nii,117719
load_img,662.4225559234619,670.9335968494415,bigbrain_0_2416_1390.nii,117737
increment_data,698.0819265842438,702.1188127994537,bigbrain_0_2416_1390.nii,117737
save_incremented,713.8577735424042,778.245189666748,bigbrain_0_2416_1390.nii,117737
load_img,37.37249565124512,41.37092328071594,bigbrain_0_4228_4865.nii,117756
increment_data,47.37862229347229,50.09754300117493,bigbrain_0_4228_4865.nii,117756
save_incremented,62.147024154663086,106.5427074432373,bigbrain_0_4228_4865.nii,117756
load_img,1025.3979399204254,1035.8307723999023,bigbrain_0_3020_4170.nii,117756
increment_data,1060.6785111427307,1074.4308261871338,bigbrain_0_3020_4170.nii,117756
save_incremented,1084.1299822330475,1155.612958908081,bigbrain_0_3020_4170.nii,117756
load_img,4792.281542778015,4829.662117242813,bigbrain_0_0_4865.nii,117725
increment_data,4846.262142896652,4847.3333394527435,bigbrain_0_0_4865.nii,117725
save_incremented,4858.518115282059,4902.870793581009,bigbrain_0_0_4865.nii,117725
load_img,336.8067235946655,336.8115563392639,bigbrain_0_3020_3475.nii,117764
increment_data,348.2278084754944,357.37840127944946,bigbrain_0_3020_3475.nii,117764
save_incremented,375.7609293460846,451.59999418258667,bigbrain_0_3020_3475.nii,117764
load_img,1992.4798769950867,2022.1234815120697,bigbrain_0_4228_5560.nii,117794
increment_data,2029.0285501480103,2033.2323698997498,bigbrain_0_4228_5560.nii,117794
save_incremented,2041.2069795131683,2116.11576461792,bigbrain_0_4228_5560.nii,117794
load_img,5006.60829782486,5064.719997167587,bigbrain_0_3020_4170.nii,117768
increment_data,5084.733908653259,5086.355709314346,bigbrain_0_3020_4170.nii,117768
save_incremented,5093.698153972626,5154.298472881317,bigbrain_0_3020_4170.nii,117768
load_img,2992.599058866501,2996.7696328163147,bigbrain_0_1812_2085.nii,117713
increment_data,3012.2114675045013,3015.832307577133,bigbrain_0_1812_2085.nii,117713
save_incremented,3034.805120944977,3129.9603531360626,bigbrain_0_1812_2085.nii,117713
load_img,2323.3955550193787,2365.136020421982,bigbrain_0_3020_0.nii,117722
increment_data,2384.781881093979,2389.4441487789154,bigbrain_0_3020_0.nii,117722
save_incremented,2415.466718673706,2470.217132091522,bigbrain_0_3020_0.nii,117722
load_img,1014.0786077976227,1020.0995032787323,bigbrain_0_3020_0.nii,117740
increment_data,1031.5167241096497,1034.7707779407501,bigbrain_0_3020_0.nii,117740
save_incremented,1036.4806134700775,1134.5961203575134,bigbrain_0_3020_0.nii,117740
load_img,24.78772258758545,28.513875484466553,bigbrain_0_4228_6255.nii,117740
increment_data,41.36525273323059,47.102538108825684,bigbrain_0_4228_6255.nii,117740
save_incremented,60.026013135910034,98.56632208824158,bigbrain_0_4228_6255.nii,117740
load_img,294.16898798942566,311.8513717651367,bigbrain_0_1812_2085.nii,117705
increment_data,326.98689675331116,363.9986894130707,bigbrain_0_1812_2085.nii,117705
save_incremented,376.93932914733887,444.23280787467957,bigbrain_0_1812_2085.nii,117705
load_img,5.579148769378662,18.18759250640869,bigbrain_0_4228_4865.nii,117704
increment_data,22.10631275177002,35.23291826248169,bigbrain_0_4228_4865.nii,117704
save_incremented,42.98384165763855,65.81545448303223,bigbrain_0_4228_4865.nii,117704
load_img,3944.59783577919,3956.067961215973,bigbrain_0_3020_4865.nii,117731
increment_data,3997.411073923111,4011.2102732658386,bigbrain_0_3020_4865.nii,117731
save_incremented,4039.7240471839905,4106.14518737793,bigbrain_0_3020_4865.nii,117731
load_img,1991.4102549552917,2021.5086991786957,bigbrain_0_3624_0.nii,117705
increment_data,2028.0911793708801,2029.2631237506866,bigbrain_0_3624_0.nii,117705
save_incremented,2041.055493593216,2112.105860710144,bigbrain_0_3624_0.nii,117705
load_img,343.07827711105347,343.64341616630554,bigbrain_0_4228_0.nii,117756
increment_data,359.2354733943939,427.7073178291321,bigbrain_0_4228_0.nii,117756
save_incremented,442.4055173397064,537.7850737571716,bigbrain_0_4228_0.nii,117756
load_img,388.6287143230438,389.4252498149872,bigbrain_0_4228_2085.nii,117794
increment_data,410.01674938201904,412.7443985939026,bigbrain_0_4228_2085.nii,117794
save_incremented,423.21187806129456,487.6956465244293,bigbrain_0_4228_2085.nii,117794
load_img,1489.5123047828674,1499.3157231807709,bigbrain_0_3020_2085.nii,117728
increment_data,1530.6524393558502,1538.858205318451,bigbrain_0_3020_2085.nii,117728
save_incremented,1540.2654547691345,1581.1340079307556,bigbrain_0_3020_2085.nii,117728
load_img,145.12568140029907,157.42986392974854,bigbrain_0_4228_695.nii,117746
increment_data,165.28440260887146,170.4911813735962,bigbrain_0_4228_695.nii,117746
save_incremented,183.00847482681274,260.77650809288025,bigbrain_0_4228_695.nii,117746
load_img,2453.653699874878,2477.9258637428284,bigbrain_0_3020_1390.nii,117710
increment_data,2493.566994905472,2504.2106330394745,bigbrain_0_3020_1390.nii,117710
save_incremented,2526.7404029369354,2584.1329913139343,bigbrain_0_3020_1390.nii,117710
load_img,1559.7756156921387,1574.932299375534,bigbrain_0_0_2085.nii,117716
increment_data,1592.472838640213,1600.1900641918182,bigbrain_0_0_2085.nii,117716
save_incremented,1625.732108592987,1674.0087094306946,bigbrain_0_0_2085.nii,117716
load_img,1681.1641047000885,1688.1379368305206,bigbrain_0_1812_6255.nii,117725
increment_data,1714.3291022777557,1721.317684173584,bigbrain_0_1812_6255.nii,117725
save_incremented,1736.6471354961395,1808.1844792366028,bigbrain_0_1812_6255.nii,117725
load_img,3579.970937013626,3592.1374776363373,bigbrain_0_3020_0.nii,117734
increment_data,3609.922803878784,3611.886926174164,bigbrain_0_3020_0.nii,117734
save_incremented,3622.0105946063995,3689.012414932251,bigbrain_0_3020_0.nii,117734
load_img,4628.69885134697,4628.702596902847,bigbrain_0_1208_3475.nii,117705
increment_data,4660.722573518753,4662.683879852295,bigbrain_0_1208_3475.nii,117705
save_incremented,4664.456564903259,4749.011005163193,bigbrain_0_1208_3475.nii,117705
load_img,1683.0224297046661,1711.5578212738037,bigbrain_0_2416_6255.nii,117716
increment_data,1737.1549611091614,1743.2050261497498,bigbrain_0_2416_6255.nii,117716
save_incremented,1747.1237041950226,1803.8997511863708,bigbrain_0_2416_6255.nii,117716
load_img,1303.1906161308289,1325.5235261917114,bigbrain_0_1812_4865.nii,117716
increment_data,1353.282075881958,1358.359118938446,bigbrain_0_1812_4865.nii,117716
save_incremented,1367.5353345870972,1413.9139153957367,bigbrain_0_1812_4865.nii,117716
load_img,4038.1868658065796,4047.6187977790833,bigbrain_0_1812_4170.nii,117719
increment_data,4054.093318462372,4062.4807946681976,bigbrain_0_1812_4170.nii,117719
save_incremented,4092.0665440559387,4136.785069942474,bigbrain_0_1812_4170.nii,117719
load_img,4294.400554418564,4316.189253568649,bigbrain_0_3020_6255.nii,117776
increment_data,4325.329700946808,4327.318494319916,bigbrain_0_3020_6255.nii,117776
save_incremented,4366.8454048633575,4412.670853853226,bigbrain_0_3020_6255.nii,117776
load_img,4163.201370477676,4183.084990978241,bigbrain_0_1812_4865.nii,117740
increment_data,4189.279641628265,4201.197293519974,bigbrain_0_1812_4865.nii,117740
save_incremented,4203.182309150696,4256.428446531296,bigbrain_0_1812_4865.nii,117740
load_img,5053.12366771698,5085.1706376075745,bigbrain_0_0_1390.nii,117731
increment_data,5092.798419713974,5093.563662528992,bigbrain_0_0_1390.nii,117731
save_incremented,5105.749382019043,5177.194314002991,bigbrain_0_0_1390.nii,117731
load_img,2870.7435965538025,2876.63814163208,bigbrain_0_3624_4865.nii,117704
increment_data,2906.596739053726,2920.3445439338684,bigbrain_0_3624_4865.nii,117704
save_incremented,2945.2248606681824,2996.5644886493683,bigbrain_0_3624_4865.nii,117704
load_img,205.2984549999237,225.649658203125,bigbrain_0_1208_2780.nii,117760
increment_data,244.1206829547882,247.9061462879181,bigbrain_0_1208_2780.nii,117760
save_incremented,258.7753846645355,300.4087700843811,bigbrain_0_1208_2780.nii,117760
load_img,4981.089648962021,4991.438052177429,bigbrain_0_3624_6255.nii,117760
increment_data,5023.524048089981,5037.74769949913,bigbrain_0_3624_6255.nii,117760
save_incremented,5044.1181972026825,5096.76181435585,bigbrain_0_3624_6255.nii,117760
load_img,4597.906131982803,4618.347688674927,bigbrain_0_3020_695.nii,117772
increment_data,4650.412732362747,4655.150447845459,bigbrain_0_3020_695.nii,117772
save_incremented,4671.440970897675,4717.340120792389,bigbrain_0_3020_695.nii,117772
load_img,1546.0681037902832,1553.380467414856,bigbrain_0_2416_695.nii,117725
increment_data,1576.5650434494019,1582.0438656806946,bigbrain_0_2416_695.nii,117725
save_incremented,1595.2713294029236,1678.2375106811523,bigbrain_0_2416_695.nii,117725
load_img,4796.451330900192,4841.248724222183,bigbrain_0_3020_5560.nii,117713
increment_data,4850.376036405563,4854.4680762290955,bigbrain_0_3020_5560.nii,117713
save_incremented,4874.198749780655,4932.965481519699,bigbrain_0_3020_5560.nii,117713
load_img,3834.944902896881,3856.7858924865723,bigbrain_0_4228_4170.nii,117731
increment_data,3881.3390543460846,3883.9684813022614,bigbrain_0_4228_4170.nii,117731
save_incremented,3891.976620912552,3934.666306257248,bigbrain_0_4228_4170.nii,117731
load_img,2394.2864122390747,2417.0090148448944,bigbrain_0_3020_2780.nii,117746
increment_data,2454.2374408245087,2456.1094121932983,bigbrain_0_3020_2780.nii,117746
save_incremented,2466.9415731430054,2503.4607784748077,bigbrain_0_3020_2780.nii,117746
load_img,4391.13763833046,4394.012851476669,bigbrain_0_1812_2780.nii,117705
increment_data,4397.345144510269,4400.445068359375,bigbrain_0_1812_2780.nii,117705
save_incremented,4409.635879039764,4478.302721977234,bigbrain_0_1812_2780.nii,117705
load_img,2878.104649066925,2898.1040773391724,bigbrain_0_0_2780.nii,117722
increment_data,2935.273422718048,2952.9033205509186,bigbrain_0_0_2780.nii,117722
save_incremented,2957.1405794620514,2997.3165147304535,bigbrain_0_0_2780.nii,117722
load_img,2127.718586921692,2153.9880146980286,bigbrain_0_1812_5560.nii,117725
increment_data,2156.768027305603,2161.6619079113007,bigbrain_0_1812_5560.nii,117725
save_incremented,2165.5959157943726,2208.5122146606445,bigbrain_0_1812_5560.nii,117725
load_img,2486.5159974098206,2486.521338224411,bigbrain_0_2416_4865.nii,117725
increment_data,2500.7199075222015,2506.799812555313,bigbrain_0_2416_4865.nii,117725
save_incremented,2520.363207101822,2572.534960269928,bigbrain_0_2416_4865.nii,117725
load_img,3540.9793870449066,3582.0310521125793,bigbrain_0_3624_0.nii,117710
increment_data,3595.176271915436,3598.8147644996643,bigbrain_0_3624_0.nii,117710
save_incremented,3610.3862719535828,3662.337102651596,bigbrain_0_3624_0.nii,117710
load_img,5256.260205745697,5257.014176368713,bigbrain_0_0_1390.nii,117704
increment_data,5257.76216840744,5258.904180526733,bigbrain_0_0_1390.nii,117704
save_incremented,5259.446747779846,5282.081577301025,bigbrain_0_0_1390.nii,117704
load_img,988.2823803424835,988.2861561775208,bigbrain_0_1812_1390.nii,117719
increment_data,1007.9005236625671,1016.4985342025757,bigbrain_0_1812_1390.nii,117719
save_incremented,1026.5971331596375,1088.1931200027466,bigbrain_0_1812_1390.nii,117719
load_img,5093.85329246521,5106.044110059738,bigbrain_0_2416_3475.nii,117756
increment_data,5120.3429090976715,5124.305128335953,bigbrain_0_2416_3475.nii,117756
save_incremented,5129.205700159073,5194.257139444351,bigbrain_0_2416_3475.nii,117756
load_img,394.9399788379669,419.2308979034424,bigbrain_0_2416_695.nii,117768
increment_data,437.9242775440216,440.18634366989136,bigbrain_0_2416_695.nii,117768
save_incremented,449.83126735687256,494.66037702560425,bigbrain_0_2416_695.nii,117768
load_img,1068.7603743076324,1103.6402471065521,bigbrain_0_3020_0.nii,117794
increment_data,1114.6123611927032,1117.6662724018097,bigbrain_0_3020_0.nii,117794
save_incremented,1132.980991601944,1177.4438195228577,bigbrain_0_3020_0.nii,117794
load_img,3682.6884927749634,3720.7245786190033,bigbrain_0_1812_0.nii,117704
increment_data,3725.1352665424347,3733.0690326690674,bigbrain_0_1812_0.nii,117704
save_incremented,3744.5530405044556,3800.339478969574,bigbrain_0_1812_0.nii,117704
load_img,2491.10178899765,2522.342085123062,bigbrain_0_4228_4865.nii,117728
increment_data,2562.350192308426,2572.8288061618805,bigbrain_0_4228_4865.nii,117728
save_incremented,2583.383727788925,2622.4818835258484,bigbrain_0_4228_4865.nii,117728
load_img,4176.908172369003,4209.601890563965,bigbrain_0_2416_695.nii,117760
increment_data,4244.654836654663,4251.112884759903,bigbrain_0_2416_695.nii,117760
save_incremented,4259.814732074738,4316.572398900986,bigbrain_0_2416_695.nii,117760
load_img,3289.80890583992,3298.887794971466,bigbrain_0_1812_2780.nii,117704
increment_data,3311.3646063804626,3315.179864168167,bigbrain_0_1812_2780.nii,117704
save_incremented,3343.346958875656,3401.365421295166,bigbrain_0_1812_2780.nii,117704
load_img,2349.1579990386963,2381.5739271640778,bigbrain_0_3624_695.nii,117716
increment_data,2394.4342992305756,2398.971813440323,bigbrain_0_3624_695.nii,117716
save_incremented,2400.4772481918335,2447.3253417015076,bigbrain_0_3624_695.nii,117716
load_img,1076.70281124115,1077.112902879715,bigbrain_0_2416_5560.nii,117746
increment_data,1101.0461127758026,1114.3105156421661,bigbrain_0_2416_5560.nii,117746
save_incremented,1119.340577840805,1175.7905676364899,bigbrain_0_2416_5560.nii,117746
load_img,3072.2426092624664,3082.091881275177,bigbrain_0_4228_3475.nii,117776
increment_data,3093.555847644806,3097.6262776851654,bigbrain_0_4228_3475.nii,117776
save_incremented,3099.938262462616,3147.812726020813,bigbrain_0_4228_3475.nii,117776
load_img,20.867538452148438,22.873849391937256,bigbrain_0_2416_2780.nii,117713
increment_data,36.42278718948364,40.16420388221741,bigbrain_0_2416_2780.nii,117713
save_incremented,45.274088621139526,81.54302334785461,bigbrain_0_2416_2780.nii,117713
load_img,537.2797014713287,537.2840120792389,bigbrain_0_4228_3475.nii,117704
increment_data,555.9613587856293,556.9118204116821,bigbrain_0_4228_3475.nii,117704
save_incremented,569.1268398761749,657.2299029827118,bigbrain_0_4228_3475.nii,117704
load_img,2187.544550180435,2229.1710081100464,bigbrain_0_0_4865.nii,117787
increment_data,2262.182438135147,2263.8557753562927,bigbrain_0_0_4865.nii,117787
save_incremented,2273.552953004837,2314.8369953632355,bigbrain_0_0_4865.nii,117787
load_img,4381.222836494446,4424.533692598343,bigbrain_0_4228_0.nii,117780
increment_data,4433.884357213974,4451.753754615784,bigbrain_0_4228_0.nii,117780
save_incremented,4468.579812049866,4507.878443241119,bigbrain_0_4228_0.nii,117780
load_img,4733.386030673981,4733.390126466751,bigbrain_0_1208_5560.nii,117710
increment_data,4750.222004652023,4757.34766960144,bigbrain_0_1208_5560.nii,117710
save_incremented,4776.733618736267,4846.885973930359,bigbrain_0_1208_5560.nii,117710
load_img,3125.6828277111053,3147.358191728592,bigbrain_0_4228_5560.nii,117760
increment_data,3157.1606237888336,3163.8016889095306,bigbrain_0_4228_5560.nii,117760
save_incremented,3190.5828878879547,3268.6412720680237,bigbrain_0_4228_5560.nii,117760
load_img,4776.158203601837,4779.3400819301605,bigbrain_0_1812_5560.nii,117719
increment_data,4796.567789077759,4802.076349973679,bigbrain_0_1812_5560.nii,117719
save_incremented,4805.702799320221,4879.005261898041,bigbrain_0_1812_5560.nii,117719
load_img,4224.5643537044525,4251.887789011002,bigbrain_0_1812_6255.nii,117751
increment_data,4269.737215995789,4285.200205564499,bigbrain_0_1812_6255.nii,117751
save_incremented,4288.812801837921,4338.462476015091,bigbrain_0_1812_6255.nii,117751
load_img,2009.684242963791,2022.651813030243,bigbrain_0_2416_4170.nii,117713
increment_data,2030.9180438518524,2035.9783000946045,bigbrain_0_2416_4170.nii,117713
save_incremented,2045.078574180603,2118.811801671982,bigbrain_0_2416_4170.nii,117713
load_img,2788.507136821747,2855.1737949848175,bigbrain_0_3020_6255.nii,117746
increment_data,2866.8361427783966,2870.437781572342,bigbrain_0_3020_6255.nii,117746
save_incremented,2881.754100084305,2937.0831387043,bigbrain_0_3020_6255.nii,117746
load_img,3452.347744703293,3519.0859458446503,bigbrain_0_2416_1390.nii,117722
increment_data,3539.5881855487823,3549.7306933403015,bigbrain_0_2416_1390.nii,117722
save_incremented,3577.471736431122,3610.698587656021,bigbrain_0_2416_1390.nii,117722
load_img,1143.4316110610962,1144.4575304985046,bigbrain_0_4228_4170.nii,117740
increment_data,1166.6715726852417,1177.7385263442993,bigbrain_0_4228_4170.nii,117740
save_incremented,1183.4736495018005,1277.1651422977448,bigbrain_0_4228_4170.nii,117740
load_img,3223.572278738022,3239.1753623485565,bigbrain_0_4228_5560.nii,117719
increment_data,3250.662316799164,3256.282103061676,bigbrain_0_4228_5560.nii,117719
save_incremented,3266.4834892749786,3301.1045937538147,bigbrain_0_4228_5560.nii,117719
load_img,2978.3394799232483,2988.089648246765,bigbrain_0_1812_3475.nii,117794
increment_data,2995.783849000931,2999.2913506031036,bigbrain_0_1812_3475.nii,117794
save_incremented,3015.929212808609,3091.1008727550507,bigbrain_0_1812_3475.nii,117794
load_img,3265.145089864731,3286.8189759254456,bigbrain_0_3624_3475.nii,117768
increment_data,3300.4803087711334,3304.280675649643,bigbrain_0_3624_3475.nii,117768
save_incremented,3326.4308049678802,3393.317970275879,bigbrain_0_3624_3475.nii,117768
load_img,43.12219309806824,49.028369188308716,bigbrain_0_0_6255.nii,117710
increment_data,63.85799193382263,149.32448816299438,bigbrain_0_0_6255.nii,117710
save_incremented,159.88884329795837,248.99457383155823,bigbrain_0_0_6255.nii,117710
load_img,2995.320934534073,2996.2565774917603,bigbrain_0_3020_6255.nii,117772
increment_data,3010.2696719169617,3012.8628237247467,bigbrain_0_3020_6255.nii,117772
save_incremented,3017.4175338745117,3134.9119787216187,bigbrain_0_3020_6255.nii,117772
load_img,309.16754722595215,309.1731016635895,bigbrain_0_4228_0.nii,117704
increment_data,318.0928063392639,427.7077944278717,bigbrain_0_4228_0.nii,117704
save_incremented,442.54306387901306,532.0764796733856,bigbrain_0_4228_0.nii,117704
load_img,1300.989262342453,1303.5080847740173,bigbrain_0_3624_4865.nii,117722
increment_data,1314.777664422989,1325.9962723255157,bigbrain_0_3624_4865.nii,117722
save_incremented,1350.6007189750671,1400.3458511829376,bigbrain_0_3624_4865.nii,117722
load_img,658.8702399730682,665.8064420223236,bigbrain_0_1208_0.nii,117734
increment_data,690.0445101261139,694.4555714130402,bigbrain_0_1208_0.nii,117734
save_incremented,700.4798865318298,741.4661209583282,bigbrain_0_1208_0.nii,117734
load_img,2780.36377286911,2822.4150474071503,bigbrain_0_1812_4865.nii,117764
increment_data,2833.1847081184387,2849.8100588321686,bigbrain_0_1812_4865.nii,117764
save_incremented,2862.0988342761993,2894.886963367462,bigbrain_0_1812_4865.nii,117764
load_img,39.90692758560181,44.32150340080261,bigbrain_0_2416_2780.nii,117780
increment_data,56.487781286239624,59.35878086090088,bigbrain_0_2416_2780.nii,117780
save_incremented,74.55555176734924,120.45118451118469,bigbrain_0_2416_2780.nii,117780
load_img,553.5046083927155,553.5095698833466,bigbrain_0_4228_3475.nii,117756
increment_data,570.0137712955475,577.6152448654175,bigbrain_0_4228_3475.nii,117756
save_incremented,585.7142853736877,653.1711399555206,bigbrain_0_4228_3475.nii,117756
load_img,949.4089512825012,959.5949511528015,bigbrain_0_0_1390.nii,117764
increment_data,976.067581653595,1015.0706470012665,bigbrain_0_0_1390.nii,117764
save_incremented,1025.7058861255646,1077.48308968544,bigbrain_0_0_1390.nii,117764
load_img,2731.8119876384735,2770.8498544692993,bigbrain_0_1208_695.nii,117787
increment_data,2790.3481905460358,2807.369214773178,bigbrain_0_1208_695.nii,117787
save_incremented,2814.6184430122375,2868.177836418152,bigbrain_0_1208_695.nii,117787
load_img,19.80125665664673,22.577210426330566,bigbrain_0_3020_4865.nii,117725
increment_data,28.495375633239746,42.8515899181366,bigbrain_0_3020_4865.nii,117725
save_incremented,54.21515965461731,122.79231595993042,bigbrain_0_3020_4865.nii,117725
load_img,2344.8344762325287,2379.4655764102936,bigbrain_0_4228_4170.nii,117760
increment_data,2389.880095720291,2390.6549718379974,bigbrain_0_4228_4170.nii,117760
save_incremented,2405.3381209373474,2453.5063066482544,bigbrain_0_4228_4170.nii,117760
load_img,4320.278714179993,4325.04526758194,bigbrain_0_1812_2780.nii,117746
increment_data,4348.661518573761,4362.089017152786,bigbrain_0_1812_2780.nii,117746
save_incremented,4380.006890773773,4433.4303460121155,bigbrain_0_1812_2780.nii,117746
load_img,5073.7228055000305,5073.72684264183,bigbrain_0_3020_4170.nii,117780
increment_data,5087.517050981522,5090.022148370743,bigbrain_0_3020_4170.nii,117780
save_incremented,5095.55375623703,5206.225852489471,bigbrain_0_3020_4170.nii,117780
load_img,367.21931982040405,373.7764527797699,bigbrain_0_2416_0.nii,117722
increment_data,399.32469487190247,434.51411628723145,bigbrain_0_2416_0.nii,117722
save_incremented,443.22566294670105,527.5929164886475,bigbrain_0_2416_0.nii,117722
load_img,1804.4999890327454,1804.9488842487335,bigbrain_0_1208_2085.nii,117787
increment_data,1812.4756939411163,1825.4848556518555,bigbrain_0_1208_2085.nii,117787
save_incremented,1829.4935228824615,1885.7228088378906,bigbrain_0_1208_2085.nii,117787
load_img,655.8994495868683,659.8920681476593,bigbrain_0_3624_3475.nii,117705
increment_data,673.5354969501495,714.4562685489655,bigbrain_0_3624_3475.nii,117705
save_incremented,717.4409506320953,758.8472802639008,bigbrain_0_3624_3475.nii,117705
load_img,3805.558000564575,3839.729651451111,bigbrain_0_3020_0.nii,117704
increment_data,3870.3896033763885,3884.610660791397,bigbrain_0_3020_0.nii,117704
save_incremented,3901.3734941482544,3950.9666974544525,bigbrain_0_3020_0.nii,117704
load_img,1439.9971027374268,1440.0010743141174,bigbrain_0_1812_4865.nii,117780
increment_data,1462.4837882518768,1478.4401383399963,bigbrain_0_1812_4865.nii,117780
save_incremented,1484.4963822364807,1561.1358330249786,bigbrain_0_1812_4865.nii,117780
load_img,3246.071674346924,3267.1747965812683,bigbrain_0_1812_695.nii,117746
increment_data,3281.2262074947357,3283.7890849113464,bigbrain_0_1812_695.nii,117746
save_incremented,3294.1991925239563,3326.9036152362823,bigbrain_0_1812_695.nii,117746
load_img,387.9041292667389,413.3218903541565,bigbrain_0_1812_2085.nii,117746
increment_data,437.0234405994415,439.8838427066803,bigbrain_0_1812_2085.nii,117746
save_incremented,447.7383363246918,490.03438925743103,bigbrain_0_1812_2085.nii,117746
load_img,3881.798415184021,3928.2585730552673,bigbrain_0_1208_4170.nii,117716
increment_data,3944.888013601303,3948.257736682892,bigbrain_0_1208_4170.nii,117716
save_incremented,3959.195399045944,4021.0889101028442,bigbrain_0_1208_4170.nii,117716
load_img,3597.6049525737762,3632.661317586899,bigbrain_0_1812_1390.nii,117746
increment_data,3673.9669001102448,3680.096473455429,bigbrain_0_1812_1390.nii,117746
save_incremented,3686.5614511966705,3736.090115070343,bigbrain_0_1812_1390.nii,117746
load_img,3687.4831182956696,3730.2126367092133,bigbrain_0_3020_4170.nii,117787
increment_data,3740.32399058342,3746.0959272384644,bigbrain_0_3020_4170.nii,117787
save_incremented,3763.9466474056244,3820.712812423706,bigbrain_0_3020_4170.nii,117787
load_img,1350.2303791046143,1370.8958916664124,bigbrain_0_3020_4865.nii,117794
increment_data,1404.312537431717,1411.3437247276306,bigbrain_0_3020_4865.nii,117794
save_incremented,1432.7358086109161,1483.2978143692017,bigbrain_0_3020_4865.nii,117794
load_img,2130.9221403598785,2160.4493713378906,bigbrain_0_3020_0.nii,117751
increment_data,2171.406900882721,2177.4591035842896,bigbrain_0_3020_0.nii,117751
save_incremented,2203.150842189789,2265.1909663677216,bigbrain_0_3020_0.nii,117751
load_img,654.6808986663818,654.6849455833435,bigbrain_0_2416_6255.nii,117710
increment_data,660.2031803131104,667.4243321418762,bigbrain_0_2416_6255.nii,117710
save_incremented,681.6194584369659,770.5002000331879,bigbrain_0_2416_6255.nii,117710
load_img,1740.2608816623688,1775.7565245628357,bigbrain_0_2416_6255.nii,117768
increment_data,1795.8274722099304,1802.037733078003,bigbrain_0_2416_6255.nii,117768
save_incremented,1810.091096162796,1861.6743059158325,bigbrain_0_2416_6255.nii,117768
load_img,3748.0780022144318,3802.278277873993,bigbrain_0_3624_6255.nii,117740
increment_data,3812.5187635421753,3817.8259539604187,bigbrain_0_3624_6255.nii,117740
save_incremented,3840.7498049736023,3880.8842170238495,bigbrain_0_3624_6255.nii,117740
load_img,4498.2190499305725,4515.2436509132385,bigbrain_0_3624_2085.nii,117751
increment_data,4535.81964302063,4547.657653570175,bigbrain_0_3624_2085.nii,117751
save_incremented,4569.428365945816,4612.408082723618,bigbrain_0_3624_2085.nii,117751
load_img,3944.428167104721,3944.432073354721,bigbrain_0_3020_2780.nii,117787
increment_data,3956.6732938289642,3966.0186643600464,bigbrain_0_3020_2780.nii,117787
save_incremented,3994.8267719745636,4071.224776983261,bigbrain_0_3020_2780.nii,117787
load_img,1874.429475069046,1884.216460943222,bigbrain_0_2416_4170.nii,117768
increment_data,1893.8656978607178,1900.869048833847,bigbrain_0_2416_4170.nii,117768
save_incremented,1917.6051881313324,1984.3706526756287,bigbrain_0_2416_4170.nii,117768
load_img,2631.9321887493134,2674.37357544899,bigbrain_0_0_6255.nii,117764
increment_data,2707.2131090164185,2712.7218837738037,bigbrain_0_0_6255.nii,117764
save_incremented,2722.5383117198944,2764.6289353370667,bigbrain_0_0_6255.nii,117764
load_img,4461.872910261154,4461.878191709518,bigbrain_0_4228_3475.nii,117768
increment_data,4478.925928592682,4484.659691572189,bigbrain_0_4228_3475.nii,117768
