driver_program,0,63.152729749679565,/dev/shm/val/spark-1570930948-tmpfsAD_1it_96cpus_0delay_npc_em-2,allfiles
save_incremented,49.53616523742676,50.57317042350769,bigbrain_0_4228_6255.nii,165899
load_img,49.030214071273804,49.0314667224884,bigbrain_0_1812_4170.nii,165758
increment_data,49.031734228134155,49.48037886619568,bigbrain_0_1812_4170.nii,165758
save_incremented,49.480567932128906,51.215105056762695,bigbrain_0_1812_4170.nii,165758
load_img,49.00908279418945,49.0103759765625,bigbrain_0_1208_695.nii,165735
increment_data,49.01065135002136,49.46226668357849,bigbrain_0_1208_695.nii,165735
save_incremented,49.46245980262756,50.289902210235596,bigbrain_0_1208_695.nii,165735
load_img,48.907283544540405,48.90846800804138,bigbrain_0_4228_695.nii,165723
increment_data,48.90870642662048,49.347571849823,bigbrain_0_4228_695.nii,165723
save_incremented,49.347883224487305,50.938891887664795,bigbrain_0_4228_695.nii,165723
load_img,48.86008596420288,48.86118125915527,bigbrain_0_3020_2780.nii,165965
increment_data,48.86143183708191,49.322768211364746,bigbrain_0_3020_2780.nii,165965
save_incremented,49.322913646698,50.377748250961304,bigbrain_0_3020_2780.nii,165965
load_img,48.72957730293274,48.73382329940796,bigbrain_0_1812_4170.nii,166002
increment_data,48.73408365249634,49.20134091377258,bigbrain_0_1812_4170.nii,166002
save_incremented,49.20161461830139,50.569891691207886,bigbrain_0_1812_4170.nii,166002
load_img,48.66796374320984,48.669222831726074,bigbrain_0_3020_2780.nii,165687
increment_data,48.66950845718384,49.134254455566406,bigbrain_0_3020_2780.nii,165687
save_incremented,49.134429693222046,50.327579736709595,bigbrain_0_3020_2780.nii,165687
load_img,48.49916076660156,48.500566244125366,bigbrain_0_3020_4865.nii,166017
increment_data,48.50084662437439,48.94201064109802,bigbrain_0_3020_4865.nii,166017
save_incremented,48.94218564033508,50.53799819946289,bigbrain_0_3020_4865.nii,166017
load_img,48.48962354660034,48.491109132766724,bigbrain_0_1812_4170.nii,165860
increment_data,48.4914186000824,48.93381309509277,bigbrain_0_1812_4170.nii,165860
save_incremented,48.93401837348938,50.050076484680176,bigbrain_0_1812_4170.nii,165860
load_img,48.48022389411926,48.4814887046814,bigbrain_0_4228_695.nii,165622
increment_data,48.481762170791626,48.956058740615845,bigbrain_0_4228_695.nii,165622
save_incremented,48.956315994262695,50.37526798248291,bigbrain_0_4228_695.nii,165622
load_img,48.42855381965637,48.42986178398132,bigbrain_0_3020_4865.nii,165818
increment_data,48.430145025253296,48.902543783187866,bigbrain_0_3020_4865.nii,165818
save_incremented,48.90271353721619,50.260334968566895,bigbrain_0_3020_4865.nii,165818
load_img,48.390673875808716,48.391934633255005,bigbrain_0_4228_695.nii,165800
increment_data,48.39218258857727,48.84092330932617,bigbrain_0_4228_695.nii,165800
save_incremented,48.84112477302551,50.25508093833923,bigbrain_0_4228_695.nii,165800
load_img,48.3785924911499,48.379770278930664,bigbrain_0_3020_2780.nii,166033
increment_data,48.38002419471741,48.85848832130432,bigbrain_0_3020_2780.nii,166033
save_incremented,48.85864019393921,50.2365665435791,bigbrain_0_3020_2780.nii,166033
load_img,48.370086669921875,48.37137222290039,bigbrain_0_3020_2780.nii,165855
increment_data,48.37165093421936,48.851675271987915,bigbrain_0_3020_2780.nii,165855
save_incremented,48.851858377456665,50.04443669319153,bigbrain_0_3020_2780.nii,165855
load_img,48.35950231552124,48.36068367958069,bigbrain_0_3020_4865.nii,165813
increment_data,48.360931158065796,48.84252142906189,bigbrain_0_3020_4865.nii,165813
save_incremented,48.84268021583557,50.15978264808655,bigbrain_0_3020_4865.nii,165813
load_img,48.35093450546265,48.35233473777771,bigbrain_0_4228_6255.nii,165754
increment_data,48.35259675979614,48.793224811553955,bigbrain_0_4228_6255.nii,165754
save_incremented,48.793416023254395,49.51452898979187,bigbrain_0_4228_6255.nii,165754
load_img,48.246315002441406,48.2476167678833,bigbrain_0_3020_4865.nii,165766
increment_data,48.24788498878479,48.68679451942444,bigbrain_0_3020_4865.nii,165766
save_incremented,48.6869740486145,49.768075466156006,bigbrain_0_3020_4865.nii,165766
load_img,48.181183099746704,48.18233299255371,bigbrain_0_4228_6255.nii,165714
increment_data,48.18257260322571,48.64769148826599,bigbrain_0_4228_6255.nii,165714
save_incremented,48.64786672592163,49.469677448272705,bigbrain_0_4228_6255.nii,165714
load_img,48.12031435966492,48.1214804649353,bigbrain_0_3624_4865.nii,165786
increment_data,48.121726274490356,48.5840950012207,bigbrain_0_3624_4865.nii,165786
save_incremented,48.58427619934082,49.49844694137573,bigbrain_0_3624_4865.nii,165786
load_img,48.08977293968201,48.09097957611084,bigbrain_0_3020_2780.nii,165664
increment_data,48.091224193573,48.55175232887268,bigbrain_0_3020_2780.nii,165664
save_incremented,48.55195879936218,49.81049466133118,bigbrain_0_3020_2780.nii,165664
load_img,47.84527039527893,47.846479654312134,bigbrain_0_1812_4170.nii,165868
increment_data,47.84671926498413,48.278220653533936,bigbrain_0_1812_4170.nii,165868
save_incremented,48.278374671936035,49.122034788131714,bigbrain_0_1812_4170.nii,165868
load_img,47.841837644577026,47.84283137321472,bigbrain_0_3020_4865.nii,165749
increment_data,47.84300899505615,48.27457356452942,bigbrain_0_3020_4865.nii,165749
save_incremented,48.274755001068115,49.4087336063385,bigbrain_0_3020_4865.nii,165749
load_img,47.84105610847473,47.84223937988281,bigbrain_0_4228_4865.nii,165997
increment_data,47.84244680404663,48.287132024765015,bigbrain_0_4228_4865.nii,165997
save_incremented,48.287293434143066,49.01480507850647,bigbrain_0_4228_4865.nii,165997
load_img,47.79967665672302,47.80111265182495,bigbrain_0_2416_4865.nii,165850
increment_data,47.80139636993408,48.2248101234436,bigbrain_0_2416_4865.nii,165850
save_incremented,48.22497892379761,49.398353099823,bigbrain_0_2416_4865.nii,165850
load_img,47.77889895439148,47.781067848205566,bigbrain_0_2416_4865.nii,165895
increment_data,47.782082080841064,48.210734844207764,bigbrain_0_2416_4865.nii,165895
save_incremented,48.21093702316284,49.30533027648926,bigbrain_0_2416_4865.nii,165895
load_img,47.677692890167236,47.67887353897095,bigbrain_0_2416_4865.nii,165672
increment_data,47.67910838127136,48.13023090362549,bigbrain_0_2416_4865.nii,165672
save_incremented,48.130390644073486,49.30844736099243,bigbrain_0_2416_4865.nii,165672
load_img,47.634395360946655,47.635674476623535,bigbrain_0_3020_2780.nii,165957
increment_data,47.63594317436218,48.06749939918518,bigbrain_0_3020_2780.nii,165957
save_incremented,48.067676305770874,49.100860357284546,bigbrain_0_3020_2780.nii,165957
load_img,47.612366914749146,47.61358022689819,bigbrain_0_1208_4170.nii,165881
increment_data,47.613858699798584,48.072001218795776,bigbrain_0_1208_4170.nii,165881
save_incremented,48.07218623161316,50.073766231536865,bigbrain_0_1208_4170.nii,165881
load_img,47.528486490249634,47.530768156051636,bigbrain_0_1208_4170.nii,165729
increment_data,47.53165888786316,47.95696187019348,bigbrain_0_1208_4170.nii,165729
save_incremented,47.95713496208191,49.38041353225708,bigbrain_0_1208_4170.nii,165729
load_img,47.44692826271057,47.448222637176514,bigbrain_0_4228_4865.nii,165762
increment_data,47.44849729537964,47.93955874443054,bigbrain_0_4228_4865.nii,165762
save_incremented,47.939727544784546,48.789374113082886,bigbrain_0_4228_4865.nii,165762
load_img,47.422224283218384,47.43372297286987,bigbrain_0_3020_4865.nii,165741
increment_data,47.434712409973145,47.902424573898315,bigbrain_0_3020_4865.nii,165741
save_incremented,47.902596950531006,48.83809971809387,bigbrain_0_3020_4865.nii,165741
load_img,47.234397411346436,47.23577928543091,bigbrain_0_1812_3475.nii,165758
increment_data,47.23608684539795,47.72238111495972,bigbrain_0_1812_3475.nii,165758
save_incremented,47.722543716430664,49.026110887527466,bigbrain_0_1812_3475.nii,165758
load_img,47.22792339324951,47.23176050186157,bigbrain_0_1812_3475.nii,166002
increment_data,47.23234033584595,47.721352338790894,bigbrain_0_1812_3475.nii,166002
save_incremented,47.721535205841064,48.72436451911926,bigbrain_0_1812_3475.nii,166002
load_img,47.200265407562256,47.20150184631348,bigbrain_0_1208_4170.nii,166007
increment_data,47.20179057121277,47.684287309646606,bigbrain_0_1208_4170.nii,166007
save_incremented,47.68445038795471,49.324235916137695,bigbrain_0_1208_4170.nii,166007
load_img,47.18871450424194,47.19053888320923,bigbrain_0_1812_3475.nii,165808
increment_data,47.19093036651611,47.65282940864563,bigbrain_0_1812_3475.nii,165808
save_incremented,47.65312743186951,49.3932421207428,bigbrain_0_1812_3475.nii,165808
load_img,47.183483839035034,47.18524360656738,bigbrain_0_3624_4865.nii,165899
increment_data,47.18557071685791,47.67059326171875,bigbrain_0_3624_4865.nii,165899
save_incremented,47.670857191085815,49.055124044418335,bigbrain_0_3624_4865.nii,165899
load_img,47.04361820220947,47.0450484752655,bigbrain_0_1208_4170.nii,165826
increment_data,47.045361280441284,47.54897427558899,bigbrain_0_1208_4170.nii,165826
save_incremented,47.54914712905884,49.8896050453186,bigbrain_0_1208_4170.nii,165826
load_img,47.02120399475098,47.023597240448,bigbrain_0_3624_695.nii,165865
increment_data,47.024075746536255,47.549824476242065,bigbrain_0_3624_695.nii,165865
save_incremented,47.54999041557312,48.2805495262146,bigbrain_0_3624_695.nii,165865
load_img,47.00942087173462,47.01107335090637,bigbrain_0_3624_4865.nii,165973
increment_data,47.01141977310181,47.490692377090454,bigbrain_0_3624_4865.nii,165973
save_incremented,47.490886926651,49.333542585372925,bigbrain_0_3624_4865.nii,165973
load_img,46.96716642379761,46.96871614456177,bigbrain_0_2416_4865.nii,165792
increment_data,46.96905446052551,47.46313834190369,bigbrain_0_2416_4865.nii,165792
save_incremented,47.463321685791016,48.35008144378662,bigbrain_0_2416_4865.nii,165792
load_img,46.9081826210022,46.910669803619385,bigbrain_0_3020_2085.nii,165622
increment_data,46.91111445426941,47.44742035865784,bigbrain_0_3020_2085.nii,165622
save_incremented,47.44759464263916,48.47657251358032,bigbrain_0_3020_2085.nii,165622
load_img,46.907331705093384,46.909470319747925,bigbrain_0_3020_2085.nii,165646
increment_data,46.909817695617676,47.428261041641235,bigbrain_0_3020_2085.nii,165646
save_incremented,47.42856526374817,49.15593671798706,bigbrain_0_3020_2085.nii,165646
load_img,46.89584016799927,46.899046182632446,bigbrain_0_3020_2085.nii,165796
increment_data,46.899704456329346,47.43534779548645,bigbrain_0_3020_2085.nii,165796
save_incremented,47.43552112579346,49.50459933280945,bigbrain_0_3020_2085.nii,165796
load_img,46.87269067764282,46.87407565116882,bigbrain_0_4228_2780.nii,165786
increment_data,46.874354124069214,47.40471935272217,bigbrain_0_4228_2780.nii,165786
save_incremented,47.404913663864136,48.115729093551636,bigbrain_0_4228_2780.nii,165786
load_img,46.82984805107117,46.83126473426819,bigbrain_0_3020_2085.nii,165914
increment_data,46.83156871795654,47.34228301048279,bigbrain_0_3020_2085.nii,165914
save_incremented,47.34252643585205,49.266486406326294,bigbrain_0_3020_2085.nii,165914
load_img,46.81873917579651,46.824198484420776,bigbrain_0_3624_4865.nii,165659
increment_data,46.825334310531616,47.35886526107788,bigbrain_0_3624_4865.nii,165659
save_incremented,47.36040759086609,49.41202139854431,bigbrain_0_3624_4865.nii,165659
load_img,46.75055170059204,46.752296686172485,bigbrain_0_1208_4170.nii,165668
increment_data,46.75262379646301,47.28820204734802,bigbrain_0_1208_4170.nii,165668
save_incremented,47.28840374946594,49.3215548992157,bigbrain_0_1208_4170.nii,165668
load_img,46.728583574295044,46.73003625869751,bigbrain_0_0_0.nii,165687
increment_data,46.73036003112793,47.26922965049744,bigbrain_0_0_0.nii,165687
save_incremented,47.26944041252136,48.66412615776062,bigbrain_0_0_0.nii,165687
