driver_program,0,169.11291670799255,/dev/shm/val/spark-1570965525-tmpfs_1it_25cpus_60delay_withpc-0,allfiles
load_img,112.4959225654602,112.49813342094421,bigbrain_0_5436_695.nii,113421
increment_data,112.49874448776245,115.1988570690155,bigbrain_0_5436_695.nii,113421
save_incremented,115.19908046722412,116.03306794166565,bigbrain_0_5436_695.nii,113421
load_img,112.4785509109497,112.47996473312378,bigbrain_2310_3020_4865.nii,113393
increment_data,112.48027682304382,115.19885683059692,bigbrain_2310_3020_4865.nii,113393
save_incremented,115.19908213615417,116.45583271980286,bigbrain_2310_3020_4865.nii,113393
load_img,112.46313261985779,112.46439528465271,bigbrain_1540_3624_1390.nii,113366
increment_data,112.46466708183289,115.13862013816833,bigbrain_1540_3624_1390.nii,113366
save_incremented,115.139315366745,115.96347641944885,bigbrain_1540_3624_1390.nii,113366
load_img,112.44816970825195,112.44970297813416,bigbrain_6930_0_2780.nii,113397
increment_data,112.44998717308044,115.15001726150513,bigbrain_6930_0_2780.nii,113397
save_incremented,115.15037608146667,115.97763061523438,bigbrain_6930_0_2780.nii,113397
load_img,112.4336416721344,112.43566226959229,bigbrain_0_5436_4865.nii,113375
increment_data,112.43618631362915,116.63351321220398,bigbrain_0_5436_4865.nii,113375
save_incremented,116.63729190826416,119.37476897239685,bigbrain_0_5436_4865.nii,113375
load_img,112.33149194717407,112.33336663246155,bigbrain_1540_4228_0.nii,113388
increment_data,112.33375978469849,116.06619787216187,bigbrain_1540_4228_0.nii,113388
save_incremented,116.0680923461914,119.31572675704956,bigbrain_1540_4228_0.nii,113388
load_img,112.28193664550781,112.28342413902283,bigbrain_6930_2416_3475.nii,113402
increment_data,112.28375697135925,115.66985154151917,bigbrain_6930_2416_3475.nii,113402
save_incremented,115.67025446891785,119.25515580177307,bigbrain_6930_2416_3475.nii,113402
load_img,112.20168566703796,112.20351386070251,bigbrain_770_3624_0.nii,113343
increment_data,112.20381045341492,115.66900110244751,bigbrain_770_3624_0.nii,113343
save_incremented,115.66918778419495,119.214026927948,bigbrain_770_3624_0.nii,113343
load_img,112.03938961029053,112.04189324378967,bigbrain_770_604_0.nii,113372
increment_data,112.04271984100342,114.31060433387756,bigbrain_770_604_0.nii,113372
save_incremented,114.31098484992981,115.01368570327759,bigbrain_770_604_0.nii,113372
load_img,112.0168399810791,112.01880645751953,bigbrain_770_4228_4170.nii,113381
increment_data,112.01920127868652,114.30118656158447,bigbrain_770_4228_4170.nii,113381
save_incremented,114.30160021781921,115.01390624046326,bigbrain_770_4228_4170.nii,113381
load_img,111.79176616668701,111.7937285900116,bigbrain_6930_604_695.nii,113348
increment_data,111.79413390159607,115.17007231712341,bigbrain_6930_604_695.nii,113348
save_incremented,115.17128586769104,118.92623829841614,bigbrain_6930_604_695.nii,113348
load_img,111.46109890937805,111.4647445678711,bigbrain_0_0_5560.nii,113425
increment_data,111.46594214439392,113.26731562614441,bigbrain_0_0_5560.nii,113425
save_incremented,113.26768684387207,113.76504921913147,bigbrain_0_0_5560.nii,113425
load_img,110.21745419502258,110.2230224609375,bigbrain_3080_5436_1390.nii,113357
increment_data,110.22466802597046,112.46976637840271,bigbrain_3080_5436_1390.nii,113357
save_incremented,112.47003197669983,112.96444869041443,bigbrain_3080_5436_1390.nii,113357
load_img,108.7750473022461,108.77651333808899,bigbrain_1540_3020_0.nii,113378
increment_data,108.77685332298279,111.66796040534973,bigbrain_1540_3020_0.nii,113378
save_incremented,111.66830587387085,112.51134538650513,bigbrain_1540_3020_0.nii,113378
load_img,108.75589847564697,108.76049637794495,bigbrain_4620_1208_1390.nii,113351
increment_data,108.76272344589233,111.92002964019775,bigbrain_4620_1208_1390.nii,113351
save_incremented,111.92025852203369,114.24100661277771,bigbrain_4620_1208_1390.nii,113351
load_img,108.39624905586243,108.40167474746704,bigbrain_5390_2416_695.nii,113431
increment_data,108.40521216392517,111.67428541183472,bigbrain_5390_2416_695.nii,113431
save_incremented,111.67441248893738,112.51652908325195,bigbrain_5390_2416_695.nii,113431
load_img,108.38705396652222,108.38867402076721,bigbrain_0_4228_4865.nii,113342
increment_data,108.38961100578308,111.67258548736572,bigbrain_0_4228_4865.nii,113342
save_incremented,111.67277193069458,112.5120780467987,bigbrain_0_4228_4865.nii,113342
load_img,108.36093282699585,108.36229729652405,bigbrain_6160_2416_4865.nii,113421
increment_data,108.36281824111938,111.64276170730591,bigbrain_6160_2416_4865.nii,113421
save_incremented,111.64302563667297,112.49220895767212,bigbrain_6160_2416_4865.nii,113421
load_img,108.35805153846741,108.35906195640564,bigbrain_2310_3020_6255.nii,113366
increment_data,108.35927557945251,111.58641529083252,bigbrain_2310_3020_6255.nii,113366
save_incremented,111.58665108680725,112.45942091941833,bigbrain_2310_3020_6255.nii,113366
load_img,108.35410189628601,108.35703492164612,bigbrain_1540_0_0.nii,113393
increment_data,108.35795402526855,111.6022801399231,bigbrain_1540_0_0.nii,113393
save_incremented,111.60252666473389,112.47496700286865,bigbrain_1540_0_0.nii,113393
load_img,108.30701470375061,108.31023693084717,bigbrain_1540_0_1390.nii,113397
increment_data,108.31099271774292,111.56456398963928,bigbrain_1540_0_1390.nii,113397
save_incremented,111.56487154960632,112.44429898262024,bigbrain_1540_0_1390.nii,113397
load_img,107.98564791679382,107.98778462409973,bigbrain_3080_3624_1390.nii,113372
increment_data,107.9882423877716,111.2018187046051,bigbrain_3080_3624_1390.nii,113372
save_incremented,111.20389127731323,112.03547835350037,bigbrain_3080_3624_1390.nii,113372
load_img,107.93344569206238,107.93536806106567,bigbrain_2310_0_4865.nii,113381
increment_data,107.93573546409607,111.16414880752563,bigbrain_2310_0_4865.nii,113381
save_incremented,111.16491842269897,112.01258277893066,bigbrain_2310_0_4865.nii,113381
load_img,107.78817582130432,107.79004120826721,bigbrain_0_3624_2780.nii,113425
increment_data,107.79042625427246,110.69492053985596,bigbrain_0_3624_2780.nii,113425
save_incremented,110.69698143005371,111.45750617980957,bigbrain_0_3624_2780.nii,113425
load_img,107.67280960083008,107.67586040496826,bigbrain_5390_0_695.nii,113418
increment_data,107.67709064483643,112.09592843055725,bigbrain_5390_0_695.nii,113418
save_incremented,112.09622836112976,115.21215605735779,bigbrain_5390_0_695.nii,113418
load_img,107.66652512550354,107.67006731033325,bigbrain_770_5436_695.nii,113405
increment_data,107.67072010040283,112.1600432395935,bigbrain_770_5436_695.nii,113405
save_incremented,112.16055750846863,115.27235555648804,bigbrain_770_5436_695.nii,113405
load_img,107.52012753486633,107.5235846042633,bigbrain_3850_0_6255.nii,113360
increment_data,107.52413129806519,111.91542768478394,bigbrain_3850_0_6255.nii,113360
save_incremented,111.91585540771484,114.87286829948425,bigbrain_3850_0_6255.nii,113360
load_img,106.90821170806885,106.91128396987915,bigbrain_5390_3624_2780.nii,113357
increment_data,106.91201639175415,109.59790229797363,bigbrain_5390_3624_2780.nii,113357
save_incremented,109.5986225605011,110.21369504928589,bigbrain_5390_3624_2780.nii,113357
load_img,106.692058801651,106.6950170993805,bigbrain_5390_1208_3475.nii,113410
increment_data,106.69683241844177,109.98260283470154,bigbrain_5390_1208_3475.nii,113410
save_incremented,109.98315238952637,112.50853633880615,bigbrain_5390_1208_3475.nii,113410
load_img,106.5626380443573,106.57667398452759,bigbrain_6930_1208_3475.nii,113354
increment_data,106.5779435634613,110.7513644695282,bigbrain_6930_1208_3475.nii,113354
save_incremented,110.75304913520813,112.91141366958618,bigbrain_6930_1208_3475.nii,113354
load_img,106.49245071411133,106.49805235862732,bigbrain_5390_5436_5560.nii,113363
increment_data,106.49944567680359,110.75907301902771,bigbrain_5390_5436_5560.nii,113363
save_incremented,110.75942134857178,112.94624733924866,bigbrain_5390_5436_5560.nii,113363
load_img,106.1823377609253,106.18537831306458,bigbrain_770_3624_3475.nii,113378
increment_data,106.18614840507507,108.23840641975403,bigbrain_770_3624_3475.nii,113378
save_incremented,108.23873901367188,108.7723331451416,bigbrain_770_3624_3475.nii,113378
load_img,105.71712279319763,105.725102186203,bigbrain_5390_2416_4865.nii,113375
increment_data,105.72608733177185,109.44546222686768,bigbrain_5390_2416_4865.nii,113375
save_incremented,109.4459056854248,112.42425441741943,bigbrain_5390_2416_4865.nii,113375
load_img,105.41967511177063,105.42725825309753,bigbrain_3080_4832_1390.nii,113402
increment_data,105.42810440063477,108.37594866752625,bigbrain_3080_4832_1390.nii,113402
save_incremented,108.37839269638062,112.27480363845825,bigbrain_3080_4832_1390.nii,113402
load_img,105.27114486694336,105.2790801525116,bigbrain_3080_2416_2780.nii,113388
increment_data,105.2801628112793,108.76710867881775,bigbrain_3080_2416_2780.nii,113388
save_incremented,108.76750254631042,112.3244698047638,bigbrain_3080_2416_2780.nii,113388
load_img,105.10622477531433,105.11026120185852,bigbrain_5390_5436_6255.nii,113431
increment_data,105.11082696914673,107.60137605667114,bigbrain_5390_5436_6255.nii,113431
save_incremented,107.60163807868958,108.3910129070282,bigbrain_5390_5436_6255.nii,113431
load_img,105.06623458862305,105.06756210327148,bigbrain_0_4228_4170.nii,113366
increment_data,105.0678608417511,107.5401828289032,bigbrain_0_4228_4170.nii,113366
save_incremented,107.54041504859924,108.3548595905304,bigbrain_0_4228_4170.nii,113366
load_img,105.06460762023926,105.06682443618774,bigbrain_2310_1208_0.nii,113342
increment_data,105.06751751899719,107.59575486183167,bigbrain_2310_1208_0.nii,113342
save_incremented,107.59597277641296,108.38381814956665,bigbrain_2310_1208_0.nii,113342
load_img,105.03115677833557,105.03367114067078,bigbrain_3080_4228_1390.nii,113393
increment_data,105.03484320640564,107.5158941745758,bigbrain_3080_4228_1390.nii,113393
save_incremented,107.51641583442688,108.35019636154175,bigbrain_3080_4228_1390.nii,113393
load_img,105.01738214492798,105.01901984214783,bigbrain_6930_1208_0.nii,113421
increment_data,105.01967811584473,107.5514645576477,bigbrain_6930_1208_0.nii,113421
save_incremented,107.5519597530365,108.35798764228821,bigbrain_6930_1208_0.nii,113421
load_img,105.01174592971802,105.0137529373169,bigbrain_1540_0_4865.nii,113397
increment_data,105.01451277732849,107.45658874511719,bigbrain_1540_0_4865.nii,113397
save_incremented,107.45732593536377,108.30239033699036,bigbrain_1540_0_4865.nii,113397
load_img,104.89121007919312,104.8926043510437,bigbrain_6930_3020_1390.nii,113343
increment_data,104.89294719696045,108.05878567695618,bigbrain_6930_3020_1390.nii,113343
save_incremented,108.05938720703125,112.19666028022766,bigbrain_6930_3020_1390.nii,113343
load_img,104.77859210968018,104.78058552742004,bigbrain_2310_604_4865.nii,113372
increment_data,104.78089189529419,107.1304190158844,bigbrain_2310_604_4865.nii,113372
save_incremented,107.13069820404053,107.9821310043335,bigbrain_2310_604_4865.nii,113372
load_img,104.71724271774292,104.71965599060059,bigbrain_1540_4832_5560.nii,113425
increment_data,104.72018194198608,106.97092366218567,bigbrain_1540_4832_5560.nii,113425
save_incremented,106.97144103050232,107.78383231163025,bigbrain_1540_4832_5560.nii,113425
load_img,104.69098329544067,104.69256711006165,bigbrain_4620_3624_2780.nii,113381
increment_data,104.6928825378418,107.05810570716858,bigbrain_4620_3624_2780.nii,113381
save_incremented,107.05920553207397,107.9296326637268,bigbrain_4620_3624_2780.nii,113381
load_img,104.47614049911499,104.47816824913025,bigbrain_6930_2416_6255.nii,113348
increment_data,104.47894144058228,107.57068800926208,bigbrain_6930_2416_6255.nii,113348
save_incremented,107.57103872299194,111.78453874588013,bigbrain_6930_2416_6255.nii,113348
load_img,104.05718231201172,104.05858540534973,bigbrain_3080_604_4170.nii,113357
increment_data,104.05909991264343,106.26165461540222,bigbrain_3080_604_4170.nii,113357
save_incremented,106.26242160797119,106.90510535240173,bigbrain_3080_604_4170.nii,113357
load_img,103.64083743095398,103.64502668380737,bigbrain_2310_3020_2085.nii,113378
increment_data,103.64645862579346,105.67099642753601,bigbrain_2310_3020_2085.nii,113378
save_incremented,105.67229294776917,106.17778635025024,bigbrain_2310_3020_2085.nii,113378
load_img,102.2160131931305,102.22429180145264,bigbrain_0_2416_2780.nii,113351
increment_data,102.22550225257874,105.85763883590698,bigbrain_0_2416_2780.nii,113351
save_incremented,105.85995769500732,108.72544765472412,bigbrain_0_2416_2780.nii,113351
load_img,100.62703919410706,100.63159203529358,bigbrain_3850_604_0.nii,113414
increment_data,100.63289618492126,104.1367392539978,bigbrain_3850_604_0.nii,113414
save_incremented,104.13707971572876,105.06329917907715,bigbrain_3850_604_0.nii,113414
load_img,100.31194472312927,100.31677961349487,bigbrain_6160_5436_5560.nii,113431
increment_data,100.31831288337708,104.22094225883484,bigbrain_6160_5436_5560.nii,113431
save_incremented,104.22115778923035,105.10209393501282,bigbrain_6160_5436_5560.nii,113431
load_img,100.28156876564026,100.2834620475769,bigbrain_5390_604_1390.nii,113366
increment_data,100.28399586677551,104.14380860328674,bigbrain_5390_604_1390.nii,113366
save_incremented,104.14409732818604,105.06311178207397,bigbrain_5390_604_1390.nii,113366
load_img,100.24177289009094,100.24288177490234,bigbrain_3850_2416_4170.nii,113421
increment_data,100.24336528778076,104.09221243858337,bigbrain_3850_2416_4170.nii,113421
save_incremented,104.09273076057434,105.013667345047,bigbrain_3850_2416_4170.nii,113421
load_img,100.24160122871399,100.24262976646423,bigbrain_770_1208_695.nii,113342
increment_data,100.24309062957764,104.13862037658691,bigbrain_770_1208_695.nii,113342
save_incremented,104.13882231712341,105.06024837493896,bigbrain_770_1208_695.nii,113342
load_img,100.23832559585571,100.24080419540405,bigbrain_0_3624_4865.nii,113397
increment_data,100.24116897583008,104.0822582244873,bigbrain_0_3624_4865.nii,113397
save_incremented,104.08266067504883,105.007399559021,bigbrain_0_3624_4865.nii,113397
load_img,100.17281723022461,100.17759251594543,bigbrain_4620_0_6255.nii,113393
increment_data,100.17940163612366,104.09879541397095,bigbrain_4620_0_6255.nii,113393
save_incremented,104.09933614730835,105.02728199958801,bigbrain_4620_0_6255.nii,113393
load_img,99.94459962844849,99.94770884513855,bigbrain_3080_1812_0.nii,113372
increment_data,99.94818234443665,103.8332827091217,bigbrain_3080_1812_0.nii,113372
save_incremented,103.83409929275513,104.77489686012268,bigbrain_3080_1812_0.nii,113372
load_img,99.87759470939636,99.88345098495483,bigbrain_770_3020_1390.nii,113425
increment_data,99.88528442382812,103.75730061531067,bigbrain_770_3020_1390.nii,113425
save_incremented,103.76046752929688,104.7135066986084,bigbrain_770_3020_1390.nii,113425
load_img,99.70729994773865,99.71006274223328,bigbrain_3850_3020_1390.nii,113381
increment_data,99.71100997924805,103.70001220703125,bigbrain_3850_3020_1390.nii,113381
save_incremented,103.7007429599762,104.6867184638977,bigbrain_3850_3020_1390.nii,113381
load_img,99.6514618396759,99.65283393859863,bigbrain_1540_0_4170.nii,113357
increment_data,99.65327095985413,103.36587357521057,bigbrain_1540_0_4170.nii,113357
save_incremented,103.36774349212646,104.05316114425659,bigbrain_1540_0_4170.nii,113357
load_img,99.62753200531006,99.62912392616272,bigbrain_770_2416_0.nii,113378
increment_data,99.62954187393188,102.90623784065247,bigbrain_770_2416_0.nii,113378
save_incremented,102.9080102443695,103.63675451278687,bigbrain_770_2416_0.nii,113378
load_img,99.59810328483582,99.60028076171875,bigbrain_4620_0_1390.nii,113418
increment_data,99.6007936000824,104.73660683631897,bigbrain_4620_0_1390.nii,113418
save_incremented,104.73747372627258,107.66099977493286,bigbrain_4620_0_1390.nii,113418
load_img,99.55082941055298,99.55395412445068,bigbrain_5390_2416_1390.nii,113405
increment_data,99.5554027557373,104.74601006507874,bigbrain_5390_2416_1390.nii,113405
save_incremented,104.74641227722168,107.65802335739136,bigbrain_5390_2416_1390.nii,113405
load_img,99.40095067024231,99.40425300598145,bigbrain_4620_604_695.nii,113369
increment_data,99.40605616569519,102.70414328575134,bigbrain_4620_604_695.nii,113369
save_incremented,102.70541977882385,103.49791264533997,bigbrain_4620_604_695.nii,113369
load_img,99.11847186088562,99.12700414657593,bigbrain_4620_4228_6255.nii,113360
increment_data,99.12784934043884,104.53601813316345,bigbrain_4620_4228_6255.nii,113360
save_incremented,104.53629994392395,107.50575256347656,bigbrain_4620_4228_6255.nii,113360
load_img,98.16536355018616,98.17213296890259,bigbrain_770_4228_0.nii,113410
increment_data,98.17469143867493,104.15374040603638,bigbrain_770_4228_0.nii,113410
save_incremented,104.15396285057068,106.67546367645264,bigbrain_770_4228_0.nii,113410
load_img,98.12504005432129,98.13034296035767,bigbrain_6160_604_5560.nii,113354
increment_data,98.13109564781189,104.00542449951172,bigbrain_6160_604_5560.nii,113354
save_incremented,104.00580954551697,106.53634262084961,bigbrain_6160_604_5560.nii,113354
load_img,97.98145771026611,97.98871088027954,bigbrain_6160_0_4865.nii,113363
increment_data,97.98992872238159,103.83867764472961,bigbrain_6160_0_4865.nii,113363
save_incremented,103.83912539482117,106.47315263748169,bigbrain_6160_0_4865.nii,113363
load_img,97.67374396324158,97.67839050292969,bigbrain_770_1812_1390.nii,113414
increment_data,97.6797046661377,100.0378589630127,bigbrain_770_1812_1390.nii,113414
save_incremented,100.03841495513916,100.62247514724731,bigbrain_770_1812_1390.nii,113414
load_img,97.08874535560608,97.10083103179932,bigbrain_770_4832_5560.nii,113375
increment_data,97.10319828987122,102.46653485298157,bigbrain_770_4832_5560.nii,113375
save_incremented,102.46732449531555,105.69219207763672,bigbrain_770_4832_5560.nii,113375
load_img,97.0741057395935,97.07986855506897,bigbrain_6160_0_2085.nii,113402
increment_data,97.08101630210876,101.90644025802612,bigbrain_6160_0_2085.nii,113402
save_incremented,101.90820980072021,105.3941056728363,bigbrain_6160_0_2085.nii,113402
load_img,96.7605528831482,96.76444840431213,bigbrain_3850_4832_1390.nii,113366
increment_data,96.76546812057495,99.58297681808472,bigbrain_3850_4832_1390.nii,113366
save_incremented,99.58322334289551,100.27771258354187,bigbrain_3850_4832_1390.nii,113366
load_img,96.70283794403076,96.70695972442627,bigbrain_5390_604_3475.nii,113431
increment_data,96.70814561843872,99.6271185874939,bigbrain_5390_604_3475.nii,113431
save_incremented,99.62733364105225,100.30735301971436,bigbrain_5390_604_3475.nii,113431
load_img,96.69507551193237,96.69777727127075,bigbrain_1540_3020_5560.nii,113421
increment_data,96.69859290122986,99.51293349266052,bigbrain_1540_3020_5560.nii,113421
save_incremented,99.51349544525146,100.2384786605835,bigbrain_1540_3020_5560.nii,113421
load_img,96.6615264415741,96.66444683074951,bigbrain_1540_4228_3475.nii,113397
increment_data,96.66573977470398,99.51326990127563,bigbrain_1540_4228_3475.nii,113397
save_incremented,99.51350164413452,100.2345712184906,bigbrain_1540_4228_3475.nii,113397
load_img,96.6370005607605,96.63830852508545,bigbrain_6930_5436_2780.nii,113342
increment_data,96.6386661529541,99.5129144191742,bigbrain_6930_5436_2780.nii,113342
save_incremented,99.5134711265564,100.23805332183838,bigbrain_6930_5436_2780.nii,113342
load_img,96.62216472625732,96.62399911880493,bigbrain_2310_1208_4865.nii,113393
increment_data,96.62437796592712,99.43538570404053,bigbrain_2310_1208_4865.nii,113393
save_incremented,99.43579459190369,100.16900491714478,bigbrain_2310_1208_4865.nii,113393
load_img,96.56611394882202,96.56781530380249,bigbrain_4620_1208_2780.nii,113388
increment_data,96.56813907623291,101.3755395412445,bigbrain_4620_1208_2780.nii,113388
save_incremented,101.3808364868164,105.2457365989685,bigbrain_4620_1208_2780.nii,113388
load_img,96.49854898452759,96.50128984451294,bigbrain_3080_0_6255.nii,113372
increment_data,96.5020112991333,99.20951414108276,bigbrain_3080_0_6255.nii,113372
save_incremented,99.20986461639404,99.94077181816101,bigbrain_3080_0_6255.nii,113372
load_img,96.39957284927368,96.4015703201294,bigbrain_4620_1208_0.nii,113425
increment_data,96.4019193649292,99.1088559627533,bigbrain_4620_1208_0.nii,113425
save_incremented,99.11001443862915,99.87350606918335,bigbrain_4620_1208_0.nii,113425
load_img,96.34955167770386,96.35168313980103,bigbrain_1540_4832_2780.nii,113378
increment_data,96.35211443901062,98.83542037010193,bigbrain_1540_4832_2780.nii,113378
save_incremented,98.83634114265442,99.62344431877136,bigbrain_1540_4832_2780.nii,113378
load_img,96.27284812927246,96.27408766746521,bigbrain_6160_604_4170.nii,113357
increment_data,96.27439308166504,98.87043952941895,bigbrain_6160_604_4170.nii,113357
save_incremented,98.87100315093994,99.64742922782898,bigbrain_6160_604_4170.nii,113357
load_img,96.2474901676178,96.24893045425415,bigbrain_6160_2416_4170.nii,113343
increment_data,96.24925208091736,100.14875864982605,bigbrain_6160_2416_4170.nii,113343
save_incremented,100.14942741394043,104.88211870193481,bigbrain_6160_2416_4170.nii,113343
load_img,96.24239993095398,96.2439832687378,bigbrain_3080_5436_2085.nii,113369
increment_data,96.24424958229065,98.616952419281,bigbrain_3080_5436_2085.nii,113369
save_incremented,98.61866426467896,99.39707922935486,bigbrain_3080_5436_2085.nii,113369
load_img,95.95231652259827,95.95392894744873,bigbrain_770_5436_3475.nii,113348
increment_data,95.95432543754578,99.37313890457153,bigbrain_770_5436_3475.nii,113348
save_incremented,99.37466025352478,104.46959090232849,bigbrain_770_5436_3475.nii,113348
load_img,95.13746523857117,95.14161396026611,bigbrain_1540_4228_2780.nii,113414
increment_data,95.14268445968628,97.16256833076477,bigbrain_1540_4228_2780.nii,113414
save_incremented,97.16309833526611,97.66978621482849,bigbrain_1540_4228_2780.nii,113414
load_img,93.11373615264893,93.11559009552002,bigbrain_770_3624_695.nii,113366
increment_data,93.11605882644653,96.09715056419373,bigbrain_770_3624_695.nii,113366
save_incremented,96.09737658500671,96.75728249549866,bigbrain_770_3624_695.nii,113366
load_img,93.03839349746704,93.04116249084473,bigbrain_1540_2416_5560.nii,113381
increment_data,93.04157304763794,96.63476204872131,bigbrain_1540_2416_5560.nii,113381
save_incremented,96.63505744934082,99.69810080528259,bigbrain_1540_2416_5560.nii,113381
load_img,93.0247814655304,93.02869749069214,bigbrain_770_5436_2780.nii,113351
increment_data,93.02946186065674,97.28003096580505,bigbrain_770_5436_2780.nii,113351
save_incremented,97.28083419799805,102.16468334197998,bigbrain_770_5436_2780.nii,113351
load_img,92.65728330612183,92.66230082511902,bigbrain_6930_4832_2085.nii,113421
increment_data,92.66347193717957,95.94114279747009,bigbrain_6930_4832_2085.nii,113421
save_incremented,95.94146418571472,96.69162178039551,bigbrain_6930_4832_2085.nii,113421
load_img,92.52300024032593,92.52568197250366,bigbrain_6160_0_3475.nii,113431
increment_data,92.52678728103638,95.94847679138184,bigbrain_6160_0_3475.nii,113431
save_incremented,95.94885587692261,96.69864273071289,bigbrain_6160_0_3475.nii,113431
load_img,92.46145963668823,92.46319913864136,bigbrain_3080_4228_0.nii,113342
increment_data,92.46409583091736,95.84649896621704,bigbrain_3080_4228_0.nii,113342
save_incremented,95.8467628955841,96.63344764709473,bigbrain_3080_4228_0.nii,113342
load_img,92.45382857322693,92.4574224948883,bigbrain_6160_1812_2780.nii,113397
increment_data,92.45810556411743,95.87765669822693,bigbrain_6160_1812_2780.nii,113397
save_incremented,95.87809658050537,96.65674424171448,bigbrain_6160_1812_2780.nii,113397
load_img,92.44739556312561,92.45056366920471,bigbrain_4620_3624_4170.nii,113393
increment_data,92.45142579078674,95.82184028625488,bigbrain_4620_3624_4170.nii,113393
save_incremented,95.822181224823,96.61770486831665,bigbrain_4620_3624_4170.nii,113393
load_img,92.38879632949829,92.39925575256348,bigbrain_1540_5436_3475.nii,113372
increment_data,92.40293192863464,95.6748960018158,bigbrain_1540_5436_3475.nii,113372
save_incremented,95.6755313873291,96.49415445327759,bigbrain_1540_5436_3475.nii,113372
load_img,92.26734614372253,92.26983571052551,bigbrain_4620_1812_2085.nii,113378
increment_data,92.27040576934814,95.45256352424622,bigbrain_4620_1812_2085.nii,113378
save_incremented,95.45357632637024,96.34463691711426,bigbrain_4620_1812_2085.nii,113378
load_img,92.25846815109253,92.26109790802002,bigbrain_2310_0_0.nii,113369
increment_data,92.26201128959656,95.33965063095093,bigbrain_2310_0_0.nii,113369
save_incremented,95.34097528457642,96.23792934417725,bigbrain_2310_0_0.nii,113369
load_img,92.2357919216156,92.2384934425354,bigbrain_6930_1812_2085.nii,113425
increment_data,92.23936653137207,95.5267345905304,bigbrain_6930_1812_2085.nii,113425
save_incremented,95.52744436264038,96.39555072784424,bigbrain_6930_1812_2085.nii,113425
load_img,92.10164141654968,92.10466766357422,bigbrain_1540_3020_4865.nii,113357
increment_data,92.10584139823914,95.36731219291687,bigbrain_1540_3020_4865.nii,113357
save_incremented,95.36797261238098,96.26888370513916,bigbrain_1540_3020_4865.nii,113357
load_img,91.69422769546509,91.69727945327759,bigbrain_6160_4832_4865.nii,113414
increment_data,91.69814372062683,94.46479225158691,bigbrain_6160_4832_4865.nii,113414
save_incremented,94.46543192863464,95.1336977481842,bigbrain_6160_4832_4865.nii,113414
load_img,90.18695664405823,90.19164443016052,bigbrain_2310_4228_2085.nii,113418
increment_data,90.19261503219604,96.09877800941467,bigbrain_2310_4228_2085.nii,113418
save_incremented,96.09903407096863,99.58781433105469,bigbrain_2310_4228_2085.nii,113418
load_img,89.84468126296997,89.8545241355896,bigbrain_2310_2416_4865.nii,113405
increment_data,89.85570192337036,96.04339289665222,bigbrain_2310_2416_4865.nii,113405
save_incremented,96.04400539398193,99.53707909584045,bigbrain_2310_2416_4865.nii,113405
load_img,89.56409096717834,89.56694078445435,bigbrain_4620_0_2085.nii,113366
increment_data,89.56754875183105,92.58644413948059,bigbrain_4620_0_2085.nii,113366
save_incremented,92.58693623542786,93.11060905456543,bigbrain_4620_0_2085.nii,113366
load_img,89.43229532241821,89.43936610221863,bigbrain_1540_4832_3475.nii,113360
increment_data,89.44109988212585,95.8609573841095,bigbrain_1540_4832_3475.nii,113360
save_incremented,95.86178255081177,99.085604429245,bigbrain_1540_4832_3475.nii,113360
load_img,89.31889867782593,89.3241708278656,bigbrain_0_3624_2085.nii,113381
increment_data,89.32617092132568,92.50566697120667,bigbrain_0_3624_2085.nii,113381
save_incremented,92.50624656677246,93.03488087654114,bigbrain_0_3624_2085.nii,113381
load_img,88.76391124725342,88.77823543548584,bigbrain_1540_4228_4170.nii,113421
increment_data,88.78069758415222,92.02488446235657,bigbrain_1540_4228_4170.nii,113421
save_incremented,92.02541160583496,92.65275478363037,bigbrain_1540_4228_4170.nii,113421
load_img,88.572749376297,88.58002829551697,bigbrain_5390_0_3475.nii,113354
increment_data,88.58069920539856,94.57458710670471,bigbrain_5390_0_3475.nii,113354
save_incremented,94.57553148269653,98.10930109024048,bigbrain_5390_0_3475.nii,113354
load_img,88.45536828041077,88.45756769180298,bigbrain_2310_0_695.nii,113431
increment_data,88.458261013031,91.75479292869568,bigbrain_2310_0_695.nii,113431
save_incremented,91.7552137374878,92.51800394058228,bigbrain_2310_0_695.nii,113431
load_img,88.45032405853271,88.45165872573853,bigbrain_3850_4228_3475.nii,113372
increment_data,88.45253777503967,91.56785464286804,bigbrain_3850_4228_3475.nii,113372
save_incremented,91.56950759887695,92.38272500038147,bigbrain_3850_4228_3475.nii,113372
load_img,88.44952821731567,88.45165753364563,bigbrain_770_604_6255.nii,113397
increment_data,88.45252203941345,91.67452383041382,bigbrain_770_604_6255.nii,113397
save_incremented,91.67560887336731,92.4500458240509,bigbrain_770_604_6255.nii,113397
load_img,88.43685293197632,88.43891191482544,bigbrain_5390_0_4170.nii,113342
increment_data,88.43947196006775,91.68685460090637,bigbrain_5390_0_4170.nii,113342
save_incremented,91.68723845481873,92.45814895629883,bigbrain_5390_0_4170.nii,113342
load_img,88.42543125152588,88.4274365901947,bigbrain_1540_1812_6255.nii,113393
increment_data,88.42788410186768,91.64513087272644,bigbrain_1540_1812_6255.nii,113393
save_incremented,91.64615440368652,92.44217777252197,bigbrain_1540_1812_6255.nii,113393
load_img,88.41460061073303,88.41611909866333,bigbrain_0_2416_2085.nii,113369
