driver_program,0,58.30009388923645,/dev/shm/val/spark-1570898882-tmpfsAD_1it_25cpus_120delay_withpc_em-0,allfiles
save_incremented,56.21377420425415,57.029205083847046,bigbrain_0_0_6255.nii,150289
load_img,55.75982141494751,55.7606418132782,bigbrain_0_3020_4865.nii,150263
increment_data,55.760788679122925,56.195422887802124,bigbrain_0_3020_4865.nii,150263
save_incremented,56.19558119773865,56.922248125076294,bigbrain_0_3020_4865.nii,150263
load_img,55.75854802131653,55.75945591926575,bigbrain_0_3020_4865.nii,150259
increment_data,55.759631872177124,56.19603681564331,bigbrain_0_3020_4865.nii,150259
save_incremented,56.19614887237549,56.92288947105408,bigbrain_0_3020_4865.nii,150259
load_img,55.758575439453125,55.75945687294006,bigbrain_0_3020_4865.nii,150292
increment_data,55.759626626968384,56.195539474487305,bigbrain_0_3020_4865.nii,150292
save_incremented,56.195667028427124,56.92150259017944,bigbrain_0_3020_4865.nii,150292
load_img,54.76825141906738,54.7691068649292,bigbrain_0_3624_695.nii,150267
increment_data,54.76926803588867,55.23364448547363,bigbrain_0_3624_695.nii,150267
save_incremented,55.23378586769104,55.95876908302307,bigbrain_0_3624_695.nii,150267
load_img,54.76662635803223,54.76746582984924,bigbrain_0_3624_695.nii,150251
increment_data,54.767624378204346,55.23364472389221,bigbrain_0_3624_695.nii,150251
save_incremented,55.23378610610962,55.96065306663513,bigbrain_0_3624_695.nii,150251
load_img,54.766403675079346,54.76735734939575,bigbrain_0_3624_695.nii,150222
increment_data,54.767531394958496,55.23419260978699,bigbrain_0_3624_695.nii,150222
save_incremented,55.23429465293884,55.95823884010315,bigbrain_0_3624_695.nii,150222
load_img,54.73805117607117,54.739006996154785,bigbrain_0_1812_4865.nii,150255
increment_data,54.739187240600586,55.144765853881836,bigbrain_0_1812_4865.nii,150255
save_incremented,55.144903898239136,55.84264254570007,bigbrain_0_1812_4865.nii,150255
load_img,54.710888147354126,54.7119414806366,bigbrain_0_1812_4865.nii,150289
increment_data,54.71214747428894,55.099180698394775,bigbrain_0_1812_4865.nii,150289
save_incremented,55.099321365356445,55.814208030700684,bigbrain_0_1812_4865.nii,150289
load_img,54.68511080741882,54.68626308441162,bigbrain_0_3624_4865.nii,150225
increment_data,54.68666124343872,55.12170386314392,bigbrain_0_3624_4865.nii,150225
save_incremented,55.12180495262146,55.82108521461487,bigbrain_0_3624_4865.nii,150225
load_img,54.68493413925171,54.68581247329712,bigbrain_0_3624_4865.nii,150240
increment_data,54.685969829559326,55.12112641334534,bigbrain_0_3624_4865.nii,150240
save_incremented,55.12126803398132,55.822680711746216,bigbrain_0_3624_4865.nii,150240
load_img,54.68472146987915,54.68569326400757,bigbrain_0_3624_4865.nii,150234
increment_data,54.685898780822754,55.121187686920166,bigbrain_0_3624_4865.nii,150234
save_incremented,55.121299505233765,55.82127785682678,bigbrain_0_3624_4865.nii,150234
load_img,54.60505557060242,54.607053995132446,bigbrain_0_1208_4865.nii,150259
increment_data,54.60722589492798,55.04168748855591,bigbrain_0_1208_4865.nii,150259
save_incremented,55.041796922683716,55.75555682182312,bigbrain_0_1208_4865.nii,150259
load_img,54.604851484298706,54.60611176490784,bigbrain_0_1208_4865.nii,150263
increment_data,54.60630536079407,55.0411651134491,bigbrain_0_1208_4865.nii,150263
save_incremented,55.04128336906433,55.756999492645264,bigbrain_0_1208_4865.nii,150263
load_img,54.60489535331726,54.60581707954407,bigbrain_0_1208_4865.nii,150292
increment_data,54.60600733757019,55.041094064712524,bigbrain_0_1208_4865.nii,150292
save_incremented,55.041239976882935,55.75576424598694,bigbrain_0_1208_4865.nii,150292
load_img,54.52743315696716,54.52836465835571,bigbrain_0_1812_4865.nii,150237
increment_data,54.52854514122009,54.91165542602539,bigbrain_0_1812_4865.nii,150237
save_incremented,54.91180944442749,55.96337699890137,bigbrain_0_1812_4865.nii,150237
load_img,53.74305486679077,53.74393391609192,bigbrain_0_3020_2780.nii,150204
increment_data,53.744089126586914,54.210739612579346,bigbrain_0_3020_2780.nii,150204
save_incremented,54.21088767051697,54.93407416343689,bigbrain_0_3020_2780.nii,150204
load_img,53.742817401885986,53.74363040924072,bigbrain_0_3020_2780.nii,150219
increment_data,53.74377655982971,54.210739850997925,bigbrain_0_3020_2780.nii,150219
save_incremented,54.21088480949402,54.93563675880432,bigbrain_0_3020_2780.nii,150219
load_img,53.742722272872925,53.74359059333801,bigbrain_0_3020_2780.nii,150247
increment_data,53.74375581741333,54.211241722106934,bigbrain_0_3020_2780.nii,150247
save_incremented,54.21134638786316,54.934285402297974,bigbrain_0_3020_2780.nii,150247
load_img,53.657819986343384,53.658852100372314,bigbrain_0_4228_1390.nii,150289
increment_data,53.65907049179077,54.04303240776062,bigbrain_0_4228_1390.nii,150289
save_incremented,54.04317927360535,54.70809602737427,bigbrain_0_4228_1390.nii,150289
load_img,53.561219692230225,53.56209659576416,bigbrain_0_4228_695.nii,150251
increment_data,53.562270641326904,54.02615427970886,bigbrain_0_4228_695.nii,150251
save_incremented,54.02625870704651,54.76383662223816,bigbrain_0_4228_695.nii,150251
load_img,53.55803942680359,53.55900526046753,bigbrain_0_4228_695.nii,150222
increment_data,53.559178590774536,54.025744915008545,bigbrain_0_4228_695.nii,150222
save_incremented,54.02589654922485,54.763622760772705,bigbrain_0_4228_695.nii,150222
load_img,53.55817770957947,53.559019565582275,bigbrain_0_4228_695.nii,150267
increment_data,53.55917716026306,54.025745153427124,bigbrain_0_4228_695.nii,150267
save_incremented,54.025896310806274,54.7656729221344,bigbrain_0_4228_695.nii,150267
load_img,53.52976608276367,53.530622720718384,bigbrain_0_4228_2780.nii,150234
increment_data,53.53076910972595,53.966328859329224,bigbrain_0_4228_2780.nii,150234
save_incremented,53.96647071838379,54.68174886703491,bigbrain_0_4228_2780.nii,150234
load_img,53.52972960472107,53.53059482574463,bigbrain_0_4228_2780.nii,150225
increment_data,53.53075313568115,53.96650576591492,bigbrain_0_4228_2780.nii,150225
save_incremented,53.96664333343506,54.682135581970215,bigbrain_0_4228_2780.nii,150225
load_img,53.52953767776489,53.53049612045288,bigbrain_0_4228_2780.nii,150240
increment_data,53.53069615364075,53.966890811920166,bigbrain_0_4228_2780.nii,150240
save_incremented,53.966994285583496,54.68194651603699,bigbrain_0_4228_2780.nii,150240
load_img,53.447078466415405,53.447922229766846,bigbrain_0_0_2780.nii,150263
increment_data,53.44807958602905,53.88180327415466,bigbrain_0_0_2780.nii,150263
save_incremented,53.88200402259827,54.601815700531006,bigbrain_0_0_2780.nii,150263
load_img,53.44595241546631,53.446837425231934,bigbrain_0_0_2780.nii,150259
increment_data,53.44699001312256,53.880818128585815,bigbrain_0_0_2780.nii,150259
save_incremented,53.8809654712677,54.60162377357483,bigbrain_0_0_2780.nii,150259
load_img,53.44576978683472,53.44671082496643,bigbrain_0_0_2780.nii,150292
increment_data,53.44688558578491,53.88082718849182,bigbrain_0_0_2780.nii,150292
save_incremented,53.88096570968628,54.60201811790466,bigbrain_0_0_2780.nii,150292
load_img,53.34025001525879,53.34116530418396,bigbrain_0_4228_1390.nii,150255
increment_data,53.34134268760681,53.740503549575806,bigbrain_0_4228_1390.nii,150255
save_incremented,53.74061441421509,54.73539853096008,bigbrain_0_4228_1390.nii,150255
load_img,53.33365082740784,53.33456611633301,bigbrain_0_4228_1390.nii,150237
increment_data,53.33475041389465,53.713178873062134,bigbrain_0_4228_1390.nii,150237
save_incremented,53.71333336830139,54.52470016479492,bigbrain_0_4228_1390.nii,150237
load_img,52.57303547859192,52.57398343086243,bigbrain_0_0_0.nii,150247
increment_data,52.574185848236084,53.03582787513733,bigbrain_0_0_0.nii,150247
save_incremented,53.03597116470337,53.73993730545044,bigbrain_0_0_0.nii,150247
load_img,52.5706262588501,52.57152318954468,bigbrain_0_0_0.nii,150204
increment_data,52.57171630859375,53.03626823425293,bigbrain_0_0_0.nii,150204
save_incremented,53.03637480735779,53.74034833908081,bigbrain_0_0_0.nii,150204
load_img,52.56879544258118,52.56982421875,bigbrain_0_0_0.nii,150219
increment_data,52.57002782821655,53.03582787513733,bigbrain_0_0_0.nii,150219
save_incremented,53.03597044944763,53.74013376235962,bigbrain_0_0_0.nii,150219
load_img,52.3761568069458,52.37698841094971,bigbrain_0_4228_2085.nii,150234
increment_data,52.3771390914917,52.82104706764221,bigbrain_0_4228_2085.nii,150234
save_incremented,52.82118368148804,53.526997804641724,bigbrain_0_4228_2085.nii,150234
load_img,52.376065492630005,52.37696719169617,bigbrain_0_4228_2085.nii,150225
increment_data,52.377129554748535,52.82164764404297,bigbrain_0_4228_2085.nii,150225
save_incremented,52.82175278663635,53.52679777145386,bigbrain_0_4228_2085.nii,150225
load_img,52.37590479850769,52.37689518928528,bigbrain_0_4228_2085.nii,150240
increment_data,52.37710356712341,52.82120323181152,bigbrain_0_4228_2085.nii,150240
save_incremented,52.82131028175354,53.52659201622009,bigbrain_0_4228_2085.nii,150240
load_img,52.333107471466064,52.33397126197815,bigbrain_0_3020_2085.nii,150267
increment_data,52.334118366241455,52.80534648895264,bigbrain_0_3020_2085.nii,150267
save_incremented,52.80548357963562,53.55550003051758,bigbrain_0_3020_2085.nii,150267
load_img,52.33200240135193,52.3328742980957,bigbrain_0_3020_2085.nii,150251
increment_data,52.33302617073059,52.80534648895264,bigbrain_0_3020_2085.nii,150251
save_incremented,52.80548334121704,53.55862522125244,bigbrain_0_3020_2085.nii,150251
load_img,52.33143949508667,52.33241057395935,bigbrain_0_3020_2085.nii,150222
