driver_program,0,4128.35239648819,/home/users/vhayots/spark-1570987718-isilon_1it_96cpus_0delay_npc_em-0,allfiles
load_img,2339.681143283844,2340.4561154842377,bigbrain_0_1208_3475.nii,120340
increment_data,2443.6599419116974,2445.2793519496918,bigbrain_0_1208_3475.nii,120340
save_incremented,2527.893054962158,2707.2010102272034,bigbrain_0_1208_3475.nii,120340
load_img,3261.8373968601227,3261.8414828777313,bigbrain_0_2416_3475.nii,120569
increment_data,3379.683420419693,3383.766006231308,bigbrain_0_2416_3475.nii,120569
save_incremented,3469.669558286667,3537.751792907715,bigbrain_0_2416_3475.nii,120569
load_img,1098.866958618164,1098.9911396503448,bigbrain_0_1812_2085.nii,120451
increment_data,1205.2599444389343,1206.9044120311737,bigbrain_0_1812_2085.nii,120451
save_incremented,1297.6373841762543,1401.1103842258453,bigbrain_0_1812_2085.nii,120451
load_img,2348.547887802124,2348.552337884903,bigbrain_0_3624_3475.nii,120664
increment_data,2452.7822959423065,2453.889127969742,bigbrain_0_3624_3475.nii,120664
save_incremented,2535.4107353687286,2607.5643441677094,bigbrain_0_3624_3475.nii,120664
load_img,1204.3355758190155,1204.340960741043,bigbrain_0_3020_3475.nii,120523
increment_data,1298.17222738266,1299.7871737480164,bigbrain_0_3020_3475.nii,120523
save_incremented,1403.4684298038483,1473.7094147205353,bigbrain_0_3020_3475.nii,120523
load_img,604.8220884799957,604.8285434246063,bigbrain_0_1812_4865.nii,120407
increment_data,691.424649477005,692.2295081615448,bigbrain_0_1812_4865.nii,120407
save_incremented,805.8683195114136,879.9025535583496,bigbrain_0_1812_4865.nii,120407
load_img,2406.4049577713013,2407.256880044937,bigbrain_0_3624_3475.nii,120516
increment_data,2482.8755872249603,2484.3710613250732,bigbrain_0_3624_3475.nii,120516
save_incremented,2583.581703901291,2654.640700817108,bigbrain_0_3624_3475.nii,120516
load_img,741.2611041069031,741.8552148342133,bigbrain_0_0_2780.nii,120577
increment_data,830.2743306159973,832.1148493289948,bigbrain_0_0_2780.nii,120577
save_incremented,917.7491612434387,965.1131575107574,bigbrain_0_0_2780.nii,120577
load_img,4059.5629460811615,4060.362995862961,bigbrain_0_3020_4170.nii,120499
increment_data,4060.868674516678,4061.742687225342,bigbrain_0_3020_4170.nii,120499
save_incremented,4062.018278837204,4082.2712755203247,bigbrain_0_3020_4170.nii,120499
load_img,2069.2107536792755,2069.605909347534,bigbrain_0_2416_1390.nii,120344
increment_data,2134.214474439621,2136.0487434864044,bigbrain_0_2416_1390.nii,120344
save_incremented,2275.012619972229,2356.7524580955505,bigbrain_0_2416_1390.nii,120344
load_img,2428.465614080429,2428.4710099697113,bigbrain_0_1812_695.nii,120520
increment_data,2514.689306497574,2517.064439535141,bigbrain_0_1812_695.nii,120520
save_incremented,2629.356769323349,2729.985251903534,bigbrain_0_1812_695.nii,120520
load_img,1367.677674293518,1368.472102880478,bigbrain_0_0_2085.nii,120407
increment_data,1486.653698682785,1500.5252346992493,bigbrain_0_0_2085.nii,120407
save_incremented,1628.1699714660645,1689.6276309490204,bigbrain_0_0_2085.nii,120407
load_img,73.66274690628052,81.14224576950073,bigbrain_0_4228_4865.nii,120622
increment_data,107.35909652709961,108.17052388191223,bigbrain_0_4228_4865.nii,120622
save_incremented,227.80258464813232,417.32446479797363,bigbrain_0_4228_4865.nii,120622
load_img,3242.410060405731,3242.414844751358,bigbrain_0_0_695.nii,120557
increment_data,3330.4307432174683,3332.1991045475006,bigbrain_0_0_695.nii,120557
save_incremented,3432.1994862556458,3503.2273087501526,bigbrain_0_0_695.nii,120557
load_img,557.1031239032745,557.7270686626434,bigbrain_0_1208_4170.nii,120349
increment_data,645.2470467090607,661.5859317779541,bigbrain_0_1208_4170.nii,120349
save_incremented,770.7590458393097,815.2250647544861,bigbrain_0_1208_4170.nii,120349
load_img,372.05337500572205,372.7275848388672,bigbrain_0_1812_4170.nii,120389
increment_data,438.3672864437103,439.29860830307007,bigbrain_0_1812_4170.nii,120389
save_incremented,512.6457440853119,571.7731020450592,bigbrain_0_1812_4170.nii,120389
load_img,1528.1696639060974,1530.3181653022766,bigbrain_0_2416_0.nii,120489
increment_data,1651.5921001434326,1653.4169607162476,bigbrain_0_2416_0.nii,120489
save_incremented,1724.9362769126892,1842.0540101528168,bigbrain_0_2416_0.nii,120489
load_img,1957.180659532547,1957.9648175239563,bigbrain_0_3624_2085.nii,120324
increment_data,2073.2153396606445,2074.699146747589,bigbrain_0_3624_2085.nii,120324
save_incremented,2156.430985927582,2237.1067757606506,bigbrain_0_3624_2085.nii,120324
load_img,2331.2875978946686,2343.827522754669,bigbrain_0_1208_1390.nii,120296
increment_data,2446.202448606491,2476.615615606308,bigbrain_0_1208_1390.nii,120296
save_incremented,2559.182775259018,2655.7199223041534,bigbrain_0_1208_1390.nii,120296
load_img,848.458532333374,848.919909954071,bigbrain_0_3020_3475.nii,120344
increment_data,948.8739440441132,951.7096350193024,bigbrain_0_3020_3475.nii,120344
save_incremented,1056.9612894058228,1106.6635010242462,bigbrain_0_3020_3475.nii,120344
load_img,3146.615144252777,3147.5262899398804,bigbrain_0_2416_5560.nii,120302
increment_data,3230.8062858581543,3233.2250740528107,bigbrain_0_2416_5560.nii,120302
save_incremented,3321.182469844818,3406.474665403366,bigbrain_0_2416_5560.nii,120302
load_img,2509.339421749115,2509.343796491623,bigbrain_0_3624_0.nii,120359
increment_data,2608.4438121318817,2609.256935119629,bigbrain_0_3624_0.nii,120359
save_incremented,2774.6555597782135,2868.15763258934,bigbrain_0_3624_0.nii,120359
load_img,2045.0042786598206,2045.0086658000946,bigbrain_0_3020_695.nii,120597
increment_data,2116.290178537369,2118.0559594631195,bigbrain_0_3020_695.nii,120597
save_incremented,2235.7710745334625,2299.1571974754333,bigbrain_0_3020_695.nii,120597
load_img,1652.106053352356,1653.9996197223663,bigbrain_0_1812_2780.nii,120545
increment_data,1728.4017057418823,1730.2696075439453,bigbrain_0_1812_2780.nii,120545
save_incremented,1879.607234954834,2026.5331864356995,bigbrain_0_1812_2780.nii,120545
load_img,3820.1878600120544,3824.9007840156555,bigbrain_0_4228_4865.nii,120499
increment_data,3826.676281452179,3828.256315469742,bigbrain_0_4228_4865.nii,120499
save_incremented,3828.9760417938232,3860.12234210968,bigbrain_0_4228_4865.nii,120499
load_img,2808.088089466095,2808.3253099918365,bigbrain_0_0_695.nii,120364
increment_data,2899.559690952301,2907.550199985504,bigbrain_0_0_695.nii,120364
save_incremented,2979.0571677684784,3080.232446193695,bigbrain_0_0_695.nii,120364
load_img,69.54589629173279,78.31843328475952,bigbrain_0_2416_4865.nii,120485
increment_data,94.321622133255,96.4439389705658,bigbrain_0_2416_4865.nii,120485
save_incremented,161.7392818927765,332.5866889953613,bigbrain_0_2416_4865.nii,120485
load_img,326.8713655471802,326.87712693214417,bigbrain_0_1812_4170.nii,120644
increment_data,385.1172204017639,385.90665793418884,bigbrain_0_1812_4170.nii,120644
save_incremented,446.2056748867035,520.8770697116852,bigbrain_0_1812_4170.nii,120644
load_img,584.9041795730591,585.5569365024567,bigbrain_0_1208_2780.nii,120395
increment_data,675.9244265556335,677.4408285617828,bigbrain_0_1208_2780.nii,120395
save_incremented,789.5515637397766,828.0879309177399,bigbrain_0_1208_2780.nii,120395
load_img,11.99497127532959,23.273935794830322,bigbrain_0_3020_4865.nii,120299
increment_data,41.023422956466675,46.80275774002075,bigbrain_0_3020_4865.nii,120299
save_incremented,69.53291749954224,81.1295702457428,bigbrain_0_3020_4865.nii,120299
load_img,827.7742187976837,827.7791979312897,bigbrain_0_4228_2780.nii,120474
increment_data,912.9756836891174,915.7047183513641,bigbrain_0_4228_2780.nii,120474
save_incremented,1026.9674277305603,1110.8478064537048,bigbrain_0_4228_2780.nii,120474
load_img,2825.9071819782257,2825.9113388061523,bigbrain_0_1812_0.nii,120305
increment_data,2916.110193967819,2917.20995926857,bigbrain_0_1812_0.nii,120305
save_incremented,2997.2865047454834,3193.1795179843903,bigbrain_0_1812_0.nii,120305
load_img,491.9340989589691,492.23890137672424,bigbrain_0_1208_4865.nii,120523
increment_data,579.9112305641174,584.2081778049469,bigbrain_0_1208_4865.nii,120523
save_incremented,674.281596660614,760.260261297226,bigbrain_0_1208_4865.nii,120523
load_img,1704.6150164604187,1704.6198508739471,bigbrain_0_2416_6255.nii,120561
increment_data,1821.6656930446625,1824.04532289505,bigbrain_0_2416_6255.nii,120561
save_incremented,1951.4916231632233,2009.2348773479462,bigbrain_0_2416_6255.nii,120561
load_img,1760.0107486248016,1766.6829454898834,bigbrain_0_3624_3475.nii,120287
increment_data,1893.9869775772095,1939.2624220848083,bigbrain_0_3624_3475.nii,120287
save_incremented,2045.730494260788,2080.5954263210297,bigbrain_0_3624_3475.nii,120287
load_img,323.47886061668396,323.48368787765503,bigbrain_0_3624_4865.nii,120626
increment_data,384.21701407432556,386.3839387893677,bigbrain_0_3624_4865.nii,120626
save_incremented,446.4256978034973,498.7795457839966,bigbrain_0_3624_4865.nii,120626
load_img,63.18022632598877,69.5309989452362,bigbrain_0_4228_4865.nii,120429
increment_data,87.71862578392029,88.62315082550049,bigbrain_0_4228_4865.nii,120429
save_incremented,144.2817485332489,256.28923082351685,bigbrain_0_4228_4865.nii,120429
load_img,3444.5136890411377,3444.5178270339966,bigbrain_0_3020_4170.nii,120648
increment_data,3565.116146802902,3567.8595407009125,bigbrain_0_3020_4170.nii,120648
save_incremented,3645.054023742676,3833.2260706424713,bigbrain_0_3020_4170.nii,120648
load_img,2744.411149740219,2744.4168453216553,bigbrain_0_0_4170.nii,120523
increment_data,2849.516091108322,2851.4330859184265,bigbrain_0_0_4170.nii,120523
save_incremented,2942.4311516284943,2982.908094882965,bigbrain_0_0_4170.nii,120523
load_img,3874.3716745376587,3875.2716674804688,bigbrain_0_1812_3475.nii,120672
increment_data,3875.9216084480286,3877.3527326583862,bigbrain_0_1812_3475.nii,120672
save_incremented,3878.5437207221985,3906.9177942276,bigbrain_0_1812_3475.nii,120672
load_img,53.557215452194214,53.772156953811646,bigbrain_0_2416_2780.nii,120371
increment_data,81.18312907218933,81.70592260360718,bigbrain_0_2416_2780.nii,120371
save_incremented,117.1067271232605,178.38743042945862,bigbrain_0_2416_2780.nii,120371
load_img,1052.7965755462646,1053.4771959781647,bigbrain_0_1812_2085.nii,120415
increment_data,1174.840784072876,1175.9693958759308,bigbrain_0_1812_2085.nii,120415
save_incremented,1267.4579889774323,1312.2390489578247,bigbrain_0_1812_2085.nii,120415
load_img,1942.3271446228027,1942.9941246509552,bigbrain_0_1208_0.nii,120536
increment_data,2056.7986900806427,2059.5472326278687,bigbrain_0_1208_0.nii,120536
save_incremented,2133.091723203659,2303.8861227035522,bigbrain_0_1208_0.nii,120536
load_img,81.20062112808228,82.2625458240509,bigbrain_0_1812_4170.nii,120281
increment_data,121.45621609687805,138.3844130039215,bigbrain_0_1812_4170.nii,120281
save_incremented,220.58969521522522,322.3023042678833,bigbrain_0_1812_4170.nii,120281
load_img,59.15529656410217,68.93204259872437,bigbrain_0_2416_4865.nii,120442
increment_data,84.23298597335815,85.90255856513977,bigbrain_0_2416_4865.nii,120442
save_incremented,141.7825789451599,220.12622714042664,bigbrain_0_2416_4865.nii,120442
load_img,3376.2746107578278,3376.5466153621674,bigbrain_0_3020_0.nii,120504
increment_data,3450.2711083889008,3453.3372073173523,bigbrain_0_3020_0.nii,120504
save_incremented,3552.2116215229034,3634.008977651596,bigbrain_0_3020_0.nii,120504
load_img,951.2269170284271,951.9926288127899,bigbrain_0_3020_3475.nii,120456
increment_data,1067.5806684494019,1071.694678068161,bigbrain_0_3020_3475.nii,120456
save_incremented,1181.6529531478882,1219.770238161087,bigbrain_0_3020_3475.nii,120456
load_img,3136.1068258285522,3138.2988300323486,bigbrain_0_3624_4170.nii,120656
increment_data,3226.023036956787,3232.367380619049,bigbrain_0_3624_4170.nii,120656
save_incremented,3319.8410136699677,3376.5466570854187,bigbrain_0_3624_4170.nii,120656
load_img,624.2132413387299,628.4690589904785,bigbrain_0_3020_2085.nii,120379
increment_data,732.3842356204987,734.1510508060455,bigbrain_0_3020_2085.nii,120379
save_incremented,826.9202678203583,872.0016624927521,bigbrain_0_3020_2085.nii,120379
load_img,646.4604642391205,647.466933965683,bigbrain_0_4228_2780.nii,120314
increment_data,743.1380016803741,746.9234788417816,bigbrain_0_4228_2780.nii,120314
save_incremented,841.0605857372284,929.9530501365662,bigbrain_0_4228_2780.nii,120314
load_img,1522.0469732284546,1522.051310300827,bigbrain_0_1812_2780.nii,120305
increment_data,1641.373441696167,1642.9680824279785,bigbrain_0_1812_2780.nii,120305
save_incremented,1723.7465736865997,1829.2707769870758,bigbrain_0_1812_2780.nii,120305
load_img,2770.9791362285614,2771.7716686725616,bigbrain_0_0_4865.nii,120607
increment_data,2861.4684386253357,2862.7751009464264,bigbrain_0_0_4865.nii,120607
save_incremented,2949.7525370121,3005.128175020218,bigbrain_0_0_4865.nii,120607
load_img,2835.536966562271,2836.4701936244965,bigbrain_0_0_4865.nii,120695
increment_data,2918.803169488907,2919.9569261074066,bigbrain_0_0_4865.nii,120695
save_incremented,3002.2412090301514,3064.7742850780487,bigbrain_0_0_4865.nii,120695
load_img,2795.6216475963593,2796.3568744659424,bigbrain_0_0_5560.nii,120550
increment_data,2879.666232585907,2880.8564052581787,bigbrain_0_0_5560.nii,120550
save_incremented,2961.0608625411987,3002.525787591934,bigbrain_0_0_5560.nii,120550
load_img,2178.376429796219,2179.9007244110107,bigbrain_0_2416_4170.nii,120407
increment_data,2306.5923643112183,2310.7439393997192,bigbrain_0_2416_4170.nii,120407
save_incremented,2426.040073633194,2481.092964887619,bigbrain_0_2416_4170.nii,120407
load_img,730.085275888443,730.896418094635,bigbrain_0_1208_4170.nii,120464
increment_data,824.6132161617279,825.8752629756927,bigbrain_0_1208_4170.nii,120464
save_incremented,908.401508808136,1007.3270030021667,bigbrain_0_1208_4170.nii,120464
load_img,376.20311737060547,376.693213224411,bigbrain_0_1208_4865.nii,120434
increment_data,440.0610909461975,441.4517619609833,bigbrain_0_1208_4865.nii,120434
save_incremented,514.4860553741455,567.9311618804932,bigbrain_0_1208_4865.nii,120434
load_img,1585.124305486679,1585.128754377365,bigbrain_0_0_3475.nii,120324
increment_data,1669.1780679225922,1670.073676109314,bigbrain_0_0_3475.nii,120324
save_incremented,1778.4805417060852,1835.0686795711517,bigbrain_0_0_3475.nii,120324
load_img,624.4722559452057,624.4785263538361,bigbrain_0_1208_2780.nii,120573
increment_data,724.9583928585052,727.5587799549103,bigbrain_0_1208_2780.nii,120573
save_incremented,821.346696138382,866.1843206882477,bigbrain_0_1208_2780.nii,120573
load_img,1651.97159075737,1653.9995701313019,bigbrain_0_1812_2780.nii,120680
increment_data,1725.3893988132477,1726.7026886940002,bigbrain_0_1812_2780.nii,120680
save_incremented,1859.5995013713837,2012.3434743881226,bigbrain_0_1812_2780.nii,120680
load_img,2916.277364730835,2916.8045752048492,bigbrain_0_1812_0.nii,120470
increment_data,3001.046204805374,3002.0796308517456,bigbrain_0_1812_0.nii,120470
save_incremented,3158.4424016475677,3321.0899069309235,bigbrain_0_1812_0.nii,120470
load_img,345.4600565433502,345.6930317878723,bigbrain_0_1208_695.nii,120438
increment_data,392.42678236961365,395.7439992427826,bigbrain_0_1208_695.nii,120438
save_incremented,449.0039231777191,541.3042414188385,bigbrain_0_1208_695.nii,120438
load_img,1681.9113874435425,1683.5289499759674,bigbrain_0_1812_2780.nii,120582
increment_data,1779.6439621448517,1780.5461435317993,bigbrain_0_1812_2780.nii,120582
save_incremented,1901.9006261825562,2036.4926688671112,bigbrain_0_1812_2780.nii,120582
load_img,2444.7964417934418,2445.481472015381,bigbrain_0_0_5560.nii,120375
increment_data,2528.274242401123,2529.996586084366,bigbrain_0_0_5560.nii,120375
save_incremented,2641.7819080352783,2734.6937396526337,bigbrain_0_0_5560.nii,120375
load_img,45.187743186950684,63.83857011795044,bigbrain_0_1812_4170.nii,120282
increment_data,81.20217537879944,96.9520947933197,bigbrain_0_1812_4170.nii,120282
save_incremented,161.979186296463,249.622065782547,bigbrain_0_1812_4170.nii,120282
load_img,59.15553116798401,68.8345582485199,bigbrain_0_3624_695.nii,120451
increment_data,81.41644883155823,82.74626421928406,bigbrain_0_3624_695.nii,120451
save_incremented,120.9750006198883,214.45907163619995,bigbrain_0_3624_695.nii,120451
load_img,222.80777859687805,223.8464069366455,bigbrain_0_1208_695.nii,120349
increment_data,294.6363916397095,336.42831015586853,bigbrain_0_1208_695.nii,120349
save_incremented,390.11112356185913,484.46915674209595,bigbrain_0_1208_695.nii,120349
load_img,2490.1488094329834,2490.9751784801483,bigbrain_0_0_5560.nii,120317
increment_data,2592.6837253570557,2594.0892565250397,bigbrain_0_0_5560.nii,120317
save_incremented,2726.0203766822815,2790.305590391159,bigbrain_0_0_5560.nii,120317
load_img,53.557332038879395,53.77675199508667,bigbrain_0_2416_4865.nii,120375
increment_data,81.18862342834473,81.69650793075562,bigbrain_0_2416_4865.nii,120375
save_incremented,116.80387616157532,161.28662610054016,bigbrain_0_2416_4865.nii,120375
load_img,4086.245205640793,4086.625369310379,bigbrain_0_2416_3475.nii,120340
increment_data,4087.2443296909332,4088.298225402832,bigbrain_0_2416_3475.nii,120340
save_incremented,4088.662874698639,4103.108154773712,bigbrain_0_2416_3475.nii,120340
load_img,810.3381862640381,811.9547612667084,bigbrain_0_3020_2085.nii,120516
increment_data,902.5490531921387,904.5891146659851,bigbrain_0_3020_2085.nii,120516
save_incremented,1008.9493737220764,1126.5583724975586,bigbrain_0_3020_2085.nii,120516
load_img,3280.810135602951,3282.268315553665,bigbrain_0_3624_6255.nii,120411
increment_data,3384.2531859874725,3385.670590162277,bigbrain_0_3624_6255.nii,120411
save_incremented,3473.315961122513,3548.604596376419,bigbrain_0_3624_6255.nii,120411
load_img,1699.1578681468964,1699.6721544265747,bigbrain_0_4228_5560.nii,120456
increment_data,1805.2609930038452,1808.748500585556,bigbrain_0_4228_5560.nii,120456
save_incremented,1944.6120626926422,2042.545973777771,bigbrain_0_4228_5560.nii,120456
load_img,3532.347306251526,3533.17609000206,bigbrain_0_2416_5560.nii,120652
increment_data,3608.454345226288,3609.99170088768,bigbrain_0_2416_5560.nii,120652
save_incremented,3675.846339941025,3759.202427625656,bigbrain_0_2416_5560.nii,120652
load_img,1637.7837944030762,1637.788872718811,bigbrain_0_0_2085.nii,120592
increment_data,1718.4304094314575,1719.9800474643707,bigbrain_0_0_2085.nii,120592
save_incremented,1845.9133749008179,1950.2505638599396,bigbrain_0_0_2085.nii,120592
load_img,2167.9757747650146,2169.054155111313,bigbrain_0_3624_2085.nii,120419
increment_data,2297.4441606998444,2299.6703264713287,bigbrain_0_3624_2085.nii,120419
save_incremented,2414.259777545929,2456.3785557746887,bigbrain_0_3624_2085.nii,120419
load_img,69.55461859703064,81.1189877986908,bigbrain_0_2416_2780.nii,120446
increment_data,98.02899646759033,100.33241319656372,bigbrain_0_2416_2780.nii,120446
save_incremented,162.57002639770508,296.9296019077301,bigbrain_0_2416_2780.nii,120446
load_img,496.7367024421692,499.2974593639374,bigbrain_0_1208_4865.nii,120569
increment_data,614.1479332447052,617.7775948047638,bigbrain_0_1208_4865.nii,120569
save_incremented,704.955445766449,805.0368292331696,bigbrain_0_1208_4865.nii,120569
load_img,53.55728340148926,53.77206325531006,bigbrain_0_2416_4865.nii,120407
increment_data,81.14435815811157,81.69758892059326,bigbrain_0_2416_4865.nii,120407
save_incremented,116.95516180992126,173.53722143173218,bigbrain_0_2416_4865.nii,120407
load_img,3124.9219686985016,3124.926572084427,bigbrain_0_2416_3475.nii,120523
increment_data,3217.029685497284,3218.3393619060516,bigbrain_0_2416_3475.nii,120523
save_incremented,3293.5262904167175,3378.0005509853363,bigbrain_0_2416_3475.nii,120523
load_img,1275.7122218608856,1275.7173075675964,bigbrain_0_4228_1390.nii,120494
increment_data,1386.101782798767,1391.69487118721,bigbrain_0_4228_1390.nii,120494
save_incremented,1507.2751023769379,1616.6101491451263,bigbrain_0_4228_1390.nii,120494
load_img,2089.859649658203,2089.864424943924,bigbrain_0_1208_0.nii,120648
increment_data,2192.5273456573486,2194.568446159363,bigbrain_0_1208_0.nii,120648
save_incremented,2337.3881175518036,2503.2089257240295,bigbrain_0_1208_0.nii,120648
load_img,437.97336292266846,439.0196306705475,bigbrain_0_0_6255.nii,120629
increment_data,503.9566695690155,506.31456875801086,bigbrain_0_0_6255.nii,120629
save_incremented,606.6451201438904,696.8578820228577,bigbrain_0_0_6255.nii,120629
load_img,2824.7268011569977,2824.7310416698456,bigbrain_0_1812_0.nii,120340
increment_data,2914.5722444057465,2915.990467786789,bigbrain_0_1812_0.nii,120340
save_incremented,2992.531587600708,3222.2253057956696,bigbrain_0_1812_0.nii,120340
load_img,218.11155128479004,219.1423418521881,bigbrain_0_3624_4865.nii,120305
increment_data,290.30723428726196,386.4333984851837,bigbrain_0_3624_4865.nii,120305
save_incremented,446.5515067577362,622.6475870609283,bigbrain_0_3624_4865.nii,120305
load_img,2871.887882709503,2871.8932309150696,bigbrain_0_0_4865.nii,120499
increment_data,2954.8891546726227,2958.0982570648193,bigbrain_0_0_4865.nii,120499
save_incremented,3082.6129891872406,3143.456824541092,bigbrain_0_0_4865.nii,120499
load_img,396.6086394786835,396.613956451416,bigbrain_0_3624_4865.nii,120680
increment_data,458.6808166503906,461.70370602607727,bigbrain_0_3624_4865.nii,120680
save_incremented,544.6246922016144,795.5530910491943,bigbrain_0_3624_4865.nii,120680
load_img,163.07036304473877,237.10370707511902,bigbrain_0_4228_695.nii,120328
increment_data,335.8105216026306,337.6712646484375,bigbrain_0_4228_695.nii,120328
save_incremented,393.48754048347473,603.3997890949249,bigbrain_0_4228_695.nii,120328
load_img,621.3567008972168,621.3617136478424,bigbrain_0_1812_3475.nii,120419
increment_data,708.4780402183533,709.8714323043823,bigbrain_0_1812_3475.nii,120419
save_incremented,811.69491147995,888.629821062088,bigbrain_0_1812_3475.nii,120419
load_img,2155.67662858963,2156.4508764743805,bigbrain_0_2416_1390.nii,120434
increment_data,2287.5157775878906,2289.960556268692,bigbrain_0_2416_1390.nii,120434
save_incremented,2410.5711228847504,2448.232226371765,bigbrain_0_2416_1390.nii,120434
load_img,1464.5146474838257,1464.9950127601624,bigbrain_0_0_3475.nii,120281
increment_data,1592.779182434082,1595.9032471179962,bigbrain_0_0_3475.nii,120281
save_incremented,1685.4940927028656,1776.066059589386,bigbrain_0_0_3475.nii,120281
load_img,3395.2053933143616,3395.2099149227142,bigbrain_0_3624_5560.nii,120485
increment_data,3511.832877635956,3515.082282781601,bigbrain_0_3624_5560.nii,120485
save_incremented,3600.79282951355,3712.6771500110626,bigbrain_0_3624_5560.nii,120485
load_img,69.58993768692017,81.13962697982788,bigbrain_0_2416_4865.nii,120531
increment_data,106.61023235321045,107.40019965171814,bigbrain_0_2416_4865.nii,120531
save_incremented,227.330340385437,408.2921347618103,bigbrain_0_2416_4865.nii,120531
load_img,2463.9720425605774,2463.9774696826935,bigbrain_0_1812_5560.nii,120564
increment_data,2551.1098001003265,2552.8136734962463,bigbrain_0_1812_5560.nii,120564
save_incremented,2673.045964717865,2758.9306349754333,bigbrain_0_1812_5560.nii,120564
load_img,651.4348969459534,652.3868794441223,bigbrain_0_0_2780.nii,120434
increment_data,753.9732744693756,756.7448060512543,bigbrain_0_0_2780.nii,120434
save_incremented,843.2430038452148,892.9524371623993,bigbrain_0_0_2780.nii,120434
load_img,292.0690894126892,294.2768485546112,bigbrain_0_0_6255.nii,120442
increment_data,364.39778089523315,366.7109184265137,bigbrain_0_0_6255.nii,120442
save_incremented,437.83994483947754,506.9106590747833,bigbrain_0_0_6255.nii,120442
load_img,11.946654081344604,23.15527606010437,bigbrain_0_3020_2780.nii,120296
increment_data,34.877487897872925,40.99973511695862,bigbrain_0_3020_2780.nii,120296
save_incremented,45.092541217803955,68.87884306907654,bigbrain_0_3020_2780.nii,120296
load_img,38.47167634963989,47.89502286911011,bigbrain_0_4228_4865.nii,120332
increment_data,69.57803845405579,81.00688600540161,bigbrain_0_4228_4865.nii,120332
save_incremented,97.1287841796875,139.5633842945099,bigbrain_0_4228_4865.nii,120332
load_img,999.3903081417084,999.3948531150818,bigbrain_0_2416_695.nii,120644
increment_data,1102.3451039791107,1105.4556782245636,bigbrain_0_2416_695.nii,120644
save_incremented,1216.566040277481,1285.5489768981934,bigbrain_0_2416_695.nii,120644
load_img,11.47640872001648,11.75801706314087,bigbrain_0_3624_695.nii,120287
increment_data,11.96300196647644,21.11650800704956,bigbrain_0_3624_695.nii,120287
save_incremented,23.26471257209778,34.89112401008606,bigbrain_0_3624_695.nii,120287
load_img,2405.683871269226,2407.256986141205,bigbrain_0_2416_4170.nii,120550
increment_data,2484.4624950885773,2485.9910662174225,bigbrain_0_2416_4170.nii,120550
save_incremented,2584.499921321869,2639.56960439682,bigbrain_0_2416_4170.nii,120550
load_img,1335.9365651607513,1341.0013859272003,bigbrain_0_2416_2085.nii,120287
increment_data,1450.2956302165985,1495.4117550849915,bigbrain_0_2416_2085.nii,120287
save_incremented,1622.9977374076843,1661.9729771614075,bigbrain_0_2416_2085.nii,120287
load_img,3441.57120013237,3442.0526564121246,bigbrain_0_1812_1390.nii,120482
increment_data,3561.9387876987457,3563.648941516876,bigbrain_0_1812_1390.nii,120482
save_incremented,3643.075198173523,3735.6746184825897,bigbrain_0_1812_1390.nii,120482
load_img,2868.94917011261,2868.9545860290527,bigbrain_0_1812_0.nii,120504
increment_data,2950.5279712677,2952.577531814575,bigbrain_0_1812_0.nii,120504
save_incremented,3062.516035795212,3261.081122636795,bigbrain_0_1812_0.nii,120504
load_img,404.84213161468506,404.84704303741455,bigbrain_0_1812_4170.nii,120589
increment_data,480.773756980896,487.4189364910126,bigbrain_0_1812_4170.nii,120589
save_incremented,565.2784805297852,622.3854706287384,bigbrain_0_1812_4170.nii,120589
load_img,1882.4891982078552,1884.1075656414032,bigbrain_0_2416_2085.nii,120328
increment_data,2008.2488050460815,2011.3108837604523,bigbrain_0_2416_2085.nii,120328
save_incremented,2092.752618789673,2133.6097390651703,bigbrain_0_2416_2085.nii,120328
load_img,34.8695969581604,44.9377555847168,bigbrain_0_2416_2780.nii,120324
increment_data,69.16308093070984,69.95950126647949,bigbrain_0_2416_2780.nii,120324
save_incremented,92.58488440513611,125.46297907829285,bigbrain_0_2416_2780.nii,120324
load_img,2915.7376737594604,2916.802543401718,bigbrain_0_1812_0.nii,120680
increment_data,2992.9860911369324,2994.1718106269836,bigbrain_0_1812_0.nii,120680
save_incremented,3141.0354204177856,3348.016245365143,bigbrain_0_1812_0.nii,120680
load_img,395.8395471572876,395.8450825214386,bigbrain_0_3624_4865.nii,120504
increment_data,453.60471653938293,456.3876967430115,bigbrain_0_3624_4865.nii,120504
save_incremented,541.4622519016266,675.3090441226959,bigbrain_0_3624_4865.nii,120504
load_img,796.2113652229309,796.761944770813,bigbrain_0_3020_3475.nii,120299
increment_data,886.9830296039581,888.2070424556732,bigbrain_0_3020_3475.nii,120299
save_incremented,979.2253932952881,1024.216464996338,bigbrain_0_3020_3475.nii,120299
load_img,1316.6719818115234,1316.676697254181,bigbrain_0_1208_6255.nii,120456
increment_data,1435.1544995307922,1439.2522451877594,bigbrain_0_1208_6255.nii,120456
save_incremented,1567.4166958332062,1614.4435827732086,bigbrain_0_1208_6255.nii,120456
load_img,2344.7888476848602,2344.7951724529266,bigbrain_0_2416_4170.nii,120684
increment_data,2450.079449415207,2452.0286870002747,bigbrain_0_2416_4170.nii,120684
save_incremented,2536.0381243228912,2578.8635020256042,bigbrain_0_2416_4170.nii,120684
load_img,69.52346110343933,72.32477617263794,bigbrain_0_4228_4865.nii,120536
