driver_program,0,912.8836727142334,/pmem1-data/val/spark-1570598928-optaneAD_1it_25cpus_120delay_withpc-4,allfiles
load_img,78.69831347465515,79.30886030197144,bigbrain_1540_2416_695.nii,125122
increment_data,79.31290459632874,80.12299871444702,bigbrain_1540_2416_695.nii,125122
save_incremented,80.12326622009277,91.06972408294678,bigbrain_1540_2416_695.nii,125122
load_img,78.63287997245789,79.35314655303955,bigbrain_1540_1208_4170.nii,125125
increment_data,79.35929226875305,80.22924184799194,bigbrain_1540_1208_4170.nii,125125
save_incremented,80.22940444946289,88.32117891311646,bigbrain_1540_1208_4170.nii,125125
load_img,79.21945762634277,79.6448347568512,bigbrain_1540_3020_4170.nii,125098
increment_data,79.64954328536987,80.31617283821106,bigbrain_1540_3020_4170.nii,125098
save_incremented,80.3163595199585,91.00507593154907,bigbrain_1540_3020_4170.nii,125098
load_img,79.21206593513489,79.78287363052368,bigbrain_1540_3624_0.nii,125101
increment_data,79.78815293312073,80.55152821540833,bigbrain_1540_3624_0.nii,125101
save_incremented,80.55170321464539,88.0210690498352,bigbrain_1540_3624_0.nii,125101
load_img,79.51995396614075,80.02232193946838,bigbrain_6160_3020_5560.nii,125149
increment_data,80.02782559394836,80.76995539665222,bigbrain_6160_3020_5560.nii,125149
save_incremented,80.77061343193054,91.10624098777771,bigbrain_6160_3020_5560.nii,125149
load_img,80.06532740592957,80.46793103218079,bigbrain_770_3020_3475.nii,125092
increment_data,80.47177577018738,81.12014770507812,bigbrain_770_3020_3475.nii,125092
save_incremented,81.12045931816101,90.66342496871948,bigbrain_770_3020_3475.nii,125092
load_img,91.330242395401,91.862309217453,bigbrain_3850_1208_5560.nii,125113
increment_data,91.86548614501953,92.5676531791687,bigbrain_3850_1208_5560.nii,125113
save_incremented,92.56794214248657,94.28883981704712,bigbrain_3850_1208_5560.nii,125113
load_img,94.16151356697083,94.80071520805359,bigbrain_3080_2416_5560.nii,125140
increment_data,94.80510973930359,95.55363726615906,bigbrain_3080_2416_5560.nii,125140
save_incremented,95.55390310287476,98.021005153656,bigbrain_3080_2416_5560.nii,125140
load_img,94.39396357536316,94.81942892074585,bigbrain_0_1208_0.nii,125143
increment_data,94.8224470615387,95.77547264099121,bigbrain_0_1208_0.nii,125143
save_incremented,95.77579164505005,100.82190704345703,bigbrain_0_1208_0.nii,125143
load_img,94.60103273391724,95.00229048728943,bigbrain_3850_4832_4170.nii,125095
increment_data,95.00536036491394,95.81118106842041,bigbrain_3850_4832_4170.nii,125095
save_incremented,95.81139850616455,100.63470840454102,bigbrain_3850_4832_4170.nii,125095
load_img,100.16073203086853,100.56102752685547,bigbrain_6930_4228_6255.nii,125101
increment_data,100.56390643119812,101.61845970153809,bigbrain_6930_4228_6255.nii,125101
save_incremented,101.61871933937073,102.51137614250183,bigbrain_6930_4228_6255.nii,125101
load_img,99.64964962005615,100.63927102088928,bigbrain_6160_4228_2780.nii,125086
increment_data,100.64239001274109,101.71610260009766,bigbrain_6160_4228_2780.nii,125086
save_incremented,101.71637988090515,102.45149898529053,bigbrain_6160_4228_2780.nii,125086
load_img,100.41717791557312,101.45765590667725,bigbrain_4620_604_2085.nii,125107
increment_data,101.46417760848999,102.46463918685913,bigbrain_4620_604_2085.nii,125107
save_incremented,102.46503472328186,108.34922003746033,bigbrain_4620_604_2085.nii,125107
load_img,101.17245578765869,101.58562970161438,bigbrain_6930_2416_2085.nii,125128
increment_data,101.58855986595154,102.39167594909668,bigbrain_6930_2416_2085.nii,125128
save_incremented,102.39186215400696,108.14069509506226,bigbrain_6930_2416_2085.nii,125128
load_img,101.50454115867615,102.04368042945862,bigbrain_770_5436_0.nii,125125
increment_data,102.04812932014465,102.74697875976562,bigbrain_770_5436_0.nii,125125
save_incremented,102.74717855453491,105.21837854385376,bigbrain_770_5436_0.nii,125125
load_img,102.95468187332153,103.35407161712646,bigbrain_5390_2416_1390.nii,125152
increment_data,103.35970282554626,104.04075121879578,bigbrain_5390_2416_1390.nii,125152
save_incremented,104.04201936721802,114.41880798339844,bigbrain_5390_2416_1390.nii,125152
load_img,102.73013925552368,103.45678615570068,bigbrain_3850_1208_6255.nii,125134
increment_data,103.48576331138611,105.11644268035889,bigbrain_3850_1208_6255.nii,125134
save_incremented,105.11705708503723,108.29199075698853,bigbrain_3850_1208_6255.nii,125134
load_img,103.76756238937378,104.31432723999023,bigbrain_3080_3020_2085.nii,125092
increment_data,104.32316303253174,105.66206669807434,bigbrain_3080_3020_2085.nii,125092
save_incremented,105.6624104976654,113.46898174285889,bigbrain_3080_3020_2085.nii,125092
load_img,104.01121711730957,104.40677738189697,bigbrain_770_5436_2085.nii,125149
increment_data,104.4158947467804,105.078786611557,bigbrain_770_5436_2085.nii,125149
save_incremented,105.07899045944214,116.8314893245697,bigbrain_770_5436_2085.nii,125149
load_img,103.1588773727417,104.46758222579956,bigbrain_5390_3020_4170.nii,125146
increment_data,104.47074699401855,105.7704553604126,bigbrain_5390_3020_4170.nii,125146
save_incremented,105.77072334289551,111.82764053344727,bigbrain_5390_3020_4170.nii,125146
load_img,103.48586702346802,104.55293798446655,bigbrain_0_604_3475.nii,125081
increment_data,104.55642604827881,105.83232641220093,bigbrain_0_604_3475.nii,125081
save_incremented,105.83252453804016,116.61069202423096,bigbrain_0_604_3475.nii,125081
load_img,104.37533354759216,104.77970910072327,bigbrain_2310_2416_4865.nii,125110
increment_data,104.78375124931335,105.45192837715149,bigbrain_2310_2416_4865.nii,125110
save_incremented,105.45361614227295,118.06739234924316,bigbrain_2310_2416_4865.nii,125110
load_img,104.12201285362244,105.10069227218628,bigbrain_6160_604_1390.nii,125119
increment_data,105.10443711280823,107.54887270927429,bigbrain_6160_604_1390.nii,125119
save_incremented,107.54964566230774,116.75796246528625,bigbrain_6160_604_1390.nii,125119
load_img,104.4508638381958,105.16347908973694,bigbrain_770_5436_6255.nii,125080
increment_data,105.16689324378967,107.41870522499084,bigbrain_770_5436_6255.nii,125080
save_incremented,107.4202048778534,116.357186794281,bigbrain_770_5436_6255.nii,125080
load_img,105.03692579269409,105.65871262550354,bigbrain_2310_4832_0.nii,125131
increment_data,105.6631691455841,107.77210426330566,bigbrain_2310_4832_0.nii,125131
