driver_program,0,869.186311006546,/pmem1-data/val/spark-1570615045-optaneAD_1it_96cpus_0delay_npc-4,allfiles
load_img,97.7428092956543,98.30945062637329,bigbrain_6930_604_4170.nii,130864
increment_data,98.3140914440155,100.38605427742004,bigbrain_6930_604_4170.nii,130864
save_incremented,100.3865168094635,152.01380014419556,bigbrain_6930_604_4170.nii,130864
load_img,97.77045941352844,98.32563018798828,bigbrain_3850_0_1390.nii,130909
increment_data,98.32981419563293,100.4696536064148,bigbrain_3850_0_1390.nii,130909
save_incremented,100.4702730178833,115.12292885780334,bigbrain_3850_0_1390.nii,130909
load_img,98.03007769584656,98.64752960205078,bigbrain_3080_1208_5560.nii,131062
increment_data,98.65162229537964,101.15739488601685,bigbrain_3080_1208_5560.nii,131062
save_incremented,101.1579077243805,116.35587239265442,bigbrain_3080_1208_5560.nii,131062
load_img,98.16125226020813,98.72614359855652,bigbrain_1540_1208_4170.nii,131056
increment_data,98.73334956169128,101.65489292144775,bigbrain_1540_1208_4170.nii,131056
save_incremented,101.65536594390869,117.82287335395813,bigbrain_1540_1208_4170.nii,131056
load_img,98.08409237861633,98.75904679298401,bigbrain_5390_2416_2085.nii,131020
increment_data,98.76354932785034,102.36121559143066,bigbrain_5390_2416_2085.nii,131020
save_incremented,102.36259722709656,116.4450740814209,bigbrain_5390_2416_2085.nii,131020
load_img,98.30490493774414,99.49365472793579,bigbrain_6930_5436_2780.nii,131014
increment_data,99.51240110397339,102.25624871253967,bigbrain_6930_5436_2780.nii,131014
save_incremented,102.25694870948792,118.16930627822876,bigbrain_6930_5436_2780.nii,131014
load_img,98.49108386039734,99.6741304397583,bigbrain_6930_1208_6255.nii,131044
increment_data,99.69279456138611,102.06500005722046,bigbrain_6930_1208_6255.nii,131044
save_incremented,102.06765913963318,118.28184843063354,bigbrain_6930_1208_6255.nii,131044
load_img,98.49293756484985,99.75914692878723,bigbrain_1540_3020_4170.nii,130945
increment_data,99.77414798736572,102.25290608406067,bigbrain_1540_3020_4170.nii,130945
save_incremented,102.25326991081238,155.2056601047516,bigbrain_1540_3020_4170.nii,130945
load_img,98.52555060386658,99.93043923377991,bigbrain_4620_2416_3475.nii,130918
increment_data,99.94528198242188,103.88243436813354,bigbrain_4620_2416_3475.nii,130918
save_incremented,103.88330054283142,142.59371709823608,bigbrain_4620_2416_3475.nii,130918
load_img,98.46757531166077,100.06959080696106,bigbrain_3080_4832_4170.nii,131098
increment_data,100.10413455963135,104.10939860343933,bigbrain_3080_4832_4170.nii,131098
save_incremented,104.11009287834167,168.3311083316803,bigbrain_3080_4832_4170.nii,131098
load_img,98.52545762062073,100.2027473449707,bigbrain_5390_3020_4170.nii,130948
increment_data,100.2196114063263,104.16778421401978,bigbrain_5390_3020_4170.nii,130948
save_incremented,104.16947221755981,158.77759885787964,bigbrain_5390_3020_4170.nii,130948
load_img,98.4922239780426,100.21601700782776,bigbrain_4620_4832_6255.nii,131011
increment_data,100.23487162590027,104.42030882835388,bigbrain_4620_4832_6255.nii,131011
save_incremented,104.42441391944885,131.60801720619202,bigbrain_4620_4832_6255.nii,131011
load_img,98.50825071334839,100.33180451393127,bigbrain_5390_5436_4170.nii,130969
increment_data,100.3485734462738,103.75758481025696,bigbrain_5390_5436_4170.nii,130969
save_incremented,103.758141040802,161.54683256149292,bigbrain_5390_5436_4170.nii,130969
load_img,98.94228267669678,100.7554395198822,bigbrain_6930_3624_5560.nii,130903
increment_data,100.76436686515808,103.07842826843262,bigbrain_6930_3624_5560.nii,130903
save_incremented,103.08195567131042,118.73166799545288,bigbrain_6930_3624_5560.nii,130903
load_img,98.93441438674927,100.78495740890503,bigbrain_5390_604_3475.nii,131089
increment_data,100.80176186561584,103.85924863815308,bigbrain_5390_604_3475.nii,131089
save_incremented,103.85978150367737,143.2189269065857,bigbrain_5390_604_3475.nii,131089
load_img,98.88321280479431,100.79147243499756,bigbrain_3850_1208_6255.nii,131083
increment_data,100.79980063438416,103.3196005821228,bigbrain_3850_1208_6255.nii,131083
save_incremented,103.32152891159058,127.52064394950867,bigbrain_3850_1208_6255.nii,131083
load_img,98.98815846443176,100.80292129516602,bigbrain_2310_1208_0.nii,131050
increment_data,100.81343102455139,103.35713815689087,bigbrain_2310_1208_0.nii,131050
save_incremented,103.35833263397217,118.40400958061218,bigbrain_2310_1208_0.nii,131050
load_img,98.90058207511902,100.81498718261719,bigbrain_3850_1208_1390.nii,130915
increment_data,100.82453536987305,103.23941588401794,bigbrain_3850_1208_1390.nii,130915
save_incremented,103.24705290794373,118.79814076423645,bigbrain_3850_1208_1390.nii,130915
load_img,98.78942894935608,100.84006857872009,bigbrain_770_3624_4170.nii,131047
increment_data,100.85194635391235,103.72565007209778,bigbrain_770_3624_4170.nii,131047
save_incremented,103.72769618034363,148.24123907089233,bigbrain_770_3624_4170.nii,131047
load_img,98.81926703453064,100.8405385017395,bigbrain_770_1208_0.nii,130984
increment_data,100.85197353363037,103.89490294456482,bigbrain_770_1208_0.nii,130984
save_incremented,103.89520525932312,139.06410813331604,bigbrain_770_1208_0.nii,130984
load_img,98.80445146560669,100.85119247436523,bigbrain_4620_5436_4170.nii,131026
increment_data,100.87145256996155,104.60489559173584,bigbrain_4620_5436_4170.nii,131026
save_incremented,104.60580444335938,131.00495648384094,bigbrain_4620_5436_4170.nii,131026
load_img,98.91825008392334,100.8578622341156,bigbrain_5390_4228_2085.nii,130978
increment_data,100.86384534835815,103.36532402038574,bigbrain_5390_4228_2085.nii,130978
save_incremented,103.36752676963806,147.25022101402283,bigbrain_5390_4228_2085.nii,130978
load_img,99.02733850479126,100.87500476837158,bigbrain_770_1812_695.nii,131024
increment_data,100.88619351387024,103.86619973182678,bigbrain_770_1812_695.nii,131024
save_incremented,103.86675763130188,127.44689607620239,bigbrain_770_1812_695.nii,131024
load_img,98.95675015449524,100.8827760219574,bigbrain_5390_604_5560.nii,131038
increment_data,100.89144372940063,103.80751156806946,bigbrain_5390_604_5560.nii,131038
save_incremented,103.80807328224182,147.31893348693848,bigbrain_5390_604_5560.nii,131038
load_img,98.75299334526062,100.8868932723999,bigbrain_5390_5436_4865.nii,130957
increment_data,100.89828491210938,104.45039868354797,bigbrain_5390_5436_4865.nii,130957
save_incremented,104.45158171653748,158.74804019927979,bigbrain_5390_5436_4865.nii,130957
load_img,98.74507308006287,100.91090679168701,bigbrain_6160_3020_2780.nii,130888
increment_data,100.92787790298462,104.99132323265076,bigbrain_6160_3020_2780.nii,130888
save_incremented,104.99241185188293,128.94283151626587,bigbrain_6160_3020_2780.nii,130888
load_img,98.88500308990479,100.91656184196472,bigbrain_3080_5436_695.nii,130885
increment_data,100.92979907989502,103.91648268699646,bigbrain_3080_5436_695.nii,130885
save_incremented,103.9172751903534,162.9676387310028,bigbrain_3080_5436_695.nii,130885
load_img,99.2438952922821,100.9315721988678,bigbrain_4620_4832_4170.nii,130960
increment_data,100.94201874732971,103.75243496894836,bigbrain_4620_4832_4170.nii,130960
save_incremented,103.753977060318,165.58622241020203,bigbrain_4620_4832_4170.nii,130960
load_img,98.97909188270569,100.93592143058777,bigbrain_4620_2416_4170.nii,131065
increment_data,100.9429395198822,103.78131747245789,bigbrain_4620_2416_4170.nii,131065
