driver_program,0,71.9116461277008,/dev/shm/val/spark-1570987229-tmpfs_1it_25cpus_60delay_withpc_em-0,allfiles
save_incremented,54.93547511100769,55.95157527923584,bigbrain_0_1208_1390.nii,119659
load_img,54.359392166137695,54.36048221588135,bigbrain_0_1208_1390.nii,119685
increment_data,54.36068391799927,54.93580627441406,bigbrain_0_1208_1390.nii,119685
save_incremented,54.93592715263367,55.95764899253845,bigbrain_0_1208_1390.nii,119685
load_img,54.359371185302734,54.3603081703186,bigbrain_0_0_4170.nii,119619
increment_data,54.360493183135986,54.956918478012085,bigbrain_0_0_4170.nii,119619
save_incremented,54.95704460144043,55.87297463417053,bigbrain_0_0_4170.nii,119619
load_img,54.35762548446655,54.358702182769775,bigbrain_0_4228_0.nii,119607
increment_data,54.358935594558716,54.903279542922974,bigbrain_0_4228_0.nii,119607
save_incremented,54.90345621109009,55.920783281326294,bigbrain_0_4228_0.nii,119607
load_img,54.27269005775452,54.27389574050903,bigbrain_0_4228_0.nii,119592
increment_data,54.27414655685425,54.82779121398926,bigbrain_0_4228_0.nii,119592
save_incremented,54.82798671722412,56.03111410140991,bigbrain_0_4228_0.nii,119592
load_img,54.20636796951294,54.207406997680664,bigbrain_0_1812_4170.nii,119593
increment_data,54.20763397216797,54.75403308868408,bigbrain_0_1812_4170.nii,119593
save_incremented,54.7542200088501,55.45603561401367,bigbrain_0_1812_4170.nii,119593
load_img,54.149036169052124,54.15021800994873,bigbrain_0_4228_2780.nii,119604
increment_data,54.15046167373657,54.66259789466858,bigbrain_0_4228_2780.nii,119604
save_incremented,54.66281270980835,55.411980867385864,bigbrain_0_4228_2780.nii,119604
load_img,53.96915006637573,53.97022008895874,bigbrain_0_0_3475.nii,119616
increment_data,53.970460653305054,54.52090501785278,bigbrain_0_0_3475.nii,119616
save_incremented,54.52109479904175,55.37357306480408,bigbrain_0_0_3475.nii,119616
load_img,53.96704173088074,53.96806526184082,bigbrain_0_0_3475.nii,119632
increment_data,53.96826791763306,54.521456241607666,bigbrain_0_0_3475.nii,119632
save_incremented,54.52162218093872,55.374008893966675,bigbrain_0_0_3475.nii,119632
load_img,53.72877073287964,53.729960441589355,bigbrain_0_4228_0.nii,119640
increment_data,53.7302131652832,54.20312809944153,bigbrain_0_4228_0.nii,119640
save_incremented,54.203314542770386,55.13965463638306,bigbrain_0_4228_0.nii,119640
load_img,53.63235926628113,53.63353872299194,bigbrain_0_1208_4170.nii,119679
increment_data,53.633776903152466,54.15730309486389,bigbrain_0_1208_4170.nii,119679
save_incremented,54.15746569633484,54.88519334793091,bigbrain_0_1208_4170.nii,119679
load_img,53.43705916404724,53.438249588012695,bigbrain_0_1208_0.nii,119663
increment_data,53.438496828079224,53.93740487098694,bigbrain_0_1208_0.nii,119663
save_incremented,53.93757367134094,54.772236824035645,bigbrain_0_1208_0.nii,119663
load_img,53.43571376800537,53.4367401599884,bigbrain_0_1208_0.nii,119668
increment_data,53.436978340148926,53.95325994491577,bigbrain_0_1208_0.nii,119668
save_incremented,53.95344400405884,54.77264618873596,bigbrain_0_1208_0.nii,119668
load_img,53.40634560585022,53.407556772232056,bigbrain_0_3624_5560.nii,119675
increment_data,53.407827854156494,53.880154609680176,bigbrain_0_3624_5560.nii,119675
save_incremented,53.88032817840576,54.842485427856445,bigbrain_0_3624_5560.nii,119675
load_img,53.36529517173767,53.366474628448486,bigbrain_0_3624_5560.nii,119651
increment_data,53.36673140525818,53.84398078918457,bigbrain_0_3624_5560.nii,119651
save_incremented,53.84415125846863,54.843482971191406,bigbrain_0_3624_5560.nii,119651
load_img,53.32115411758423,53.32257962226868,bigbrain_0_3624_5560.nii,119655
increment_data,53.32289457321167,53.837337493896484,bigbrain_0_3624_5560.nii,119655
save_incremented,53.837507247924805,54.842182874679565,bigbrain_0_3624_5560.nii,119655
load_img,53.17596626281738,53.179869651794434,bigbrain_0_1208_4865.nii,119610
increment_data,53.180283546447754,53.69265818595886,bigbrain_0_1208_4865.nii,119610
save_incremented,53.69286370277405,54.64231204986572,bigbrain_0_1208_4865.nii,119610
load_img,53.14363980293274,53.144803285598755,bigbrain_0_0_2085.nii,119601
increment_data,53.14506459236145,53.70746850967407,bigbrain_0_0_2085.nii,119601
save_incremented,53.70836925506592,54.40347504615784,bigbrain_0_0_2085.nii,119601
load_img,52.9896445274353,52.99084281921387,bigbrain_0_1812_3475.nii,119593
increment_data,52.991095542907715,53.52387261390686,bigbrain_0_1812_3475.nii,119593
save_incremented,53.52405071258545,54.203144550323486,bigbrain_0_1812_3475.nii,119593
load_img,52.91966438293457,52.92085599899292,bigbrain_0_4228_2085.nii,119604
increment_data,52.9211061000824,53.46208739280701,bigbrain_0_4228_2085.nii,119604
save_incremented,53.46225094795227,54.145545959472656,bigbrain_0_4228_2085.nii,119604
load_img,52.86993336677551,52.87099552154541,bigbrain_0_2416_3475.nii,119619
increment_data,52.87123394012451,53.4408974647522,bigbrain_0_2416_3475.nii,119619
save_incremented,53.44104528427124,54.35594296455383,bigbrain_0_2416_3475.nii,119619
load_img,52.867021322250366,52.86800670623779,bigbrain_0_2416_3475.nii,119625
increment_data,52.86819648742676,53.44089651107788,bigbrain_0_2416_3475.nii,119625
save_incremented,53.441043853759766,54.356579542160034,bigbrain_0_2416_3475.nii,119625
load_img,52.86680603027344,52.86789011955261,bigbrain_0_2416_3475.nii,119647
increment_data,52.868123054504395,53.4410834312439,bigbrain_0_2416_3475.nii,119647
save_incremented,53.44119644165039,54.36162567138672,bigbrain_0_2416_3475.nii,119647
load_img,52.8581223487854,52.859129905700684,bigbrain_0_0_695.nii,119613
increment_data,52.85930633544922,53.42977428436279,bigbrain_0_0_695.nii,119613
save_incremented,53.42991065979004,54.35626935958862,bigbrain_0_0_695.nii,119613
load_img,52.85787558555603,52.85888981819153,bigbrain_0_0_695.nii,119659
increment_data,52.859071016311646,53.42972445487976,bigbrain_0_0_695.nii,119659
save_incremented,53.429912090301514,54.35513257980347,bigbrain_0_0_695.nii,119659
load_img,52.857603311538696,52.85879325866699,bigbrain_0_0_695.nii,119685
increment_data,52.8590362071991,53.430503129959106,bigbrain_0_0_695.nii,119685
save_incremented,53.43062782287598,54.355390310287476,bigbrain_0_0_695.nii,119685
load_img,52.816107988357544,52.81729316711426,bigbrain_0_1208_4865.nii,119644
increment_data,52.817559242248535,53.34754991531372,bigbrain_0_1208_4865.nii,119644
save_incremented,53.34773898124695,54.412962436676025,bigbrain_0_1208_4865.nii,119644
load_img,52.77877163887024,52.78015208244324,bigbrain_0_4228_3475.nii,119592
increment_data,52.78043293952942,53.325156450271606,bigbrain_0_4228_3475.nii,119592
save_incremented,53.3253231048584,54.26922082901001,bigbrain_0_4228_3475.nii,119592
load_img,52.76673913002014,52.7679009437561,bigbrain_0_1208_4865.nii,119598
increment_data,52.76816272735596,53.29218316078186,bigbrain_0_1208_4865.nii,119598
save_incremented,53.292354583740234,54.62897181510925,bigbrain_0_1208_4865.nii,119598
load_img,52.7346887588501,52.73587465286255,bigbrain_0_1208_4865.nii,119636
increment_data,52.736112117767334,53.28755331039429,bigbrain_0_1208_4865.nii,119636
save_incremented,53.28788161277771,54.82885503768921,bigbrain_0_1208_4865.nii,119636
load_img,52.51248478889465,52.51362919807434,bigbrain_0_3624_2085.nii,119632
increment_data,52.513859272003174,53.06500172615051,bigbrain_0_3624_2085.nii,119632
save_incremented,53.06517004966736,53.96383094787598,bigbrain_0_3624_2085.nii,119632
load_img,52.51150631904602,52.51264786720276,bigbrain_0_3624_2085.nii,119616
increment_data,52.51288938522339,53.06801724433899,bigbrain_0_3624_2085.nii,119616
save_incremented,53.06906175613403,53.96418786048889,bigbrain_0_3624_2085.nii,119616
load_img,52.49463701248169,52.4958062171936,bigbrain_0_4228_3475.nii,119607
increment_data,52.496041774749756,53.021130084991455,bigbrain_0_4228_3475.nii,119607
save_incremented,53.021324157714844,54.3541533946991,bigbrain_0_4228_3475.nii,119607
load_img,52.3713481426239,52.372450828552246,bigbrain_0_4228_0.nii,119679
increment_data,52.37266826629639,52.909701347351074,bigbrain_0_4228_0.nii,119679
save_incremented,52.90987849235535,53.628456830978394,bigbrain_0_4228_0.nii,119679
load_img,52.37067365646362,52.37177276611328,bigbrain_0_4228_3475.nii,119622
increment_data,52.37198996543884,52.880038261413574,bigbrain_0_4228_3475.nii,119622
save_incremented,52.88024091720581,54.48122835159302,bigbrain_0_4228_3475.nii,119622
load_img,52.1481511592865,52.14947485923767,bigbrain_0_4228_3475.nii,119640
increment_data,52.14973068237305,52.65271258354187,bigbrain_0_4228_3475.nii,119640
save_incremented,52.65289783477783,53.72469091415405,bigbrain_0_4228_3475.nii,119640
load_img,52.06890034675598,52.07040095329285,bigbrain_0_3624_0.nii,119663
increment_data,52.070701122283936,52.6094024181366,bigbrain_0_3624_0.nii,119663
save_incremented,52.60957980155945,53.43285250663757,bigbrain_0_3624_0.nii,119663
load_img,52.06642508506775,52.06773805618286,bigbrain_0_3624_0.nii,119668
increment_data,52.06802296638489,52.60883164405823,bigbrain_0_3624_0.nii,119668
save_incremented,52.60902547836304,53.43244123458862,bigbrain_0_3624_0.nii,119668
load_img,51.920241832733154,51.921337366104126,bigbrain_0_2416_6255.nii,119601
increment_data,51.921586990356445,52.454835176467896,bigbrain_0_2416_6255.nii,119601
save_incremented,52.45500636100769,53.13972187042236,bigbrain_0_2416_6255.nii,119601
load_img,51.82794451713562,51.82918620109558,bigbrain_0_0_2780.nii,119610
increment_data,51.82947063446045,52.348116397857666,bigbrain_0_0_2780.nii,119610
save_incremented,52.34830021858215,53.1710786819458,bigbrain_0_0_2780.nii,119610
load_img,51.79944038391113,51.800687313079834,bigbrain_0_3624_695.nii,119655
increment_data,51.80094885826111,52.31183314323425,bigbrain_0_3624_695.nii,119655
save_incremented,52.31205987930298,53.31631517410278,bigbrain_0_3624_695.nii,119655
load_img,51.787853956222534,51.78921604156494,bigbrain_0_3624_695.nii,119675
increment_data,51.789501428604126,52.31080627441406,bigbrain_0_3624_695.nii,119675
save_incremented,52.31096816062927,53.40237259864807,bigbrain_0_3624_695.nii,119675
load_img,51.758928537368774,51.76052141189575,bigbrain_0_3624_695.nii,119651
increment_data,51.760815382003784,52.31080627441406,bigbrain_0_3624_695.nii,119651
save_incremented,52.31097149848938,53.360716819763184,bigbrain_0_3624_695.nii,119651
load_img,51.73125433921814,51.73236608505249,bigbrain_0_2416_695.nii,119593
increment_data,51.73260569572449,52.281115770339966,bigbrain_0_2416_695.nii,119593
save_incremented,52.28129577636719,52.98620867729187,bigbrain_0_2416_695.nii,119593
load_img,51.64301586151123,51.64413833618164,bigbrain_0_1812_2780.nii,119604
increment_data,51.64436364173889,52.18320918083191,bigbrain_0_1812_2780.nii,119604
save_incremented,52.183396339416504,52.91582489013672,bigbrain_0_1812_2780.nii,119604
load_img,51.46881675720215,51.47012543678284,bigbrain_0_0_1390.nii,119625
increment_data,51.47038960456848,51.97376871109009,bigbrain_0_0_1390.nii,119625
save_incremented,51.973949909210205,52.86301231384277,bigbrain_0_0_1390.nii,119625
load_img,51.39017701148987,51.39396548271179,bigbrain_0_1812_1390.nii,119659
increment_data,51.39484930038452,51.901687145233154,bigbrain_0_1812_1390.nii,119659
save_incremented,51.90186929702759,52.85269832611084,bigbrain_0_1812_1390.nii,119659
load_img,51.34684491157532,51.347825050354004,bigbrain_0_0_1390.nii,119647
increment_data,51.34804034233093,51.91597580909729,bigbrain_0_0_1390.nii,119647
save_incremented,51.916133642196655,52.86277174949646,bigbrain_0_0_1390.nii,119647
load_img,51.34421491622925,51.34522819519043,bigbrain_0_0_1390.nii,119619
increment_data,51.34544396400452,51.915979623794556,bigbrain_0_0_1390.nii,119619
save_incremented,51.916130781173706,52.86633253097534,bigbrain_0_0_1390.nii,119619
load_img,51.31789445877075,51.31936240196228,bigbrain_0_1812_1390.nii,119613
increment_data,51.319591999053955,51.87408685684204,bigbrain_0_1812_1390.nii,119613
save_incremented,51.87423491477966,52.85384964942932,bigbrain_0_1812_1390.nii,119613
load_img,51.31622624397278,51.319050788879395,bigbrain_0_1812_1390.nii,119685
increment_data,51.31929349899292,51.872891426086426,bigbrain_0_1812_1390.nii,119685
save_incremented,51.87307262420654,52.85297870635986,bigbrain_0_1812_1390.nii,119685
load_img,51.10489797592163,51.10617399215698,bigbrain_0_1812_5560.nii,119632
increment_data,51.106449365615845,51.64329981803894,bigbrain_0_1812_5560.nii,119632
save_incremented,51.6434428691864,52.50860667228699,bigbrain_0_1812_5560.nii,119632
load_img,51.10071516036987,51.101901054382324,bigbrain_0_1812_5560.nii,119616
increment_data,51.10214138031006,51.64095687866211,bigbrain_0_1812_5560.nii,119616
save_incremented,51.64111256599426,52.50815987586975,bigbrain_0_1812_5560.nii,119616
load_img,51.0822548866272,51.0835542678833,bigbrain_0_4228_3475.nii,119679
increment_data,51.08383011817932,51.62332582473755,bigbrain_0_4228_3475.nii,119679
save_incremented,51.62350296974182,52.36738348007202,bigbrain_0_4228_3475.nii,119679
load_img,50.900745153427124,50.901955366134644,bigbrain_0_0_2780.nii,119644
increment_data,50.90220260620117,51.40473389625549,bigbrain_0_0_2780.nii,119644
save_incremented,51.40492606163025,52.812561988830566,bigbrain_0_0_2780.nii,119644
load_img,50.832717418670654,50.83397388458252,bigbrain_0_0_2780.nii,119598
increment_data,50.83423352241516,51.33733654022217,bigbrain_0_0_2780.nii,119598
save_incremented,51.33752155303955,52.76322293281555,bigbrain_0_0_2780.nii,119598
load_img,50.742305278778076,50.74351096153259,bigbrain_0_0_2780.nii,119636
increment_data,50.743736743927,51.27720522880554,bigbrain_0_0_2780.nii,119636
save_incremented,51.27737212181091,52.73037648200989,bigbrain_0_0_2780.nii,119636
load_img,50.673314332962036,50.674328088760376,bigbrain_0_1208_0.nii,119592
increment_data,50.674516439437866,51.20884823799133,bigbrain_0_1208_0.nii,119592
save_incremented,51.20907497406006,52.773432970047,bigbrain_0_1208_0.nii,119592
load_img,50.672285318374634,50.67339730262756,bigbrain_0_2416_4170.nii,119601
increment_data,50.67363476753235,51.24050164222717,bigbrain_0_2416_4170.nii,119601
save_incremented,51.24066615104675,51.917046546936035,bigbrain_0_2416_4170.nii,119601
load_img,50.634979248046875,50.63606309890747,bigbrain_0_3020_5560.nii,119668
increment_data,50.63627791404724,51.174381256103516,bigbrain_0_3020_5560.nii,119668
save_incremented,51.174561738967896,52.06297755241394,bigbrain_0_3020_5560.nii,119668
load_img,50.63474678993225,50.63587760925293,bigbrain_0_3020_5560.nii,119663
increment_data,50.63611078262329,51.17618656158447,bigbrain_0_3020_5560.nii,119663
save_incremented,51.17637324333191,52.06466746330261,bigbrain_0_3020_5560.nii,119663
load_img,50.59009504318237,50.591283082962036,bigbrain_0_3020_3475.nii,119610
increment_data,50.5915310382843,51.1160454750061,bigbrain_0_3020_3475.nii,119610
save_incremented,51.11623477935791,51.82453894615173,bigbrain_0_3020_3475.nii,119610
load_img,50.50970911979675,50.510825872421265,bigbrain_0_1208_0.nii,119607
increment_data,50.51106786727905,51.03465247154236,bigbrain_0_1208_0.nii,119607
save_incremented,51.03486204147339,52.490976095199585,bigbrain_0_1208_0.nii,119607
load_img,50.49759340286255,50.49864721298218,bigbrain_0_1812_6255.nii,119593
increment_data,50.4988956451416,51.04489207267761,bigbrain_0_1812_6255.nii,119593
save_incremented,51.04506587982178,51.72801494598389,bigbrain_0_1812_6255.nii,119593
load_img,50.33357620239258,50.334741830825806,bigbrain_0_1208_0.nii,119622
increment_data,50.33499360084534,50.86028432846069,bigbrain_0_1208_0.nii,119622
save_incremented,50.860464096069336,52.36645293235779,bigbrain_0_1208_0.nii,119622
load_img,50.3031792640686,50.304418325424194,bigbrain_0_3020_695.nii,119604
increment_data,50.30464196205139,50.85335659980774,bigbrain_0_3020_695.nii,119604
save_incremented,50.85361576080322,51.63928461074829,bigbrain_0_3020_695.nii,119604
load_img,50.28911566734314,50.29028654098511,bigbrain_0_1208_0.nii,119640
increment_data,50.29050636291504,50.79353475570679,bigbrain_0_1208_0.nii,119640
save_incremented,50.79374051094055,52.143739461898804,bigbrain_0_1208_0.nii,119640
load_img,50.153504371643066,50.15468788146973,bigbrain_0_4228_695.nii,119655
increment_data,50.15497612953186,50.651156425476074,bigbrain_0_4228_695.nii,119655
save_incremented,50.65132451057434,51.79551935195923,bigbrain_0_4228_695.nii,119655
load_img,50.12839078903198,50.12972044944763,bigbrain_0_4228_695.nii,119651
increment_data,50.1299512386322,50.63303232192993,bigbrain_0_4228_695.nii,119651
save_incremented,50.63322138786316,51.75472807884216,bigbrain_0_4228_695.nii,119651
load_img,50.11205577850342,50.1132926940918,bigbrain_0_4228_695.nii,119675
increment_data,50.113574266433716,50.63628530502319,bigbrain_0_4228_695.nii,119675
save_incremented,50.636961698532104,51.78356885910034,bigbrain_0_4228_695.nii,119675
load_img,49.89556074142456,49.896723985672,bigbrain_0_2416_2780.nii,119619
increment_data,49.89701199531555,50.428309202194214,bigbrain_0_2416_2780.nii,119619
save_incremented,50.42843461036682,51.34054899215698,bigbrain_0_2416_2780.nii,119619
load_img,49.86967587471008,49.870787382125854,bigbrain_0_2416_2780.nii,119625
increment_data,49.871036529541016,50.428221702575684,bigbrain_0_2416_2780.nii,119625
save_incremented,50.428407430648804,51.46538710594177,bigbrain_0_2416_2780.nii,119625
load_img,49.86347198486328,49.86457395553589,bigbrain_0_2416_2780.nii,119647
increment_data,49.864818811416626,50.428309202194214,bigbrain_0_2416_2780.nii,119647
save_incremented,50.42843508720398,51.3430757522583,bigbrain_0_2416_2780.nii,119647
load_img,49.7417094707489,49.743004322052,bigbrain_0_4228_6255.nii,119685
increment_data,49.74327254295349,50.23440194129944,bigbrain_0_4228_6255.nii,119685
save_incremented,50.23456048965454,51.31126141548157,bigbrain_0_4228_6255.nii,119685
load_img,49.66947913169861,49.67060995101929,bigbrain_0_4228_6255.nii,119659
increment_data,49.6708607673645,50.2062714099884,bigbrain_0_4228_6255.nii,119659
save_incremented,50.20643615722656,51.386085510253906,bigbrain_0_4228_6255.nii,119659
load_img,49.665101528167725,49.666268825531006,bigbrain_0_4228_6255.nii,119613
increment_data,49.66649508476257,50.206278562545776,bigbrain_0_4228_6255.nii,119613
save_incremented,50.206435680389404,51.313931465148926,bigbrain_0_4228_6255.nii,119613
load_img,49.625938415527344,49.627055168151855,bigbrain_0_1208_0.nii,119679
increment_data,49.62730646133423,50.16864848136902,bigbrain_0_1208_0.nii,119679
save_incremented,50.1688232421875,51.078277826309204,bigbrain_0_1208_0.nii,119679
load_img,49.61905360221863,49.62055778503418,bigbrain_0_3624_4170.nii,119632
increment_data,49.62082648277283,50.15503668785095,bigbrain_0_3624_4170.nii,119632
save_incremented,50.15522360801697,51.100791454315186,bigbrain_0_3624_4170.nii,119632
load_img,49.61605167388916,49.61754107475281,bigbrain_0_3624_4170.nii,119616
increment_data,49.61781978607178,50.16140651702881,bigbrain_0_3624_4170.nii,119616
save_incremented,50.161588191986084,51.09726405143738,bigbrain_0_3624_4170.nii,119616
load_img,49.38690233230591,49.38805174827576,bigbrain_0_0_5560.nii,119601
increment_data,49.38831615447998,49.93406534194946,bigbrain_0_0_5560.nii,119601
save_incremented,49.93425250053406,50.667924642562866,bigbrain_0_0_5560.nii,119601
load_img,49.334532499313354,49.335715532302856,bigbrain_0_1208_6255.nii,119610
increment_data,49.335975885391235,49.854158878326416,bigbrain_0_1208_6255.nii,119610
save_incremented,49.854334592819214,50.586458921432495,bigbrain_0_1208_6255.nii,119610
load_img,49.26797413825989,49.26903009414673,bigbrain_0_3020_4170.nii,119668
increment_data,49.26924443244934,49.80473589897156,bigbrain_0_3020_4170.nii,119668
save_incremented,49.80489134788513,50.63104701042175,bigbrain_0_3020_4170.nii,119668
load_img,49.26666808128357,49.267794609069824,bigbrain_0_3020_4170.nii,119663
increment_data,49.268014907836914,49.80386161804199,bigbrain_0_3020_4170.nii,119663
save_incremented,49.8040452003479,50.63064646720886,bigbrain_0_3020_4170.nii,119663
load_img,49.234548807144165,49.23602104187012,bigbrain_0_0_3475.nii,119593
increment_data,49.236305475234985,49.77364110946655,bigbrain_0_0_3475.nii,119593
save_incremented,49.773831605911255,50.49400568008423,bigbrain_0_0_3475.nii,119593
load_img,49.166431188583374,49.16753816604614,bigbrain_0_3020_3475.nii,119636
increment_data,49.16775298118591,49.63483786582947,bigbrain_0_3020_3475.nii,119636
save_incremented,49.63506364822388,50.73840141296387,bigbrain_0_3020_3475.nii,119636
load_img,49.13238453865051,49.133564710617065,bigbrain_0_3020_3475.nii,119598
increment_data,49.13384413719177,49.63266968727112,bigbrain_0_3020_3475.nii,119598
save_incremented,49.63285684585571,50.829397439956665,bigbrain_0_3020_3475.nii,119598
load_img,49.069865226745605,49.07097673416138,bigbrain_0_3020_3475.nii,119644
increment_data,49.07121014595032,49.603044271469116,bigbrain_0_3020_3475.nii,119644
save_incremented,49.603360176086426,50.89736580848694,bigbrain_0_3020_3475.nii,119644
load_img,49.0027551651001,49.00405788421631,bigbrain_0_1208_3475.nii,119604
increment_data,49.0042884349823,49.51512694358826,bigbrain_0_1208_3475.nii,119604
save_incremented,49.51529049873352,50.299752712249756,bigbrain_0_1208_3475.nii,119604
load_img,48.80528140068054,48.80639600753784,bigbrain_0_3624_0.nii,119607
increment_data,48.80663275718689,49.31385779380798,bigbrain_0_3624_0.nii,119607
save_incremented,49.31403875350952,50.50593852996826,bigbrain_0_3624_0.nii,119607
load_img,48.70707702636719,48.708251953125,bigbrain_0_3624_0.nii,119592
increment_data,48.70848870277405,49.2200825214386,bigbrain_0_3624_0.nii,119592
save_incremented,49.22026300430298,50.66905426979065,bigbrain_0_3624_0.nii,119592
load_img,48.60627293586731,48.607271671295166,bigbrain_0_3020_2085.nii,119675
increment_data,48.60743737220764,49.145915508270264,bigbrain_0_3020_2085.nii,119675
save_incremented,49.14608430862427,50.10816812515259,bigbrain_0_3020_2085.nii,119675
load_img,48.605953216552734,48.607038497924805,bigbrain_0_3020_2085.nii,119655
increment_data,48.6072359085083,49.145915508270264,bigbrain_0_3020_2085.nii,119655
save_incremented,49.146085262298584,50.14969611167908,bigbrain_0_3020_2085.nii,119655
load_img,48.60580348968506,48.60699772834778,bigbrain_0_3020_2085.nii,119651
increment_data,48.60723352432251,49.14745330810547,bigbrain_0_3020_2085.nii,119651
save_incremented,49.14757561683655,50.12449860572815,bigbrain_0_3020_2085.nii,119651
load_img,48.53827738761902,48.5394561290741,bigbrain_0_3624_0.nii,119640
increment_data,48.53968811035156,49.04572033882141,bigbrain_0_3624_0.nii,119640
save_incremented,49.04591608047485,50.28569173812866,bigbrain_0_3624_0.nii,119640
load_img,48.30839991569519,48.309561252593994,bigbrain_0_3624_0.nii,119622
increment_data,48.3098840713501,48.8590292930603,bigbrain_0_3624_0.nii,119622
save_incremented,48.85920739173889,50.32925820350647,bigbrain_0_3624_0.nii,119622
load_img,48.25968265533447,48.26054811477661,bigbrain_0_1812_4170.nii,119619
increment_data,48.260732889175415,48.840964555740356,bigbrain_0_1812_4170.nii,119619
save_incremented,48.84116744995117,49.89222288131714,bigbrain_0_1812_4170.nii,119619
load_img,48.25945544242859,48.26051664352417,bigbrain_0_1812_4170.nii,119625
increment_data,48.260732889175415,48.840872049331665,bigbrain_0_1812_4170.nii,119625
save_incremented,48.841054916381836,49.86626482009888,bigbrain_0_1812_4170.nii,119625
load_img,48.25958800315857,48.26051688194275,bigbrain_0_1812_4170.nii,119647
increment_data,48.26073384284973,48.84105157852173,bigbrain_0_1812_4170.nii,119647
save_incremented,48.84118580818176,49.85978603363037,bigbrain_0_1812_4170.nii,119647
load_img,48.23574757575989,48.23691701889038,bigbrain_0_3624_6255.nii,119632
increment_data,48.2371609210968,48.8015718460083,bigbrain_0_3624_6255.nii,119632
save_incremented,48.80174803733826,49.61412715911865,bigbrain_0_3624_6255.nii,119632
load_img,48.234880685806274,48.235984086990356,bigbrain_0_3624_6255.nii,119616
increment_data,48.23622441291809,48.80052876472473,bigbrain_0_3624_6255.nii,119616
save_incremented,48.80071783065796,49.61264133453369,bigbrain_0_3624_6255.nii,119616
load_img,48.12775254249573,48.1289267539978,bigbrain_0_3624_4865.nii,119685
increment_data,48.12915921211243,48.679726362228394,bigbrain_0_3624_4865.nii,119685
save_incremented,48.67992568016052,49.73764204978943,bigbrain_0_3624_4865.nii,119685
load_img,48.11771750450134,48.11880540847778,bigbrain_0_3624_2780.nii,119601
increment_data,48.1190505027771,48.69263577461243,bigbrain_0_3624_2780.nii,119601
save_incremented,48.6928129196167,49.383554458618164,bigbrain_0_3624_2780.nii,119601
load_img,48.09588432312012,48.09692096710205,bigbrain_0_3624_4865.nii,119659
increment_data,48.09711170196533,48.680222272872925,bigbrain_0_3624_4865.nii,119659
save_incremented,48.6803560256958,49.66479563713074,bigbrain_0_3624_4865.nii,119659
load_img,48.09435534477234,48.095579624176025,bigbrain_0_3624_4865.nii,119613
increment_data,48.09583020210266,48.6809139251709,bigbrain_0_3624_4865.nii,119613
save_incremented,48.68103575706482,49.6609411239624,bigbrain_0_3624_4865.nii,119613
load_img,48.08545255661011,48.086559772491455,bigbrain_0_4228_5560.nii,119610
increment_data,48.0868034362793,48.62644338607788,bigbrain_0_4228_5560.nii,119610
save_incremented,48.62665009498596,49.331013441085815,bigbrain_0_4228_5560.nii,119610
load_img,47.994553565979004,47.99559426307678,bigbrain_0_3624_2085.nii,119593
increment_data,47.99583148956299,48.53446960449219,bigbrain_0_3624_2085.nii,119593
save_incremented,48.534618616104126,49.23033595085144,bigbrain_0_3624_2085.nii,119593
load_img,47.89983534812927,47.90098857879639,bigbrain_0_3624_0.nii,119679
increment_data,47.901222467422485,48.454495668411255,bigbrain_0_3624_0.nii,119679
save_incremented,48.45470309257507,49.62131404876709,bigbrain_0_3624_0.nii,119679
load_img,47.87773394584656,47.87878060340881,bigbrain_0_3624_1390.nii,119663
increment_data,47.878987312316895,48.417603492736816,bigbrain_0_3624_1390.nii,119663
save_incremented,48.41778111457825,49.26302790641785,bigbrain_0_3624_1390.nii,119663
load_img,47.87642025947571,47.87737441062927,bigbrain_0_3624_1390.nii,119668
increment_data,47.87757420539856,48.41682243347168,bigbrain_0_3624_1390.nii,119668
save_incremented,48.41701126098633,49.26337385177612,bigbrain_0_3624_1390.nii,119668
load_img,47.69796276092529,47.69920039176941,bigbrain_0_1812_0.nii,119604
increment_data,47.69945240020752,48.222036361694336,bigbrain_0_1812_0.nii,119604
save_incremented,48.22221565246582,48.9991717338562,bigbrain_0_1812_0.nii,119604
load_img,47.37686085700989,47.37789177894592,bigbrain_0_1208_6255.nii,119644
increment_data,47.37811326980591,47.85948657989502,bigbrain_0_1208_6255.nii,119644
save_incremented,47.85965657234192,49.064568519592285,bigbrain_0_1208_6255.nii,119644
load_img,47.342461585998535,47.34364366531372,bigbrain_0_1208_6255.nii,119636
increment_data,47.34390091896057,47.807186126708984,bigbrain_0_1208_6255.nii,119636
save_incremented,47.807352781295776,49.16258668899536,bigbrain_0_1208_6255.nii,119636
load_img,47.26205801963806,47.26318097114563,bigbrain_0_1208_6255.nii,119598
increment_data,47.26343655586243,47.78765916824341,bigbrain_0_1208_6255.nii,119598
save_incremented,47.787841796875,49.12872624397278,bigbrain_0_1208_6255.nii,119598
load_img,47.05799436569214,47.059157609939575,bigbrain_0_1812_2085.nii,119651
increment_data,47.05938720703125,47.58941984176636,bigbrain_0_1812_2085.nii,119651
save_incremented,47.58955788612366,48.600873947143555,bigbrain_0_1812_2085.nii,119651
load_img,47.05209541320801,47.05311632156372,bigbrain_0_1812_2085.nii,119675
increment_data,47.05336141586304,47.58871579170227,bigbrain_0_1812_2085.nii,119675
save_incremented,47.58885908126831,48.6014084815979,bigbrain_0_1812_2085.nii,119675
