driver_program,0,10369.348020792007,/home/users/vhayots/spark-1570463985-isilonAD_1it_96cpus_0delay_npc-0,allfiles
save_incremented,1568.989804983139,1837.7521378993988,bigbrain_5390_4228_4170.nii,73349
load_img,4766.657733917236,4767.308800458908,bigbrain_770_4228_4865.nii,73574
increment_data,4942.5235641002655,4943.870499610901,bigbrain_770_4228_4865.nii,73574
save_incremented,5000.952965497971,5076.242083787918,bigbrain_770_4228_4865.nii,73574
load_img,1175.3889045715332,1175.7689354419708,bigbrain_2310_2416_2085.nii,73523
increment_data,1387.7907679080963,1390.3948965072632,bigbrain_2310_2416_2085.nii,73523
save_incremented,1568.9871735572815,1843.291846036911,bigbrain_2310_2416_2085.nii,73523
load_img,9270.728010177612,9271.68020248413,bigbrain_770_3624_5560.nii,73316
increment_data,9541.427651643753,9548.275619029999,bigbrain_770_3624_5560.nii,73316
save_incremented,9619.258331775665,10223.976386070251,bigbrain_770_3624_5560.nii,73316
load_img,3511.801169395447,3512.1998720169067,bigbrain_0_5436_4865.nii,73523
increment_data,3521.7536256313324,3524.1992366313934,bigbrain_0_5436_4865.nii,73523
save_incremented,3542.89737701416,3666.4249017238617,bigbrain_0_5436_4865.nii,73523
load_img,2236.3482077121735,2237.1886682510376,bigbrain_6930_2416_1390.nii,73586
increment_data,2277.7130687236786,2279.7071857452393,bigbrain_6930_2416_1390.nii,73586
save_incremented,2576.3142037391663,2641.8738310337067,bigbrain_6930_2416_1390.nii,73586
load_img,9547.093913793564,9548.203523874283,bigbrain_3080_604_0.nii,73463
increment_data,9660.92685842514,9662.658445835114,bigbrain_3080_604_0.nii,73463
save_incremented,9746.817073345184,10219.546921491623,bigbrain_3080_604_0.nii,73463
load_img,9823.156816005707,9823.6518638134,bigbrain_5390_4832_2085.nii,73436
increment_data,9910.41632270813,9914.628564596176,bigbrain_5390_4832_2085.nii,73436
save_incremented,10172.896995544434,10365.264103412628,bigbrain_5390_4832_2085.nii,73436
load_img,1076.1432557106018,1076.5238041877747,bigbrain_3850_3624_2085.nii,73451
increment_data,1365.9818601608276,1367.059666633606,bigbrain_3850_3624_2085.nii,73451
save_incremented,1508.9080712795258,1839.9829232692719,bigbrain_3850_3624_2085.nii,73451
load_img,7068.723296880722,7069.114091157913,bigbrain_2310_4228_0.nii,73436
increment_data,7455.538442850113,7459.241848707199,bigbrain_2310_4228_0.nii,73436
save_incremented,7504.487879037857,7746.687979698181,bigbrain_2310_4228_0.nii,73436
load_img,6699.902264118195,6700.28613948822,bigbrain_0_604_5560.nii,73589
increment_data,6738.758498430252,6739.68740439415,bigbrain_0_604_5560.nii,73589
save_incremented,6747.192956447601,6950.132527351379,bigbrain_0_604_5560.nii,73589
load_img,6088.564197778702,6088.992823123932,bigbrain_3080_1812_4170.nii,73340
increment_data,6243.678329467773,6244.61129283905,bigbrain_3080_1812_4170.nii,73340
save_incremented,6271.933021306992,6713.538297653198,bigbrain_3080_1812_4170.nii,73340
load_img,3523.2836463451385,3525.218617916107,bigbrain_4620_1208_4865.nii,73364
increment_data,3530.552752017975,3532.8449306488037,bigbrain_4620_1208_4865.nii,73364
save_incremented,3546.4656846523285,3699.582925081253,bigbrain_4620_1208_4865.nii,73364
load_img,4768.297182559967,4769.647602319717,bigbrain_6160_1812_2085.nii,73445
increment_data,4982.5209238529205,4983.920578956604,bigbrain_6160_1812_2085.nii,73445
save_incremented,5099.212495803833,5271.7175443172455,bigbrain_6160_1812_2085.nii,73445
load_img,3524.2118017673492,3525.7339584827423,bigbrain_770_0_4865.nii,73562
increment_data,3652.229108095169,3658.817761659622,bigbrain_770_0_4865.nii,73562
save_incremented,3738.7389245033264,4229.388390541077,bigbrain_770_0_4865.nii,73562
load_img,6022.425817251205,6022.963321208954,bigbrain_1540_4228_4865.nii,73454
increment_data,6209.342958211899,6211.513138055801,bigbrain_1540_4228_4865.nii,73454
save_incremented,6262.6807243824005,6646.406512260437,bigbrain_1540_4228_4865.nii,73454
load_img,1177.0486829280853,1177.4351615905762,bigbrain_0_3624_1390.nii,73484
increment_data,1389.98215842247,1391.3203144073486,bigbrain_0_3624_1390.nii,73484
save_incremented,1568.9878401756287,1840.5127568244934,bigbrain_0_3624_1390.nii,73484
load_img,6455.645608186722,6456.174644231796,bigbrain_0_2416_4865.nii,73553
increment_data,6733.512417316437,6734.473337650299,bigbrain_0_2416_4865.nii,73553
save_incremented,6746.3135397434235,6934.146935462952,bigbrain_0_2416_4865.nii,73553
load_img,4921.295588970184,4921.930908918381,bigbrain_4620_3020_2780.nii,73472
increment_data,5003.726441383362,5005.927681922913,bigbrain_4620_3020_2780.nii,73472
save_incremented,5112.338725805283,5523.019756555557,bigbrain_4620_3020_2780.nii,73472
load_img,8461.062682390213,8461.731576442719,bigbrain_2310_1208_4170.nii,73328
increment_data,8485.54204583168,8489.477499008179,bigbrain_2310_1208_4170.nii,73328
save_incremented,8517.727784395218,8640.275918722153,bigbrain_2310_1208_4170.nii,73328
load_img,1128.7181301116943,1129.1085534095764,bigbrain_3080_3020_5560.nii,73305
increment_data,1376.4409165382385,1378.796196937561,bigbrain_3080_3020_5560.nii,73305
save_incremented,1555.7018299102783,1847.0158903598785,bigbrain_3080_3020_5560.nii,73305
load_img,6010.056763410568,6010.9650683403015,bigbrain_4620_1812_4170.nii,73517
increment_data,6169.913041114807,6172.219646215439,bigbrain_4620_1812_4170.nii,73517
save_incremented,6259.0036363601685,6557.4903972148895,bigbrain_4620_1812_4170.nii,73517
load_img,7186.161145925522,7186.9661638736725,bigbrain_0_604_6255.nii,73370
increment_data,7456.344844818115,7458.2768704891205,bigbrain_0_604_6255.nii,73370
save_incremented,7458.812659978867,7515.172162294388,bigbrain_0_604_6255.nii,73370
load_img,2538.866996049881,2539.260404586792,bigbrain_770_3020_5560.nii,73445
increment_data,2576.3874247074127,2579.21720123291,bigbrain_770_3020_5560.nii,73445
save_incremented,2646.3289606571198,2808.8369994163513,bigbrain_770_3020_5560.nii,73445
load_img,2236.778086900711,2237.341871738434,bigbrain_1540_604_5560.nii,73319
increment_data,2576.27121591568,2578.4729573726654,bigbrain_1540_604_5560.nii,73319
save_incremented,2629.896651983261,2716.5839273929596,bigbrain_1540_604_5560.nii,73319
load_img,6339.493222475052,6340.466743469238,bigbrain_6160_5436_6255.nii,73328
increment_data,6696.817455768585,6698.428578853607,bigbrain_6160_5436_6255.nii,73328
save_incremented,6733.2889857292175,6748.059543371201,bigbrain_6160_5436_6255.nii,73328
load_img,6009.8340611457825,6010.925164699554,bigbrain_1540_604_0.nii,73370
increment_data,6175.511031389236,6180.83772444725,bigbrain_1540_604_0.nii,73370
save_incremented,6262.380786418915,6563.628838777542,bigbrain_1540_604_0.nii,73370
load_img,4768.169237136841,4769.740024089813,bigbrain_6930_2416_4865.nii,73346
increment_data,4983.773195266724,4985.198955774307,bigbrain_6930_2416_4865.nii,73346
save_incremented,5109.621974229813,5438.559738636017,bigbrain_6930_2416_4865.nii,73346
load_img,8372.447842121124,8372.93207859993,bigbrain_0_5436_4170.nii,73430
increment_data,8484.9248316288,8489.31642651558,bigbrain_0_5436_4170.nii,73430
save_incremented,8513.43814611435,8629.868498325348,bigbrain_0_5436_4170.nii,73430
load_img,8488.158455848694,8491.856451034546,bigbrain_4620_2416_2085.nii,73409
increment_data,8558.272807598114,8562.202832221985,bigbrain_4620_2416_2085.nii,73409
save_incremented,8751.042192935944,8876.241200447083,bigbrain_4620_2416_2085.nii,73409
load_img,1055.2262797355652,1055.609760761261,bigbrain_770_5436_695.nii,73583
increment_data,1357.6228618621826,1358.572434425354,bigbrain_770_5436_695.nii,73583
save_incremented,1413.7476575374603,1836.1395843029022,bigbrain_770_5436_695.nii,73583
load_img,8475.387475252151,8475.873688459396,bigbrain_6930_1208_3475.nii,73376
increment_data,8485.831727027893,8493.135552406311,bigbrain_6930_1208_3475.nii,73376
save_incremented,8540.237694740295,8758.628496408463,bigbrain_6930_1208_3475.nii,73376
load_img,5284.410842895508,5284.804306507111,bigbrain_2310_4832_4170.nii,73577
increment_data,5580.9288418293,5581.868214845657,bigbrain_2310_4832_4170.nii,73577
save_incremented,5606.936982393265,5764.695288181305,bigbrain_2310_4832_4170.nii,73577
load_img,9255.869530916214,9256.358043432236,bigbrain_5390_4832_695.nii,73556
increment_data,9540.571599245071,9545.778891324997,bigbrain_5390_4832_695.nii,73556
save_incremented,9623.841477155685,10228.263915777206,bigbrain_5390_4832_695.nii,73556
load_img,4767.717687368393,4769.841837644577,bigbrain_4620_4228_0.nii,73370
increment_data,4992.976331949234,4994.829523563385,bigbrain_4620_4228_0.nii,73370
save_incremented,5111.388454675674,5485.504974603653,bigbrain_4620_4228_0.nii,73370
load_img,4943.654213190079,4944.27739238739,bigbrain_3850_3624_1390.nii,73460
increment_data,5078.964118003845,5080.353326559067,bigbrain_3850_3624_1390.nii,73460
save_incremented,5115.293792963028,5577.593607187271,bigbrain_3850_3624_1390.nii,73460
load_img,9090.986028194427,9091.374104976654,bigbrain_4620_5436_1390.nii,73538
increment_data,9204.030473470688,9215.413894414902,bigbrain_4620_5436_1390.nii,73538
save_incremented,9540.190777778625,9624.38530755043,bigbrain_4620_5436_1390.nii,73538
load_img,6608.500668525696,6608.948158502579,bigbrain_1540_0_2085.nii,73487
increment_data,6734.214639663696,6735.786770820618,bigbrain_1540_0_2085.nii,73487
save_incremented,6746.58478140831,6944.0225331783295,bigbrain_1540_0_2085.nii,73487
load_img,5954.1859447956085,5954.787074804306,bigbrain_0_604_2780.nii,73403
increment_data,6124.703952789307,6125.800940752029,bigbrain_0_604_2780.nii,73403
save_incremented,6208.959227323532,6262.661012411118,bigbrain_0_604_2780.nii,73403
load_img,545.1916081905365,547.4390203952789,bigbrain_2310_2416_0.nii,73454
increment_data,547.4695475101471,550.4634339809418,bigbrain_2310_2416_0.nii,73454
save_incremented,567.4102528095245,841.9893164634705,bigbrain_2310_2416_0.nii,73454
load_img,4767.369117736816,4769.433683395386,bigbrain_0_5436_1390.nii,73421
increment_data,4980.15122294426,4981.787165403366,bigbrain_0_5436_1390.nii,73421
save_incremented,5109.143252372742,5421.2236869335175,bigbrain_0_5436_1390.nii,73421
load_img,2081.9375405311584,2082.320950984955,bigbrain_3080_604_2085.nii,73313
increment_data,2235.366610765457,2236.694863319397,bigbrain_3080_604_2085.nii,73313
save_incremented,2247.4630517959595,2553.51185798645,bigbrain_3080_604_2085.nii,73313
load_img,5996.5809674263,5997.343019962311,bigbrain_6930_3624_1390.nii,73589
increment_data,6127.310368061066,6128.275127410889,bigbrain_6930_3624_1390.nii,73589
save_incremented,6244.447923660278,6411.039330244064,bigbrain_6930_3624_1390.nii,73589
load_img,7062.3472628593445,7062.739524126053,bigbrain_0_4228_1390.nii,73538
increment_data,7455.5337545871735,7458.337698936462,bigbrain_0_4228_1390.nii,73538
save_incremented,7458.9366998672485,7520.064568281174,bigbrain_0_4228_1390.nii,73538
load_img,8182.198956251144,8182.587619781494,bigbrain_770_2416_2780.nii,73466
increment_data,8484.7598695755,8487.421694993973,bigbrain_770_2416_2780.nii,73466
save_incremented,8496.885409832,8589.4720556736,bigbrain_770_2416_2780.nii,73466
load_img,3907.249974012375,3907.6351029872894,bigbrain_3850_1208_4865.nii,73376
increment_data,3927.3400938510895,3928.6402904987335,bigbrain_3850_1208_4865.nii,73376
save_incremented,3965.203353404999,4252.538200378418,bigbrain_3850_1208_4865.nii,73376
load_img,8449.07915854454,8449.806193828583,bigbrain_5390_4832_5560.nii,73412
increment_data,8485.522698402405,8491.975999593735,bigbrain_5390_4832_5560.nii,73412
save_incremented,8529.477376699448,8750.194336652756,bigbrain_5390_4832_5560.nii,73412
load_img,4169.975700139999,4170.475402832031,bigbrain_5390_1812_1390.nii,73316
increment_data,4308.143676280975,4312.218502283096,bigbrain_5390_1812_1390.nii,73316
save_incremented,4367.9577786922455,4604.905122995377,bigbrain_5390_1812_1390.nii,73316
load_img,3524.5444855690002,3525.6015384197235,bigbrain_3850_1812_6255.nii,73403
increment_data,3552.256463766098,3557.0724000930786,bigbrain_3850_1812_6255.nii,73403
save_incremented,3743.400459766388,4231.532899856567,bigbrain_3850_1812_6255.nii,73403
load_img,545.1895127296448,547.0330753326416,bigbrain_6160_3020_5560.nii,73367
increment_data,547.0578670501709,550.0658330917358,bigbrain_6160_3020_5560.nii,73367
save_incremented,839.9691264629364,1323.5644710063934,bigbrain_6160_3020_5560.nii,73367
load_img,7137.137577533722,7137.519609928131,bigbrain_3850_4832_3475.nii,73394
increment_data,7455.5651750564575,7459.016461133957,bigbrain_3850_4832_3475.nii,73394
save_incremented,7493.865734100342,7691.8269600868225,bigbrain_3850_4832_3475.nii,73394
load_img,1571.1964073181152,1572.192429304123,bigbrain_5390_2416_2780.nii,73367
increment_data,1856.8155975341797,1860.1518769264221,bigbrain_5390_2416_2780.nii,73367
save_incremented,1955.334133863449,2164.374621629715,bigbrain_5390_2416_2780.nii,73367
load_img,4754.224865913391,4754.634063243866,bigbrain_3850_5436_695.nii,73496
increment_data,4764.316379308701,4766.200276136398,bigbrain_3850_5436_695.nii,73496
save_incremented,4794.465546131134,4988.34121632576,bigbrain_3850_5436_695.nii,73496
load_img,3524.2337939739227,3525.4583282470703,bigbrain_3850_2416_5560.nii,73466
increment_data,3546.3435649871826,3547.372728586197,bigbrain_3850_2416_5560.nii,73466
save_incremented,3706.888090610504,3750.829832792282,bigbrain_3850_2416_5560.nii,73466
load_img,946.5108911991119,946.8922543525696,bigbrain_2310_4228_695.nii,73565
increment_data,1351.6865825653076,1353.2306609153748,bigbrain_2310_4228_695.nii,73565
save_incremented,1374.1922392845154,1406.4842040538788,bigbrain_2310_4228_695.nii,73565
load_img,4766.8346128463745,4769.137583732605,bigbrain_3850_2416_2085.nii,73388
increment_data,4973.046111345291,4977.166317939758,bigbrain_3850_2416_2085.nii,73388
save_incremented,5108.650505304337,5410.075422048569,bigbrain_3850_2416_2085.nii,73388
load_img,7460.360653877258,7463.171421766281,bigbrain_0_0_5560.nii,73403
increment_data,7593.063349723816,7597.306473970413,bigbrain_0_0_5560.nii,73403
save_incremented,7604.292187213898,7956.438534975052,bigbrain_0_0_5560.nii,73403
load_img,3524.280963420868,3525.7718324661255,bigbrain_3850_5436_2085.nii,73463
increment_data,3683.962744951248,3686.676504135132,bigbrain_3850_5436_2085.nii,73463
save_incremented,3745.848845720291,4229.942063808441,bigbrain_3850_5436_2085.nii,73463
load_img,9270.335568666458,9271.33524775505,bigbrain_3850_3020_4170.nii,73346
increment_data,9541.159981489182,9548.28545665741,bigbrain_3850_3020_4170.nii,73346
save_incremented,9619.534353494644,10236.694135904312,bigbrain_3850_3020_4170.nii,73346
load_img,7153.704105854034,7154.09770989418,bigbrain_770_604_2780.nii,73421
increment_data,7455.579531669617,7459.388179302216,bigbrain_770_604_2780.nii,73421
save_incremented,7505.7759001255035,7773.299379110336,bigbrain_770_604_2780.nii,73421
load_img,5944.542951345444,5945.193281650543,bigbrain_0_3624_2085.nii,73397
increment_data,6123.86558175087,6124.7132251262665,bigbrain_0_3624_2085.nii,73397
save_incremented,6198.370660543442,6243.735291481018,bigbrain_0_3624_2085.nii,73397
load_img,1408.0831694602966,1408.4688148498535,bigbrain_2310_3624_2085.nii,73403
increment_data,1569.0420801639557,1570.8535325527191,bigbrain_2310_3624_2085.nii,73403
save_incremented,1618.5087282657623,1857.4835572242737,bigbrain_2310_3624_2085.nii,73403
load_img,2575.1100850105286,2575.4955167770386,bigbrain_0_4228_6255.nii,73364
increment_data,2576.4226014614105,2579.3057289123535,bigbrain_0_4228_6255.nii,73364
save_incremented,2647.639219045639,2888.3536636829376,bigbrain_0_4228_6255.nii,73364
load_img,8487.002678394318,8490.717290878296,bigbrain_1540_604_2780.nii,73574
increment_data,8542.761467933655,8548.715999126434,bigbrain_1540_604_2780.nii,73574
save_incremented,8750.58114862442,8861.096087932587,bigbrain_1540_604_2780.nii,73574
load_img,4762.733009338379,4763.110553741455,bigbrain_2310_3624_6255.nii,73418
increment_data,4764.337076663971,4766.272550582886,bigbrain_2310_3624_6255.nii,73418
save_incremented,4795.57297372818,4989.72761631012,bigbrain_2310_3624_6255.nii,73418
load_img,544.8498387336731,546.8886857032776,bigbrain_3080_4228_0.nii,73358
increment_data,546.9562137126923,549.9867589473724,bigbrain_3080_4228_0.nii,73358
save_incremented,812.637708902359,1266.738802909851,bigbrain_3080_4228_0.nii,73358
load_img,8317.099616289139,8317.72223186493,bigbrain_1540_4228_1390.nii,73508
increment_data,8485.317116975784,8491.603717327118,bigbrain_1540_4228_1390.nii,73508
save_incremented,8524.898987054825,8669.078194379807,bigbrain_1540_4228_1390.nii,73508
load_img,1156.1968092918396,1156.5946326255798,bigbrain_3080_4832_5560.nii,73535
increment_data,1382.2190606594086,1384.1662015914917,bigbrain_3080_4832_5560.nii,73535
save_incremented,1567.3257887363434,1836.3903460502625,bigbrain_3080_4832_5560.nii,73535
load_img,542.6010897159576,544.6150920391083,bigbrain_0_604_3475.nii,73568
increment_data,544.6958303451538,547.858381986618,bigbrain_0_604_3475.nii,73568
save_incremented,547.8661751747131,828.1232912540436,bigbrain_0_604_3475.nii,73568
load_img,5313.8559374809265,5314.604809999466,bigbrain_2310_604_695.nii,73499
increment_data,5597.180000543594,5598.942041397095,bigbrain_2310_604_695.nii,73499
save_incremented,5614.364710569382,6127.694154024124,bigbrain_2310_604_695.nii,73499
load_img,3498.575637817383,3498.9560916423798,bigbrain_1540_5436_4170.nii,73553
increment_data,3521.7391850948334,3524.2067239284515,bigbrain_1540_5436_4170.nii,73553
save_incremented,3543.03178024292,3669.8189973831177,bigbrain_1540_5436_4170.nii,73553
load_img,9270.805699110031,9271.785614490509,bigbrain_2310_5436_2085.nii,73304
increment_data,9541.496128797531,9548.286171674728,bigbrain_2310_5436_2085.nii,73304
save_incremented,9619.828847646713,10217.188484668732,bigbrain_2310_5436_2085.nii,73304
load_img,9547.22370004654,9548.095906496048,bigbrain_4620_1812_4865.nii,73331
increment_data,9644.719972372055,9649.576058149338,bigbrain_4620_1812_4865.nii,73331
save_incremented,9745.576839923859,10130.730878353119,bigbrain_4620_1812_4865.nii,73331
load_img,9260.534207582474,9260.911146640778,bigbrain_4620_1208_5560.nii,73478
increment_data,9540.259360074997,9542.414995670319,bigbrain_4620_1208_5560.nii,73478
save_incremented,9543.374739408493,9629.7998752594,bigbrain_4620_1208_5560.nii,73478
load_img,6414.170425415039,6414.930448770523,bigbrain_3080_3624_6255.nii,73322
increment_data,6729.432218551636,6730.864790201187,bigbrain_3080_3624_6255.nii,73322
save_incremented,6745.4178903102875,6907.053861141205,bigbrain_3080_3624_6255.nii,73322
load_img,6010.200626373291,6011.106505870819,bigbrain_4620_3624_2780.nii,73511
increment_data,6188.991591691971,6190.642082691193,bigbrain_4620_3624_2780.nii,73511
save_incremented,6262.66472029686,6585.900747060776,bigbrain_4620_3624_2780.nii,73511
load_img,7327.926100254059,7328.751719713211,bigbrain_6930_1208_2780.nii,73490
increment_data,7456.776383161545,7462.056264877319,bigbrain_6930_1208_2780.nii,73490
save_incremented,7508.536129236221,7835.835508584976,bigbrain_6930_1208_2780.nii,73490
load_img,5315.614695072174,5316.517520666122,bigbrain_6160_2416_2085.nii,73523
increment_data,5597.786899805069,5599.017595767975,bigbrain_6160_2416_2085.nii,73523
save_incremented,5606.272976398468,5659.949918270111,bigbrain_6160_2416_2085.nii,73523
load_img,8467.791410684586,8468.647192716599,bigbrain_1540_1208_4865.nii,73364
