driver_program,0,9749.811122655869,/home/users/vhayots/spark-1570955656-isilon_1it_96cpus_0delay_npc-0,allfiles
load_img,7659.671070098877,7674.185267686844,bigbrain_5390_5436_1390.nii,112221
increment_data,7986.930589437485,8024.491025686264,bigbrain_5390_5436_1390.nii,112221
save_incremented,8148.057059764862,8572.656383514404,bigbrain_5390_5436_1390.nii,112221
load_img,8142.569351434708,8160.595909357071,bigbrain_6160_3624_4170.nii,111998
increment_data,8160.842849254608,8507.819763183594,bigbrain_6160_3624_4170.nii,111998
save_incremented,8622.228044509888,8769.226647138596,bigbrain_6160_3624_4170.nii,111998
load_img,92.83488774299622,119.38075280189514,bigbrain_2310_5436_3475.nii,112116
increment_data,264.44902062416077,299.9028422832489,bigbrain_2310_5436_3475.nii,112116
save_incremented,611.0776062011719,774.0711348056793,bigbrain_2310_5436_3475.nii,112116
load_img,710.6791713237762,724.4850425720215,bigbrain_3850_3020_4865.nii,112102
increment_data,1128.8912301063538,1163.2331042289734,bigbrain_3850_3020_4865.nii,112102
save_incremented,1517.6030616760254,1557.1107468605042,bigbrain_3850_3020_4865.nii,112102
load_img,8622.238852262497,8642.931788444519,bigbrain_3080_0_2780.nii,112184
increment_data,8651.451179742813,8809.933188438416,bigbrain_3080_0_2780.nii,112184
save_incremented,9010.474888086319,9103.123375177383,bigbrain_3080_0_2780.nii,112184
load_img,7660.077159166336,7674.192471027374,bigbrain_3080_1208_2085.nii,112129
increment_data,8046.267194747925,8087.304682731628,bigbrain_3080_1208_2085.nii,112129
save_incremented,8148.06335401535,8563.845541477203,bigbrain_3080_1208_2085.nii,112129
load_img,2151.831591129303,2175.3521344661713,bigbrain_1540_4228_2780.nii,112314
increment_data,2429.3578968048096,2457.554938316345,bigbrain_1540_4228_2780.nii,112314
save_incremented,2477.971330165863,2876.0191988945007,bigbrain_1540_4228_2780.nii,112314
load_img,3402.368328809738,3420.077942609787,bigbrain_1540_0_0.nii,111924
increment_data,3811.788310289383,3851.017121553421,bigbrain_1540_0_0.nii,111924
save_incremented,4205.142919778824,4225.910662412643,bigbrain_1540_0_0.nii,111924
load_img,4056.4248588085175,4083.179096221924,bigbrain_3080_4832_2780.nii,112328
increment_data,4307.378918170929,4333.227145433426,bigbrain_3080_4832_2780.nii,112328
save_incremented,4344.699262857437,4760.105979442596,bigbrain_3080_4832_2780.nii,112328
load_img,141.0681562423706,162.94508910179138,bigbrain_1540_3624_1390.nii,111930
increment_data,519.7044336795807,553.4319579601288,bigbrain_1540_3624_1390.nii,111930
save_incremented,620.1197605133057,1006.9325244426727,bigbrain_1540_3624_1390.nii,111930
load_img,1790.1567966938019,1805.4039800167084,bigbrain_6930_604_2780.nii,112206
increment_data,2232.334979057312,2264.16436624527,bigbrain_6930_604_2780.nii,112206
save_incremented,2458.937584400177,2695.535472393036,bigbrain_6930_604_2780.nii,112206
load_img,2477.9303817749023,2490.7327954769135,bigbrain_770_4228_3475.nii,111921
increment_data,2944.8006834983826,2980.25137424469,bigbrain_770_4228_3475.nii,111921
save_incremented,3338.558297395706,3388.2935225963593,bigbrain_770_4228_3475.nii,111921
load_img,9480.156872272491,9480.242859601974,bigbrain_770_4832_2085.nii,112311
increment_data,9480.256924152374,9502.195566177368,bigbrain_770_4832_2085.nii,112311
save_incremented,9502.199330329895,9524.83751797676,bigbrain_770_4832_2085.nii,112311
load_img,2869.189242362976,2872.141629934311,bigbrain_2310_5436_5560.nii,111933
increment_data,3304.0810244083405,3337.8465094566345,bigbrain_2310_5436_5560.nii,111933
save_incremented,3402.674176931381,3777.1585783958435,bigbrain_2310_5436_5560.nii,111933
load_img,6260.267964839935,6283.8873035907745,bigbrain_3850_5436_0.nii,112041
increment_data,6708.417360782623,6742.526367425919,bigbrain_3850_5436_0.nii,112041
save_incremented,7070.400440216064,7129.967909574509,bigbrain_3850_5436_0.nii,112041
load_img,2075.0775990486145,2096.7706212997437,bigbrain_5390_3624_2780.nii,112304
increment_data,2421.24085688591,2445.3095557689667,bigbrain_5390_3624_2780.nii,112304
save_incremented,2477.5351378917694,2871.3337490558624,bigbrain_5390_3624_2780.nii,112304
load_img,5770.539539337158,5786.557588815689,bigbrain_770_0_695.nii,112120
increment_data,6117.744711399078,6154.242688894272,bigbrain_770_0_695.nii,112120
save_incremented,6270.9374079704285,6533.307137489319,bigbrain_770_0_695.nii,112120
load_img,2647.9601287841797,2657.1614966392517,bigbrain_1540_1812_3475.nii,112065
increment_data,3006.615378379822,3038.0614104270935,bigbrain_1540_1812_3475.nii,112065
save_incremented,3354.5887219905853,3510.2349495887756,bigbrain_1540_1812_3475.nii,112065
load_img,7654.590251922607,7674.1581158638,bigbrain_1540_4228_695.nii,112184
increment_data,7701.134023189545,7860.725675582886,bigbrain_1540_4228_695.nii,112184
save_incremented,8146.044583559036,8529.417292356491,bigbrain_1540_4228_695.nii,112184
load_img,3677.7973289489746,3692.9263093471527,bigbrain_4620_4832_2085.nii,112178
increment_data,4126.006333351135,4160.397409200668,bigbrain_4620_4832_2085.nii,112178
save_incremented,4331.425855875015,4615.192916631699,bigbrain_4620_4832_2085.nii,112178
load_img,4642.521608352661,4647.153104066849,bigbrain_2310_1208_1390.nii,112257
increment_data,5051.458956003189,5083.554258584976,bigbrain_2310_1208_1390.nii,112257
save_incremented,5265.136784553528,5715.4239048957825,bigbrain_2310_1208_1390.nii,112257
load_img,1883.646258354187,1903.4464287757874,bigbrain_6930_4228_695.nii,112108
increment_data,2334.578498363495,2372.1300806999207,bigbrain_6930_4228_695.nii,112108
save_incremented,2474.5694658756256,2816.242509365082,bigbrain_6930_4228_695.nii,112108
load_img,243.76288104057312,271.959011554718,bigbrain_5390_4228_5560.nii,111939
increment_data,616.8446755409241,634.5660004615784,bigbrain_5390_4228_5560.nii,111939
save_incremented,636.9966540336609,1061.0407950878143,bigbrain_5390_4228_5560.nii,111939
load_img,4333.633738994598,4351.163937091827,bigbrain_4620_1208_3475.nii,112093
increment_data,4732.053244113922,4782.688846588135,bigbrain_4620_1208_3475.nii,112093
save_incremented,5079.640224933624,5101.096013069153,bigbrain_4620_1208_3475.nii,112093
load_img,7165.721421480179,7178.470405817032,bigbrain_2310_1208_2780.nii,112230
increment_data,7417.094502925873,7587.223659992218,bigbrain_2310_1208_2780.nii,112230
save_incremented,7660.084356546402,7839.355994939804,bigbrain_2310_1208_2780.nii,112230
load_img,6823.5158722400665,6840.768414735794,bigbrain_6930_1812_3475.nii,112304
increment_data,7122.706346035004,7149.260182380676,bigbrain_6930_1812_3475.nii,112304
save_incremented,7165.927364110947,7587.213280677795,bigbrain_6930_1812_3475.nii,112304
load_img,1557.9668338298798,1574.2307889461517,bigbrain_0_1208_6255.nii,111921
increment_data,2018.3177373409271,2052.2048630714417,bigbrain_0_1208_6255.nii,111921
save_incremented,2402.79332947731,2451.9509031772614,bigbrain_0_1208_6255.nii,111921
load_img,148.4785304069519,168.8468029499054,bigbrain_3850_604_0.nii,112314
increment_data,572.7029709815979,604.8027906417847,bigbrain_3850_604_0.nii,112314
save_incremented,621.8618750572205,1033.467885017395,bigbrain_3850_604_0.nii,112314
load_img,4465.312248945236,4495.962880373001,bigbrain_5390_4228_4170.nii,112053
increment_data,4894.887493610382,4930.054203271866,bigbrain_5390_4228_4170.nii,112053
save_incremented,5205.965984106064,5715.413107633591,bigbrain_5390_4228_4170.nii,112053
load_img,5768.9338302612305,5786.541400432587,bigbrain_6160_5436_5560.nii,111939
increment_data,6010.15073299408,6050.225143671036,bigbrain_6160_5436_5560.nii,111939
save_incremented,6270.356072187424,6458.243466377258,bigbrain_6160_5436_5560.nii,111939
load_img,34.70741868019104,56.4149534702301,bigbrain_1540_0_2085.nii,111951
increment_data,81.17598676681519,100.30607509613037,bigbrain_1540_0_2085.nii,111951
save_incremented,171.22602033615112,187.66032457351685,bigbrain_1540_0_2085.nii,111951
load_img,2739.999002456665,2756.5724453926086,bigbrain_1540_2416_2085.nii,112300
increment_data,3195.3255603313446,3224.336822986603,bigbrain_1540_2416_2085.nii,112300
save_incremented,3400.161051273346,3670.0091240406036,bigbrain_1540_2416_2085.nii,112300
load_img,1757.740148305893,1768.8045721054077,bigbrain_770_4832_3475.nii,112088
increment_data,2198.8877613544464,2233.805554151535,bigbrain_770_4832_3475.nii,112088
save_incremented,2444.5483412742615,2676.9125797748566,bigbrain_770_4832_3475.nii,112088
load_img,7160.613955497742,7178.457879304886,bigbrain_5390_1812_2085.nii,111993
increment_data,7180.397498369217,7587.224247217178,bigbrain_5390_1812_2085.nii,111993
save_incremented,7660.085480451584,7829.85478925705,bigbrain_5390_1812_2085.nii,111993
load_img,2490.7190296649933,2490.7815911769867,bigbrain_5390_604_2085.nii,112102
increment_data,2974.775370359421,3009.4199364185333,bigbrain_5390_604_2085.nii,112102
save_incremented,3345.0007376670837,3418.0099637508392,bigbrain_5390_604_2085.nii,112102
load_img,5270.973025083542,5284.029671192169,bigbrain_6160_4228_1390.nii,111983
increment_data,5715.436160326004,5765.044011116028,bigbrain_6160_4228_1390.nii,111983
save_incremented,5778.149491786957,5932.490429878235,bigbrain_6160_4228_1390.nii,111983
load_img,3405.2156109809875,3420.737279653549,bigbrain_2310_604_0.nii,112003
increment_data,3869.4549236297607,3902.6490886211395,bigbrain_2310_604_0.nii,112003
save_incremented,4262.39254617691,4311.0197677612305,bigbrain_2310_604_0.nii,112003
load_img,5770.552501916885,5786.562484025955,bigbrain_6930_3020_4170.nii,112167
increment_data,6139.650968313217,6178.026012420654,bigbrain_6930_3020_4170.nii,112167
save_incremented,6270.940139055252,6560.25035572052,bigbrain_6930_3020_4170.nii,112167
load_img,6499.06238079071,6504.847307682037,bigbrain_770_2416_6255.nii,112133
increment_data,6924.894450902939,6957.747969865799,bigbrain_770_2416_6255.nii,112133
save_incremented,7160.134970188141,7558.883664131165,bigbrain_770_2416_6255.nii,112133
load_img,121.65571594238281,143.26105666160583,bigbrain_2310_1812_4865.nii,112217
increment_data,387.63255405426025,425.5837128162384,bigbrain_2310_1812_4865.nii,112217
save_incremented,615.654972076416,888.1741075515747,bigbrain_2310_1812_4865.nii,112217
load_img,3801.789914369583,3807.496251344681,bigbrain_6160_604_4865.nii,111933
increment_data,4230.317409276962,4261.33518576622,bigbrain_6160_604_4865.nii,111933
save_incremented,4335.306579828262,4694.911523342133,bigbrain_6160_604_4865.nii,111933
load_img,2675.6741688251495,2680.2780544757843,bigbrain_5390_1812_4170.nii,112172
increment_data,3091.411680459976,3128.5828428268433,bigbrain_5390_1812_4170.nii,112172
save_incremented,3372.6239655017853,3595.175101041794,bigbrain_5390_1812_4170.nii,112172
load_img,933.1278939247131,966.027859210968,bigbrain_5390_4228_2085.nii,112295
increment_data,1260.5943145751953,1292.0927608013153,bigbrain_5390_4228_2085.nii,112295
save_incremented,1547.887779712677,1723.320808172226,bigbrain_5390_4228_2085.nii,112295
load_img,8144.043456792831,8160.613110780716,bigbrain_2310_1208_4170.nii,111966
increment_data,8600.763031721115,8637.267050981522,bigbrain_2310_1208_4170.nii,111966
save_incremented,8642.92912697792,8801.253352880478,bigbrain_2310_1208_4170.nii,111966
load_img,142.86889505386353,166.0216188430786,bigbrain_2310_4228_3475.nii,112221
increment_data,551.5572307109833,592.1946451663971,bigbrain_2310_4228_3475.nii,112221
save_incremented,621.0609912872314,1023.1926999092102,bigbrain_2310_4228_3475.nii,112221
load_img,7654.588865041733,7674.155147790909,bigbrain_1540_3020_3475.nii,112172
increment_data,7674.311879396439,7811.290371417999,bigbrain_1540_3020_3475.nii,112172
save_incremented,8142.5619440078735,8160.592366933823,bigbrain_1540_3020_3475.nii,112172
load_img,8624.51036977768,8642.942640304565,bigbrain_770_1208_1390.nii,112129
increment_data,8816.87889623642,8855.25233078003,bigbrain_770_1208_1390.nii,112129
save_incremented,9012.480323553085,9162.590750694275,bigbrain_770_1208_1390.nii,112129
load_img,7654.58806347847,7674.1558837890625,bigbrain_3850_3624_2085.nii,112225
increment_data,7674.314804077148,7858.854123592377,bigbrain_3850_3624_2085.nii,112225
save_incremented,8144.975178718567,8523.912792921066,bigbrain_3850_3624_2085.nii,112225
load_img,4581.033503770828,4598.041849851608,bigbrain_5390_3020_695.nii,112088
increment_data,5010.604006290436,5041.824255228043,bigbrain_5390_3020_695.nii,112088
save_incremented,5241.50065946579,5681.879241466522,bigbrain_5390_3020_695.nii,112088
load_img,101.79532980918884,127.48518514633179,bigbrain_770_5436_1390.nii,112163
increment_data,306.52716279029846,346.06878566741943,bigbrain_770_5436_1390.nii,112163
save_incremented,612.3607511520386,812.0892839431763,bigbrain_770_5436_1390.nii,112163
load_img,5281.043121576309,5284.064469337463,bigbrain_6930_1812_1390.nii,112102
increment_data,5736.300209760666,5770.533349275589,bigbrain_6930_1812_1390.nii,112102
save_incremented,5785.660703659058,5949.855630397797,bigbrain_6930_1812_1390.nii,112102
load_img,91.74722671508789,118.95128011703491,bigbrain_2310_4832_0.nii,112046
increment_data,239.7463505268097,275.70859479904175,bigbrain_2310_4832_0.nii,112046
save_incremented,610.3379983901978,749.308845281601,bigbrain_2310_4832_0.nii,112046
load_img,6361.8034472465515,6386.380486249924,bigbrain_0_4832_4865.nii,112235
increment_data,6778.802242040634,6814.413631677628,bigbrain_0_4832_4865.nii,112235
save_incremented,7106.635358095169,7562.490519523621,bigbrain_0_4832_4865.nii,112235
load_img,755.8863146305084,763.9987368583679,bigbrain_4620_4832_2780.nii,112037
increment_data,1149.3323287963867,1189.1761989593506,bigbrain_4620_4832_2780.nii,112037
save_incremented,1519.8713324069977,1635.5551207065582,bigbrain_4620_4832_2780.nii,112037
load_img,1473.3021280765533,1500.9785237312317,bigbrain_6930_1208_4865.nii,111942
increment_data,1558.4079310894012,1574.490876674652,bigbrain_6930_1208_4865.nii,111942
save_incremented,1576.610716342926,1985.0046718120575,bigbrain_6930_1208_4865.nii,111942
load_img,4645.270869970322,4662.56635928154,bigbrain_5390_4832_4865.nii,112178
increment_data,5092.94711971283,5127.931110620499,bigbrain_5390_4832_4865.nii,112178
save_incremented,5267.195924043655,5677.755766153336,bigbrain_5390_4832_4865.nii,112178
load_img,7160.272350072861,7178.455226421356,bigbrain_5390_3624_6255.nii,111948
increment_data,7179.122467756271,7587.216710805893,bigbrain_5390_3624_6255.nii,111948
save_incremented,7660.076642274857,7810.722244501114,bigbrain_5390_3624_6255.nii,111948
load_img,769.3236765861511,790.7175536155701,bigbrain_6160_4228_6255.nii,112083
increment_data,1165.7679424285889,1204.533766746521,bigbrain_6160_4228_6255.nii,112083
save_incremented,1523.544320344925,1657.4104325771332,bigbrain_6160_4228_6255.nii,112083
load_img,4336.0411059856415,4351.431327581406,bigbrain_3080_1812_2085.nii,111971
increment_data,4764.115749359131,4800.345158576965,bigbrain_3080_1812_2085.nii,111971
save_incremented,5166.888189077377,5188.333407402039,bigbrain_3080_1812_2085.nii,111971
load_img,3400.166670560837,3419.685967206955,bigbrain_0_4832_695.nii,111966
increment_data,3803.6885571479797,3847.5513825416565,bigbrain_0_4832_695.nii,111966
save_incremented,4157.0542414188385,4175.057796955109,bigbrain_0_4832_695.nii,111966
load_img,6288.735241651535,6291.818067073822,bigbrain_6930_4832_1390.nii,112116
increment_data,6764.025968551636,6795.147228002548,bigbrain_6930_4832_1390.nii,112116
save_incremented,7104.8601360321045,7178.450122833252,bigbrain_6930_4832_1390.nii,112116
load_img,619.1389818191528,635.8601720333099,bigbrain_0_2416_2780.nii,111998
increment_data,1082.4445729255676,1100.6286499500275,bigbrain_0_2416_2780.nii,111998
save_incremented,1465.5063586235046,1493.5174670219421,bigbrain_0_2416_2780.nii,111998
load_img,6381.64714217186,6406.394450426102,bigbrain_0_4832_5560.nii,112184
increment_data,6773.325000524521,6809.602865457535,bigbrain_0_4832_5560.nii,112184
save_incremented,7106.189153432846,7540.413303375244,bigbrain_0_4832_5560.nii,112184
load_img,6558.385076761246,6563.453100681305,bigbrain_0_4228_1390.nii,112049
increment_data,7014.402909517288,7051.39789891243,bigbrain_0_4228_1390.nii,112049
save_incremented,7163.726986408234,7587.208544492722,bigbrain_0_4228_1390.nii,112049
load_img,12.114247798919678,12.42444396018982,bigbrain_2310_3020_4170.nii,111916
increment_data,18.146103143692017,34.70476698875427,bigbrain_2310_3020_4170.nii,111916
save_incremented,47.11773920059204,65.38697671890259,bigbrain_2310_3020_4170.nii,111916
load_img,1915.7360167503357,1921.073435306549,bigbrain_5390_604_0.nii,112214
increment_data,2352.0789272785187,2389.524465084076,bigbrain_5390_604_0.nii,112214
save_incremented,2475.0122306346893,2826.817137479782,bigbrain_5390_604_0.nii,112214
load_img,6423.220628023148,6440.99640750885,bigbrain_0_5436_4170.nii,112192
increment_data,6825.516384840012,6856.283697605133,bigbrain_0_5436_4170.nii,112192
save_incremented,7119.74459695816,7565.965436220169,bigbrain_0_5436_4170.nii,112192
load_img,825.6033990383148,979.9862308502197,bigbrain_6160_1208_695.nii,112120
increment_data,1270.3453888893127,1305.653297662735,bigbrain_6160_1208_695.nii,112120
save_incremented,1547.888670682907,1726.498283624649,bigbrain_6160_1208_695.nii,112120
load_img,1547.8949563503265,1570.6351084709167,bigbrain_6160_4228_3475.nii,111951
increment_data,1938.6355237960815,1989.4117398262024,bigbrain_6160_4228_3475.nii,111951
save_incremented,2294.181952238083,2314.819509267807,bigbrain_6160_4228_3475.nii,111951
load_img,1557.2527995109558,1573.9633786678314,bigbrain_4620_1208_2780.nii,111983
increment_data,2007.7563354969025,2037.1716907024384,bigbrain_4620_1208_2780.nii,111983
save_incremented,2397.9461493492126,2444.008005619049,bigbrain_4620_1208_2780.nii,111983
load_img,9524.842847585678,9524.87184548378,bigbrain_4620_2416_1390.nii,112068
increment_data,9524.937320947647,9546.857277393341,bigbrain_4620_2416_1390.nii,112068
save_incremented,9546.861331224442,9568.935567617416,bigbrain_4620_2416_1390.nii,112068
load_img,6808.540303468704,6832.081223249435,bigbrain_4620_0_5560.nii,112059
increment_data,7116.85738658905,7145.18338394165,bigbrain_4620_0_5560.nii,112059
save_incremented,7165.9246418476105,7587.20539522171,bigbrain_4620_0_5560.nii,112059
load_img,4685.301073312759,4690.249526977539,bigbrain_6160_0_5560.nii,112245
increment_data,5142.618241071701,5181.399035215378,bigbrain_6160_0_5560.nii,112245
save_incremented,5269.035744190216,5715.42177939415,bigbrain_6160_0_5560.nii,112245
load_img,2689.267558813095,2692.9705262184143,bigbrain_770_1812_695.nii,112112
increment_data,3121.7680010795593,3157.1973116397858,bigbrain_770_1812_695.nii,112112
save_incremented,3376.896590948105,3604.477217435837,bigbrain_770_1812_695.nii,112112
load_img,9704.444347858429,9704.49776315689,bigbrain_6160_4832_4170.nii,111962
increment_data,9704.537557125092,9726.96857213974,bigbrain_6160_4832_4170.nii,111962
save_incremented,9726.971974372864,9749.75369811058,bigbrain_6160_4832_4170.nii,111962
load_img,4344.04541015625,4353.276545763016,bigbrain_6160_4832_2780.nii,112230
increment_data,4827.062188863754,4860.898460388184,bigbrain_6160_4832_2780.nii,112230
save_incremented,5184.135120391846,5265.133163690567,bigbrain_6160_4832_2780.nii,112230
load_img,8627.455802679062,8642.96235871315,bigbrain_6160_2416_695.nii,112300
increment_data,8906.19095659256,8947.897944927216,bigbrain_6160_2416_695.nii,112300
save_incremented,9013.151015758514,9263.810956716537,bigbrain_6160_2416_695.nii,112300
load_img,1252.0265245437622,1273.6377766132355,bigbrain_3080_1208_6255.nii,111945
increment_data,1554.3173475265503,1571.5135145187378,bigbrain_3080_1208_6255.nii,111945
save_incremented,1574.5599133968353,1983.8062155246735,bigbrain_3080_1208_6255.nii,111945
load_img,3152.1213896274567,3178.72416639328,bigbrain_3080_1812_3475.nii,111939
increment_data,3387.355655193329,3411.8231966495514,bigbrain_3080_1812_3475.nii,111939
save_incremented,3419.3376433849335,3834.5777490139008,bigbrain_3080_1812_3475.nii,111939
load_img,986.1314086914062,1017.9063377380371,bigbrain_1540_4832_1390.nii,112206
increment_data,1321.2089407444,1354.0886731147766,bigbrain_1540_4832_1390.nii,112206
save_incremented,1549.61767911911,1780.3887889385223,bigbrain_1540_4832_1390.nii,112206
load_img,3604.7751915454865,3612.9944248199463,bigbrain_6930_3624_4170.nii,112133
increment_data,4018.4569466114044,4051.47971534729,bigbrain_6930_3624_4170.nii,112133
save_incremented,4295.315103292465,4509.844302415848,bigbrain_6930_3624_4170.nii,112133
load_img,5270.083137989044,5284.026896953583,bigbrain_770_3624_6255.nii,111998
increment_data,5548.490576267242,5715.4442455768585,bigbrain_770_3624_6255.nii,111998
save_incremented,5770.552616596222,5907.925513744354,bigbrain_770_3624_6255.nii,111998
load_img,2849.8515639305115,2862.009530544281,bigbrain_0_2416_695.nii,112245
increment_data,3284.707556962967,3322.275727748871,bigbrain_0_2416_695.nii,112245
save_incremented,3401.898764371872,3764.6721341609955,bigbrain_0_2416_695.nii,112245
load_img,7660.076654911041,7674.190320968628,bigbrain_3080_0_695.nii,112158
increment_data,8035.577064752579,8076.202156305313,bigbrain_3080_0_695.nii,112158
save_incremented,8148.062111377716,8572.25541973114,bigbrain_3080_0_695.nii,112158
load_img,4638.287840843201,4648.491569757462,bigbrain_6930_3624_2780.nii,112167
increment_data,5057.069081783295,5089.587294101715,bigbrain_6930_3624_2780.nii,112167
save_incremented,5265.145962238312,5715.420675754547,bigbrain_6930_3624_2780.nii,112167
load_img,1851.388501882553,1894.850403547287,bigbrain_770_5436_3475.nii,112153
increment_data,2309.0734865665436,2340.5817968845367,bigbrain_770_5436_3475.nii,112153
save_incremented,2473.689637899399,2796.686259508133,bigbrain_770_5436_3475.nii,112153
load_img,1018.4913821220398,1025.9037857055664,bigbrain_6160_0_2085.nii,112240
increment_data,1338.6649527549744,1372.2619824409485,bigbrain_6160_0_2085.nii,112240
save_incremented,1550.4732687473297,1788.0061373710632,bigbrain_6160_0_2085.nii,112240
load_img,4980.597063302994,5006.46074962616,bigbrain_0_0_4170.nii,112332
increment_data,5236.057946681976,5265.139496803284,bigbrain_0_0_4170.nii,112332
save_incremented,5277.2499878406525,5715.425377845764,bigbrain_0_0_4170.nii,112332
load_img,1025.850023508072,1030.5045289993286,bigbrain_6930_0_1390.nii,112257
increment_data,1347.8498802185059,1385.7675750255585,bigbrain_6930_0_1390.nii,112257
save_incremented,1550.784019947052,1803.7371225357056,bigbrain_6930_0_1390.nii,112257
load_img,8627.733893871307,8642.970083713531,bigbrain_4620_1812_1390.nii,112053
increment_data,8955.779853105545,9007.662698745728,bigbrain_4620_1812_1390.nii,112053
save_incremented,9014.032580375671,9302.903247117996,bigbrain_4620_1812_1390.nii,112053
load_img,6432.094163656235,6471.692044019699,bigbrain_1540_4228_4865.nii,112282
increment_data,6861.78235411644,6893.482671260834,bigbrain_1540_4228_4865.nii,112282
save_incremented,7138.110683441162,7560.751183271408,bigbrain_1540_4228_4865.nii,112282
load_img,1549.5061342716217,1571.8542530536652,bigbrain_5390_4832_0.nii,112093
increment_data,1949.8283348083496,1991.2831799983978,bigbrain_5390_4832_0.nii,112093
save_incremented,2320.029415845871,2339.867807865143,bigbrain_5390_4832_0.nii,112093
load_img,1719.950127363205,1723.0377261638641,bigbrain_770_1208_4170.nii,112123
increment_data,2160.397450208664,2190.6002604961395,bigbrain_770_1208_4170.nii,112123
save_incremented,2431.125237226486,2653.281650543213,bigbrain_770_1208_4170.nii,112123
load_img,1720.5384619235992,1725.9350187778473,bigbrain_1540_4832_3475.nii,112184
increment_data,2166.6743516921997,2196.0806801319122,bigbrain_1540_4832_3475.nii,112184
save_incremented,2434.6235435009003,2665.5266304016113,bigbrain_1540_4832_3475.nii,112184
load_img,3871.3313031196594,3899.3041067123413,bigbrain_6160_3020_4170.nii,112221
increment_data,4265.966687679291,4292.091065168381,bigbrain_6160_3020_4170.nii,112221
save_incremented,4336.756630659103,4734.011538743973,bigbrain_6160_3020_4170.nii,112221
load_img,6243.94265627861,6276.264361143112,bigbrain_0_1208_0.nii,112015
increment_data,6594.662852048874,6667.048801898956,bigbrain_0_1208_0.nii,112015
save_incremented,6889.058596372604,6909.399041891098,bigbrain_0_1208_0.nii,112015
load_img,128.61722111701965,149.23723244667053,bigbrain_6930_3624_3475.nii,112142
increment_data,422.7781472206116,460.16200590133667,bigbrain_6930_3624_3475.nii,112142
save_incremented,616.570146560669,921.2777893543243,bigbrain_6930_3624_3475.nii,112142
load_img,6538.6208963394165,6549.176396846771,bigbrain_1540_1208_0.nii,112268
increment_data,6980.729178905487,7015.072682619095,bigbrain_1540_1208_0.nii,112268
save_incremented,7162.693559169769,7584.400465011597,bigbrain_1540_1208_0.nii,112268
load_img,7660.0755751132965,7674.188914775848,bigbrain_3080_604_2085.nii,111916
increment_data,8019.1427800655365,8060.569683551788,bigbrain_3080_604_2085.nii,111916
save_incremented,8148.060531616211,8572.803501844406,bigbrain_3080_604_2085.nii,111916
load_img,9480.151928901672,9480.237859010696,bigbrain_770_604_5560.nii,111962
increment_data,9480.250172138214,9502.213032007217,bigbrain_770_604_5560.nii,111962
save_incremented,9502.216738939285,9524.83885216713,bigbrain_770_604_5560.nii,111962
load_img,2664.1683292388916,2673.7290935516357,bigbrain_4620_4832_4865.nii,112163
increment_data,3077.0979385375977,3114.2723891735077,bigbrain_4620_4832_4865.nii,112163
save_incremented,3372.1532390117645,3569.3403148651123,bigbrain_4620_4832_4865.nii,112163
load_img,3105.9745485782623,3129.3794519901276,bigbrain_0_3020_0.nii,112328
increment_data,3378.1994590759277,3400.5711345672607,bigbrain_0_3020_0.nii,112328
save_incremented,3414.2201499938965,3823.514359474182,bigbrain_0_3020_0.nii,112328
load_img,2708.319466114044,2715.8337862491608,bigbrain_1540_604_6255.nii,112206
increment_data,3160.005532979965,3193.321617603302,bigbrain_1540_604_6255.nii,112206
save_incremented,3385.808651447296,3635.9182047843933,bigbrain_1540_604_6255.nii,112206
load_img,4656.289356708527,4659.84715461731,bigbrain_5390_1208_5560.nii,112254
increment_data,5084.436454772949,5118.284041881561,bigbrain_5390_1208_5560.nii,112254
save_incremented,5266.450163125992,5715.149890422821,bigbrain_5390_1208_5560.nii,112254
load_img,1901.4369876384735,1905.449057817459,bigbrain_6930_1208_4170.nii,112245
increment_data,2342.5953691005707,2383.6250369548798,bigbrain_6930_1208_4170.nii,112245
save_incremented,2474.8590185642242,2823.9162640571594,bigbrain_6930_1208_4170.nii,112245
load_img,8144.578377962112,8160.6100561618805,bigbrain_3080_3020_1390.nii,112102
increment_data,8432.404943704605,8572.815862417221,bigbrain_3080_3020_1390.nii,112102
save_incremented,8627.731372117996,8808.470475435257,bigbrain_3080_3020_1390.nii,112102
load_img,4661.633501768112,4671.259093761444,bigbrain_6930_2416_2780.nii,112320
increment_data,5123.095028162003,5158.406212568283,bigbrain_6930_2416_2780.nii,112320
save_incremented,5268.2865171432495,5710.212389945984,bigbrain_6930_2416_2780.nii,112320
load_img,7657.66610455513,7674.174386501312,bigbrain_3850_0_2085.nii,111951
increment_data,7942.057403087616,7982.654510498047,bigbrain_3850_0_2085.nii,111951
save_incremented,8148.052635669708,8549.679533958435,bigbrain_3850_0_2085.nii,111951
load_img,1112.6447522640228,1131.0278306007385,bigbrain_770_1812_1390.nii,112314
increment_data,1514.0119857788086,1535.8817279338837,bigbrain_770_1812_1390.nii,112314
save_incremented,1558.7087428569794,1959.4243128299713,bigbrain_770_1812_1390.nii,112314
load_img,1707.943442583084,1713.9569792747498,bigbrain_770_3624_1390.nii,112053
increment_data,2126.848261833191,2163.070230484009,bigbrain_770_3624_1390.nii,112053
save_incremented,2423.9457955360413,2614.9503712654114,bigbrain_770_3624_1390.nii,112053
load_img,4848.461824893951,4870.014590740204,bigbrain_0_3020_4170.nii,112196
increment_data,5191.83439040184,5220.545375108719,bigbrain_0_3020_4170.nii,112196
