driver_program,0,1030.5628218650818,/home/val/spark-1570899837-localAD_1it_96cpus_0delay_npc_em-0,allfiles
increment_data,13.597736597061157,19.448524475097656,bigbrain_0_3624_695.nii,152453
save_incremented,19.44871234893799,22.11588454246521,bigbrain_0_3624_695.nii,152453
load_img,13.595163583755493,13.597299814224243,bigbrain_0_3624_695.nii,152291
increment_data,13.597913026809692,19.44921636581421,bigbrain_0_3624_695.nii,152291
save_incremented,19.449416875839233,23.16191339492798,bigbrain_0_3624_695.nii,152291
load_img,13.601714611053467,13.604570865631104,bigbrain_0_3020_4865.nii,152366
increment_data,13.605095624923706,20.240461826324463,bigbrain_0_3020_4865.nii,152366
save_incremented,20.24065136909485,23.829577207565308,bigbrain_0_3020_4865.nii,152366
load_img,13.601830005645752,13.604528427124023,bigbrain_0_3624_695.nii,152384
increment_data,13.60511040687561,19.448525190353394,bigbrain_0_3624_695.nii,152384
save_incremented,19.44871997833252,22.405608892440796,bigbrain_0_3624_695.nii,152384
load_img,13.602982997894287,13.604815483093262,bigbrain_0_3624_695.nii,152313
increment_data,13.6053466796875,19.448972702026367,bigbrain_0_3624_695.nii,152313
save_incremented,19.44917058944702,51.577006816864014,bigbrain_0_3624_695.nii,152313
